EventKey,EmployeeKey,DateKey,DepartmentKey,RoleKey,LocationKey,EmploymentTypeKey,ManagerKey,EventType,EventReason
419,5129,20210119,8,1,8,1,NULL,Termination,Promotion to senior
420,5169,20201203,1,31,5,3,NULL,Hire,New hire
421,5210,20201017,4,20,2,2,NULL,Transfer,Voluntary resignation
422,5250,20200831,7,30,7,1,NULL,Promotion,Transfer to new team
423,5291,20200715,10,19,4,3,NULL,Rolechange,Promotion to senior
424,5332,20200529,3,29,1,2,NULL,Locationchange,New hire
425,5372,20200412,6,18,6,1,NULL,Termination,Voluntary resignation
426,5413,20200225,9,28,3,3,NULL,Hire,Transfer to new team
427,5453,20200109,2,17,8,2,NULL,Transfer,Promotion to senior
428,5494,20191123,5,27,5,1,NULL,Promotion,New hire
429,5535,20191007,8,16,2,3,NULL,Rolechange,Voluntary resignation
430,5575,20190821,1,26,7,2,NULL,Locationchange,Transfer to new team
431,5616,20190705,4,15,4,1,NULL,Termination,Promotion to senior
432,5656,20190519,7,25,1,3,NULL,Hire,New hire
433,5697,20190402,10,14,6,2,NULL,Transfer,Voluntary resignation
434,5738,20190214,3,24,3,1,NULL,Promotion,Transfer to new team
435,5778,20181229,6,13,8,3,NULL,Rolechange,Promotion to senior
436,5819,20181112,9,23,5,2,NULL,Locationchange,New hire
437,5859,20180926,2,12,2,1,NULL,Termination,Voluntary resignation
438,5900,20180810,5,22,7,3,NULL,Hire,Transfer to new team
439,5940,20180624,8,11,4,2,NULL,Transfer,Promotion to senior
440,5981,20180508,1,21,1,1,NULL,Promotion,New hire
441,6022,20180322,4,10,6,3,NULL,Rolechange,Voluntary resignation
442,6062,20180203,7,40,3,2,NULL,Locationchange,Transfer to new team
443,6103,20171218,10,9,8,1,NULL,Termination,Promotion to senior
444,6143,20171101,3,39,5,3,NULL,Hire,New hire
445,6184,20170915,6,8,2,2,NULL,Transfer,Voluntary resignation
446,6225,20170730,9,38,7,1,NULL,Promotion,Transfer to new team
447,6265,20170613,2,7,4,3,NULL,Rolechange,Promotion to senior
448,6306,20170427,5,37,1,2,NULL,Locationchange,New hire
449,6346,20170311,8,6,6,1,NULL,Termination,Voluntary resignation
450,6387,20170123,1,36,3,3,NULL,Hire,Transfer to new team
451,6428,20161207,4,5,8,2,NULL,Transfer,Promotion to senior
452,6468,20161021,7,35,5,1,NULL,Promotion,New hire
453,6509,20160904,10,4,2,3,NULL,Rolechange,Voluntary resignation
454,6549,20160719,3,34,7,2,NULL,Locationchange,Transfer to new team
455,6590,20160602,6,3,4,1,NULL,Termination,Promotion to senior
456,6631,20160416,9,33,1,3,NULL,Hire,New hire
457,6671,20160229,2,2,6,2,NULL,Transfer,Voluntary resignation
458,6712,20160113,5,32,3,1,NULL,Promotion,Transfer to new team
459,6752,20151127,8,1,8,3,NULL,Rolechange,Promotion to senior
460,6793,20151011,1,31,5,2,NULL,Locationchange,New hire
461,6833,20150825,4,20,2,1,NULL,Termination,Voluntary resignation
462,6874,20150709,7,30,7,3,NULL,Hire,Transfer to new team
463,6915,20150523,10,19,4,2,NULL,Transfer,Promotion to senior
464,6955,20150406,3,29,1,1,NULL,Promotion,New hire
465,6996,20150218,6,18,6,3,NULL,Rolechange,Voluntary resignation
466,7036,20241230,9,28,3,2,NULL,Locationchange,Transfer to new team
467,7077,20241113,2,17,8,1,NULL,Termination,Promotion to senior
468,7118,20240927,5,27,5,3,NULL,Hire,New hire
469,7158,20240811,8,16,2,2,NULL,Transfer,Voluntary resignation
470,7199,20240625,1,26,7,1,NULL,Promotion,Transfer to new team
471,7239,20240509,4,15,4,3,NULL,Rolechange,Promotion to senior
472,7280,20240323,7,25,1,2,NULL,Locationchange,New hire
473,7321,20240205,10,14,6,1,NULL,Termination,Voluntary resignation
474,7361,20231220,3,24,3,3,NULL,Hire,Transfer to new team
475,7402,20231103,6,13,8,2,NULL,Transfer,Promotion to senior
476,7442,20230917,9,23,5,1,NULL,Promotion,New hire
477,7483,20230801,2,12,2,3,NULL,Rolechange,Voluntary resignation
478,7524,20230615,5,22,7,2,NULL,Locationchange,Transfer to new team
479,7564,20230429,8,11,4,1,NULL,Termination,Promotion to senior
480,7605,20230313,1,21,1,3,NULL,Hire,New hire
481,7645,20230125,4,10,6,2,NULL,Transfer,Voluntary resignation
482,7686,20221209,7,40,3,1,NULL,Promotion,Transfer to new team
483,7726,20221023,10,9,8,3,NULL,Rolechange,Promotion to senior
484,7767,20220906,3,39,5,2,NULL,Locationchange,New hire
485,7808,20220721,6,8,2,1,NULL,Termination,Voluntary resignation
486,7848,20220604,9,38,7,3,NULL,Hire,Transfer to new team
487,7889,20220418,2,7,4,2,NULL,Transfer,Promotion to senior
488,7929,20220302,5,37,1,1,NULL,Promotion,New hire
489,7970,20220114,8,6,6,3,NULL,Rolechange,Voluntary resignation
490,8011,20211128,1,36,3,2,NULL,Locationchange,Transfer to new team
491,8051,20211012,4,5,8,1,NULL,Termination,Promotion to senior
492,8092,20210826,7,35,5,3,NULL,Hire,New hire
493,8132,20210710,10,4,2,2,NULL,Transfer,Voluntary resignation
494,8173,20210524,3,34,7,1,NULL,Promotion,Transfer to new team
495,8214,20210407,6,3,4,3,NULL,Rolechange,Promotion to senior
496,8254,20210219,9,33,1,2,NULL,Locationchange,New hire
497,8295,20210103,2,2,6,1,NULL,Termination,Voluntary resignation
498,8335,20201117,5,32,3,3,NULL,Hire,Transfer to new team
499,8376,20201001,8,1,8,2,NULL,Transfer,Promotion to senior
500,8416,20200815,1,31,5,1,NULL,Promotion,New hire
501,8457,20200629,4,20,2,3,NULL,Rolechange,Voluntary resignation
502,8498,20200513,7,30,7,2,NULL,Locationchange,Transfer to new team
503,8538,20200327,10,19,4,1,NULL,Termination,Promotion to senior
504,8579,20200209,3,29,1,3,NULL,Hire,New hire
505,8619,20191224,6,18,6,2,NULL,Transfer,Voluntary resignation
506,8660,20191107,9,28,3,1,NULL,Promotion,Transfer to new team
507,8701,20190921,2,17,8,3,NULL,Rolechange,Promotion to senior
508,8741,20190805,5,27,5,2,NULL,Locationchange,New hire
509,8782,20190619,8,16,2,1,NULL,Termination,Voluntary resignation
510,8822,20190503,1,26,7,3,NULL,Hire,Transfer to new team
511,8863,20190317,4,15,4,2,NULL,Transfer,Promotion to senior
512,8904,20190129,7,25,1,1,NULL,Promotion,New hire
513,8944,20181213,10,14,6,3,NULL,Rolechange,Voluntary resignation
514,8985,20181027,3,24,3,2,NULL,Locationchange,Transfer to new team
515,9025,20180910,6,13,8,1,NULL,Termination,Promotion to senior
516,9066,20180725,9,23,5,3,NULL,Hire,New hire
517,9107,20180608,2,12,2,2,NULL,Transfer,Voluntary resignation
518,9147,20180422,5,22,7,1,NULL,Promotion,Transfer to new team
519,9188,20180306,8,11,4,3,NULL,Rolechange,Promotion to senior
520,9228,20180118,1,21,1,2,NULL,Locationchange,New hire
521,9269,20171202,4,10,6,1,NULL,Termination,Voluntary resignation
522,9309,20171016,7,40,3,3,NULL,Hire,Transfer to new team
523,9350,20170830,10,9,8,2,NULL,Transfer,Promotion to senior
524,9391,20170714,3,39,5,1,NULL,Promotion,New hire
525,9431,20170528,6,8,2,3,NULL,Rolechange,Voluntary resignation
526,9472,20170411,9,38,7,2,NULL,Locationchange,Transfer to new team
527,9512,20170223,2,7,4,1,NULL,Termination,Promotion to senior
528,9553,20170107,5,37,1,3,NULL,Hire,New hire
529,9594,20161121,8,6,6,2,NULL,Transfer,Voluntary resignation
530,9634,20161005,1,36,3,1,NULL,Promotion,Transfer to new team
531,9675,20160819,4,5,8,3,NULL,Rolechange,Promotion to senior
532,9715,20160703,7,35,5,2,NULL,Locationchange,New hire
533,9756,20160517,10,4,2,1,NULL,Termination,Voluntary resignation
534,9797,20160331,3,34,7,3,NULL,Hire,Transfer to new team
535,9837,20160213,6,3,4,2,NULL,Transfer,Promotion to senior
536,9878,20151228,9,33,1,1,NULL,Promotion,New hire
537,9918,20151111,2,2,6,3,NULL,Rolechange,Voluntary resignation
538,9959,20150925,5,32,3,2,NULL,Locationchange,Transfer to new team
539,9999,20150809,8,1,8,1,NULL,Termination,Promotion to senior
540,10040,20150623,1,31,5,3,NULL,Hire,New hire
541,10081,20150507,4,20,2,2,NULL,Transfer,Voluntary resignation
542,10121,20150321,7,30,7,1,NULL,Promotion,Transfer to new team
543,10162,20150202,10,19,4,3,NULL,Rolechange,Promotion to senior
544,10202,20241214,3,29,1,2,NULL,Locationchange,New hire
545,10243,20241028,6,18,6,1,NULL,Termination,Voluntary resignation
546,10284,20240911,9,28,3,3,NULL,Hire,Transfer to new team
547,10324,20240726,2,17,8,2,NULL,Transfer,Promotion to senior
548,10365,20240609,5,27,5,1,NULL,Promotion,New hire
549,10405,20240423,8,16,2,3,NULL,Rolechange,Voluntary resignation
550,10446,20240307,1,26,7,2,NULL,Locationchange,Transfer to new team
551,10487,20240120,4,15,4,1,NULL,Termination,Promotion to senior
552,10527,20231204,7,25,1,3,NULL,Hire,New hire
553,10568,20231018,10,14,6,2,NULL,Transfer,Voluntary resignation
554,10608,20230901,3,24,3,1,NULL,Promotion,Transfer to new team
555,10649,20230716,6,13,8,3,NULL,Rolechange,Promotion to senior
556,10690,20230530,9,23,5,2,NULL,Locationchange,New hire
557,10730,20230413,2,12,2,1,NULL,Termination,Voluntary resignation
558,10771,20230225,5,22,7,3,NULL,Hire,Transfer to new team
559,10811,20230109,8,11,4,2,NULL,Transfer,Promotion to senior
560,10852,20221123,1,21,1,1,NULL,Promotion,New hire
561,10892,20221007,4,10,6,3,NULL,Rolechange,Voluntary resignation
562,10933,20220821,7,40,3,2,NULL,Locationchange,Transfer to new team
563,10974,20220705,10,9,8,1,NULL,Termination,Promotion to senior
564,11014,20220519,3,39,5,3,NULL,Hire,New hire
565,11055,20220402,6,8,2,2,NULL,Transfer,Voluntary resignation
566,11095,20220214,9,38,7,1,NULL,Promotion,Transfer to new team
567,11136,20211229,2,7,4,3,NULL,Rolechange,Promotion to senior
568,11177,20211112,5,37,1,2,NULL,Locationchange,New hire
569,11217,20210926,8,6,6,1,NULL,Termination,Voluntary resignation
570,11258,20210810,1,36,3,3,NULL,Hire,Transfer to new team
571,11298,20210624,4,5,8,2,NULL,Transfer,Promotion to senior
572,11339,20210508,7,35,5,1,NULL,Promotion,New hire
573,11380,20210322,10,4,2,3,NULL,Rolechange,Voluntary resignation
574,11420,20210203,3,34,7,2,NULL,Locationchange,Transfer to new team
575,11461,20201218,6,3,4,1,NULL,Termination,Promotion to senior
576,11501,20201101,9,33,1,3,NULL,Hire,New hire
577,11542,20200915,2,2,6,2,NULL,Transfer,Voluntary resignation
578,11583,20200730,5,32,3,1,NULL,Promotion,Transfer to new team
579,11623,20200613,8,1,8,3,NULL,Rolechange,Promotion to senior
580,11664,20200427,1,31,5,2,NULL,Locationchange,New hire
581,11704,20200311,4,20,2,1,NULL,Termination,Voluntary resignation
582,11745,20200124,7,30,7,3,NULL,Hire,Transfer to new team
583,11785,20191208,10,19,4,2,NULL,Transfer,Promotion to senior
584,11826,20191022,3,29,1,1,NULL,Promotion,New hire
585,11867,20190905,6,18,6,3,NULL,Rolechange,Voluntary resignation
586,27,20190720,9,28,3,2,NULL,Locationchange,Transfer to new team
587,68,20190603,2,17,8,1,NULL,Termination,Promotion to senior
588,108,20190417,5,27,5,3,NULL,Hire,New hire
589,149,20190301,8,16,2,2,NULL,Transfer,Voluntary resignation
590,190,20190113,1,26,7,1,NULL,Promotion,Transfer to new team
591,230,20181127,4,15,4,3,NULL,Rolechange,Promotion to senior
592,271,20181011,7,25,1,2,NULL,Locationchange,New hire
593,311,20180825,10,14,6,1,NULL,Termination,Voluntary resignation
594,352,20180709,3,24,3,3,NULL,Hire,Transfer to new team
595,393,20180523,6,13,8,2,NULL,Transfer,Promotion to senior
596,433,20180406,9,23,5,1,NULL,Promotion,New hire
597,474,20180218,2,12,2,3,NULL,Rolechange,Voluntary resignation
598,514,20180102,5,22,7,2,NULL,Locationchange,Transfer to new team
599,555,20171116,8,11,4,1,NULL,Termination,Promotion to senior
600,595,20170930,1,21,1,3,NULL,Hire,New hire
601,636,20170814,4,10,6,2,NULL,Transfer,Voluntary resignation
602,677,20170628,7,40,3,1,NULL,Promotion,Transfer to new team
603,717,20170512,10,9,8,3,NULL,Rolechange,Promotion to senior
604,758,20170326,3,39,5,2,NULL,Locationchange,New hire
605,798,20170207,6,8,2,1,NULL,Termination,Voluntary resignation
606,839,20161222,9,38,7,3,NULL,Hire,Transfer to new team
607,880,20161105,2,7,4,2,NULL,Transfer,Promotion to senior
608,920,20160919,5,37,1,1,NULL,Promotion,New hire
609,961,20160803,8,6,6,3,NULL,Rolechange,Voluntary resignation
610,1001,20160617,1,36,3,2,NULL,Locationchange,Transfer to new team
611,1042,20160501,4,5,8,1,NULL,Termination,Promotion to senior
612,1083,20160315,7,35,5,3,NULL,Hire,New hire
613,1123,20160128,10,4,2,2,NULL,Transfer,Voluntary resignation
614,1164,20151212,3,34,7,1,NULL,Promotion,Transfer to new team
615,1204,20151026,6,3,4,3,NULL,Rolechange,Promotion to senior
616,1245,20150909,9,33,1,2,NULL,Locationchange,New hire
617,1286,20150724,2,2,6,1,NULL,Termination,Voluntary resignation
618,1326,20150607,5,32,3,3,NULL,Hire,Transfer to new team
619,1367,20150421,8,1,8,2,NULL,Transfer,Promotion to senior
620,1407,20150305,1,31,5,1,NULL,Promotion,New hire
621,1448,20150117,4,20,2,3,NULL,Rolechange,Voluntary resignation
622,1488,20241128,7,30,7,2,NULL,Locationchange,Transfer to new team
623,1529,20241012,10,19,4,1,NULL,Termination,Promotion to senior
624,1570,20240826,3,29,1,3,NULL,Hire,New hire
625,1610,20240710,6,18,6,2,NULL,Transfer,Voluntary resignation
626,1651,20240524,9,28,3,1,NULL,Promotion,Transfer to new team
627,1691,20240407,2,17,8,3,NULL,Rolechange,Promotion to senior
628,1732,20240220,5,27,5,2,NULL,Locationchange,New hire
629,1773,20240104,8,16,2,1,NULL,Termination,Voluntary resignation
630,1813,20231118,1,26,7,3,NULL,Hire,Transfer to new team
631,1854,20231002,4,15,4,2,NULL,Transfer,Promotion to senior
632,1894,20230816,7,25,1,1,NULL,Promotion,New hire
633,1935,20230630,10,14,6,3,NULL,Rolechange,Voluntary resignation
634,1976,20230514,3,24,3,2,NULL,Locationchange,Transfer to new team
635,2016,20230328,6,13,8,1,NULL,Termination,Promotion to senior
636,2057,20230209,9,23,5,3,NULL,Hire,New hire
637,2097,20221224,2,12,2,2,NULL,Transfer,Voluntary resignation
638,2138,20221107,5,22,7,1,NULL,Promotion,Transfer to new team
639,2178,20220921,8,11,4,3,NULL,Rolechange,Promotion to senior
640,2219,20220805,1,21,1,2,NULL,Locationchange,New hire
641,2260,20220619,4,10,6,1,NULL,Termination,Voluntary resignation
642,2300,20220503,7,40,3,3,NULL,Hire,Transfer to new team
643,2341,20220317,10,9,8,2,NULL,Transfer,Promotion to senior
644,2381,20220129,3,39,5,1,NULL,Promotion,New hire
645,2422,20211213,6,8,2,3,NULL,Rolechange,Voluntary resignation
646,2463,20211027,9,38,7,2,NULL,Locationchange,Transfer to new team
647,2503,20210910,2,7,4,1,NULL,Termination,Promotion to senior
648,2544,20210725,5,37,1,3,NULL,Hire,New hire
649,2584,20210608,8,6,6,2,NULL,Transfer,Voluntary resignation
650,2625,20210422,1,36,3,1,NULL,Promotion,Transfer to new team
651,2666,20210306,4,5,8,3,NULL,Rolechange,Promotion to senior
652,2706,20210118,7,35,5,2,NULL,Locationchange,New hire
653,2747,20201202,10,4,2,1,NULL,Termination,Voluntary resignation
654,2787,20201016,3,34,7,3,NULL,Hire,Transfer to new team
655,2828,20200830,6,3,4,2,NULL,Transfer,Promotion to senior
656,2869,20200714,9,33,1,1,NULL,Promotion,New hire
657,2909,20200528,2,2,6,3,NULL,Rolechange,Voluntary resignation
658,2950,20200411,5,32,3,2,NULL,Locationchange,Transfer to new team
659,2990,20200224,8,1,8,1,NULL,Termination,Promotion to senior
660,3031,20200108,1,31,5,3,NULL,Hire,New hire
661,3071,20191122,4,20,2,2,NULL,Transfer,Voluntary resignation
662,3112,20191006,7,30,7,1,NULL,Promotion,Transfer to new team
663,3153,20190820,10,19,4,3,NULL,Rolechange,Promotion to senior
664,3193,20190704,3,29,1,2,NULL,Locationchange,New hire
665,3234,20190518,6,18,6,1,NULL,Termination,Voluntary resignation
666,3274,20190401,9,28,3,3,NULL,Hire,Transfer to new team
667,3315,20190213,2,17,8,2,NULL,Transfer,Promotion to senior
668,3356,20181228,5,27,5,1,NULL,Promotion,New hire
669,3396,20181111,8,16,2,3,NULL,Rolechange,Voluntary resignation
670,3437,20180925,1,26,7,2,NULL,Locationchange,Transfer to new team
671,3477,20180809,4,15,4,1,NULL,Termination,Promotion to senior
672,3518,20180623,7,25,1,3,NULL,Hire,New hire
673,3559,20180507,10,14,6,2,NULL,Transfer,Voluntary resignation
674,3599,20180321,3,24,3,1,NULL,Promotion,Transfer to new team
675,3640,20180202,6,13,8,3,NULL,Rolechange,Promotion to senior
676,3680,20171217,9,23,5,2,NULL,Locationchange,New hire
677,3721,20171031,2,12,2,1,NULL,Termination,Voluntary resignation
678,3762,20170914,5,22,7,3,NULL,Hire,Transfer to new team
679,3802,20170729,8,11,4,2,NULL,Transfer,Promotion to senior
680,3843,20170612,1,21,1,1,NULL,Promotion,New hire
681,3883,20170426,4,10,6,3,NULL,Rolechange,Voluntary resignation
682,3924,20170310,7,40,3,2,NULL,Locationchange,Transfer to new team
683,3964,20170122,10,9,8,1,NULL,Termination,Promotion to senior
684,4005,20161206,3,39,5,3,NULL,Hire,New hire
685,4046,20161020,6,8,2,2,NULL,Transfer,Voluntary resignation
686,4086,20160903,9,38,7,1,NULL,Promotion,Transfer to new team
687,4127,20160718,2,7,4,3,NULL,Rolechange,Promotion to senior
688,4167,20160601,5,37,1,2,NULL,Locationchange,New hire
689,4208,20160415,8,6,6,1,NULL,Termination,Voluntary resignation
690,4249,20160228,1,36,3,3,NULL,Hire,Transfer to new team
691,4289,20160112,4,5,8,2,NULL,Transfer,Promotion to senior
692,4330,20151126,7,35,5,1,NULL,Promotion,New hire
693,4370,20151010,10,4,2,3,NULL,Rolechange,Voluntary resignation
694,4411,20150824,3,34,7,2,NULL,Locationchange,Transfer to new team
695,4452,20150708,6,3,4,1,NULL,Termination,Promotion to senior
696,4492,20150522,9,33,1,3,NULL,Hire,New hire
697,4533,20150405,2,2,6,2,NULL,Transfer,Voluntary resignation
698,4573,20150217,5,32,3,1,NULL,Promotion,Transfer to new team
699,4614,20241229,8,1,8,3,NULL,Rolechange,Promotion to senior
700,4654,20241112,1,31,5,2,NULL,Locationchange,New hire
701,4695,20240926,4,20,2,1,NULL,Termination,Voluntary resignation
702,4736,20240810,7,30,7,3,NULL,Hire,Transfer to new team
703,4776,20240624,10,19,4,2,NULL,Transfer,Promotion to senior
704,4817,20240508,3,29,1,1,NULL,Promotion,New hire
705,4857,20240322,6,18,6,3,NULL,Rolechange,Voluntary resignation
706,4898,20240204,9,28,3,2,NULL,Locationchange,Transfer to new team
707,4939,20231219,2,17,8,1,NULL,Termination,Promotion to senior
708,4979,20231102,5,27,5,3,NULL,Hire,New hire
709,5020,20230916,8,16,2,2,NULL,Transfer,Voluntary resignation
710,5060,20230731,1,26,7,1,NULL,Promotion,Transfer to new team
711,5101,20230614,4,15,4,3,NULL,Rolechange,Promotion to senior
712,5142,20230428,7,25,1,2,NULL,Locationchange,New hire
713,5182,20230312,10,14,6,1,NULL,Termination,Voluntary resignation
714,5223,20230124,3,24,3,3,NULL,Hire,Transfer to new team
715,5263,20221208,6,13,8,2,NULL,Transfer,Promotion to senior
716,5304,20221022,9,23,5,1,NULL,Promotion,New hire
717,5345,20220905,2,12,2,3,NULL,Rolechange,Voluntary resignation
718,5385,20220720,5,22,7,2,NULL,Locationchange,Transfer to new team
719,5426,20220603,8,11,4,1,NULL,Termination,Promotion to senior
720,5466,20220417,1,21,1,3,NULL,Hire,New hire
721,5507,20220301,4,10,6,2,NULL,Transfer,Voluntary resignation
722,5547,20220113,7,40,3,1,NULL,Promotion,Transfer to new team
723,5588,20211127,10,9,8,3,NULL,Rolechange,Promotion to senior
724,5629,20211011,3,39,5,2,NULL,Locationchange,New hire
725,5669,20210825,6,8,2,1,NULL,Termination,Voluntary resignation
726,5710,20210709,9,38,7,3,NULL,Hire,Transfer to new team
727,5750,20210523,2,7,4,2,NULL,Transfer,Promotion to senior
728,5791,20210406,5,37,1,1,NULL,Promotion,New hire
729,5832,20210218,8,6,6,3,NULL,Rolechange,Voluntary resignation
730,5872,20210102,1,36,3,2,NULL,Locationchange,Transfer to new team
731,5913,20201116,4,5,8,1,NULL,Termination,Promotion to senior
732,5953,20200930,7,35,5,3,NULL,Hire,New hire
733,5994,20200814,10,4,2,2,NULL,Transfer,Voluntary resignation
734,6035,20200628,3,34,7,1,NULL,Promotion,Transfer to new team
735,6075,20200512,6,3,4,3,NULL,Rolechange,Promotion to senior
