Title ID;Type;Title;Production year;Duration;# Titles
tt0195234;Film;Saving Grace;2000;93;1
tt0195308;Film;Starforce;2000;93;1
tt0195393;Film;Harold Robbins' Body Parts;2001;87;1
tt0195551;Film;Berlin Nights;2005;45;1
tt0195587;TV Movie;Il giovane Casanova;2002;180;1
tt0195631;Film;Alone with a Stranger;2000;90;1
tt0195685;Film;Erin Brockovich;2000;131;1
tt0195714;Film;Final Destination;2000;98;1
tt0195778;Film;Here on Earth;2000;96;1
tt0195857;Film;Kin;2000;89;1
tt0195860;Film;Knockout;2000;110;1
tt0195896;TV Series;M.Y.O.B.;2000;30;1
tt0195944;Film;Newsbreak;2000;94;1
tt0195945;Film;Next Friday;2000;98;1
tt0196068;Film;Sam the Man;2001;87;1
tt0196069;Film;Samsara;2001;145;1
tt0196106;Film;MVP: Most Valuable Primate;2000;93;1
tt0196158;Film;Ticker;2001;92;1
tt0196186;Film;I Viceré;2007;120;1
tt0196216;Film;Small Time Crooks;2000;94;1
tt0196219;Film;The Wrecking Crew;2000;80;1
tt0196223;Film;The Right Temptation;2000;95;1
tt0196229;Film;Zoolander;2001;90;1
tt0196274;TV Series;Nebbia in Val Padana;2000;50;1
tt0196614;Film;Hjärta av sten;2000;79;1
tt0196708;Film;Lockdown;2000;105;1
tt0196723;Film;Forever Lulu;2000;99;1
tt0196811;Film;Olga;2004;141;1
tt0196927;Film;Scardanelli;2003;112;1
tt0197072;Film;Escape Under Pressure;2000;94;1
tt0197096;Film;What's Cooking?;2000;109;1
tt0197154;TV Miniseries;Gormenghast;2000;232;1
tt0197256;Film;The Atrocity Exhibition;2000;105;1
tt0197299;Film;Black Sea Raid;2000;82;1
tt0197311;Film;Boesman and Lena;2000;90;1
tt0197384;Film;Crime + Punishment in Suburbia;2000;100;1
tt0197392;Film;Odd Little Man;2000;88;1
tt0197402;Film;Detector;2000;104;1
tt0197633;Film;Live Freaky Die Freaky;2006;75;1
tt0197644;Film;Loveblind;2000;99;1
tt0197646;Film;Lush;2000;93;1
tt0197740;Film;L'ombra del gigante;2000;92;1
tt0197750;Film;Paranoid;2000;93;1
tt0197858;Film;Schrott - Die Atzenposse;2000;91;1
tt0197929;Film;The Surprise Party;2001;89;1
tt0198013;Film;29 and Holding;2004;89;1
tt0198021;Film;Where the Heart Is;2000;120;1
tt0198099;TV Series;Daddio;2000;30;1
tt0198386;Film;The Crew;2000;88;1
tt0198434;Film;The Diver;2000;97;1
tt0198654;Film;Lijmen/Het been;2000;110;1
tt0198748;Film;Mergers & Acquisitions;2001;90;1
tt0198781;Film;Monsters, Inc.;2001;92;1
tt0198893;Film;Passion's Desire;2000;95;1
tt0198903;Film;Perfect Fit;2001;103;1
tt0199000;Film;Gripsholm;2000;100;1
tt0199007;Film;Secret Pleasures;2002;90;1
tt0199077;Film;Preferisco il rumore del mare;2000;84;1
tt0199129;Film;The Visit;2000;107;1
tt0199290;Film;3 Strikes;2000;82;1
tt0199305;Film;Aitanic;2000;92;1
tt0199314;Film;About Adam;2000;97;1
tt0199389;TV Movie;Cabin by the Lake;2000;91;1
tt0199421;TV Series;Higher Ground;2000;60;1
tt0199481;Film;Druids;2001;120;1
tt0199626;Film;In the Cut;2003;119;1
tt0199650;Film;Jill Rips;2000;94;1
tt0199696;Film;Slow at Heart;2000;60;1
tt0199700;Film;Return to Plainlands;2000;99;1
tt0199725;Film;Love & Basketball;2000;124;1
tt0199727;Film;Love, Honor and Obey;2000;103;1
tt0199733;Film;Ken tulta pyytää;2001;95;1
tt0199744;Film;Mambo Café;2000;98;1
tt0199748;Film;Manhattan Chase;2000;97;1
tt0199753;Film;Red Planet;2000;106;1
tt0199931;TV Movie;Partners;2000;90;1
tt0199974;Film;The Prophet's Game;2000;106;1
tt0200027;Film;Riding in Cars with Boys;2001;132;1
tt0200171;Film;Stanley's Gig;2000;93;1
tt0200191;Film;As White as in Snow;2001;154;1
tt0200192;Film;Cheeky;2000;91;1
tt0200257;Film;Word and Utopia;2000;130;1
tt0200299;Film;Bad Luck Love;2000;94;1
tt0200374;TV Movie;Shaka Zulu: The Citadel;2001;179;1
tt0200422;Film;Lover's Prayer;2001;106;1
tt0200427;Film;Diamond Men;2000;100;1
tt0200465;Film;The Bank Job;2008;111;1
tt0200472;Film;Beautiful Joe;2000;98;1
tt0200483;Film;Between the Moon and Montevideo;2001;115;1
tt0200525;Film;The Chameleon;2001;90;1
tt0200530;Film;Chuck & Buck;2000;96;1
tt0200550;Film;Coyote Ugly;2000;100;1
tt0200669;Film;The Golden Bowl;2000;130;1
tt0200720;Film;The House of Mirth;2000;135;1
tt0200954;Film;Totally Blonde;2001;94;1
tt0200992;TV Movie;Trapped in a Purple Haze;2000;120;1
tt0201020;Film;The Rising Place;2001;93;1
tt0201275;Film;True Rights;2000;101;1
tt0201374;TV Miniseries;Anderssons älskarinna;2001;347;1
tt0201394;Film;The Shrink Is In;2001;92;1
tt0201479;Film;Beyond the City Limits;2001;91;1
tt0201484;Film;Blowback;2000;91;1
tt0201485;Film;The Body;2001;109;1
tt0201670;Film;House!;2000;90;1
tt0201694;Film;Longshot;2001;93;1
tt0201726;Film;The Last Producer;2000;90;1
tt0201728;Film;Der letzte Dokumentarfilm;2000;65;1
tt0201737;Film;Lost in the Pershing Point Hotel;2000;107;1
tt0201776;TV Movie;Rated X;2000;115;1
tt0201844;Film;Survival Island;2002;85;1
tt0201888;Film;Rent a Friend;2000;90;1
tt0201899;Film;A Rumor of Angels;2000;106;1
tt0201901;Film;Just One Night;2000;90;1
tt0201934;Film;Sister Blue;2003;88;1
tt0202072;TV Movie;Vola Sciusciù;2000;100;1
tt0202190;TV Miniseries;In a Land of Plenty;2001;487;1
tt0202236;Film;Tribulation;2000;95;1
tt0202266;TV Movie;The Bone Yard;2000;92;1
tt0202314;Film;Deep Core;2000;80;1
tt0202360;Film;Frost;2004;99;1
tt0202402;Film;Whatever It Takes;2000;94;1
tt0202452;Film;Leif Erickson, Discoverer of North America;2000;85;1
tt0202458;Film;Love.com;2002;85;1
tt0202464;Film;The Prince's Manuscript;2000;106;1
tt0202470;Film;Rock Star;2001;105;1
tt0202487;Film;My Next Funeral;2000;77;1
tt0202513;TV Series;Opposite Sex;2000;60;1
tt0202623;Film;The Third Wheel;2002;91;1
tt0202641;Film;Two Family House;2000;108;1
tt0202642;Film;Under Hellgate Bridge;2000;90;1
tt0202677;Film;The Way of the Gun;2000;119;1
tt0202695;Film;Numb;2003;77;1
tt0202724;TV Series;D.C.;2000;60;1
tt0202829;Film;Chasing Indigo;2000;75;1
tt0202856;Film;Double Parked;2000;98;1
tt0202989;Film;Intern;2000;90;1
tt0203009;Film;Moulin Rouge!;2001;127;1
tt0203019;Film;Men of Honor;2000;129;1
tt0203031;TV Movie;Noriega: God's Favorite;2000;120;1
tt0203047;Film;Overnight Sensation;2000;90;1
tt0203053;Film;Pilgrim;2000;96;1
tt0203119;Film;Sexy Beast;2000;89;1
tt0203166;Film;Together;2000;106;1
tt0203206;Film;The Wise Ones;2001;79;1
tt0203230;Film;You Can Count on Me;2000;111;1
tt0203289;Film;American Desi;2001;100;1
tt0203297;Film;Love, Money, Love;2000;137;1
tt0203536;Film;A Good Night to Die;2003;100;1
tt0203540;Film;Greenfingers;2000;91;1
tt0203580;Film;Illicit Lovers;2000;93;1
tt0203584;Film;A Neapolitan Spell;2002;82;1
tt0203632;Film;The Princess and the Warrior;2000;135;1
tt0203755;Film;One Night at McCool's;2001;93;1
tt0203830;Film;Reaper;2000;96;1
tt0203835;Film;The Alternate;2000;95;1
tt0203940;Film;Spiders;2000;94;1
tt0203975;Film;Tart;2001;94;1
tt0204055;Film;Wild Mussels;2000;115;1
tt0204137;Film;Animal Factory;2000;94;1
tt0204140;Film;Anna Wunder;2000;98;1
tt0204175;Film;Boys and Girls;2000;94;1
tt0204250;Film;Death of a Saleswoman;2006;77;1
tt0204313;Film;Exorcist: The Beginning;2004;114;1
tt0204315;Film;Pretend I'm Not Here;2000;101;1
tt0204322;Film;Firecracker;2005;112;1
tt0204350;Film;Poor White Trash;2000;85;1
tt0204352;Film;Greasewood Flat;2003;121;1
tt0204382;Film;Home Sweet Hoboken;2000;92;1
tt0204414;Film;The Invention of Love;2000;87;1
tt0204626;Film;The Watcher;2000;97;1
tt0204640;Film;Sordid Lives;2000;111;1
tt0204679;Film;Astronomy of Errors;2000;84;1
tt0204700;Film;Trouble Every Day;2001;101;1
tt0204761;Film;La fidélité;2000;105;1
tt0204765;TV Series;City of Angels;2000;60;1
tt0204885;Film;Being Considered;2000;80;1
tt0204932;Film;A Summer Tale;2000;91;1
tt0204933;Film;Camera Obscura;2000;99;1
tt0204946;Film;Bring It On;2000;98;1
tt0204993;TV Series;Dark Angel;2000;60;1
tt0205027;Film;Swedish Beauty;2000;88;1
tt0205177;Film;Kevin & Perry Go Large;2000;82;1
tt0205245;Film;Majestät brauchen Sonne;2000;105;1
tt0205271;Film;Dr. T & the Women;2000;122;1
tt0205418;Film;The Smokers;2000;96;1
tt0205461;Film;Thomas and the Magic Railroad;2000;85;1
tt0205498;Film;Venus and Mars;2001;94;1
tt0205526;Film;Wildflower;2000;92;1
tt0205700;TV Series;Titus;2000;23;1
tt0205718;Film;Coconut Heads;2000;95;1
tt0205738;Film;AmnesiA;2001;90;1
tt0205778;Film;A Question of Faith;2000;90;1
tt0205836;Film;Tutto l'amore che c'è;2000;95;1
tt0205873;Film;The Dish;2000;101;1
tt0205936;Film;Five Seconds to Spare;2000;99;1
tt0206036;TV Movie;If These Walls Could Talk 2;2000;96;1
tt0206087;Film;Liberate i pesci!;2000;93;1
tt0206098;Film;Alma Mater;2002;80;1
tt0206113;Film;Madison;2001;94;1
tt0206119;TV Movie;Maria: Daughter of Her Son;2002;176;1
tt0206128;Film;Si fa presto a dire amore...;2000;95;1
tt0206184;Film;On Edge;2001;93;1
tt0206187;Film;Keep the River on Your Right: A Modern Cannibal Tale;2000;93;1
tt0206200;Film;Johnny the Partisan;2000;135;1
tt0206223;Film;Press Run;2000;93;1
tt0206226;Film;Psycho Beach Party;2000;95;1
tt0206275;Film;Save the Last Dance;2001;112;1
tt0206314;Film;Joy Ride;2001;97;1
tt0206351;Film;Tobia al caffè;2000;98;1
tt0206420;Film;Woman on Top;2000;92;1
tt0206476;TV Series;Cleopatra 2525;2000;60;1
tt0206511;TV Series;Even Stevens;2000;30;1
tt0206608;Film;The Farewell;2000;97;1
tt0206634;Film;Children of Men;2006;109;1
tt0206694;Film;Somewhere in the Night;2000;90;1
tt0206742;Film;Fast Food Fast Women;2000;95;1
tt0206762;Film;Friends and Family;2001;87;1
tt0206778;Film;2 Birds with 1 Stallone;2002;76;1
tt0206795;Film;A Handful of Grass;2000;100;1
tt0206866;Film;King of Thieves;2003;101;1
tt0206893;Film;Jazz Seen: The Life and Times of William Claxton;2001;81;1
tt0206917;Film;The Man Who Cried;2000;100;1
tt0206926;Film;Maybe Baby;2000;104;1
tt0206951;TV Movie;Sally Hemings: An American Scandal;2000;251;1
tt0206963;Film;My First Mister;2001;109;1
tt0207002;Film;Paradise Grove;2003;93;1
tt0207036;Film;Luck of the Draw;2000;101;1
tt0207051;Film;The Journey to Kafiristan;2001;101;1
tt0207161;Film;Time Share;2000;87;1
tt0207163;Film;Tolerance;2000;100;1
tt0207198;Film;What to Do in Case of Fire;2001;101;1
tt0207200;TV Movie;Der Weibsteufel;2000;90;1
tt0207201;Film;What Women Want;2000;127;1
tt0207275;TV Miniseries;The 10th Kingdom;2000;417;1
tt0207296;Film;After the Rain;2000;87;1
tt0207333;Film;Believe;2000;96;1
tt0207377;Film;Chain of Command;2000;96;1
tt0207524;Film;How to Kill Your Neighbor's Dog;2000;107;1
tt0207585;Film;Lloyd;2001;74;1
tt0207631;Film;Nostradamus;2000;102;1
tt0207745;Film;A Girl, Three Guys, and a Gun;2000;85;1
tt0207826;Film;The Water Game;2002;106;1
tt0207888;TV Series;High Hopes;2002;30;1
tt0208003;Film;Big Momma's House;2000;99;1
tt0208017;Film;Broke Even;2000;94;1
tt0208026;Film;A Chinese in a Coma;2000;108;1
tt0208032;Film;Canone inverso - Making Love;2000;107;1
tt0208037;Film;The Chaos Factor;2000;95;1
tt0208050;Film;Chump Change;2000;89;1
tt0208092;Film;Snatch;2000;104;1
tt0208196;Film;Happy Accidents;2000;110;1
tt0208198;Film;Hassel: There Is No Mercy!;2000;107;1
tt0208204;Film;Hidden Passion;2000;93;1
tt0208298;Film;The Miracle Maker;2000;90;1
tt0208412;Film;Confessions of a Florist;2003;95;1
tt0208491;Film;Ginostra;2002;139;1
tt0208629;TV Miniseries;Nuremberg;2000;180;1
tt0208638;TV Series;Soria Moria;2000;45;1
tt0208655;Film;En face;2000;90;1
tt0208675;Film;Compassionate Sex;2000;109;1
tt0208874;Film;The Contender;2000;126;1
tt0208883;Film;Desire;2000;97;1
tt0208889;Film;To and Fro;2000;92;1
tt0208910;Film;The Doghouse;2000;93;1
tt0208911;Film;The King Is Alive;2000;110;1
tt0208942;Film;Falling Through;2000;96;1
tt0208988;Film;Get Carter;2000;102;1
tt0208990;Film;The Son's Room;2001;99;1
tt0208993;Film;Downtown 81;2000;72;1
tt0209013;TV Movie;Harlan County War;2000;104;1
tt0209037;Film;Everybody's Famous!;2000;97;1
tt0209077;Film;Ken Park;2002;93;1
tt0209144;Film;Memento;2000;113;1
tt0209163;Film;The Mummy Returns;2001;130;1
tt0209180;Film;Sky Hook;2000;95;1
tt0209253;Film;The Private Public;2001;90;1
tt0209264;TV Movie;Python;2000;99;1
tt0209279;Film;Return to the Secret Garden;2000;90;1
tt0209322;Film;Skipped Parts;2000;100;1
tt0209464;Film;Villa des roses;2002;118;1
tt0209475;Film;The Wedding Planner;2001;103;1
tt0209485;Film;Winter Lily;2000;86;1
tt0209486;Film;Wish You Were Dead;2001;100;1
tt0209512;TV Series;Im Visier der Zielfahnder;2002;55;1
tt0209941;Film;The Good Bastard;2001;130;1
tt0209958;Film;The Cell;2000;107;1
tt0210013;TV Movie;Dreams in the Attic;2000;87;1
tt0210065;Film;Gangster No. 1;2000;103;1
tt0210070;Film;Ginger Snaps;2000;108;1
tt0210075;Film;Girlfight;2000;110;1
tt0210094;Film;Happy Campers;2001;94;1
tt0210130;Film;Jails, Hospitals & Hip-Hop;2000;90;1
tt0210149;Film;Lakeboat;2000;98;1
tt0210217;Film;Pandaemonium;2000;124;1
tt0210223;Film;Legend of the Phantom Rider;2002;100;1
tt0210294;TV Miniseries;Snow Queen;2002;180;1
tt0210299;Film;Songcatcher;2000;109;1
tt0210357;Film;Taliesin Jones;2000;93;1
tt0210358;Film;Things You Can Tell Just by Looking at Her;2000;109;1
tt0210382;Film;The Weight of Water;2000;114;1
tt0210413;TV Series;Clerks;2000;22;1
tt0210438;TV Series;Passion Cove;2000;28;1
tt0210480;Film;Ainsi soit-il;2000;80;1
tt0210567;Film;Beautiful;2000;112;1
tt0210584;Film;Bootmen;2000;95;1
tt0210616;Film;Center Stage;2000;115;1
tt0210628;TV Movie;The Crossing;2000;89;1
tt0210719;TV Movie;The Great Gatsby;2000;90;1
tt0210738;Film;Witch in Our Family;2000;85;1
tt0210776;Film;Johnny Famous;2000;80;1
tt0210777;Film;The Journey;2001;93;1
tt0210884;Film;Papa's Song;2000;95;1
tt0210890;Film;Paris, mon petit corps est bien las de ce grand monde;2000;108;1
tt0210930;Film;Who Are You?;2001;112;1
tt0210943;Film;Relative Values;2000;87;1
tt0210945;Film;Remember the Titans;2000;113;1
tt0210952;Film;Ritual;2000;78;1
tt0210971;Film;The Forest;2002;105;1
tt0211103;Film;La vie après l'amour;2000;104;1
tt0211172;TV Series;Turbo;2000;90;1
tt0211174;TV Movie;Up, Up, and Away!;2000;90;1
tt0211181;Film;102 Dalmatians;2000;100;1
tt0211279;Film;Runners;2001;90;1
tt0211296;Film;Chasing the Dragon;2000;120;1
tt0211309;Film;Il cielo cade;2000;102;1
tt0211318;Film;Il conte di Melissa;2001;122;1
tt0211387;Film;Water Drops on Burning Rocks;2000;82;1
tt0211423;Film;House of the Generals;2003;111;1
tt0211426;TV Movie;Ice Angel;2000;99;1
tt0211443;Film;Jason X;2001;92;1
tt0211465;Film;Knockaround Guys;2001;92;1
tt0211492;Film;The Luzhin Defence;2000;109;1
tt0211538;TV Series;Nanà;2001;180;1
tt0211554;Film;Love me;2000;107;1
tt0211559;TV Movie;Padre Pio;2000;202;1
tt0211661;Film;Terror Tract;2000;96;1
tt0211718;Film;Vengo;2000;90;1
tt0211792;TV Movie;Cutaway;2000;104;1
tt0211852;TV Series;Ramona;2000;45;1
tt0211915;Film;Amélie;2001;122;1
tt0211919;Film;Angst;2000;86;1
tt0211933;Film;Awake;2007;84;1
tt0211938;Film;Bait;2000;119;1
tt0211941;Film;Beat;2000;93;1
tt0211946;Film;Berlin Calling;2008;109;1
tt0212048;Film;Cause of Death;2001;95;1
tt0212059;Film;Clean and Narrow;2000;82;1
tt0212132;Film;The Tracker;2002;90;1
tt0212215;Film;A Place Nearby;2000;100;1
tt0212218;TV Movie;Hidden Blessings;2000;90;1
tt0212271;Film;Lip Service;2001;95;1
tt0212294;Film;Lady in the Box;2001;105;1
tt0212298;Film;Last Ball;2001;96;1
tt0212318;TV Movie;Madame Bovary;2000;180;1
tt0212338;Film;Meet the Parents;2000;108;1
tt0212346;Film;Miss Congeniality;2000;109;1
tt0212360;Film;Moving August;2002;96;1
tt0212380;Film;Blow Dry;2001;94;1
tt0212474;Film;Rosszfiúk;2000;100;1
tt0212495;Film;La segunda noche;2001;105;1
tt0212604;Film;Tully;2000;102;1
tt0212671;TV Series;Malcolm in the Middle;2000;22;1
tt0212686;TV Series;Power Rangers Lightspeed Rescue;2000;30;1
tt0212712;Film;2046;2004;129;1
tt0212719;Film;75 Degrees in July;2000;100;1
tt0212720;Film;A.I. Artificial Intelligence;2001;146;1
tt0212725;Film;L'accertamento;2001;90;1
tt0212742;Film;After Alice;2000;100;1
tt0212797;Film;The Bankers of God: The Calvi Affair;2002;125;1
tt0212807;TV Movie;Best Actress;2000;91;1
tt0212815;Film;Big Eden;2000;118;1
tt0212826;Film;Bread and Roses;2000;110;1
tt0212827;Film;Bride of the Wind;2001;99;1
tt0212830;Film;Bruiser;2000;99;1
tt0212831;TV Series;Brutally Normal;2000;30;1
tt0212867;Film;Soulkeeper;2001;105;1
tt0212873;Film;Cicadas;2000;90;1
tt0212879;Film;Citizen Toxie: The Toxic Avenger IV;2000;109;1
tt0212881;Film;Last Stand;2000;94;1
tt0212889;TV Movie;Common Ground;2000;105;1
tt0212897;Film;Chronically Unfeasible;2000;101;1
tt0212910;Film;Delivering Milo;2001;94;1
tt0212958;Film;The Lady of Hamre;2000;87;1
tt0212974;Film;Groove;2000;86;1
tt0212985;Film;Hannibal;2001;131;1
tt0213053;Film;Lava;2001;96;1
tt0213113;Film;The Resurrection Game;2001;91;1
tt0213127;Film;Obstacles;2000;75;1
tt0213149;Film;Pearl Harbor;2001;183;1
tt0213203;Film;Rugrats in Paris;2000;78;1
tt0213205;Film;Rustin;2001;101;1
tt0213231;Film;Seducing Maarya;2000;107;1
tt0213266;Film;The Streetsweeper;2002;105;1
tt0213327;TV Series;Andromeda;2000;43;1
tt0213446;Film;The Amati Girls;2000;91;1
tt0213523;TV Series;Blue Murder;2001;60;1
tt0213527;Film;Bombing;2000;60;1
tt0213539;Film;La candide madame Duff;2000;90;1
tt0213561;Film;Christie Malry's Own Double-Entry;2000;89;1
tt0213565;TV Movie;The Color of Friendship;2000;87;1
tt0213569;Film;The Komediant;2000;80;1
tt0213595;Film;Everything's Fine, We're Leaving;2000;96;1
tt0213623;TV Movie;Donovan Quick;2000;104;1
tt0213642;Film;Fall: The Price of Silence;2001;97;1
tt0213668;TV Movie;Freedom Song;2000;112;1
tt0213688;TV Movie;Green Sails;2000;95;1
tt0213690;Film;Ground Zero;2000;92;1
tt0213733;Film;Jadviga's Pillow;2000;130;1
tt0213790;Film;The Ladies Man;2000;84;1
tt0213802;Film;Legion of the Dead;2001;89;1
tt0213847;Film;Malena;2000;108;1
tt0213890;Film;Mohabbatein;2000;216;1
tt0213985;Film;Partition;2007;116;1
tt0214017;Film;First Light of Dawn;2000;86;1
tt0214032;Film;The Rage Within;2001;98;1
tt0214048;Film;Ravanello pallido;2001;90;1
tt0214106;Film;Sensual Friends;2001;93;1
tt0214140;Film;Skeleton Woman;2000;80;1
tt0214265;Film;Vajont - La diga del disonore;2001;116;1
tt0214289;Film;Would I Lie to You? 2;2001;105;1
tt0214388;Film;100 Girls;2000;94;1
tt0214520;Film;Ties and Ropes;2001;85;1
tt0214619;Film;Dead Dog;2001;90;1
tt0214638;Film;Doomsdayer;2000;93;1
tt0214646;Film;Dropping Out;2000;109;1
tt0214698;TV Movie;The Three Stooges;2000;88;1
tt0214728;Film;2000 AD;2000;109;1
tt0214757;Film;Held for Ransom;2000;88;1
tt0214871;Film;The Last Patrol;2000;95;1
tt0214878;Film;The Libertine;2000;100;1
tt0214959;Film;Le monde de Marty;2000;89;1
tt0215129;Film;Road Trip;2000;93;1
tt0215135;Film;Route 666;2001;86;1
tt0215139;Film;Russian Doll;2001;90;1
tt0215223;Film;Highway Melody;2000;90;1
tt0215232;Film;Table One;2000;90;1
tt0215385;TV Movie;Das Alibi;2000;90;1
tt0215458;Film;Just the Beginning;2000;95;1
tt0215516;Film;Nobody's Baby;2001;110;1
tt0215519;Film;Annas Sommer;2001;107;1
tt0215532;Film;Auslandstournee;2000;91;1
tt0215545;Film;Bamboozled;2000;135;1
tt0215679;Film;Cowboys and Angels;2000;97;1
tt0215681;Film;Crazy;2000;97;1
tt0215715;Film;O Dia da Caça;2000;113;1
tt0215727;Film;Downward Angel;2001;97;1
tt0215750;Film;Enemy at the Gates;2001;131;1
tt0215757;Film;L'extraterrestre;2000;93;1
tt0215770;Film;Just Messing About;2000;97;1
tt0215777;Film;Frau2 sucht HappyEnd;2001;96;1
tt0215824;Film;Die grüne Wolke;2001;100;1
tt0215850;Film;Hochelaga;2000;130;1
tt0215941;Film;Love Her Madly;2000;92;1
tt0215965;Film;Manila;2000;113;1
tt0216105;Film;Postmark Paradise;2000;92;1
tt0216148;Film;Recycled;2000;93;1
tt0216198;Film;The Final Lesson;2000;92;1
tt0216216;Film;The 6th Day;2000;123;1
tt0216250;Film;Surviving Paradise;2000;90;1
tt0216256;Film;Xscape;2000;135;1
tt0216279;Film;Wild About Harry;2000;91;1
tt0216290;Film;To Protect and Serve;2001;91;1
tt0216417;Film;The Wog Boy;2000;92;1
tt0216499;TV Series;Police district;2000;52;1
tt0216522;Film;Deuxième vie;2000;100;1
tt0216523;Film;30 Years;2000;105;1
tt0216578;Film;Murderous Maids;2000;94;1
tt0216584;Film;Bob the Butler;2005;90;1
tt0216587;Film;Bellyful;2000;105;1
tt0216590;Film;La bostella;2000;95;1
tt0216605;Film;The Captive;2000;118;1
tt0216620;Film;Christina's House;2000;97;1
tt0216625;Film;Code Unknown;2000;118;1
tt0216651;Film;Vampire Hunter D: Bloodlust;2000;103;1
tt0216669;Film;The Day the Ponies Come Back;2000;104;1
tt0216689;Film;Les Destinees;2000;180;1
tt0216735;Film;Holiday;2000;105;1
tt0216740;Film;Taking Wing;2000;90;1
tt0216741;Film;Erkan & Stefan;2000;87;1
tt0216746;Film;Bad Girls from Valley High;2005;84;1
tt0216750;Film;Total western;2000;84;1
tt0216772;Film;Turn It Up;2000;86;1
tt0216787;Film;The Taste of Others;2000;112;1
tt0216799;Film;Harrison's Flowers;2000;130;1
tt0216800;Film;With a Friend Like Harry...;2000;117;1
