Title ID;Average Rating;Number of Votes
tt0218641;3;626
tt0218643;6,2;51
tt0218727;5;106
tt0218741;5,8;130
tt0218787;6,6;1385
tt0218803;7,3;66
tt0218804;5,7;20
tt0218817;6,1;28508
tt0218822;6,3;314
tt0218824;4,1;118
tt0218839;7,5;56610
tt0218864;5,8;6749
tt0218891;6,2;402
tt0218922;6,1;54049
tt0218967;6,8;104554
tt0219175;5,4;532
tt0219210;5;160
tt0219214;3,6;142
tt0219223;4,9;48
tt0219224;7;3683
tt0219288;7,5;2848
tt0219327;5,7;496
tt0219333;5,7;778
tt0219338;4,9;37
tt0219369;5,6;167
tt0219374;6,8;3539
tt0219400;5,5;5684
tt0219405;6,7;1801
tt0219408;5,8;400
tt0219430;6,7;217
tt0219446;7;8409
tt0219519;6,3;1490
tt0219546;6,9;12
tt0219636;6,2;432
tt0219640;4;339
tt0219653;4,9;32263
tt0219687;7,3;41
tt0219699;6,6;64108
tt0219756;5,6;85
tt0219822;6,4;17542
tt0219854;6,1;40413
tt0219857;5,9;192
tt0219876;5,4;167
tt0219952;5;9876
tt0219957;4,8;251
tt0219965;6,5;65677
tt0220005;5,9;79
tt0220008;4,6;2344
tt0220011;7,2;89
tt0220034;6,6;274
tt0220099;6,3;17386
tt0220100;6;6489
tt0220122;6,4;19
tt0220137;5,4;65
tt0220157;6,5;1266
tt0220178;7,7;1461
tt0220238;7,5;3000
tt0220261;8,2;3198
tt0220313;5,2;36
tt0220322;7,3;23
tt0220332;6,1;39
tt0220343;5,6;1276
tt0220357;5,9;38
tt0220364;6,6;199
tt0220399;5,4;77
tt0220506;4;38144
tt0220514;3,8;338
tt0220580;6,9;12812
tt0220605;6,7;18
tt0220608;7,2;1429
tt0220623;6,4;4043
tt0220627;6,9;4874
tt0220631;6,8;1420
tt0220651;6,9;307
tt0220652;5,3;554
tt0220721;6,9;36
tt0220735;5,3;43
tt0220827;6,2;6417
tt0220864;4,3;144
tt0220906;7,8;2699
tt0220915;8;614
tt0221013;6,5;992
tt0221027;7,6;242562
tt0221069;6,3;3231
tt0221073;7,2;36284
tt0221074;6,5;745
tt0221197;4,5;334
tt0221218;5,8;33777
tt0221297;4,3;245
tt0221300;8,6;2025
tt0221315;6,3;284
tt0221388;9,2;10
tt0221431;4,5;347
tt0221442;5,2;806
tt0221446;4,7;47
tt0221554;5,3;644
tt0221558;6,5;301
tt0221559;7;4067
tt0221563;6,2;1101
tt0221633;5,2;1839
tt0221637;5,8;85
tt0221691;4,4;127
tt0221728;6,3;190
tt0221732;2,3;6
tt0221768;6,2;533
tt0221789;6,4;1440
tt0221799;6,7;3888
tt0221823;7,5;42
tt0221837;6,2;253
tt0221838;6,8;2315
tt0221877;6,1;144
tt0221885;4,9;1031
tt0221889;5,8;3514
tt0221911;8,3;24
tt0221928;5,2;1943
tt0222012;7,9;11623
tt0222020;3,1;504
tt0222081;5,8;98
tt0222096;7,1;309
tt0222142;7,5;26
tt0222150;7,1;1173
tt0222161;7,5;55
tt0222167;4,6;1027
tt0222171;3,4;169
tt0222293;6,8;1899
tt0222354;5,8;529
tt0222375;5,7;246
tt0222515;4,5;121
tt0222568;5,8;12
tt0222666;3,5;604
tt0222705;5,3;108
tt0222717;4,4;124
tt0222742;5,6;29
tt0222760;6,6;114
tt0222776;6,1;193
tt0222790;6,4;35
tt0222812;5,8;11210
tt0222850;6,9;7178
tt0222851;7,1;21995
tt0222989;7,5;13
tt0223067;5,4;244
tt0223268;4,3;3759
tt0223284;3,6;176
tt0223392;6,6;22
tt0223593;5,9;131
tt0223828;5,5;69
tt0223832;6,5;709
tt0223856;6,4;205
tt0223897;7,2;113233
tt0223954;6,1;2086
tt0224025;4,1;996
tt0224050;6,5;233
tt0224084;5,7;90
tt0224209;1,9;418
tt0224214;6,1;461
tt0224451;7,2;63
tt0224578;7,2;3581
tt0224626;4,2;852
tt0224755;6,3;69
tt0224807;6;69
tt0224827;7,5;193
tt0224853;8,6;4541
tt0224902;6,8;609
tt0225064;6,6;11
tt0225071;5,6;22651
tt0225100;6,1;555
tt0225196;5,9;224
tt0225210;7,2;38
tt0225573;6,1;778
tt0225683;3,7;530
tt0225799;6,3;24
tt0225824;6,2;937
tt0225828;3,8;142
tt0225865;4,6;259
tt0226009;4,2;685
tt0226057;4,8;24
tt0226094;5,8;281
tt0226137;5,2;17
tt0226190;6,9;137
tt0226198;4,6;129
tt0226225;4,6;125
tt0226238;6;53
tt0226351;4,4;185
tt0226430;5,9;820
tt0226539;5,7;103
tt0226771;7,8;1776
tt0226861;4,9;19
tt0226935;5,2;2008
tt0227005;6,4;17476
tt0227189;3,3;162
tt0227194;5,4;4814
tt0227224;5,8;151
tt0227277;7,1;6198
tt0227445;6,8;122209
tt0227458;6,1;660
tt0227526;5,2;165
tt0227538;5,5;109518
tt0227671;5,4;388
tt0227881;6,2;21
tt0227956;7,1;134
tt0227963;6,5;299
tt0227980;5,8;946
tt0227984;6,3;47788
tt0228004;5,4;158
tt0228054;5,5;152
tt0228157;7,7;374
tt0228180;3,7;335
tt0228205;5,5;27
tt0228214;7,4;7
tt0228239;6,6;259
tt0228242;6,7;1737
tt0228277;6,3;648
tt0228301;5,5;535
tt0228333;4,9;51399
tt0228351;6,2;605
tt0228502;6;214
tt0228508;5,1;404
tt0228528;6,8;772
tt0228536;5,8;491
tt0228577;4,9;84
tt0228634;4,1;20
tt0228687;7,3;6036
tt0228690;2,9;108
tt0228711;4,9;414
tt0228750;6,2;55076
tt0228761;7;46
tt0228766;5,2;213
tt0228786;6,9;58292
tt0228871;5,7;1238
tt0228878;3,6;102
tt0228891;4,8;484
tt0228902;6,6;52
tt0228933;6,5;194
tt0228977;7,2;52
tt0228979;7;923
tt0228992;6,1;137
tt0229002;6,1;1071
tt0229003;5;507
tt0229055;2,1;21
tt0229102;4,6;348
tt0229187;5,9;384
tt0229211;5,4;171
tt0229234;7;11
tt0229260;4;36007
tt0229328;8,1;155
tt0229340;7,3;4899
tt0229362;3,7;317
tt0229412;6,1;183
tt0229561;6,1;21
tt0229664;7,6;2018
tt0229694;6,4;621
tt0229752;5,9;103
tt0229806;5,6;19
tt0229898;8,2;284
tt0229900;4,6;68
tt0229916;7,7;650
tt0229924;8,5;1234
tt0229930;7,2;41
tt0229935;2,8;142
tt0229973;5,2;194
tt0229976;7,4;150
tt0230011;6,9;106027
tt0230025;6,4;1942
tt0230030;6;97565
tt0230049;4,3;112
tt0230056;4,9;28
tt0230098;6,1;962
tt0230148;5,9;176
tt0230169;5,5;5085
tt0230183;7;172
tt0230189;6,8;36
tt0230212;8,9;9
tt0230243;8,5;6
tt0230252;6,8;75
tt0230308;6,8;46
tt0230350;4,4;25
tt0230512;7;1483
tt0230534;7,7;4213
tt0230540;4,7;120
tt0230596;2,9;133
tt0230600;7,6;340297
tt0230652;6,7;312
tt0230688;6,8;46
tt0230745;6,2;664
tt0230783;5,9;586
tt0230822;5,6;116
tt0230838;6,7;86371
tt0230919;5,4;8
tt0230921;6,9;138
tt0230992;5;326
tt0231001;6,8;4171
tt0231011;4,7;50
tt0231013;6,4;55
tt0231040;6,7;149
tt0231042;6,6;57
tt0231045;7,6;54
tt0231048;7,6;1478
tt0231050;6,8;488
tt0231054;7,1;17
tt0231208;4,4;607
tt0231212;7,2;41
tt0231284;6,5;28
tt0231402;4,8;23612
tt0231441;6,2;998
tt0231448;5,7;7031
tt0231496;2,8;224
tt0231514;6,2;12
tt0231615;5,6;604
tt0231617;8,6;34
tt0231710;4,9;49
tt0231775;5,5;21668
tt0231781;6,8;99
tt0231782;6,4;151
tt0231844;7,7;5537
tt0231956;5,2;557
tt0231971;5,5;3655
tt0232015;4,7;440
tt0232062;5,7;614
tt0232079;3,8;4185
tt0232083;6,7;4875
tt0232098;3,1;766
tt0232149;6,6;15
tt0232231;5,3;35
tt0232293;7,1;323
tt0232473;5,5;6
tt0232500;6,8;350923
tt0232537;6,2;73
tt0232548;6,2;59
tt0232632;5,9;1979
tt0232657;2,7;258
tt0232676;6;104
tt0232731;6,2;125
tt0232785;5,5;80
tt0232831;5,6;61
tt0232850;8,6;18
tt0232957;7,7;39
tt0232987;5,2;15
tt0232994;5,9;57
tt0233025;8,1;108
tt0233026;7,6;13
tt0233041;6,6;3909
tt0233044;6,6;5676
tt0233052;7,8;99
tt0233084;6,6;1766
tt0233092;7,1;313
tt0233115;7,7;327
tt0233142;6;44054
tt0233230;7;854
tt0233234;8,1;1236
tt0233277;5,7;847
tt0233289;3,2;879
tt0233309;5,3;96
tt0233315;7,5;212
tt0233418;7;1148
tt0233469;5,5;72268
tt0233491;7,4;161
tt0233509;5,7;640
tt0233559;3,4;159
tt0233569;4,2;106
tt0233595;6,4;227
tt0233600;5,9;2368
tt0233651;7,5;2827
tt0233656;3,5;1227
tt0233657;5;2271
tt0233687;7,1;1522
tt0233699;5,5;496
tt0233764;3,9;101
tt0233828;8,3;103
tt0233841;7,8;7915
tt0233854;7,3;67
tt0233910;5,2;288
tt0233954;5,8;171
tt0234000;6,9;13887
tt0234041;6,6;1152
tt0234058;6,7;272
tt0234084;7,6;11
tt0234137;6,2;5263
tt0234215;7,2;520218
tt0234265;7,2;182
tt0234266;6,4;63
tt0234288;7,6;4889
tt0234305;7,1;75
tt0234354;5,8;10691
tt0234374;6,4;158
tt0234393;5,9;322
tt0234397;4;186
tt0234407;6,8;759
tt0234421;6;76
tt0234499;6,6;212
tt0234516;4,8;2003
tt0234558;5,6;16
tt0234570;5,9;920
tt0234634;4,9;193
tt0234652;2,6;1486
tt0234663;6,5;273
tt0234670;5,4;65
tt0234750;7,1;50
tt0234805;6,9;2215
tt0234811;3,6;44
tt0234829;5,1;15177
tt0234837;7,4;4271
tt0234853;6,6;7354
tt0234940;6,5;1034
tt0234978;8;17
tt0234988;7,2;1174
tt0235015;5,6;608
tt0235048;4,9;883
tt0235119;7,3;775
tt0235137;6,9;2462
tt0235139;5,9;126
tt0235214;6,6;36
tt0235235;4,8;549
tt0235244;7;12
tt0235252;4,2;101
tt0235333;4,8;768
tt0235353;3,9;423
tt0235376;7,3;5505
tt0235412;5,9;1092
tt0235428;5,6;19
tt0235485;3,1;75
tt0235497;3,8;287
tt0235512;7,7;899
tt0235532;5,6;206
tt0235553;5,1;1278
tt0235596;5,9;558
tt0235606;5;1183
tt0235618;7;1068
tt0235679;5,9;13112
tt0235712;6;8506
tt0235737;7,1;29628
tt0235796;5,8;223
tt0235807;5,5;24
tt0235826;5,8;155
tt0235841;7;799
tt0235853;7,4;97
tt0235866;6,2;92
tt0235898;5,5;32
tt0235911;6,9;5732
tt0235913;6,8;750
tt0235917;4,1;5551
tt0235918;7,2;34301
tt0235922;8,7;1517
tt0235923;8,3;19562
tt0235928;6,6;34
tt0235930;6;14
tt0235944;7;163
tt0235947;6,9;578
tt0235953;4,9;111
tt0235970;6,3;68
tt0236008;7,6;303
tt0236013;4,3;400
tt0236019;6,3;2111
tt0236027;7,7;19928
tt0236034;6,4;1536
tt0236040;5;23
tt0236041;7,7;131
tt0236157;6,7;4378
tt0236167;6,7;497
tt0236172;6,9;37
tt0236188;7,1;270
tt0236189;7,3;54
tt0236195;6,7;235
tt0236244;8,2;5
tt0236261;6,4;23
tt0236285;7,3;1117
tt0236311;8,1;10
tt0236343;5,7;543
tt0236348;5,4;21846
tt0236461;7,1;54
tt0236474;6;157
tt0236493;6,1;103788
tt0236576;7,7;1844
tt0236598;7;396
tt0236600;5,3;174
tt0236638;4,2;2414
tt0236640;6,3;17255
tt0236701;6,2;266
tt0236702;7,3;218
tt0236783;6,5;91
tt0236784;6,1;28087
tt0236788;6,8;157
tt0236793;6,2;8
tt0236832;4,9;15
tt0236867;7,5;44
tt0236904;7,8;30
tt0236908;6,3;495
tt0236910;8,1;127
tt0237004;5,6;109
tt0237106;4,2;167
tt0237123;8,5;43101
tt0237152;7,1;38
tt0237199;6,2;83
tt0237289;5,5;677
tt0237295;7,5;45
tt0237386;7,2;312
tt0237534;7;63207
tt0237539;7,3;9109
tt0237572;6,8;54290
tt0237622;5,7;89
tt0237680;3,3;472
tt0237687;5,4;254
tt0237704;3,9;20
tt0237727;7,1;170
tt0237817;6,3;51
tt0237853;7,2;46
tt0237865;7,7;90
tt0237909;8,2;25
tt0237959;5,4;65
tt0237968;7,2;90
tt0237971;7,4;388
tt0237987;8;2370
tt0237993;6,8;9337
tt0237994;7,2;762
tt0238036;6,7;99
tt0238064;7,2;674
tt0238066;6,5;178
tt0238088;7,7;22
tt0238112;5,9;33079
tt0238119;7,6;5733
tt0238121;8,3;49
tt0238137;5,6;2340
tt0238237;7;23
tt0238247;6,4;1040
tt0238251;4,6;753
tt0238276;5,2;48
tt0238295;5,5;332
tt0238321;6,4;1236
tt0238322;6,3;18
tt0238355;5,9;181
tt0238373;6,8;77
tt0238380;7,4;312958
tt0238413;5,2;8
tt0238417;6,4;28
tt0238446;8;168
tt0238463;5,4;637
tt0238474;5,8;66
tt0238546;5,3;52627
tt0238550;6,1;454
tt0238552;5,4;13841
tt0238588;6,8;744
tt0238627;5,1;684
tt0238649;5,3;236
tt0238660;6,6;3634
tt0238743;5,6;101
tt0238763;7;29
tt0238768;7,2;1017
tt0238784;8,1;102538
tt0238793;7,7;2652
tt0238796;8,2;220
tt0238883;7,8;12797
tt0238891;7,6;5365
tt0238924;7;13226
tt0238936;7,6;38744
tt0238948;5,5;8051
tt0238960;6,2;29
tt0238992;5,1;146
tt0238994;5,9;160
tt0239004;7,5;44
tt0239020;6,4;652
tt0239060;6,1;1624
tt0239066;6,1;493
tt0239102;7,2;1280
tt0239117;2,9;39
tt0239174;8,2;397
tt0239175;7,8;78
tt0239195;7,2;22052
tt0239224;6,2;55
tt0239234;6,9;2580
tt0239235;5,9;546
tt0239271;6,5;201
tt0239273;5,2;183
tt0239303;7,5;57
tt0239330;7,8;258
tt0239341;5,8;251
tt0239381;5,8;3061
tt0239388;7;775
tt0239395;5,1;56897
tt0239406;5,3;902
tt0239431;7,4;5
tt0239432;3,4;242
tt0239441;6,8;229
tt0239450;5;3843
tt0239457;4;44
tt0239467;5,3;656
tt0239507;5,9;577
tt0239509;6;629
tt0239522;5,6;19
tt0239541;7,6;28
tt0239570;6,6;271
tt0239593;6,4;387
tt0239632;6,6;116
tt0239655;7,4;2140
tt0239670;6;1031
tt0239695;6,8;501
tt0239712;6,2;56
tt0239760;3,7;37
tt0239792;5;116
tt0239804;6,4;128
tt0239867;7;107
tt0239879;7,3;286
tt0239894;7,6;8271
tt0239935;6;240
tt0239936;6,8;150
tt0239948;5,9;38857
tt0239949;5;12675
tt0239955;6,3;296
tt0239958;8,2;79
tt0239986;6,4;6445
tt0240033;4,8;581
tt0240043;6,4;14
tt0240074;5,8;6
tt0240122;7,1;412
tt0240134;7,3;10
tt0240149;6,6;1882
tt0240156;6,4;110
tt0240200;7,7;14370
tt0240249;5;37
tt0240264;8,7;332
tt0240273;8,4;2252
tt0240286;5,4;70
tt0240325;5;554
tt0240333;4,5;30
tt0240340;6,6;282
tt0240371;5,8;37
tt0240389;6;290
tt0240400;5,4;117
tt0240402;5,8;4616
tt0240419;7,1;5881
tt0240460;7,1;30
tt0240462;4,7;42105
tt0240468;6,3;43693
tt0240500;5;380
tt0240509;5,8;69
tt0240510;6,5;32779
tt0240515;4,7;46384
tt0240521;4,6;167
tt0240534;8,5;51
tt0240563;7,3;54
tt0240596;5,3;22
tt0240601;6,2;272
tt0240628;7,3;5103
tt0240659;5,7;454
tt0240683;6;619
tt0240719;6,5;23
tt0240772;7,7;521230
tt0240793;6,3;2290
tt0240802;5,1;300
tt0240885;7,3;299
tt0240886;5,7;102
tt0240890;6,9;104645
tt0240900;5,4;13873
tt0240912;7,9;946
tt0240913;7,1;8328
tt0240980;6,4;2324
tt0241025;6,2;21273
tt0241034;5,5;125
tt0241051;7,6;60
tt0241053;6,4;20
tt0241079;3,9;66
tt0241088;7,9;16407
tt0241089;6,9;7
tt0241142;4,8;132
tt0241223;6,5;2783
tt0241247;4,6;192
tt0241250;6;41
tt0241251;4;329
tt0241254;6,3;114
tt0241272;5,4;59
tt0241303;7,2;178824
tt0241357;6,2;650
tt0241383;4,7;1120
tt0241453;5,1;107
tt0241467;2,8;422
tt0241492;6,2;694
tt0241498;5,6;117
tt0241518;4,5;163
tt0241527;7,6;667019
tt0241657;7,2;375
tt0241663;7,7;1703
tt0241683;6,2;130
tt0241760;5,9;33876
tt0241802;6,2;154
tt0241827;6,8;93
tt0241934;5,1;35
tt0241998;2,5;1319
tt0242024;6;1178
tt0242029;6,9;220
tt0242150;5,6;2443
tt0242154;6,2;330
tt0242193;6,9;34867
tt0242231;7,8;127
tt0242241;4,9;150
tt0242252;6,1;5064
tt0242256;8,3;5405
tt0242285;5,1;905
tt0242322;6,1;18
tt0242337;6,9;54
tt0242347;5,5;129
tt0242350;6,3;50
tt0242405;6,4;94
tt0242406;6,9;65
tt0242423;5,5;135032
tt0242445;5,6;32153
tt0242492;6,5;97
tt0242508;4,9;4225
tt0242519;8,2;57678
tt0242527;6,2;44271
tt0242550;5,7;31
tt0242587;7,1;9556
tt0242592;4,7;421
tt0242618;5,8;101
tt0242627;5,3;103
tt0242644;6,5;113
tt0242653;6,8;451816
tt0242711;4;17
tt0242733;7;319
tt0242746;5;220
tt0242747;5,9;399
tt0242795;6,7;4795
tt0242798;4,8;578
tt0242821;6,9;34
tt0242882;6,9;27
tt0242888;6,6;8145
tt0242898;5,8;893
tt0242949;7,8;4935
tt0242953;6;882
tt0242956;6,6;467
tt0242981;4,8;169
tt0242994;6,9;2336
tt0242998;4,9;25799
tt0243017;7,8;61064
tt0243059;5,9;116
tt0243067;6,6;767
tt0243069;7,4;4967
tt0243084;7,1;86
tt0243116;4,8;143
tt0243133;7,5;104620
tt0243135;6,8;3807
tt0243142;5,9;338
tt0243155;6,7;228294
tt0243183;7,6;336
tt0243210;5,8;493
tt0243212;6,2;72
tt0243220;6,3;1598
tt0243222;7;259
tt0243232;6,6;2173
tt0243255;6,5;10673
tt0243277;6,2;110
tt0243278;5,2;630
tt0243301;2,2;34
tt0243327;5,7;120
tt0243378;3,3;9
tt0243415;5,3;505
tt0243452;5,3;172
tt0243465;5,4;1222
tt0243483;5,9;145
tt0243484;6,8;5
tt0243493;7;16712
tt0243500;6,2;10
tt0243508;5,7;401
tt0243517;8,5;479
tt0243529;5,2;131
tt0243554;6,4;2810
tt0243569;6,9;176
tt0243573;6,8;479
tt0243575;5,7;2266
tt0243585;5,5;50762
tt0243595;6,3;2233
tt0243609;7;10401
tt0243652;3,8;328
tt0243655;6,6;54572
tt0243664;8;8894
tt0243691;5,2;16
tt0243694;7,5;1460
tt0243698;7;309
tt0243705;7,8;156
tt0243714;7,6;1145
tt0243727;6,7;9
tt0243736;5,6;70944
tt0243759;7,1;2981
tt0243794;7,2;6013
tt0243828;6,7;149
tt0243858;5,9;63
tt0243859;6,6;565
tt0243862;7;12848
tt0243876;5,9;1567
tt0243885;3,7;476
tt0243889;7,8;3469
tt0243907;5,3;728
tt0243927;4,6;93
tt0243991;4,7;1468
tt0244000;6;14019
tt0244071;6,1;381
tt0244072;6;76
tt0244092;6,8;1293
tt0244094;6,3;781
tt0244122;6,8;76
tt0244167;4,9;469
tt0244173;7;2146
tt0244244;6,5;176858
tt0244297;6,8;1255
tt0244312;5,7;26
tt0244316;8,2;21231
tt0244325;7,2;192
tt0244334;7,7;49
tt0244353;6,9;8415
tt0244364;8;140
tt0244365;7,5;46803
tt0244379;5,6;48
tt0244417;4,2;138
tt0244452;3,1;832
tt0244471;5,2;78
tt0244479;7,2;5554
tt0244498;5,1;141
tt0244504;6,9;1750
tt0244512;5,8;256
tt0244536;5,3;469
tt0244576;6,3;151
tt0244624;6;153
tt0244627;7,6;176
tt0244647;6,3;219
tt0244653;4,1;123
tt0244684;5,1;265
tt0244715;5,7;215
tt0244728;6,2;5
tt0244764;6,2;1193
tt0244803;5,2;470
tt0244842;6,8;289
tt0244870;6,2;7404
tt0244884;6,4;235
tt0244901;4,8;353
tt0244903;6,3;7
tt0244941;3,4;251
tt0244944;7,6;46
tt0244947;4,1;29
tt0244970;6,1;23625
tt0244981;5;125
tt0244990;6,6;51
tt0245022;6,4;32
tt0245027;7,5;3952
tt0245046;6,4;10737
tt0245062;5,9;220
tt0245084;6,9;78
tt0245090;6,8;3408
tt0245095;3,9;469
tt0245107;7;68
tt0245111;7,1;28
tt0245115;5,6;2743
tt0245120;5,3;8352
tt0245147;6,6;47
tt0245151;8,2;5
tt0245157;6,2;1571
tt0245182;6,4;293
tt0245187;7,9;38
tt0245206;7,1;52
tt0245238;6,9;20088
tt0245276;7;1413
tt0245277;7,6;59
tt0245280;7,5;2155
tt0245294;6,1;678
tt0245299;4,5;67
tt0245301;5,2;124
tt0245309;8;65
tt0245317;5,7;220
tt0245320;5,5;21
tt0245332;5,1;72
tt0245341;5,4;603
tt0245350;3,8;229
tt0245356;3,6;908
tt0245407;5,8;3624
tt0245429;8,6;661898
tt0245438;6,9;25
tt0245479;5;1437
tt0245500;7,6;56
tt0245501;6,8;1350
tt0245522;4,1;109
tt0245540;6,4;791
tt0245547;6,1;262
tt0245562;6,1;65799
tt0245573;5,9;3090
tt0245574;7,6;116660
tt0245605;7;9
tt0245625;7,7;1387
tt0245674;5,6;80318
tt0245686;6;51840
tt0245712;8,1;225548
tt0245724;3;206
tt0245734;6,8;13
tt0245799;5,2;66
tt0245803;5,5;47783
tt0245825;4,7;2921
tt0245834;7;296
tt0245837;7;1584
tt0245844;7,8;129860
tt0245866;3,4;867
tt0245877;5,3;458
tt0245891;6;1233
tt0245901;4,1;266
tt0245904;5,4;83
tt0245910;7,5;2871
tt0245914;2,9;15
tt0245916;6;60
tt0245929;8,2;6938
tt0246000;4;337
tt0246002;5,6;2066
tt0246005;6,9;813
tt0246037;6,2;361
tt0246063;4,7;237
tt0246072;6,3;800
tt0246076;6,1;11
tt0246077;6,6;104
tt0246108;4,3;371
tt0246119;7;1144
tt0246124;4,8;114
tt0246134;6,1;2135
tt0246146;6;73
tt0246197;7,3;9
tt0246199;6,6;45
tt0246228;5,1;362
tt0246241;4,9;17
tt0246266;6,9;2551
tt0246278;6,6;592
tt0246323;5,6;65
tt0246332;5;437
tt0246353;7,3;511
tt0246370;6,3;144
tt0246382;5,1;198
tt0246388;6,9;91
tt0246395;7,9;1623
tt0246398;6,1;219
tt0246400;6,6;31
tt0246404;6,5;3486
tt0246405;6,7;1396
tt0246409;5,9;15
tt0246425;7,5;286
tt0246430;8;4813
tt0246431;3,8;171
tt0246438;5,1;246
tt0246460;6,1;206436
tt0246464;6,5;19772
tt0246498;6,3;2266
tt0246500;6,4;3916
tt0246514;5,8;715
tt0246544;4,9;14051
tt0246555;5,8;14
tt0246578;8;745309
tt0246592;6,7;6451
tt0246593;7,1;950
tt0246608;5,4;143
tt0246615;5,1;19
tt0246628;6,7;2911
tt0246659;5,1;125
tt0246677;7;23371
tt0246692;6,8;8897
tt0246719;6,3;953
tt0246730;6,9;153
tt0246744;6,3;250
tt0246748;7,1;304
tt0246749;6,4;91
tt0246765;7,2;1827
tt0246768;6,6;19
tt0246772;7,2;7928
tt0246776;5,9;638
tt0246791;5,1;84
tt0246794;4,2;119
tt0246812;6,8;21
tt0246834;6,1;1993
tt0246853;6,7;439
tt0246859;7,4;260
tt0246870;4,7;652
tt0246875;6,7;1807
tt0246890;5;186
tt0246894;3,1;25872
tt0246906;6,7;259
tt0246965;3,9;97
tt0246978;4,6;16
tt0246989;5,4;17545
tt0247005;5,3;54
tt0247017;5,9;25
tt0247050;7,9;24
tt0247055;7,3;148
tt0247061;6,6;44
tt0247079;6,5;672
tt0247081;7,3;5479
tt0247082;7,6;77365
tt0247085;6;91
tt0247086;6,6;93
tt0247087;7,2;1381
tt0247090;5,9;163
tt0247091;7,5;6566
tt0247095;8,1;835
tt0247096;6,7;134
tt0247097;7,1;624
tt0247098;5;239
tt0247101;7,7;158
tt0247102;7,2;3811
tt0247104;8;679
tt0247105;6,9;96
tt0247110;7,3;79
tt0247111;7,5;68
tt0247113;5,3;299
tt0247119;8;823
tt0247120;7,5;820
tt0247121;5,6;645
tt0247122;6,8;98
tt0247126;5;9
tt0247134;6,7;84
tt0247135;7,4;307
tt0247136;7,5;389
tt0247141;7,5;348
tt0247144;7;6606
tt0247153;6,3;166
tt0247196;7,2;24129
tt0247199;7,1;36916
tt0247218;7;7
tt0247232;6,8;378
tt0247254;5,7;2098
tt0247303;4,6;4217
tt0247419;5,1;969
tt0247425;7,4;37575
tt0247444;4,7;6360
tt0247512;6,3;281
tt0247586;7,9;50106
tt0247638;6,4;129914
tt0247643;4;12
tt0247657;6,7;601
tt0247729;7,3;5075
tt0247745;7,1;96557
tt0247786;5;67
tt0247796;6,9;82
tt0247805;6,6;57
tt0247827;7,9;10671
tt0247865;5,9;24
tt0247875;7;358
tt0247887;6;856
tt0247890;7,5;213
tt0247902;8,3;2480
tt0247905;7,1;373
tt0247944;4,9;1259
tt0247953;4,9;43
tt0247967;7,5;23
tt0247993;5,4;658
tt0248001;6,4;641
tt0248010;4,2;11
tt0248012;6,1;3845
tt0248036;7,3;1447
tt0248093;6,1;136
tt0248099;6,7;64
tt0248103;7;1974
tt0248110;4,5;540
tt0248123;6,1;366
tt0248126;7,4;45361
tt0248130;5,6;14
tt0248157;6,4;160
tt0248169;5,6;444
tt0248180;5,1;165
tt0248185;6,7;6434
tt0248190;6,1;3858
tt0248216;5;2724
tt0248254;3,7;129
tt0248408;6,7;17433
tt0248409;6,4;3238
tt0248415;5,4;272
tt0248490;7,2;73
tt0248543;7;29
tt0248553;4,2;59
tt0248601;6,8;393
tt0248625;6,5;67
tt0248626;5,2;446
tt0248628;6,5;445
tt0248638;7;38
tt0248640;4,5;3041
tt0248644;4,9;242
tt0248654;8,7;122241
tt0248655;7,3;942
tt0248661;5,8;1194
tt0248667;6,8;94220
tt0248742;3,4;433
tt0248770;6;635
tt0248845;7,7;32139
tt0248912;7,7;1615
tt0248924;6,9;348
tt0248928;6,8;808
tt0248929;5,5;54
tt0248953;4,2;261
tt0248962;7,2;14
tt0248963;7,4;15
tt0248965;4,8;783
tt0248966;7,6;53
tt0248974;5,1;96
tt0249081;5,2;829
tt0249082;4,5;593
tt0249110;6,6;1221
tt0249131;6,3;1059
tt0249172;6;322
tt0249180;6,3;688
tt0249215;5,5;260
tt0249225;6,9;12
tt0249238;3,3;119
tt0249241;8,2;12892
tt0249261;4,6;637
tt0249285;6,6;12
tt0249299;7,4;613
tt0249301;8;1862
tt0249312;7,6;108
tt0249313;7,2;170
tt0249326;6,6;1659
tt0249327;7,2;18806
tt0249371;6,5;13335
tt0249380;4,5;16851
tt0249412;7;435
tt0249443;4,1;158
tt0249462;7,7;127623
tt0249474;6,9;549
tt0249478;5,6;24515
tt0249498;6,1;125
tt0249511;4,2;126
tt0249516;1,5;9476
tt0249538;4,6;400
tt0249542;6;134
tt0249568;6,3;96
tt0249588;2,7;376
tt0249624;5,1;149
tt0249643;3,5;371
tt0249683;5,8;201
tt0249818;4,4;255
tt0249866;7,4;297
tt0249868;6,8;57
tt0249892;5,5;660
tt0249893;6,7;1638
tt0249935;5,5;39
tt0249947;6,4;155
tt0250023;5,8;32
tt0250067;7,1;3658
tt0250081;6,8;17072
tt0250103;6,3;24
tt0250125;7,3;1409
tt0250133;6,7;313
tt0250135;5,5;199
tt0250141;8,2;1067
tt0250151;4,8;70
tt0250157;6,4;365
tt0250161;6;171
tt0250164;6,5;37
tt0250202;6,5;4530
tt0250214;4,2;186
tt0250223;6,6;49564
tt0250224;6,5;23864
tt0250258;7,7;91188
tt0250262;5,5;16
tt0250264;6,4;572
tt0250266;7,2;79
tt0250274;6,5;4321
