Order Date;Order ID; Price ; Cost of sales ; Discount ; Order Quantity ; Sales 
04/04/2018;14114;49;1.125,00;0,1;41;2009
04/04/2018;40544;46;502,3;0,1;39;1794
04/04/2018;10851;53;400,7;0;14;742
04/04/2018;35361;26;634,4;0,1;40;1040
04/04/2018;14114;31;306,3;0;38;1178
04/04/2018;14114;51;961,4;0;29;1479
04/04/2018;42599;35;444,9;0;31;1085
04/04/2018;26918;51;204;0,1;16;816
05/04/2018;5509;34;142,1;0;11;374
05/04/2018;5509;46;627,9;0;21;966
05/04/2018;34432;34;35,7;0;3;102
05/04/2018;3777;46;386,4;0,1;14;644
05/04/2018;10277;36;686,9;  -  ;36;1296
05/04/2018;34432;22;294,8;0,1;20;440
05/04/2018;8994;28;483,8;0,1;36;1008
06/04/2018;2722;46;634,8;0,1;46;2116
06/04/2018;1189;49;688;  -  ;27;1323
06/04/2018;12768;45;443,7;0;34;1530
06/04/2018;31171;32;568,3;0,1;37;1184
06/04/2018;36838;28;47,9;0,1;3;84
06/04/2018;13028;53;1.322,90;0,1;39;2067
07/04/2018;27491;33;297;0;36;1188
07/04/2018;8646;37;279;0,1;29;1073
07/04/2018;45120;36;589,7;0,1;39;1404
07/04/2018;58914;36;761,8;0,1;46;1656
07/04/2018;40258;35;358,1;0,1;31;1085
07/04/2018;8646;38;170,2;0;8;304
07/04/2018;27491;54;40;0,1;2;108
07/04/2018;39815;52;760,2;0,1;43;2236
07/04/2018;8646;34;446,1;0,1;41;1394
07/04/2018;58914;50;275;0,1;11;550
07/04/2018;11174;48;547,2;0,1;30;1440
07/04/2018;40258;34;512,7;0,1;29;986
07/04/2018;8646;55;743,6;0,1;26;1430
07/04/2018;27491;44;300,1;0;11;484
08/04/2018;20519;53;148,4;0;7;371
08/04/2018;29219;43;511,3;0;29;1247
08/04/2018;20838;44;535,9;0;21;924
08/04/2018;20838;38;115,9;0,1;5;190
08/04/2018;29284;50;280;0;20;1000
08/04/2018;43269;54;518,4;  -  ;16;864
08/04/2018;51047;55;924;0;28;1540
08/04/2018;43269;24;362,9;0,1;24;576
08/04/2018;51047;53;1.228,50;0;38;2014
08/04/2018;27456;48;361,9;0,1;29;1392
08/04/2018;19975;43;950,7;0,1;33;1419
09/04/2018;36706;53;1.021,30;0,1;47;2491
09/04/2018;56677;52;455;  -  ;35;1820
09/04/2018;58279;35;523,6;0;44;1540
09/04/2018;36706;52;116,5;0;7;364
10/04/2018;55040;35;173,6;0,1;8;280
10/04/2018;55040;46;596,2;0,1;24;1104
10/04/2018;55040;49;56,8;0,1;2;98
10/04/2018;55040;53;702,8;0;34;1802
11/04/2018;55046;31;24,2;0,1;2;62
11/04/2018;9635;30;8,4;0,1;1;30
11/04/2018;44448;54;816,5;0;28;1512
12/04/2018;8422;42;378;0,1;18;756
12/04/2018;32999;34;185,6;0,1;14;476
12/04/2018;8422;31;347,8;0;33;1023
13/04/2018;33220;44;1.056,40;0,1;49;2156
13/04/2018;33220;33;396;0,1;40;1320
13/04/2018;35041;55;446,6;0;28;1540
13/04/2018;58818;31;546,5;0;41;1271
13/04/2018;58818;55;704;0,1;20;1100
14/04/2018;50337;46;124,2;0,1;6;276
14/04/2018;96;36;879,1;0;37;1332
14/04/2018;19584;44;153,1;0,1;6;264
14/04/2018;50337;40;754,8;  -  ;37;1480
15/04/2018;30407;51;1.212,80;0;41;2091
15/04/2018;2756;55;385;0,1;25;1375
15/04/2018;2756;38;446,9;0,1;42;1596
15/04/2018;11013;52;42,6;0;2;104
16/04/2018;11553;42;178,1;0,1;8;336
16/04/2018;54753;37;666;0,1;36;1332
16/04/2018;2817;45;810;0,1;40;1800
16/04/2018;2817;38;234,1;0,1;14;532
16/04/2018;8259;62;1.023,00;0,1;25;1550
16/04/2018;4674;39;439,5;0;23;897
16/04/2018;11553;45;315;0;20;900
16/04/2018;11553;45;340,2;0,1;28;1260
17/04/2018;59745;57;615,6;0,1;36;2052
17/04/2018;53798;32;306,2;  -  ;29;928
17/04/2018;48135;52;1.019,20;0;40;2080
17/04/2018;53798;44;685,5;0,1;41;1804
17/04/2018;30176;46;786,6;0;30;1380
17/04/2018;48135;39;413,4;0,1;20;780
17/04/2018;994;53;684,8;0,1;38;2014
18/04/2018;44834;39;452,8;0,1;43;1677
18/04/2018;41474;37;336,7;  -  ;35;1295
18/04/2018;44834;31;249,9;0,1;13;403
18/04/2018;19367;40;304;0,1;20;800
18/04/2018;49511;32;705,6;0;35;1120
18/04/2018;41474;36;1.026,00;0,1;50;1800
19/04/2018;35813;31;273,4;0,1;21;651
19/04/2018;35813;34;328,4;0,1;21;714
19/04/2018;40997;57;225,7;0,1;12;684
19/04/2018;40997;33;402,9;0,1;37;1221
19/04/2018;40997;43;510,8;0;33;1419
19/04/2018;56807;53;24,9;0,1;1;53
19/04/2018;40997;37;18,5;0;1;37
19/04/2018;28736;39;557,7;0,1;26;1014
20/04/2018;25927;45;1.199,70;0,1;43;1935
20/04/2018;17315;47;586,1;0,1;29;1363
20/04/2018;9669;63;419,6;0;18;1134
20/04/2018;48257;47;676,8;0;45;2115
20/04/2018;13056;42;665,3;0,1;33;1386
20/04/2018;25927;50;371;0;14;700
21/04/2018;3808;62;59,5;0,1;2;124
21/04/2018;50625;30;138;0,1;10;300
21/04/2018;9665;35;428,8;0,1;49;1715
21/04/2018;44517;32;48;0;5;160
21/04/2018;9665;49;784;0;50;2450
21/04/2018;9665;45;248;0,1;19;855
22/04/2018;51943;38;276,6;0;13;494
22/04/2018;51943;21;317,5;0;28;588
22/04/2018;24870;51;949,6;0;38;1938
22/04/2018;24870;55;841,5;  -  ;45;2475
22/04/2018;51943;51;213,2;0;11;561
22/04/2018;18336;53;29,2;  -  ;1;53
23/04/2018;55459;47;124,6;  -  ;5;235
24/04/2018;13606;42;628,3;0,1;34;1428
24/04/2018;23042;50;340;0;20;1000
24/04/2018;11712;39;136,9;0,1;9;351
24/04/2018;34567;42;483,8;0;18;756
25/04/2018;43330;40;640;0;40;1600
25/04/2018;12642;44;224,4;0,1;10;440
25/04/2018;29380;50;351;0,1;13;650
25/04/2018;14342;41;405,1;0,1;38;1558
25/04/2018;12642;53;437,8;0;14;742
26/04/2018;38501;53;390,6;0,1;11;583
26/04/2018;28839;53;890,4;0,1;30;1590
26/04/2018;23524;37;714,8;0,1;46;1702
26/04/2018;54595;54;730,6;0,1;41;2214
26/04/2018;54595;23;276;0;30;690
26/04/2018;23524;25;385;0;28;700
27/04/2018;4514;40;448;0,1;28;1120
27/04/2018;44320;25;575,8;0,1;49;1225
27/04/2018;55940;16;241,3;0;29;464
27/04/2018;17669;9;144;0;32;288
28/04/2018;41154;8;175,4;0;43;344
28/04/2018;45380;18;237,6;  -  ;24;432
28/04/2018;45380;6;110,2;0,1;34;204
29/04/2018;10146;22;275,9;0,1;19;418
29/04/2018;31364;58;36;0,1;2;116
29/04/2018;7431;24;459,4;0;33;792
29/04/2018;15815;56;1.396,60;0;43;2408
29/04/2018;13635;34;799,7;0;49;1666
29/04/2018;13635;60;1.041,60;0,1;28;1680
29/04/2018;15815;28;396,5;0;24;672
30/04/2018;40998;40;722,4;0,1;43;1720
30/04/2018;40998;5;80;0,1;39;195
30/04/2018;59363;8;119;0,1;24;192
30/04/2018;39460;21;155,6;0;19;399
30/04/2018;39460;22;346,5;0,1;25;550
01/05/2018;39141;21;552,7;0;47;987
01/05/2018;6310;49;516;0,1;27;1323
01/05/2018;36224;17;104,6;0,1;15;255
01/05/2018;39141;6;91,1;0,1;49;294
02/05/2018;4389;22;646,8;0;49;1078
02/05/2018;1824;15;13,5;0,1;2;30
02/05/2018;1824;21;221,1;0,1;39;819
02/05/2018;4389;43;559,9;0;42;1806
02/05/2018;4389;20;427;0,1;35;700
02/05/2018;2853;24;156;0,1;25;600
02/05/2018;49607;29;74,8;0,1;6;174
03/05/2018;38503;43;605,4;0,1;32;1376
03/05/2018;38503;25;160;0;10;250
03/05/2018;38503;43;505,3;0;47;2021
03/05/2018;962;61;523,4;0,1;33;2013
03/05/2018;27938;40;880;0,1;40;1600
03/05/2018;962;22;351,6;0,1;47;1034
04/05/2018;50850;43;1.002,30;  -  ;37;1591
04/05/2018;51873;50;971,5;0;29;1450
04/05/2018;50850;9;4,5;0;2;18
05/05/2018;24452;25;126;0,1;18;450
05/05/2018;11426;6;71,8;0;19;114
05/05/2018;17313;41;697,4;0,1;27;1107
05/05/2018;33696;8;10,2;0,1;2;16
05/05/2018;1665;21;300,3;0,1;26;546
05/05/2018;38756;10;141,9;0,1;43;430
05/05/2018;1829;39;917,3;0,1;48;1872
05/05/2018;41253;35;94,5;0,1;5;175
06/05/2018;7364;11;42,9;0,1;15;165
06/05/2018;55525;14;6,3;0,1;1;14
06/05/2018;30759;22;12,3;0;2;44
07/05/2018;42631;18;383,8;0,1;41;738
07/05/2018;42631;14;110,9;0,1;22;308
07/05/2018;42631;30;205,2;0,1;18;540
07/05/2018;42631;24;633,6;0,1;44;1056
07/05/2018;4839;53;610,6;0,1;24;1272
08/05/2018;39908;43;504,4;0,1;23;989
08/05/2018;45218;23;518,4;0,1;49;1127
09/05/2018;33317;10;77,4;0;18;180
09/05/2018;33317;44;183;0,1;13;572
09/05/2018;49984;37;150,2;0;14;518
09/05/2018;33317;23;265,7;0,1;35;805
09/05/2018;23360;14;205,8;0;30;420
09/05/2018;33317;18;51,3;0;5;90
09/05/2018;49984;24;284,2;0;32;768
09/05/2018;56197;27;741,2;0,1;45;1215
09/05/2018;56197;53;303,2;0,1;11;583
10/05/2018;48772;40;188;0,1;10;400
10/05/2018;27460;64;1.190,40;0;31;1984
10/05/2018;48772;23;110,4;0,1;12;276
10/05/2018;1314;40;72;  -  ;4;160
10/05/2018;48772;47;236,9;0,1;18;846
10/05/2018;48772;40;176;0;11;440
10/05/2018;27460;38;175,6;0,1;7;266
10/05/2018;48772;9;225,7;0,1;44;396
11/05/2018;13314;52;1.149,20;0,1;34;1768
11/05/2018;36358;6;77,3;0,1;28;168
11/05/2018;28097;11;165,6;  -  ;43;473
11/05/2018;4647;40;421,6;0,1;34;1360
11/05/2018;36358;19;167,2;0;22;418
11/05/2018;4647;18;48,6;0;6;108
11/05/2018;4647;29;401,9;0;33;957
11/05/2018;4647;9;23,9;0;7;63
12/05/2018;43553;7;127,9;0,1;29;203
12/05/2018;10659;38;729,6;  -  ;40;1520
12/05/2018;8132;46;846,4;0,1;46;2116
12/05/2018;30852;27;472,5;0;35;945
12/05/2018;36609;25;72;  -  ;8;200
12/05/2018;8132;45;1.194,80;0,1;45;2025
13/05/2018;8353;16;185;0,1;34;544
13/05/2018;6656;39;1.070,60;0;45;1755
13/05/2018;18496;36;658,8;0;30;1080
13/05/2018;10048;9;75,6;0;21;189
13/05/2018;18496;14;198,9;0;29;406
13/05/2018;10048;45;1.262,70;0,1;46;2070
13/05/2018;8353;44;246,4;0,1;16;704
13/05/2018;6656;20;300;0,1;50;1000
13/05/2018;41793;30;936;0,1;48;1440
14/05/2018;24358;60;1.020,60;0,1;27;1620
14/05/2018;21286;23;132,9;  -  ;17;391
14/05/2018;263;45;607,5;0,1;25;1125
14/05/2018;13218;56;594,7;0;18;1008
14/05/2018;13218;10;104;0,1;16;160
15/05/2018;3553;6;26;0,1;7;42
15/05/2018;59779;8;158,4;0;30;240
15/05/2018;36131;7;63,7;0,1;26;182
15/05/2018;36131;19;177,8;0,1;26;494
15/05/2018;36131;22;378,4;0,1;43;946
16/05/2018;20614;6;135,4;  -  ;47;282
16/05/2018;58147;17;362,4;0;41;697
16/05/2018;59207;30;567;0;42;1260
16/05/2018;38341;22;178,2;0,1;15;330
16/05/2018;38341;8;124,6;0,1;38;304
16/05/2018;38341;17;40,8;0,1;5;85
16/05/2018;59207;6;11,3;0,1;3;18
17/05/2018;55909;49;70,6;0,1;3;147
17/05/2018;8930;15;92,4;0;14;210
17/05/2018;55909;5;4,9;0;2;10
18/05/2018;20261;44;550;0,1;25;1100
18/05/2018;20261;12;85,7;0;21;252
18/05/2018;32355;14;420;  -  ;50;700
18/05/2018;20261;45;469,8;0;36;1620
18/05/2018;32355;25;416,5;0;34;850
18/05/2018;5698;16;64,8;0,1;15;240
18/05/2018;20903;8;9,3;0;4;32
18/05/2018;5698;19;75,8;0,1;7;133
18/05/2018;2725;16;174,7;0;39;624
19/05/2018;39040;15;163,8;0;26;390
19/05/2018;13735;50;1.080,00;0;36;1800
19/05/2018;38726;9;194;0;44;396
19/05/2018;28069;6;10,8;0,1;4;24
19/05/2018;31810;15;400,2;0;46;690
19/05/2018;25472;23;450,8;0;40;920
19/05/2018;42949;50;833;0,1;49;2450
19/05/2018;23170;10;114;0,1;20;200
19/05/2018;42949;62;1.537,60;0,1;40;2480
19/05/2018;39040;12;40,3;0;7;84
19/05/2018;28069;48;23,5;0;1;48
20/05/2018;25509;41;458,4;0,1;43;1763
20/05/2018;22818;16;127,7;0,1;19;304
20/05/2018;57666;40;1.179,20;0,1;44;1760
20/05/2018;834;42;359,1;0;15;630
20/05/2018;46853;16;95;0;22;352
20/05/2018;57666;15;283,5;0;45;675
20/05/2018;22818;10;220;0,1;50;500
21/05/2018;19431;41;96,8;0,1;4;164
21/05/2018;55908;9;166,3;0;44;396
21/05/2018;10663;25;610;0,1;40;1000
21/05/2018;26758;6;110,4;0,1;46;276
21/05/2018;26758;21;272;  -  ;37;777
22/05/2018;12516;26;523,9;0,1;31;806
22/05/2018;23205;64;291,8;0,1;8;512
22/05/2018;41091;22;450,6;0,1;32;704
22/05/2018;23205;5;100,8;0,1;32;160
22/05/2018;23205;25;325;0;26;650
22/05/2018;12516;15;138,6;0;22;330
22/05/2018;5760;24;465,1;0,1;34;816
23/05/2018;59072;21;15,1;0,1;2;42
23/05/2018;29637;58;552,2;0,1;34;1972
23/05/2018;59072;23;184,9;0;12;276
23/05/2018;3589;24;204,2;0;23;552
23/05/2018;59072;8;164,2;  -  ;38;304
23/05/2018;9476;13;46,8;0,1;10;130
23/05/2018;6880;21;47,3;0,1;5;105
23/05/2018;59072;30;389,4;0,1;22;660
23/05/2018;39335;15;126;0,1;24;360
23/05/2018;25445;52;1.148,20;0,1;48;2496
23/05/2018;39335;9;137,7;0,1;34;306
24/05/2018;51815;46;251,2;0;21;966
24/05/2018;5222;35;518;0;40;1400
24/05/2018;51815;7;80,3;0;37;259
24/05/2018;57153;25;148,5;0;9;225
24/05/2018;39426;62;651;0,1;21;1302
24/05/2018;57153;18;291,6;0;45;810
25/05/2018;22402;42;512,8;0;33;1386
25/05/2018;17408;31;266;0,1;26;806
25/05/2018;22402;6;2,2;0;1;6
25/05/2018;23076;30;570;0;50;1500
25/05/2018;17408;22;306,7;0;41;902
26/05/2018;6464;11;6,8;0,1;1;11
26/05/2018;58337;9;84,2;0;18;162
26/05/2018;16225;5;82,5;0;30;150
26/05/2018;56486;22;104,1;0;11;242
26/05/2018;6464;6;156,2;  -  ;42;252
26/05/2018;21190;22;172,5;0;28;616
27/05/2018;22342;21;120,1;  -  ;13;273
27/05/2018;50501;39;447,3;0;31;1209
27/05/2018;1895;15;45;0;5;75
28/05/2018;42981;9;18;0,1;4;36
28/05/2018;50374;9;83,7;0,1;30;270
30/05/2018;5639;7;123,7;0;31;217
30/05/2018;2050;21;157,9;0,1;16;336
30/05/2018;21766;45;489,6;0;32;1440
30/05/2018;7398;36;73,4;0;6;216
30/05/2018;42851;25;68,3;0;7;175
30/05/2018;52487;5;40,8;0,1;17;85
30/05/2018;7398;7;154,7;0,1;34;238
30/05/2018;35461;28;546;0;30;840
30/05/2018;2050;50;450;0,1;25;1250
30/05/2018;21766;52;575,6;0;41;2132
30/05/2018;35461;36;130,7;0,1;11;396
30/05/2018;42851;52;133,1;0,1;4;208
31/05/2018;2150;55;773,9;0;21;1155
31/05/2018;48455;61;48,8;0,1;2;122
31/05/2018;48455;7;52,4;0,1;17;119
31/05/2018;6179;65;438,8;  -  ;15;975
31/05/2018;48455;14;176,1;0;34;476
31/05/2018;6179;12;174;0,1;50;600
01/06/2018;44294;31;163,7;0;8;248
01/06/2018;8161;35;1.023,80;0,1;45;1575
01/06/2018;44294;39;182,5;0,1;13;507
01/06/2018;47457;64;1.536,00;0,1;50;3200
01/06/2018;69;53;1.402,40;0,1;42;2226
01/06/2018;44294;49;330,8;0,1;15;735
01/06/2018;5283;13;95,7;0;23;299
01/06/2018;11748;20;257,6;0;23;460
01/06/2018;69;41;287;0;28;1148
01/06/2018;7905;25;598;0,1;46;1150
02/06/2018;24647;7;11,3;  -  ;3;21
02/06/2018;47009;52;732,2;0,1;32;1664
02/06/2018;24647;25;476;0,1;34;850
02/06/2018;52002;40;184,8;0,1;11;440
02/06/2018;8614;22;82,9;0,1;13;286
03/06/2018;21958;59;545,2;0,1;14;826
04/06/2018;55392;63;529,2;0;20;1260
04/06/2018;55392;21;475;0,1;39;819
05/06/2018;50432;37;121,7;0;7;259
05/06/2018;19010;53;448,4;  -  ;18;954
05/06/2018;39780;31;610,1;0;48;1488
05/06/2018;39780;60;574,2;0;33;1980
05/06/2018;50432;15;411,8;0,1;45;675
05/06/2018;46499;19;263,3;0,1;22;418
05/06/2018;46499;21;10,1;0,1;1;21
05/06/2018;6434;36;271,4;0,1;13;468
05/06/2018;46499;15;70,5;0,1;10;150
06/06/2018;54342;23;499,1;0,1;35;805
06/06/2018;54342;49;62,7;0;2;98
07/06/2018;17446;7;66,2;  -  ;15;105
08/06/2018;36230;51;157,1;  -  ;7;357
08/06/2018;24869;8;39,2;0,1;14;112
09/06/2018;40707;29;414,7;  -  ;26;754
09/06/2018;26466;6;109,6;0;29;174
09/06/2018;53476;20;103,6;0;14;280
09/06/2018;46627;51;599,8;0;24;1224
09/06/2018;5155;13;89,2;0;14;182
09/06/2018;59681;10;89,7;0;23;230
09/06/2018;53476;17;378,4;0;42;714
09/06/2018;53476;8;206,8;0;47;376
09/06/2018;46627;19;18,2;0,1;3;57
09/06/2018;53476;13;165,4;0,1;24;312
10/06/2018;47872;62;1.953,00;0,1;50;3100
10/06/2018;56582;6;188,9;0,1;47;282
10/06/2018;29988;10;76,8;0,1;12;120
10/06/2018;25347;54;680,4;0,1;28;1512
10/06/2018;56582;56;770;0;25;1400
10/06/2018;48096;19;129,6;0;22;418
10/06/2018;56582;27;427,7;0;36;972
10/06/2018;48096;22;23,1;0;3;66
10/06/2018;8999;19;138,3;  -  ;28;532
10/06/2018;47872;25;532;0,1;38;950
10/06/2018;42308;15;139,2;0,1;16;240
11/06/2018;39430;20;284,2;0;29;580
11/06/2018;58339;47;131,1;0,1;9;423
11/06/2018;37348;5;74,3;0,1;33;165
11/06/2018;58339;23;151,8;0;11;253
11/06/2018;355;19;185,4;  -  ;16;304
12/06/2018;837;31;204,6;0;11;341
12/06/2018;28001;14;252,6;0;41;574
12/06/2018;53350;54;686,9;0,1;24;1296
12/06/2018;28001;12;161,3;0;21;252
13/06/2018;28161;50;337,5;0,1;15;750
13/06/2018;28161;24;64,8;0;10;240
13/06/2018;28161;43;546,5;0;41;1763
13/06/2018;40006;20;385;0;35;700
13/06/2018;14528;17;66,6;0,1;14;238
13/06/2018;40006;41;1.062,70;0;48;1968
13/06/2018;22242;18;567;0;50;900
14/06/2018;24199;13;99,8;  -  ;16;208
15/06/2018;5984;40;902,8;0,1;37;1480
15/06/2018;8545;15;111,6;0,1;24;360
15/06/2018;32038;5;48,1;  -  ;26;130
15/06/2018;224;46;494,5;0,1;25;1150
15/06/2018;57155;25;310,5;0,1;23;575
15/06/2018;5984;45;222,8;0;11;495
15/06/2018;5984;50;1.197,00;0;42;2100
15/06/2018;48931;14;382,2;0;42;588
15/06/2018;224;21;323,4;0;44;924
15/06/2018;224;18;255,4;0;33;594
15/06/2018;48931;64;802,6;  -  ;33;2112
15/06/2018;57155;9;92,2;0;16;144
15/06/2018;48931;5;23,2;0;8;40
15/06/2018;8545;41;604,8;  -  ;25;1025
16/06/2018;14276;15;82,5;0,1;11;165
16/06/2018;46919;23;456,3;0,1;31;713
17/06/2018;1218;43;37,4;0,1;3;129
17/06/2018;9954;40;717,6;  -  ;39;1560
17/06/2018;9954;41;649,4;0,1;36;1476
17/06/2018;9954;20;174;0,1;30;600
18/06/2018;42403;20;629,8;0,1;47;940
18/06/2018;5446;24;463,7;0,1;42;1008
18/06/2018;42403;5;58,9;0;38;190
18/06/2018;23303;14;316,7;0,1;39;546
18/06/2018;39812;22;484;0,1;40;880
19/06/2018;6144;10;12,8;0;4;40
19/06/2018;6144;41;295,2;0,1;24;984
19/06/2018;47168;36;816,5;0,1;42;1512
19/06/2018;26854;17;7,7;0;1;17
19/06/2018;47168;13;99,8;0;24;312
20/06/2018;14182;60;345;0,1;23;1380
20/06/2018;9088;41;508,4;0,1;31;1271
20/06/2018;3397;33;214,2;0,1;11;363
20/06/2018;39488;43;255,4;0;18;774
20/06/2018;29633;36;118,8;0;11;396
20/06/2018;18080;20;84;0,1;7;140
20/06/2018;9088;59;1.032,50;0;50;2950
20/06/2018;3397;31;613,2;0,1;43;1333
21/06/2018;39078;56;917,3;0;26;1456
21/06/2018;41606;34;357;0,1;30;1020
21/06/2018;41606;31;420,7;0,1;23;713
21/06/2018;39078;7;33,6;0,1;10;70
21/06/2018;41799;31;345;0;21;651
21/06/2018;39078;25;132;0;8;200
22/06/2018;39136;9;229,3;0;49;441
22/06/2018;19073;34;652,8;0;40;1360
22/06/2018;47938;43;431,3;0,1;17;731
22/06/2018;52006;15;182,7;  -  ;42;630
22/06/2018;19073;19;182,4;0;16;304
22/06/2018;52006;28;458,6;0,1;39;1092
22/06/2018;18119;22;431,4;  -  ;37;814
23/06/2018;33250;62;1.240,00;0;40;2480
23/06/2018;36705;30;306;0,1;17;510
23/06/2018;12228;23;14,5;0;1;23
23/06/2018;12228;17;158,1;0,1;30;510
23/06/2018;32582;13;154,4;0,1;27;351
24/06/2018;57507;15;64,5;0;10;150
26/06/2018;18919;8;127,9;  -  ;39;312
26/06/2018;20322;53;1.365,30;0,1;46;2438
26/06/2018;20322;33;297;0,1;15;495
26/06/2018;20322;23;518,4;0,1;46;1058
27/06/2018;2211;25;297;0,1;22;550
27/06/2018;31877;21;349,9;0,1;34;714
27/06/2018;55429;39;737,9;0,1;43;1677
27/06/2018;2211;5;32,9;  -  ;14;70
27/06/2018;2211;54;322,9;0,1;23;1242
27/06/2018;25063;19;291,8;0;24;456
28/06/2018;20135;18;388,1;0;44;792
28/06/2018;36647;30;233,1;0;21;630
28/06/2018;40224;13;114,7;0,1;14;182
28/06/2018;42279;25;275;0;44;1100
28/06/2018;55746;17;187,3;0,1;29;493
28/06/2018;36647;17;70,7;0,1;16;272
28/06/2018;36647;9;106,9;0,1;18;162
28/06/2018;20135;17;314,2;0,1;28;476
28/06/2018;34374;25;535,5;0;42;1050
29/06/2018;41216;33;71,3;0;8;264
29/06/2018;47494;22;85,1;0;9;198
29/06/2018;47494;7;123,5;0;42;294
29/06/2018;21602;22;33;0;6;132
29/06/2018;54019;45;929,3;0,1;35;1575
29/06/2018;34275;14;245,7;0,1;27;378
29/06/2018;8997;10;196;0;40;400
29/06/2018;8997;6;44,4;0;20;120
29/06/2018;41216;19;290,7;  -  ;45;855
29/06/2018;34275;9;16,5;0;3;27
30/06/2018;57827;13;124,8;0,1;24;312
30/06/2018;46244;22;134,2;0,1;10;220
30/06/2018;57827;48;626,4;0;29;1392
30/06/2018;46244;58;255,8;0,1;9;522
30/06/2018;29287;42;1.050,00;0,1;50;2100
30/06/2018;11527;61;713,7;0;45;2745
30/06/2018;29287;12;382,2;0,1;49;588
30/06/2018;7782;9;77,4;0,1;20;180
30/06/2018;50373;40;194,4;0,1;9;360
01/07/2018;43172;60;330,6;0,1;19;1140
01/07/2018;22695;62;1.200,30;0;44;2728
01/07/2018;47713;44;897,6;  -  ;34;1496
01/07/2018;30785;9;177,8;0,1;38;342
01/07/2018;27840;53;224,7;0,1;8;424
01/07/2018;37987;45;103,5;0,1;5;225
01/07/2018;30785;31;134,5;0;7;217
01/07/2018;37987;36;262,1;0,1;26;936
02/07/2018;32706;5;9,3;0;5;25
02/07/2018;53312;13;188,4;0,1;23;299
02/07/2018;56002;16;44,6;0,1;9;144
02/07/2018;53312;35;535,5;0,1;30;1050
02/07/2018;56002;9;69,3;0,1;14;126
02/07/2018;36067;17;371,1;0;37;629
02/07/2018;56002;13;90,1;0;21;273
02/07/2018;56002;15;77,7;0,1;14;210
02/07/2018;1287;17;238,7;0,1;39;663
02/07/2018;41282;19;237,1;0,1;39;741
03/07/2018;27013;44;677,6;0,1;28;1232
03/07/2018;27013;15;136,5;0,1;26;390
03/07/2018;3649;7;101,9;0,1;26;182
03/07/2018;3649;52;241,3;0;8;416
04/07/2018;24132;51;853,7;0,1;31;1581
04/07/2018;23844;45;702;  -  ;40;1800
04/07/2018;23844;20;132;0,1;11;220
04/07/2018;24132;41;60,3;0;3;123
04/07/2018;39744;32;94,1;0;6;192
04/07/2018;24132;17;21,8;0;4;68
04/07/2018;39744;16;92,2;  -  ;9;144
04/07/2018;24132;14;92,4;0;12;168
04/07/2018;24132;25;137,5;0;22;550
04/07/2018;23844;15;378;0;42;630
04/07/2018;48416;42;260,8;0;23;966
04/07/2018;58727;49;627,2;0;20;980
04/07/2018;24132;24;331,2;0,1;46;1104
04/07/2018;39744;11;117,3;0;41;451
05/07/2018;40902;57;555,8;0;25;1425
05/07/2018;10305;18;127,4;0;12;216
05/07/2018;53894;8;161,7;0;47;376
05/07/2018;53894;24;375,8;0;29;696
05/07/2018;12480;23;93,8;  -  ;8;184
05/07/2018;20513;45;269,1;0;13;585
05/07/2018;53894;20;259;0;37;740
05/07/2018;36932;19;186,2;0;20;380
06/07/2018;37447;39;296;0;23;897
07/07/2018;37696;34;571,5;0;41;1394
07/07/2018;49830;42;248,6;0;16;672
07/07/2018;37696;44;112,2;0;5;220
07/07/2018;49830;33;306,9;0;31;1023
07/07/2018;40547;33;698;0,1;45;1485
07/07/2018;28933;47;30,6;0;1;47
07/07/2018;28933;62;871,7;0;38;2356
08/07/2018;26629;47;1.035,90;0,1;38;1786
08/07/2018;26629;17;174,1;0,1;32;544
09/07/2018;47621;47;308,3;0,1;16;752
10/07/2018;19457;31;495,4;0,1;34;1054
10/07/2018;19457;32;517,4;0,1;33;1056
10/07/2018;19232;34;570,2;0;43;1462
10/07/2018;19232;42;117,6;0,1;5;210
10/07/2018;23877;44;873;0,1;31;1364
10/07/2018;19232;53;593,6;0,1;28;1484
10/07/2018;33635;49;78,4;0,1;4;196
10/07/2018;23877;26;300,3;  -  ;35;910
10/07/2018;33635;38;95;0;5;190
10/07/2018;20706;28;734,7;0;41;1148
10/07/2018;26372;26;10,9;0;1;26
11/07/2018;41696;52;865,8;0;45;2340
11/07/2018;23778;43;201,2;0,1;13;559
11/07/2018;57412;36;807,8;0,1;34;1224
11/07/2018;34565;51;839;0,1;47;2397
12/07/2018;48034;20;81,6;0;12;240
12/07/2018;48034;7;184,2;0,1;47;329
12/07/2018;41189;37;510,6;0;30;1110
12/07/2018;3175;28;238,3;0,1;23;644
13/07/2018;32199;42;638,4;0,1;40;1680
13/07/2018;32199;23;71,8;0;8;184
13/07/2018;13380;34;334,6;0,1;24;816
13/07/2018;31043;20;19,2;  -  ;3;60
13/07/2018;31043;36;705,6;0;49;1764
13/07/2018;32199;36;23;0;1;36
14/07/2018;5572;33;305,3;0;37;1221
14/07/2018;13313;37;482,9;0;45;1665
14/07/2018;13313;43;606,3;0;47;2021
14/07/2018;13313;36;451,4;0,1;22;792
14/07/2018;13313;36;317,5;0;18;648
14/07/2018;54560;44;831,6;0,1;45;1980
14/07/2018;46656;41;741,7;0,1;27;1107
14/07/2018;54560;26;314,6;0,1;22;572
15/07/2018;11843;43;1.011,40;0;42;1806
