ProductID,ProductName,Category,Subcategory,Supplier,UnitCost,Brand,PackSize
PRD00254,Greek Eggs,Dairy & Eggs,Eggs,Jones-Davis,33.52,FreshMarket Own,2-pack
PRD00255,Greek Eggs,Dairy & Eggs,Eggs,"Hughes, King and York",3.21,FreshMarket Own,6-pack
PRD00256,Full Cream Cheese,Dairy & Eggs,Cheese,"Marks, Cook and Aguilar",38.33,Premium Brand,6-pack
PRD00257,Full Cream Milk,Dairy & Eggs,Milk,Rangel LLC,25.12,Premium Brand,2-pack
PRD00258,Low Fat Cheese,Dairy & Eggs,Cheese,"Hale, Myers and Larson",26.86,FreshMarket Own,Bulk
PRD00259,Full Cream Yoghurt,Dairy & Eggs,Yoghurt,Collins Group,20.16,Budget Brand,Single
PRD00260,Full Cream Eggs,Dairy & Eggs,Eggs,"Conner, Li and Santiago",23.26,FreshMarket Own,6-pack
PRD00261,Greek Eggs,Dairy & Eggs,Eggs,"Osborn, Gaines and Davis",20.52,Budget Brand,12-pack
PRD00262,Full Cream Yoghurt,Dairy & Eggs,Yoghurt,"Henderson, Cox and Cox",20.55,Premium Brand,2-pack
PRD00263,Greek Eggs,Dairy & Eggs,Eggs,Bean LLC,46.03,FreshMarket Own,12-pack
PRD00264,Full Cream Milk,Dairy & Eggs,Milk,Lee-Cooke,22.07,Premium Brand,Bulk
PRD00265,Low Fat Milk,Dairy & Eggs,Milk,Jones Inc,43.59,Budget Brand,6-pack
PRD00266,Low Fat Cheese,Dairy & Eggs,Cheese,"Wise, Conley and Stephenson",39.07,FreshMarket Own,Bulk
PRD00267,Greek Milk,Dairy & Eggs,Milk,Stanley PLC,25.74,Premium Brand,6-pack
PRD00268,Full Cream Cheese,Dairy & Eggs,Cheese,Harper and Sons,5.59,Premium Brand,2-pack
PRD00269,Greek Cheese,Dairy & Eggs,Cheese,White Ltd,8.07,Budget Brand,Single
PRD00270,Greek Cheese,Dairy & Eggs,Cheese,"Lamb, Martin and Kim",24.96,Budget Brand,Bulk
PRD00271,Greek Eggs,Dairy & Eggs,Eggs,Diaz-Ball,46.25,Budget Brand,Bulk
PRD00272,Greek Yoghurt,Dairy & Eggs,Yoghurt,Bishop-Goodwin,16.15,Premium Brand,Single
PRD00273,Low Fat Eggs,Dairy & Eggs,Eggs,Young-Allen,31.75,Premium Brand,Bulk
PRD00274,Low Fat Milk,Dairy & Eggs,Milk,Mckee-Lee,25.61,Premium Brand,12-pack
PRD00275,Full Cream Eggs,Dairy & Eggs,Eggs,"Valentine, Joyce and Murray",3.32,Premium Brand,Single
PRD00276,Greek Milk,Dairy & Eggs,Milk,Strickland-Shaw,29.91,Premium Brand,12-pack
PRD00277,Low Fat Milk,Dairy & Eggs,Milk,Burch-Montoya,45.5,Budget Brand,2-pack
PRD00278,Greek Yoghurt,Dairy & Eggs,Yoghurt,"Taylor, Wright and Davidson",24.04,FreshMarket Own,Single
PRD00279,Full Cream Eggs,Dairy & Eggs,Eggs,Spencer-Garcia,40.64,Premium Brand,Single
PRD00280,Full Cream Cheese,Dairy & Eggs,Cheese,"Rosales, Mitchell and Hines",12.76,Premium Brand,12-pack
PRD00281,Low Fat Cheese,Dairy & Eggs,Cheese,Cole-Palmer,18.96,Premium Brand,12-pack
PRD00282,Low Fat Eggs,Dairy & Eggs,Eggs,Davis-Lozano,34.11,FreshMarket Own,6-pack
PRD00283,Low Fat Milk,Dairy & Eggs,Milk,Wilkerson-Arias,5.18,Budget Brand,12-pack
PRD00284,Low Fat Yoghurt,Dairy & Eggs,Yoghurt,Brown-Shaw,36.32,Budget Brand,Bulk
PRD00285,Low Fat Cheese,Dairy & Eggs,Cheese,Hughes Inc,4.53,Budget Brand,2-pack
PRD00286,Low Fat Yoghurt,Dairy & Eggs,Yoghurt,Walker-Flores,48.4,Budget Brand,12-pack
PRD00287,Greek Cheese,Dairy & Eggs,Cheese,Combs Ltd,35.59,FreshMarket Own,6-pack
PRD00288,Greek Eggs,Dairy & Eggs,Eggs,Moody-Taylor,39.69,FreshMarket Own,Bulk
PRD00289,Greek Milk,Dairy & Eggs,Milk,Lowery-Kennedy,33.69,Budget Brand,6-pack
PRD00290,Low Fat Milk,Dairy & Eggs,Milk,Blake Group,15.79,FreshMarket Own,6-pack
PRD00291,Full Cream Eggs,Dairy & Eggs,Eggs,Gilbert-Bullock,11.71,FreshMarket Own,2-pack
PRD00292,Low Fat Milk,Dairy & Eggs,Milk,Scott and Sons,42.3,FreshMarket Own,Bulk
PRD00293,Greek Milk,Dairy & Eggs,Milk,"Bentley, Lynch and Henderson",17.17,Budget Brand,2-pack
PRD00294,Full Cream Eggs,Dairy & Eggs,Eggs,Young-Martinez,8.53,Budget Brand,Bulk
PRD00295,Greek Cheese,Dairy & Eggs,Cheese,Barnes PLC,22.16,Premium Brand,6-pack
PRD00296,Low Fat Cheese,Dairy & Eggs,Cheese,Brown-Copeland,30.72,Budget Brand,12-pack
PRD00297,Greek Cheese,Dairy & Eggs,Cheese,Carlson-Smith,12.34,Premium Brand,2-pack
PRD00298,Greek Yoghurt,Dairy & Eggs,Yoghurt,"Andrews, Higgins and Carter",47.38,Premium Brand,12-pack
PRD00299,Low Fat Yoghurt,Dairy & Eggs,Yoghurt,Mendez and Sons,25.39,Premium Brand,2-pack
PRD00300,Greek Cheese,Dairy & Eggs,Cheese,"Butler, Beck and Miller",7.35,Premium Brand,Single
PRD00301,Low Fat Eggs,Dairy & Eggs,Eggs,Jones-Fox,27.95,FreshMarket Own,Bulk
PRD00302,Low Fat Milk,Dairy & Eggs,Milk,"Hartman, Romero and Smith",4.65,FreshMarket Own,6-pack
PRD00303,Greek Eggs,Dairy & Eggs,Eggs,Williams-Hughes,7.79,Premium Brand,Single
PRD00304,Low Fat Cheese,Dairy & Eggs,Cheese,King-Smith,44.29,FreshMarket Own,12-pack
PRD00305,Low Fat Milk,Dairy & Eggs,Milk,Cooper Ltd,25.35,FreshMarket Own,12-pack
PRD00306,Low Fat Milk,Dairy & Eggs,Milk,"Fuller, Ingram and Moss",11.61,Premium Brand,Single
PRD00307,Full Cream Yoghurt,Dairy & Eggs,Yoghurt,Anderson-Bell,7.31,Premium Brand,12-pack
PRD00308,Greek Cheese,Dairy & Eggs,Cheese,Li-Thompson,23.72,Budget Brand,Single
PRD00309,Full Cream Milk,Dairy & Eggs,Milk,"Marshall, Dominguez and Welch",13.17,FreshMarket Own,Bulk
PRD00310,Full Cream Eggs,Dairy & Eggs,Eggs,Brown Group,38.92,FreshMarket Own,6-pack
PRD00311,Full Cream Milk,Dairy & Eggs,Milk,Carter Inc,12.3,Budget Brand,Bulk
PRD00312,Full Cream Eggs,Dairy & Eggs,Eggs,Blackwell LLC,5.99,Premium Brand,Bulk
PRD00313,Greek Milk,Dairy & Eggs,Milk,Robertson-Hays,26.01,FreshMarket Own,2-pack
PRD00314,Low Fat Yoghurt,Dairy & Eggs,Yoghurt,"Kennedy, Johnson and Lucas",0.58,Premium Brand,2-pack
PRD00315,Full Cream Eggs,Dairy & Eggs,Eggs,Kelly-Norman,33.39,FreshMarket Own,Bulk
PRD00316,Full Cream Yoghurt,Dairy & Eggs,Yoghurt,"Rivera, Martinez and Richardson",47.69,Budget Brand,Bulk
PRD00317,Low Fat Milk,Dairy & Eggs,Milk,Paul-Kline,43.73,FreshMarket Own,12-pack
PRD00318,Low Fat Yoghurt,Dairy & Eggs,Yoghurt,Morgan-Lopez,37.49,Premium Brand,Single
PRD00319,Full Cream Yoghurt,Dairy & Eggs,Yoghurt,"Jimenez, Glass and Stone",36.78,Budget Brand,Single
PRD00320,Full Cream Yoghurt,Dairy & Eggs,Yoghurt,Acosta Inc,2.69,Budget Brand,6-pack
PRD00321,Greek Cheese,Dairy & Eggs,Cheese,Morrison-Short,23.5,Budget Brand,12-pack
PRD00322,Full Cream Cheese,Dairy & Eggs,Cheese,"Carter, Garcia and Murphy",3.62,Premium Brand,Single
PRD00323,Full Cream Yoghurt,Dairy & Eggs,Yoghurt,Parker-Morrison,2.67,FreshMarket Own,Single
PRD00324,Low Fat Yoghurt,Dairy & Eggs,Yoghurt,Jackson-Wallace,26.01,Budget Brand,12-pack
PRD00325,Full Cream Yoghurt,Dairy & Eggs,Yoghurt,Williams-Berg,37.79,FreshMarket Own,6-pack
PRD00326,Full Cream Yoghurt,Dairy & Eggs,Yoghurt,Mendez-Graham,43.36,Premium Brand,6-pack
PRD00327,Low Fat Milk,Dairy & Eggs,Milk,"Whitney, Gould and Jones",22.13,Premium Brand,12-pack
PRD00328,Low Fat Eggs,Dairy & Eggs,Eggs,"Sullivan, Palmer and Brady",48.7,Premium Brand,12-pack
PRD00329,Greek Yoghurt,Dairy & Eggs,Yoghurt,Cisneros and Sons,13.7,FreshMarket Own,12-pack
PRD00330,Low Fat Milk,Dairy & Eggs,Milk,"Gregory, Kim and Martinez",30.32,FreshMarket Own,Bulk
PRD00331,Low Fat Yoghurt,Dairy & Eggs,Yoghurt,Osborne LLC,5.58,Premium Brand,6-pack
PRD00332,Low Fat Yoghurt,Dairy & Eggs,Yoghurt,Reyes-Bradley,30.33,Premium Brand,2-pack
PRD00333,Low Fat Eggs,Dairy & Eggs,Eggs,"Hernandez, Cole and Watson",22.63,Budget Brand,6-pack
PRD00334,Low Fat Eggs,Dairy & Eggs,Eggs,Hines-Berry,32.15,FreshMarket Own,Single
PRD00335,Low Fat Eggs,Dairy & Eggs,Eggs,"Richardson, Edwards and Ramirez",25.9,Budget Brand,2-pack
PRD00336,Full Cream Milk,Dairy & Eggs,Milk,Johnson and Sons,42.51,Budget Brand,12-pack
PRD00337,Full Cream Milk,Dairy & Eggs,Milk,Holmes-Mcintyre,3.83,Budget Brand,6-pack
PRD00338,Low Fat Yoghurt,Dairy & Eggs,Yoghurt,Green LLC,47.5,FreshMarket Own,Bulk
PRD00339,Greek Cheese,Dairy & Eggs,Cheese,"Griffin, Davies and Mitchell",22.77,Premium Brand,6-pack
PRD00340,Full Cream Eggs,Dairy & Eggs,Eggs,Gonzalez-Taylor,28.91,Budget Brand,6-pack
PRD00341,Low Fat Eggs,Dairy & Eggs,Eggs,Hayes Ltd,32.65,FreshMarket Own,Single
PRD00342,Greek Milk,Dairy & Eggs,Milk,Osborn-Cochran,9.71,Budget Brand,12-pack
PRD00343,Low Fat Milk,Dairy & Eggs,Milk,Contreras-Mckinney,38.86,Budget Brand,12-pack
PRD00344,Greek Cheese,Dairy & Eggs,Cheese,"Daniels, Vance and York",14.64,Premium Brand,2-pack
PRD00345,Full Cream Milk,Dairy & Eggs,Milk,"Mckinney, Graves and Thompson",42.71,Premium Brand,2-pack
PRD00346,Full Cream Eggs,Dairy & Eggs,Eggs,Hicks-Martinez,40.62,Premium Brand,6-pack
PRD00347,Greek Milk,Dairy & Eggs,Milk,Conner and Sons,27.34,Premium Brand,2-pack
PRD00348,Low Fat Cheese,Dairy & Eggs,Cheese,Johnson-Spencer,25.68,FreshMarket Own,2-pack
PRD00349,Full Cream Cheese,Dairy & Eggs,Cheese,Mcdonald-Bird,39.62,FreshMarket Own,6-pack
PRD00350,Low Fat Yoghurt,Dairy & Eggs,Yoghurt,Salazar Inc,40.28,Budget Brand,2-pack
PRD00351,Full Cream Milk,Dairy & Eggs,Milk,Parker Ltd,15.81,Budget Brand,12-pack
PRD00352,Low Fat Eggs,Dairy & Eggs,Eggs,"Mendoza, Jenkins and Ortiz",41.26,FreshMarket Own,2-pack
PRD00353,Greek Yoghurt,Dairy & Eggs,Yoghurt,"Jones, Compton and Day",4.17,Premium Brand,Bulk
PRD00354,Full Cream Yoghurt,Dairy & Eggs,Yoghurt,Owens-Holmes,43.96,Budget Brand,Bulk
PRD00355,Full Cream Cheese,Dairy & Eggs,Cheese,Humphrey PLC,21.91,FreshMarket Own,Single
PRD00356,Low Fat Cheese,Dairy & Eggs,Cheese,"Matthews, Saunders and Anderson",8.65,Premium Brand,2-pack
PRD00357,Greek Yoghurt,Dairy & Eggs,Yoghurt,"Bartlett, Brown and Martinez",44.8,FreshMarket Own,6-pack
PRD00358,Greek Cheese,Dairy & Eggs,Cheese,Torres and Sons,47.84,Premium Brand,2-pack
PRD00359,Greek Yoghurt,Dairy & Eggs,Yoghurt,Donovan-Perez,26.91,Budget Brand,2-pack
PRD00360,Full Cream Cheese,Dairy & Eggs,Cheese,"Jacobson, Singleton and King",33.11,Budget Brand,Bulk
PRD00361,Greek Yoghurt,Dairy & Eggs,Yoghurt,"Huber, Hill and Weber",2.54,FreshMarket Own,Single
PRD00362,Greek Milk,Dairy & Eggs,Milk,"Ferguson, Shaw and Jackson",38.67,Premium Brand,2-pack
PRD00363,Greek Eggs,Dairy & Eggs,Eggs,"Moore, Hopkins and Le",32.13,Premium Brand,Bulk
PRD00364,Greek Yoghurt,Dairy & Eggs,Yoghurt,"Morgan, Bradshaw and Williams",47.85,Premium Brand,2-pack
PRD00365,Low Fat Eggs,Dairy & Eggs,Eggs,Miller Ltd,22.95,Budget Brand,Single
PRD00366,Low Fat Cheese,Dairy & Eggs,Cheese,"Baker, Clark and Armstrong",21.07,Premium Brand,2-pack
PRD00367,Greek Yoghurt,Dairy & Eggs,Yoghurt,"Fowler, Jimenez and Burton",7.61,Budget Brand,6-pack
PRD00368,Low Fat Yoghurt,Dairy & Eggs,Yoghurt,May-Turner,6.97,Premium Brand,Bulk
PRD00369,Low Fat Milk,Dairy & Eggs,Milk,Ballard Ltd,12.47,FreshMarket Own,6-pack
PRD00370,Full Cream Eggs,Dairy & Eggs,Eggs,Evans-Jones,7.47,FreshMarket Own,6-pack
PRD00371,Greek Eggs,Dairy & Eggs,Eggs,Moore Group,21.2,FreshMarket Own,6-pack
PRD00372,Full Cream Yoghurt,Dairy & Eggs,Yoghurt,Marshall-Peterson,38.27,Premium Brand,Bulk
PRD00373,Low Fat Eggs,Dairy & Eggs,Eggs,Edwards Ltd,44.01,Premium Brand,Single
PRD00374,Low Fat Milk,Dairy & Eggs,Milk,Gross-Valencia,25.52,FreshMarket Own,2-pack
PRD00375,Full Cream Yoghurt,Dairy & Eggs,Yoghurt,Anderson-Wood,3.0,Premium Brand,Bulk
PRD00376,Low Fat Eggs,Dairy & Eggs,Eggs,"Rodriguez, Allen and Martinez",27.07,FreshMarket Own,12-pack
PRD00377,Low Fat Cheese,Dairy & Eggs,Cheese,Wright-Davis,36.51,Premium Brand,6-pack
PRD00378,Low Fat Milk,Dairy & Eggs,Milk,Dougherty-Lin,3.03,Budget Brand,2-pack
PRD00379,Greek Yoghurt,Dairy & Eggs,Yoghurt,Wright-Grimes,14.79,Premium Brand,Bulk
PRD00380,Greek Eggs,Dairy & Eggs,Eggs,Li PLC,14.35,Budget Brand,Bulk
PRD00381,Full Cream Milk,Dairy & Eggs,Milk,"Edwards, Hines and Jimenez",48.77,Premium Brand,6-pack
PRD00382,Greek Yoghurt,Dairy & Eggs,Yoghurt,"Owens, Koch and Jimenez",46.98,FreshMarket Own,2-pack
PRD00383,Greek Eggs,Dairy & Eggs,Eggs,Landry PLC,2.49,FreshMarket Own,2-pack
PRD00384,Low Fat Yoghurt,Dairy & Eggs,Yoghurt,Levy-Lewis,26.21,FreshMarket Own,Bulk
PRD00385,Low Fat Cheese,Dairy & Eggs,Cheese,Williams-Campbell,46.6,Premium Brand,2-pack
PRD00386,Greek Eggs,Dairy & Eggs,Eggs,"Khan, Pena and Ruiz",37.1,Premium Brand,Bulk
PRD00387,Greek Yoghurt,Dairy & Eggs,Yoghurt,"Smith, Rodriguez and Anderson",41.5,Budget Brand,12-pack
PRD00388,Low Fat Yoghurt,Dairy & Eggs,Yoghurt,Luna-Gallagher,40.88,Premium Brand,6-pack
PRD00389,Low Fat Milk,Dairy & Eggs,Milk,Williams-Williams,29.39,Budget Brand,Single
PRD00390,Low Fat Eggs,Dairy & Eggs,Eggs,"Lee, Tran and Jones",48.37,Budget Brand,Bulk
PRD00391,Greek Cheese,Dairy & Eggs,Cheese,"Cole, Pierce and Bryan",3.04,Premium Brand,2-pack
PRD00392,Full Cream Eggs,Dairy & Eggs,Eggs,"Becker, Wilson and Hester",41.17,FreshMarket Own,Single
PRD00393,Full Cream Milk,Dairy & Eggs,Milk,Brooks-Hatfield,1.44,Premium Brand,12-pack
PRD00394,Low Fat Cheese,Dairy & Eggs,Cheese,"Mcmillan, Fischer and Gonzalez",34.68,Premium Brand,Bulk
PRD00395,Greek Eggs,Dairy & Eggs,Eggs,"Morales, Williams and Williams",36.51,Budget Brand,2-pack
PRD00396,Greek Cheese,Dairy & Eggs,Cheese,"Cook, Wells and Bryant",16.59,Budget Brand,12-pack
PRD00397,Low Fat Eggs,Dairy & Eggs,Eggs,"Barry, Taylor and Velazquez",47.86,Premium Brand,Bulk
PRD00398,Greek Yoghurt,Dairy & Eggs,Yoghurt,Martin-Ewing,18.04,Budget Brand,6-pack
PRD00399,Full Cream Eggs,Dairy & Eggs,Eggs,"Kirby, Wheeler and Romero",47.89,Premium Brand,Bulk
PRD00400,Full Cream Yoghurt,Dairy & Eggs,Yoghurt,"Patel, Erickson and Evans",47.1,Premium Brand,6-pack
PRD00401,Greek Cheese,Dairy & Eggs,Cheese,Richardson Ltd,35.4,Premium Brand,12-pack
PRD00402,Greek Yoghurt,Dairy & Eggs,Yoghurt,Whitney PLC,46.72,Budget Brand,6-pack
PRD00403,Full Cream Yoghurt,Dairy & Eggs,Yoghurt,Robles-Swanson,28.89,Budget Brand,12-pack
PRD00404,Low Fat Eggs,Dairy & Eggs,Eggs,"Soto, Carlson and Baker",47.75,FreshMarket Own,6-pack
PRD00405,Low Fat Milk,Dairy & Eggs,Milk,"Patton, Parsons and Lane",47.79,FreshMarket Own,6-pack
PRD00406,Greek Eggs,Dairy & Eggs,Eggs,"Williams, Castillo and Warren",13.19,Premium Brand,2-pack
PRD00407,Greek Cheese,Dairy & Eggs,Cheese,"Harvey, Randall and Hernandez",13.92,Budget Brand,6-pack
PRD00408,Full Cream Cheese,Dairy & Eggs,Cheese,"Allen, Armstrong and Graves",30.98,Budget Brand,2-pack
PRD00409,Full Cream Cheese,Dairy & Eggs,Cheese,Smith LLC,33.66,Budget Brand,2-pack
PRD00410,Full Cream Cheese,Dairy & Eggs,Cheese,Hernandez-Vaughn,5.46,Premium Brand,12-pack
PRD00411,Greek Milk,Dairy & Eggs,Milk,Shaw-Carr,38.65,FreshMarket Own,Bulk
PRD00412,Low Fat Cheese,Dairy & Eggs,Cheese,Salas-Fitzgerald,32.82,Premium Brand,12-pack
PRD00413,Low Fat Cheese,Dairy & Eggs,Cheese,Thornton PLC,16.4,Budget Brand,Single
PRD00414,Greek Milk,Dairy & Eggs,Milk,Hoffman Ltd,28.92,Budget Brand,Single
PRD00415,Low Fat Cheese,Dairy & Eggs,Cheese,Fox-Edwards,44.17,FreshMarket Own,Single
PRD00416,Low Fat Eggs,Dairy & Eggs,Eggs,Stevens PLC,9.72,Budget Brand,6-pack
PRD00417,Full Cream Milk,Dairy & Eggs,Milk,Payne-Lowe,15.27,Budget Brand,Single
PRD00418,Low Fat Yoghurt,Dairy & Eggs,Yoghurt,"Becker, Lara and Baker",22.99,Budget Brand,Bulk
PRD00419,Full Cream Eggs,Dairy & Eggs,Eggs,Lee-Wright,42.63,Premium Brand,6-pack
PRD00420,Full Cream Cheese,Dairy & Eggs,Cheese,"Evans, David and Hendrix",16.87,Budget Brand,12-pack
PRD00421,Greek Yoghurt,Dairy & Eggs,Yoghurt,Bush-Vaughn,9.72,Budget Brand,6-pack
PRD00422,Greek Yoghurt,Dairy & Eggs,Yoghurt,Stewart-Bailey,33.88,FreshMarket Own,2-pack
PRD00423,Low Fat Eggs,Dairy & Eggs,Eggs,"Hill, Martinez and Rhodes",26.01,FreshMarket Own,12-pack
PRD00424,Full Cream Milk,Dairy & Eggs,Milk,Huang-Foster,49.09,Premium Brand,6-pack
PRD00425,Full Cream Cheese,Dairy & Eggs,Cheese,Blevins-Ballard,13.41,FreshMarket Own,12-pack
PRD00426,Low Fat Yoghurt,Dairy & Eggs,Yoghurt,Williams-Moses,15.45,Budget Brand,Bulk
PRD00427,Low Fat Milk,Dairy & Eggs,Milk,Reed Group,32.86,Budget Brand,2-pack
PRD00428,Greek Milk,Dairy & Eggs,Milk,"Scott, Mendoza and Harris",6.35,Premium Brand,2-pack
PRD00429,Greek Eggs,Dairy & Eggs,Eggs,"Nelson, Hoffman and Nelson",25.37,Budget Brand,6-pack
PRD00430,Greek Milk,Dairy & Eggs,Milk,Gilbert PLC,45.85,Premium Brand,6-pack
PRD00431,Full Cream Cheese,Dairy & Eggs,Cheese,Sanchez Ltd,47.89,Premium Brand,2-pack
PRD00432,Greek Eggs,Dairy & Eggs,Eggs,"Perez, Hall and Garcia",49.45,Premium Brand,12-pack
PRD00433,Greek Eggs,Dairy & Eggs,Eggs,Love-Garcia,40.2,FreshMarket Own,2-pack
PRD00434,Greek Milk,Dairy & Eggs,Milk,Smith PLC,22.61,Budget Brand,6-pack
PRD00435,Greek Milk,Dairy & Eggs,Milk,Russell Group,6.05,Budget Brand,Bulk
PRD00436,Greek Cheese,Dairy & Eggs,Cheese,Santos-Avila,27.06,FreshMarket Own,6-pack
PRD00437,Full Cream Eggs,Dairy & Eggs,Eggs,Morris-Brewer,34.17,Budget Brand,Bulk
PRD00438,Full Cream Eggs,Dairy & Eggs,Eggs,Pearson and Sons,45.0,Premium Brand,Single
PRD00439,Full Cream Eggs,Dairy & Eggs,Eggs,"Rodgers, Jefferson and Johnson",25.91,Premium Brand,Bulk
PRD00440,Greek Milk,Dairy & Eggs,Milk,Butler and Sons,23.39,Premium Brand,Single
PRD00441,Low Fat Eggs,Dairy & Eggs,Eggs,Osborn Group,40.91,Budget Brand,2-pack
PRD00442,Full Cream Milk,Dairy & Eggs,Milk,Lopez-Curry,21.47,Budget Brand,Single
PRD00443,Full Cream Milk,Dairy & Eggs,Milk,Mcdowell-Smith,49.31,Premium Brand,Single
PRD00444,Low Fat Yoghurt,Dairy & Eggs,Yoghurt,"Morrison, Hebert and Rogers",9.41,FreshMarket Own,12-pack
PRD00445,Low Fat Yoghurt,Dairy & Eggs,Yoghurt,Hays-Daniels,22.7,Premium Brand,12-pack
PRD00446,Greek Milk,Dairy & Eggs,Milk,Small-Anderson,48.23,Budget Brand,2-pack
PRD00447,Full Cream Yoghurt,Dairy & Eggs,Yoghurt,"Mcdonald, Lee and Rodriguez",9.33,Budget Brand,12-pack
PRD00448,Greek Cheese,Dairy & Eggs,Cheese,Simon Ltd,48.95,FreshMarket Own,Single
PRD00449,Low Fat Yoghurt,Dairy & Eggs,Yoghurt,Higgins-Smith,33.84,Budget Brand,12-pack
PRD00450,Full Cream Eggs,Dairy & Eggs,Eggs,Gibbs-Bradley,12.75,Premium Brand,2-pack
PRD00451,Full Cream Yoghurt,Dairy & Eggs,Yoghurt,Thompson Ltd,46.9,Budget Brand,Single
PRD00452,Greek Milk,Dairy & Eggs,Milk,Wilcox-Robertson,21.25,FreshMarket Own,2-pack
PRD00453,Full Cream Cheese,Dairy & Eggs,Cheese,Morales Inc,5.49,FreshMarket Own,12-pack
PRD00454,Full Cream Milk,Dairy & Eggs,Milk,Holden Group,37.16,Premium Brand,12-pack
PRD00455,Greek Cheese,Dairy & Eggs,Cheese,Boyle-Smith,11.25,FreshMarket Own,2-pack
PRD00456,Full Cream Yoghurt,Dairy & Eggs,Yoghurt,Young-Molina,40.88,Budget Brand,Bulk
PRD00457,Greek Yoghurt,Dairy & Eggs,Yoghurt,Turner-Sharp,30.1,Budget Brand,6-pack
PRD00458,Low Fat Cheese,Dairy & Eggs,Cheese,Green LLC,43.87,Budget Brand,Bulk
PRD00459,Low Fat Cheese,Dairy & Eggs,Cheese,"Young, Contreras and Marshall",15.37,FreshMarket Own,Bulk
PRD00460,Greek Cheese,Dairy & Eggs,Cheese,Sullivan PLC,34.1,Budget Brand,12-pack
PRD00461,Low Fat Milk,Dairy & Eggs,Milk,"Carrillo, Vaughn and Fowler",47.11,Budget Brand,12-pack
PRD00462,Greek Yoghurt,Dairy & Eggs,Yoghurt,Richardson-Walker,21.11,FreshMarket Own,6-pack
PRD00463,Full Cream Eggs,Dairy & Eggs,Eggs,Mendoza Group,37.84,Premium Brand,2-pack
PRD00464,Low Fat Cheese,Dairy & Eggs,Cheese,"Zhang, Brooks and Miles",42.95,FreshMarket Own,12-pack
PRD00465,Greek Milk,Dairy & Eggs,Milk,Todd-Pham,20.93,Premium Brand,Bulk
PRD00466,Low Fat Cheese,Dairy & Eggs,Cheese,Gill Ltd,12.52,FreshMarket Own,6-pack
PRD00467,Low Fat Milk,Dairy & Eggs,Milk,"Marks, Miller and Griffin",42.43,FreshMarket Own,Bulk
PRD00468,Full Cream Cheese,Dairy & Eggs,Cheese,"Cox, Stark and Rodriguez",13.79,Budget Brand,Bulk
PRD00469,Full Cream Milk,Dairy & Eggs,Milk,"Leach, Harris and Herrera",9.81,Budget Brand,Bulk
PRD00470,Low Fat Cheese,Dairy & Eggs,Cheese,Murphy PLC,10.84,Premium Brand,6-pack
PRD00471,Full Cream Milk,Dairy & Eggs,Milk,Wilson-Harris,46.89,Budget Brand,Single
PRD00472,Full Cream Eggs,Dairy & Eggs,Eggs,"Burns, Nolan and Griffin",34.93,Budget Brand,2-pack
PRD00473,Full Cream Eggs,Dairy & Eggs,Eggs,Chavez PLC,27.83,Premium Brand,12-pack
PRD00474,Greek Eggs,Dairy & Eggs,Eggs,Bryant-Brown,32.61,Premium Brand,6-pack
PRD00475,Greek Yoghurt,Dairy & Eggs,Yoghurt,Chambers-Parker,44.2,Premium Brand,Single
PRD00476,Low Fat Eggs,Dairy & Eggs,Eggs,Foster Inc,45.76,Premium Brand,6-pack
PRD00477,Full Cream Eggs,Dairy & Eggs,Eggs,"Robinson, Jones and Henderson",28.34,FreshMarket Own,2-pack
PRD00478,Low Fat Milk,Dairy & Eggs,Milk,"Brown, Mcknight and Michael",27.89,Budget Brand,Bulk
PRD00479,Low Fat Eggs,Dairy & Eggs,Eggs,Andersen Group,8.04,Premium Brand,2-pack
PRD00480,Greek Eggs,Dairy & Eggs,Eggs,Mitchell and Sons,41.75,Premium Brand,Bulk
PRD00481,Low Fat Yoghurt,Dairy & Eggs,Yoghurt,Cannon Ltd,38.29,Premium Brand,12-pack
PRD00482,Full Cream Eggs,Dairy & Eggs,Eggs,"Stuart, Brooks and Vance",36.77,Premium Brand,2-pack
PRD00483,Greek Cheese,Dairy & Eggs,Cheese,Kane-Knox,27.55,FreshMarket Own,Bulk
PRD00484,Greek Milk,Dairy & Eggs,Milk,Miller-Brandt,2.17,FreshMarket Own,Single
PRD00485,Low Fat Milk,Dairy & Eggs,Milk,"Anderson, Dalton and Wilson",7.31,Budget Brand,2-pack
PRD00486,Greek Milk,Dairy & Eggs,Milk,"Long, Anderson and Irwin",7.98,FreshMarket Own,Bulk
PRD00487,Low Fat Eggs,Dairy & Eggs,Eggs,Avila LLC,3.49,Budget Brand,Bulk
PRD00488,Greek Eggs,Dairy & Eggs,Eggs,Nunez-Stephens,24.65,FreshMarket Own,Bulk
PRD00489,Full Cream Eggs,Dairy & Eggs,Eggs,"Gray, Hall and Murray",1.33,Budget Brand,6-pack
PRD00490,Full Cream Yoghurt,Dairy & Eggs,Yoghurt,Hill Ltd,25.36,Budget Brand,12-pack
PRD00491,Full Cream Cheese,Dairy & Eggs,Cheese,Johnson Ltd,45.94,Budget Brand,2-pack
PRD00492,Full Cream Cheese,Dairy & Eggs,Cheese,Mendez-Mayer,31.18,Premium Brand,6-pack
PRD00493,Low Fat Yoghurt,Dairy & Eggs,Yoghurt,Allen Inc,4.41,Premium Brand,12-pack
PRD00494,Greek Cheese,Dairy & Eggs,Cheese,Wheeler Group,11.68,Budget Brand,Single
