Date,Year,FY,Quarter,Month,MonthName,MonthYear,DayOfWeek,DayOfMonth,IsWeekend,IsEOFY
2025-09-25,2025,FY2026,Q3,9,September,Sep-2025,Thursday,25,0,0
2025-09-26,2025,FY2026,Q3,9,September,Sep-2025,Friday,26,0,0
2025-09-27,2025,FY2026,Q3,9,September,Sep-2025,Saturday,27,1,0
2025-09-28,2025,FY2026,Q3,9,September,Sep-2025,Sunday,28,1,0
2025-09-29,2025,FY2026,Q3,9,September,Sep-2025,Monday,29,0,0
2025-09-30,2025,FY2026,Q3,9,September,Sep-2025,Tuesday,30,0,0
2025-10-01,2025,FY2026,Q4,10,October,Oct-2025,Wednesday,1,0,0
2025-10-02,2025,FY2026,Q4,10,October,Oct-2025,Thursday,2,0,0
2025-10-03,2025,FY2026,Q4,10,October,Oct-2025,Friday,3,0,0
2025-10-04,2025,FY2026,Q4,10,October,Oct-2025,Saturday,4,1,0
2025-10-05,2025,FY2026,Q4,10,October,Oct-2025,Sunday,5,1,0
2025-10-06,2025,FY2026,Q4,10,October,Oct-2025,Monday,6,0,0
2025-10-07,2025,FY2026,Q4,10,October,Oct-2025,Tuesday,7,0,0
2025-10-08,2025,FY2026,Q4,10,October,Oct-2025,Wednesday,8,0,0
2025-10-09,2025,FY2026,Q4,10,October,Oct-2025,Thursday,9,0,0
2025-10-10,2025,FY2026,Q4,10,October,Oct-2025,Friday,10,0,0
2025-10-11,2025,FY2026,Q4,10,October,Oct-2025,Saturday,11,1,0
2025-10-12,2025,FY2026,Q4,10,October,Oct-2025,Sunday,12,1,0
2025-10-13,2025,FY2026,Q4,10,October,Oct-2025,Monday,13,0,0
2025-10-14,2025,FY2026,Q4,10,October,Oct-2025,Tuesday,14,0,0
2025-10-15,2025,FY2026,Q4,10,October,Oct-2025,Wednesday,15,0,0
2025-10-16,2025,FY2026,Q4,10,October,Oct-2025,Thursday,16,0,0
2025-10-17,2025,FY2026,Q4,10,October,Oct-2025,Friday,17,0,0
2025-10-18,2025,FY2026,Q4,10,October,Oct-2025,Saturday,18,1,0
2025-10-19,2025,FY2026,Q4,10,October,Oct-2025,Sunday,19,1,0
2025-10-20,2025,FY2026,Q4,10,October,Oct-2025,Monday,20,0,0
2025-10-21,2025,FY2026,Q4,10,October,Oct-2025,Tuesday,21,0,0
2025-10-22,2025,FY2026,Q4,10,October,Oct-2025,Wednesday,22,0,0
2025-10-23,2025,FY2026,Q4,10,October,Oct-2025,Thursday,23,0,0
2025-10-24,2025,FY2026,Q4,10,October,Oct-2025,Friday,24,0,0
2025-10-25,2025,FY2026,Q4,10,October,Oct-2025,Saturday,25,1,0
2025-10-26,2025,FY2026,Q4,10,October,Oct-2025,Sunday,26,1,0
2025-10-27,2025,FY2026,Q4,10,October,Oct-2025,Monday,27,0,0
2025-10-28,2025,FY2026,Q4,10,October,Oct-2025,Tuesday,28,0,0
2025-10-29,2025,FY2026,Q4,10,October,Oct-2025,Wednesday,29,0,0
2025-10-30,2025,FY2026,Q4,10,October,Oct-2025,Thursday,30,0,0
2025-10-31,2025,FY2026,Q4,10,October,Oct-2025,Friday,31,0,0
2025-11-01,2025,FY2026,Q4,11,November,Nov-2025,Saturday,1,1,0
2025-11-02,2025,FY2026,Q4,11,November,Nov-2025,Sunday,2,1,0
2025-11-03,2025,FY2026,Q4,11,November,Nov-2025,Monday,3,0,0
2025-11-04,2025,FY2026,Q4,11,November,Nov-2025,Tuesday,4,0,0
2025-11-05,2025,FY2026,Q4,11,November,Nov-2025,Wednesday,5,0,0
2025-11-06,2025,FY2026,Q4,11,November,Nov-2025,Thursday,6,0,0
2025-11-07,2025,FY2026,Q4,11,November,Nov-2025,Friday,7,0,0
2025-11-08,2025,FY2026,Q4,11,November,Nov-2025,Saturday,8,1,0
2025-11-09,2025,FY2026,Q4,11,November,Nov-2025,Sunday,9,1,0
2025-11-10,2025,FY2026,Q4,11,November,Nov-2025,Monday,10,0,0
2025-11-11,2025,FY2026,Q4,11,November,Nov-2025,Tuesday,11,0,0
2025-11-12,2025,FY2026,Q4,11,November,Nov-2025,Wednesday,12,0,0
2025-11-13,2025,FY2026,Q4,11,November,Nov-2025,Thursday,13,0,0
2025-11-14,2025,FY2026,Q4,11,November,Nov-2025,Friday,14,0,0
2025-11-15,2025,FY2026,Q4,11,November,Nov-2025,Saturday,15,1,0
2025-11-16,2025,FY2026,Q4,11,November,Nov-2025,Sunday,16,1,0
2025-11-17,2025,FY2026,Q4,11,November,Nov-2025,Monday,17,0,0
2025-11-18,2025,FY2026,Q4,11,November,Nov-2025,Tuesday,18,0,0
2025-11-19,2025,FY2026,Q4,11,November,Nov-2025,Wednesday,19,0,0
2025-11-20,2025,FY2026,Q4,11,November,Nov-2025,Thursday,20,0,0
2025-11-21,2025,FY2026,Q4,11,November,Nov-2025,Friday,21,0,0
2025-11-22,2025,FY2026,Q4,11,November,Nov-2025,Saturday,22,1,0
2025-11-23,2025,FY2026,Q4,11,November,Nov-2025,Sunday,23,1,0
2025-11-24,2025,FY2026,Q4,11,November,Nov-2025,Monday,24,0,0
2025-11-25,2025,FY2026,Q4,11,November,Nov-2025,Tuesday,25,0,0
2025-11-26,2025,FY2026,Q4,11,November,Nov-2025,Wednesday,26,0,0
2025-11-27,2025,FY2026,Q4,11,November,Nov-2025,Thursday,27,0,0
2025-11-28,2025,FY2026,Q4,11,November,Nov-2025,Friday,28,0,0
2025-11-29,2025,FY2026,Q4,11,November,Nov-2025,Saturday,29,1,0
2025-11-30,2025,FY2026,Q4,11,November,Nov-2025,Sunday,30,1,0
2025-12-01,2025,FY2026,Q4,12,December,Dec-2025,Monday,1,0,0
2025-12-02,2025,FY2026,Q4,12,December,Dec-2025,Tuesday,2,0,0
2025-12-03,2025,FY2026,Q4,12,December,Dec-2025,Wednesday,3,0,0
2025-12-04,2025,FY2026,Q4,12,December,Dec-2025,Thursday,4,0,0
2025-12-05,2025,FY2026,Q4,12,December,Dec-2025,Friday,5,0,0
2025-12-06,2025,FY2026,Q4,12,December,Dec-2025,Saturday,6,1,0
2025-12-07,2025,FY2026,Q4,12,December,Dec-2025,Sunday,7,1,0
2025-12-08,2025,FY2026,Q4,12,December,Dec-2025,Monday,8,0,0
2025-12-09,2025,FY2026,Q4,12,December,Dec-2025,Tuesday,9,0,0
2025-12-10,2025,FY2026,Q4,12,December,Dec-2025,Wednesday,10,0,0
2025-12-11,2025,FY2026,Q4,12,December,Dec-2025,Thursday,11,0,0
2025-12-12,2025,FY2026,Q4,12,December,Dec-2025,Friday,12,0,0
2025-12-13,2025,FY2026,Q4,12,December,Dec-2025,Saturday,13,1,0
2025-12-14,2025,FY2026,Q4,12,December,Dec-2025,Sunday,14,1,0
2025-12-15,2025,FY2026,Q4,12,December,Dec-2025,Monday,15,0,0
2025-12-16,2025,FY2026,Q4,12,December,Dec-2025,Tuesday,16,0,0
2025-12-17,2025,FY2026,Q4,12,December,Dec-2025,Wednesday,17,0,0
2025-12-18,2025,FY2026,Q4,12,December,Dec-2025,Thursday,18,0,0
2025-12-19,2025,FY2026,Q4,12,December,Dec-2025,Friday,19,0,0
2025-12-20,2025,FY2026,Q4,12,December,Dec-2025,Saturday,20,1,0
2025-12-21,2025,FY2026,Q4,12,December,Dec-2025,Sunday,21,1,0
2025-12-22,2025,FY2026,Q4,12,December,Dec-2025,Monday,22,0,0
2025-12-23,2025,FY2026,Q4,12,December,Dec-2025,Tuesday,23,0,0
2025-12-24,2025,FY2026,Q4,12,December,Dec-2025,Wednesday,24,0,0
2025-12-25,2025,FY2026,Q4,12,December,Dec-2025,Thursday,25,0,0
2025-12-26,2025,FY2026,Q4,12,December,Dec-2025,Friday,26,0,0
2025-12-27,2025,FY2026,Q4,12,December,Dec-2025,Saturday,27,1,0
2025-12-28,2025,FY2026,Q4,12,December,Dec-2025,Sunday,28,1,0
2025-12-29,2025,FY2026,Q4,12,December,Dec-2025,Monday,29,0,0
2025-12-30,2025,FY2026,Q4,12,December,Dec-2025,Tuesday,30,0,0
2025-12-31,2025,FY2026,Q4,12,December,Dec-2025,Wednesday,31,0,0
