state_id,state_abbr,county_state_name,county_id,county_name,latitude,longitude,consolidated_city-county,population,population_cohort,employment,employment_cohort,doe_climate_zone,cohort,consumption (MWh),expenditures in Millions,consumption (MWh/capita),expenditures in Millions,utility customers,GHG emissions mtons CO2e,consumption (TcF),expenditures in Millions,consumption (TcF/capita),expenditures in Millions,utility customers,occuped housing units,consumption (MWh),expenditures in Millions,consumption (MWh/capita),expenditures in Millions,consumption (MWh),expenditures in Millions,utility customers,consumption (TcF),expenditures in Millions,consumption (TcF/capita),expenditures in Millions,consumption (TcF),expenditures in Millions,utility customers,buildings,area (sq. ft.),consumption (gallons),consumption (gallons/capita),consumption (gallons),consumption (gallons/capita),vehicle miles traveled (miles),vehicle miles traveled (miles/capita),consumption (MWh),expenditures in Millions,consumption (MWh/capita),consumption (TcF),expenditures in Millions,consumption (TcF/capita),expenditures in Millions,establishments,consumption (MWh),expenditures in Millions
1,AL,"Washington County, AL",1129,Washington County,31.405217,-88.197564,,16909,5,9915,3,3,30503,"92,570","11,752",5,1,"8,155","45,983","22,195",558,1,0,"1,120","6,113","20,450","2,409",1,0,"28,103","3,143",593,"8,317",160,0,0,"51,426",548,47,,,"10,985,398",650,"4,047,680",239,"304,828,500","18,028","2,944,574","177,932",174,"16,964,593","64,296","1,003",4,,"2,452",148
1,AL,"Wilcox County, AL",1131,Wilcox County,31.990085,-87.304907,,11119,3,3335,1,3,30301,"56,385","7,145",5,1,"5,472","28,009","32,056",426,3,0,659,"3,792","24,152","2,800",2,0,"24,665","2,759",617,"51,945",522,5,0,"49,775",530,185,,,"7,094,512",638,"2,344,682",211,"193,243,365","17,380","8,722",527,1,"2,105,873","7,981",189,1,,"2,960",179
1,AL,"Winston County, AL",1133,Winston County,34.154607,-87.36529,,24013,5,12582,4,3,30504,"149,313","18,882",6,1,"13,054","80,774","103,517","1,370",4,0,"2,195","9,436","67,280","7,800",3,0,"60,780","6,798","1,911","66,292",657,3,0,"58,671",625,320,,,"10,326,155",430,"3,199,732",133,"275,955,298","11,492","185,467","11,207",8,"193,633",734,8,0,,"1,513",91
2,AK,"Aleutians East Borough, AK",2013,Aleutians East Borough,55.245044,-161.997477,,3299,1,2361,1,7,70101,"5,235","1,041",2,0,638,"1,199","5,232",40,2,0,6,788,"9,927","2,129",3,1,"5,159",871,62, -   , -   , -   , -   , -   , -   , -   ,,,"248,261",75,"103,091",31,"5,009,278","1,518", -   , -   , -   , -   , -   , -   , -   ,, -   , -   
2,AK,"Aleutians West Census Area, AK",2016,Aleutians West Census Area,51.959447,178.338813,,5714,2,7431,2,7,70202,"6,577","2,112",1,0,"1,233","1,506","4,731",36,1,0,16,"1,186","13,565","3,884",2,1,"16,973","2,866",262, -   , -   , -   , -   , -   , -   , -   ,,,"915,224",160,"379,062",66,"17,899,483","3,133",327,50,0,25,0,0,0,, -   , -   
2,AK,"Anchorage Municipality, AK",2020,Anchorage Municipality,61.17425,-149.284329,Y,299321,12,294604,12,7,71212,"684,402","126,148",2,0,"109,765","334,427","12,494,797","123,762",42,0,"93,325","104,969","1,728,597","255,271",6,1,"2,102,745","355,039","21,960","14,449,853","109,454",48,0,"10,393,518","100,966","12,614",,,"92,849,679",310,"35,645,277",119,"1,998,409,173","6,676","253,656","38,644",1,"106,670",540,0,0,,859,131
2,AK,"Bethel Census Area, AK",2050,Bethel Census Area,60.929141,-160.152625,,17885,5,5972,2,8,80502,"27,649","9,462",2,1,"4,372","6,331","27,723",211,2,0,22,"4,555","81,293","28,912",5,2,"32,515","5,490","2,823", -   , -   , -   , -   , -   , -   , -   ,,,"834,492",47,"483,153",27,"17,696,945",989,"20,510","3,125",1,"2,413",12,0,0,, -   , -   
2,AK,"Bristol Bay Borough, AK",2060,Bristol Bay Borough,58.730149,-156.996679,,942,1,721,1,7,70101,"2,393",476,3,1,577,548,"2,232",17,2,0,6,360,"17,817","3,822",19,4,"9,259","1,563",57, -   , -   , -   , -   , -   , -   , -   ,,,"130,124",138,"71,939",76,"2,726,982","2,895",14,2,0,16,0,0,0,, -   , -   
2,AK,"Denali Borough, AK",2068,Denali Borough,63.681106,-150.026544,,2125,1,744,1,7,70101,"5,632","1,276",3,1,"1,360","2,752", -   , -   , -   , -   , -   ,707,"2,313",483,1,0,"8,484","1,432",115, -   , -   , -   , -   , -   , -   , -   ,,,"3,483,069","1,639","2,392,632","1,126","81,114,681","38,172","43,615","6,645",21,"4,651",24,2,0,, -   , -   
2,AK,"Dillingham Census Area, AK",2070,Dillingham Census Area,60.299091,-158.09732,,4980,1,2290,1,8,80101,"8,339","2,542",2,1,"1,770","1,910","3,387",26,1,0,4,"1,375","43,978","11,573",9,2,"21,039","3,552",471, -   , -   , -   , -   , -   , -   , -   ,,,"769,244",154,"331,449",67,"15,833,075","3,179",611,93,0,43,0,0,0,, -   , -   
2,AK,"Fairbanks North Star Borough, AK",2090,Fairbanks North Star Borough,64.692317,-146.601733,,100150,9,55924,7,8,80907,"254,976","57,753",3,1,"33,122","124,592","127,409","1,643",1,0,"1,031","35,303","124,701","26,045",1,0,"457,304","77,214","6,387","808,539","13,179",8,0,"2,230,461","21,667",706,,,"38,400,804",383,"24,623,051",246,"886,316,460","8,850","236,926","36,095",2,"59,821",303,1,0,,738,112
2,AK,"Haines Borough, AK",2100,Haines Borough,59.098771,-135.576936,,2528,1,1114,1,7,70101,"5,898","1,809",2,1,"1,290","2,882","6,960",53,3,0,13,"1,170","37,637","8,771",15,3,"17,555","2,964","2,335", -   , -   , -   , -   , -   , -   , -   ,,,"458,572",181,"349,968",138,"10,555,527","4,175","40,353","6,148",16,"4,615",23,2,0,, -   , -   
2,AK,"Hoonah-Angoon Census Area, AK",2105,Hoonah-Angoon Census Area,58.403336,-135.884909,,2107,1,377,1,7,70101,"7,750",933,4,0,"1,583","1,775","6,179",47,3,0,28,836, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,"658,606",313,"319,686",152,"13,398,577","6,359", -   , -   , -   , -   , -   , -   , -   ,, -   , -   
2,AK,"Juneau City and Borough, AK",2110,Juneau City and Borough,58.37291,-134.178445,Y,32524,6,22830,5,7,70605,"117,913","13,962",4,0,"12,925","27,002","54,441",415,2,0,251,"12,138", -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,"8,775,181",270,"2,947,344",91,"185,965,981","5,718","36,585","5,574",1,"5,271",27,0,0,,134,20
2,AK,"Kenai Peninsula Borough, AK",2122,Kenai Peninsula Borough,60.366668,-152.322283,,57637,8,30728,6,7,70806,"143,374","34,712",2,1,"29,665","70,058","1,681,295","16,647",29,0,"11,718","21,481", -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,"28,065,979",487,"18,935,462",329,"635,869,795","11,032","20,402","3,108",0,"269,276","1,363",5,0,,744,113
2,AK,"Ketchikan Gateway Borough, AK",2130,Ketchikan Gateway Borough,55.449938,-131.106685,,13715,4,10191,3,7,70403,"43,504","6,960",3,1,"6,434","9,962","21,427",163,2,0,134,"5,209", -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,"2,729,892",199,"1,393,639",102,"58,753,318","4,284","1,588",242,0,601,3,0,0,, -   , -   
2,AK,"Kodiak Island Borough, AK",2150,Kodiak Island Borough,57.270775,-153.953863,,13918,4,11203,3,7,70403,"33,134","5,766",2,0,"4,763","7,588","25,541",195,2,0,256,"4,585", -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,"2,459,134",177,"1,284,711",92,"53,367,558","3,834","1,071",163,0,156,1,0,0,, -   , -   
2,AK,"Kusilvak Census Area, AK",2158,Kusilvak Census Area,62.28306,-163.190903,,7993,3,0,1,7,70301,"13,573","2,698",2,0,"1,428","3,108", -   , -   , -   , -   , -   ,"1,734", -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,"374,573",47,"160,968",20,"7,603,878",951, -   , -   , -   , -   , -   , -   , -   ,, -   , -   
2,AK,"Lake and Peninsula Borough, AK",2164,Lake and Peninsula Borough,58.108693,-156.414141,,1411,1,446,1,7,70101,"3,268",650,2,0,921,748,"3,416",26,2,0,9,468, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,"368,524",261,"174,728",124,"7,459,375","5,287", -   , -   , -   , -   , -   , -   , -   ,, -   , -   
2,AK,"Matanuska-Susitna Borough, AK",2170,Matanuska-Susitna Borough,62.279075,-149.617562,,98679,9,36439,6,7,70906,"250,308","49,176",3,0,"39,724","122,311","3,249,943","32,171",33,0,"24,016","30,839", -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,"40,073,476",406,"28,194,464",286,"945,332,372","9,580","113,366","17,271",1,"18,056",91,0,0,, -   , -   
2,AK,"Nome Census Area, AK",2180,Nome Census Area,64.783686,-164.188912,,9879,3,4058,1,8,80301,"14,650","6,382",1,1,"3,416","3,355","17,319",132,2,0,31,"2,879", -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,"1,897,288",192,"899,210",91,"38,047,646","3,851","130,491","19,880",13,"11,788",60,1,0,, -   , -   
2,AK,"North Slope Borough, AK",2185,North Slope Borough,69.449343,-153.47283,,9681,3,7494,2,8,80302,"14,027","2,828",1,0,"2,240","3,212","230,107",802,24,0,"1,268","2,018", -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,"2,169,044",224,"1,145,378",118,"45,330,732","4,682","17,102","2,606",2,"3,713,532","18,790",384,2,, -   , -   
2,AK,"Northwest Arctic Borough, AK",2188,Northwest Arctic Borough,67.005066,-160.021086,,7723,3,2699,1,8,80301,"9,743","4,681",1,1,"2,352","2,231","10,999",84,1,0,13,"1,904", -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,"539,601",70,"229,573",30,"10,706,797","1,386","27,129","4,133",4,"6,553",33,1,0,, -   , -   
2,AK,"Petersburg Census Area, AK",2195,Petersburg Census Area,57.112458,-133.008598,,3196,1,1971,1,8,80101,"8,891","1,939",3,1,"1,402","2,036","6,614",50,2,0,8,"1,237", -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,"740,471",232,"342,722",107,"15,409,267","4,821",469,71,0,68,0,0,0,, -   , -   
2,AK,"Prince of Wales-Hyder Census Area, AK",2198,Prince of Wales-Hyder Census Area,55.682773,-133.162389,,6374,2,1878,1,7,70201,"10,672","3,274",2,1,"2,670","2,444","13,914",106,2,0,31,"2,267", -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,"1,956,725",307,"1,041,016",163,"40,817,205","6,404","29,549","4,502",5,"7,009",35,1,0,, -   , -   
2,AK,"Sitka City and Borough, AK",2220,Sitka City and Borough,57.193204,-135.367396,Y,8921,3,5837,2,7,70302,"25,914","5,330",3,1,"3,696","5,934","17,231",131,2,0,157,"3,504", -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,"1,670,254",187,"589,935",66,"34,066,461","3,819",62,9,0,23,0,0,0,, -   , -   
2,AK,"Skagway Municipality, AK",2230,Skagway Municipality,59.575097,-135.335418,,1014,1,715,1,7,70101,"1,879",576,2,1,508,430,"1,551",12,2,0,15,428, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,"167,225",165,"135,042",133,"3,896,398","3,843",80,12,0,67,0,0,0,, -   , -   
2,AK,"Southeast Fairbanks Census Area, AK",2240,Southeast Fairbanks Census Area,63.864997,-143.218628,,6970,2,2063,1,8,80201,"16,039","3,669",2,1,"3,101","7,837","13,612",104,2,0,28,"2,085", -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,"5,119,379",734,"3,849,919",552,"121,305,306","17,404","121,080","18,446",17,"13,970",71,2,0,, -   , -   
2,AK,"Valdez-Cordova Census Area, AK",2261,Valdez-Cordova Census Area,61.34984,-145.023141,,9522,3,5546,2,7,70302,"22,157","4,707",2,0,"5,857","5,074","17,658",134,2,0,216,"2,937", -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,"6,544,934",687,"4,559,452",479,"149,815,655","15,734","70,166","10,690",7,26,0,0,0,, -   , -   
2,AK,"Wrangell City and Borough, AK",2275,Wrangell City and Borough,56.180779,-132.026788,Y,2401,1,894,1,7,70101,"6,358","1,529",3,1,"1,218","1,456","7,743",59,3,0,53,"1,045", -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,"469,205",195,"202,072",84,"9,702,298","4,041", -   , -   , -   , -   , -   , -   , -   ,, -   , -   
2,AK,"Yakutat City and Borough, AK",2282,Yakutat City and Borough,60.019872,-140.414566,Y,646,1,210,1,7,70101,"1,249",325,2,1,375,286,"1,906",15,3,0,14,247, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,"340,623",527,"169,314",262,"6,576,837","10,181", -   , -   , -   , -   , -   , -   , -   ,, -   , -   
2,AK,"Yukon-Koyukuk Census Area, AK",2290,Yukon-Koyukuk Census Area,65.375716,-151.577878,,5600,2,620,1,8,80201,"11,757","3,430",2,1,"3,227","2,692","9,789",75,2,0,6,"1,981", -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,"4,215,418",753,"3,440,744",614,"99,722,940","17,808","200,649","30,568",36,"22,959",116,4,0,, -   , -   
4,AZ,"Apache County, AZ",4001,Apache County,35.385084,-109.490172,,72346,8,12946,4,5,50804,"122,976","14,360",2,0,"29,699","58,517","346,154","3,143",5,0,"3,555","19,351","62,876","7,432",1,0,"68,474","7,128","1,346","429,908","3,118",6,0,"93,073",821,891,,,"38,963,056",539,"19,614,075",271,"1,008,977,534","13,947","247,546","15,025",3,"54,138",313,1,0,,"176,054","10,686"
4,AZ,"Cochise County, AZ",4003,Cochise County,31.840129,-109.775163,,128177,10,51590,7,3,31007,"429,159","57,222",3,0,"56,914","204,211","987,755","16,149",8,0,"36,942","49,230","486,608","53,399",4,0,"388,524","40,446","9,894","348,244","3,100",3,0,"378,267","3,337","1,369",,,"73,384,674",573,"39,258,939",306,"1,934,255,125","15,091","505,302","30,670",4,"359,992","2,084",3,0,,"89,450","5,429"
4,AZ,"Coconino County, AZ",4005,Coconino County,35.829692,-111.773728,,138064,10,103396,9,5,51009,"359,351","44,889",3,0,"61,299","170,994","1,947,911","19,813",14,0,"34,105","47,366","662,892","71,545",5,1,"569,725","59,309","9,841","1,320,182","9,808",10,0,"652,898","5,759","2,883",,,"97,382,124",705,"41,404,416",300,"2,411,847,623","17,469","263,358","15,985",2,"408,382","2,365",3,0,,"61,987","3,762"
4,AZ,"Gila County, AZ",4007,Gila County,33.789618,-110.81187,,53179,7,23207,5,4,40705,"229,128","29,534",4,1,"31,225","109,028","442,658","6,978",8,0,"11,227","21,408","183,073","20,180",3,0,"166,088","17,290","2,791","12,425",111,0,0,"13,613",120,43,,,"23,748,029",447,"7,953,695",150,"549,501,021","10,333","1,008,748","61,228",19,"1,568,563","9,082",29,0,,"9,802",595
4,AZ,"Graham County, AZ",4009,Graham County,32.931828,-109.87831,,37529,6,13097,4,3,30604,"111,623","13,433",3,0,"10,971","53,115","263,017","4,061",7,0,"8,355","10,915","29,941","3,017",1,0,"81,753","8,511","1,085","82,913",751,2,0,"77,280",682,251,,,"11,968,474",319,"4,205,886",112,"285,188,134","7,599","293,159","17,794",8,"33,288",193,1,0,,"75,009","4,553"
4,AZ,"Greenlee County, AZ",4011,Greenlee County,33.238872,-109.242323,,9224,3,4529,1,3,30301,"33,462","4,066",4,0,"4,169","15,923","95,362","1,537",10,0,"3,598","3,295","13,367",796,1,0,"10,362","1,079",406,"3,214",29,0,0,"3,454",30,12,,,"3,247,897",352,"1,302,086",141,"78,696,236","8,532","402,989","24,460",44,"439,379","2,544",48,0,,"9,109",553
4,AZ,"La Paz County, AZ",4012,La Paz County,33.72761,-114.038806,,20304,5,7659,3,2,20503,"93,502","12,069",5,1,"15,297","44,492","56,583",921,3,0,"1,498","9,181","48,863","4,497",2,0,"55,450","5,772","1,324","62,345",555,3,0,"67,784",598,228,,,"48,203,535","2,374","32,409,307","1,596","1,354,687,161","66,720","112,085","6,803",6,"120,214",696,6,0,,"30,112","1,828"
4,AZ,"Maricopa County, AZ",4013,Maricopa County,33.346541,-112.495534,,4088549,18,3246598,17,2,21817,"20,615,633","2,525,122",5,1,"1,583,397","9,809,738","16,175,722","268,209",4,0,"588,488","1,465,840","21,861,622","2,213,951",5,1,"19,378,300","2,017,313","193,829","19,011,193","169,871",5,0,"20,569,308","181,441","30,802",,,"1,524,113,607",373,"381,541,411",93,"35,294,944,777","8,633","6,451,845","391,608",2,"10,348,551","59,918",3,0,,"189,468","11,500"
4,AZ,"Mohave County, AZ",4015,Mohave County,35.717705,-113.749689,,203629,11,83908,8,3,31108,"883,197","96,124",4,0,"106,115","420,260","1,149,834","14,090",6,0,"40,191","82,145","683,715","72,707",3,0,"578,170","60,188","12,736","795,971","6,171",4,0,"497,236","4,386","3,114",,,"121,675,980",598,"54,697,386",269,"3,043,332,247","14,945","641,890","38,961",3,"474,487","2,747",2,0,,"18,171","1,103"
4,AZ,"Navajo County, AZ",4017,Navajo County,35.390785,-110.321025,,108209,9,38302,7,5,50907,"257,304","32,704",2,0,"53,776","122,436","1,133,850","11,517",10,0,"14,072","34,090","276,330","31,031",3,0,"275,143","28,643","4,567","552,395","4,103",5,0,"272,474","2,403","1,557",,,"56,843,269",525,"23,486,025",217,"1,399,778,690","12,936","291,299","17,681",3,"171,980",996,2,0,,"212,966","12,926"
4,AZ,"Pima County, AZ",4019,Pima County,32.128523,-111.783027,,1003338,15,633322,13,2,21513,"4,039,681","455,043",4,0,"424,800","1,922,241","7,658,513","126,522",8,0,"313,405","395,390","2,344,584","284,708",2,0,"4,060,224","422,676","43,476","4,107,547","36,663",4,0,"4,500,229","39,696","7,586",,,"368,239,996",367,"105,338,318",105,"8,606,629,474","8,578","1,068,846","64,876",1,"899,659","5,209",1,0,,"46,983","2,852"
4,AZ,"Pinal County, AZ",4021,Pinal County,32.919038,-111.367005,,397604,12,97718,9,2,21209,"1,735,643","215,806",4,1,"156,845","825,888","1,484,340","24,803",4,0,"66,012","130,801","2,315,665","254,400",6,1,"2,272,218","236,542","10,730","2,314,037","20,663",6,0,"2,524,621","22,270","1,626",,,"147,614,933",371,"59,481,259",150,"3,671,328,098","9,234","1,907,796","115,798",5,"3,312,162","19,177",8,0,,"165,754","10,061"
4,AZ,"Santa Cruz County, AZ",4023,Santa Cruz County,31.525733,-110.845228,,46547,7,22830,5,3,30705,"147,056","16,046",3,0,"17,079","69,975","368,682","4,199",8,0,"7,697","15,538","202,059","21,339",4,0,"171,470","17,850","2,961","234,772","1,780",5,0,"130,391","1,150",812,,,"19,992,562",430,"9,390,399",202,"509,049,334","10,936","58,779","3,568",1,"122,034",707,3,0,,"14,046",853
4,AZ,"Yavapai County, AZ",4025,Yavapai County,34.631212,-112.577385,,218586,11,120306,9,4,41109,"862,187","112,587",4,1,"106,339","410,263","2,753,358","28,418",13,0,"67,256","93,445","852,931","95,933",4,0,"781,411","81,346","12,714","1,203,197","8,957",6,0,"602,128","5,311","4,175",,,"125,166,204",573,"57,337,540",262,"3,151,580,758","14,418","555,013","33,688",3,"460,215","2,665",2,0,,"60,008","3,642"
4,AZ,"Yuma County, AZ",4027,Yuma County,32.773942,-113.910905,,203292,11,85072,8,2,21108,"844,392","110,150",4,1,"84,871","401,795","673,979","11,158",3,0,"19,341","70,924","520,661","58,573",3,0,"471,686","49,103","7,958","453,795","4,051",2,0,"497,203","4,386","1,164",,,"71,592,663",352,"28,195,257",139,"1,769,773,788","8,706","295,966","17,964",1,"511,193","2,960",3,0,,"118,518","7,194"
5,AR,"Arkansas County, AR",5001,Arkansas County,34.28957,-91.376547,,18569,5,17371,5,3,30505,"103,617","10,641",6,1,"9,535","39,581","229,252","2,655",12,0,"4,092","7,685","78,489","6,446",4,0,"76,243","6,262","1,978","325,110","2,066",18,0,"292,199","2,108",749,,,"9,278,272",500,"2,838,827",153,"210,282,697","11,324","110,710","6,727",6,"599,302","3,464",32,0,,"60,253","3,661"
5,AR,"Ashley County, AR",5003,Ashley County,33.190835,-91.772267,,20989,5,11662,4,3,30504,"118,328","12,154",6,1,"10,202","45,201","199,353","2,308",9,0,"4,013","8,338","61,477","5,033",3,0,"59,448","4,882","1,483","251,120","1,596",12,0,"225,699","1,628",562,,,"8,775,545",418,"2,855,649",136,"203,324,442","9,687","99,844","6,067",5,"7,148,477","41,318",341,2,,"17,785","1,081"
5,AR,"Baxter County, AR",5005,Baxter County,36.28071,-92.330438,,40992,7,26236,6,4,40706,"206,535","21,335",5,1,"22,814","78,895","473,596","4,951",12,0,"8,796","18,061","131,572","10,809",3,0,"127,478","10,470","3,017","366,744","2,615",9,0,"317,956","2,294","1,304",,,"14,780,981",361,"4,215,692",103,"334,738,379","8,166","60,114","3,653",1,"61,322",354,1,0,,884,54
5,AR,"Benton County, AR",5007,Benton County,36.337825,-94.256187,,245231,11,207978,11,4,41111,"1,175,010","112,658",5,0,"99,008","668,807","2,105,525","23,204",9,0,"45,829","88,014","1,121,317","89,077",5,0,"1,082,294","88,889","11,435",30,0,0,0,26,0,7,,,"99,264,468",405,"32,135,381",131,"2,400,680,000","9,789","723,801","43,983",3,"1,914,960","11,068",8,0,,"5,071",308
5,AR,"Boone County, AR",5009,Boone County,36.304308,-93.079204,,37301,6,24063,5,4,40605,"171,012","17,532",5,0,"17,077","65,325","401,370","4,189",11,0,"7,777","14,883","135,993","11,132",4,0,"131,619","10,810","2,847","510,648","3,642",14,0,"442,717","3,194","1,519",,,"15,776,504",423,"5,057,280",136,"366,392,862","9,823","131,803","8,009",4,"350,339","2,025",9,0,,"2,246",136
5,AR,"Bradley County, AR",5011,Bradley County,33.466549,-92.169156,,11096,3,5667,2,3,30302,"61,864","6,373",6,1,"5,877","23,632","98,311","1,138",9,0,"1,549","4,550","32,455","2,673",3,0,"31,463","2,584",844,"141,769",901,13,0,"127,417",919,320,,,"5,260,159",474,"1,621,621",146,"119,740,978","10,791","90,537","5,502",8,"269,472","1,558",24,0,,743,45
5,AR,"Calhoun County, AR",5013,Calhoun County,33.56046,-92.513879,,5210,2,736,1,3,30201,"28,721","2,955",6,1,"2,917","10,971","50,576",586,10,0,870,"2,079","7,139",585,1,0,"6,900",567,157,"21,939",139,4,0,"19,718",142,60,,,"5,057,209",971,"1,870,761",359,"120,839,224","23,194","3,729",227,1,"1,162",7,0,0,,273,17
