customer_unique_id;customer_zip_code_prefix;customer_city;customer_state
Customer 770;13050;campinas;SP
Customer 771;6600;jandira;SP
Customer 772;2418;sao paulo;SP
Customer 773;78320;juina;MT
Customer 774;35502;divinopolis;MG
Customer 775;91160;porto alegre;RS
Customer 776;7600;mairipora;SP
Customer 777;21660;rio de janeiro;RJ
Customer 778;8381;sao paulo;SP
Customer 779;64017;teresina;PI
Customer 780;85960;marechal candido rondon;PR
Customer 781;18111;votorantim;SP
Customer 782;9840;sao bernardo do campo;SP
Customer 783;8240;sao paulo;SP
Customer 784;29046;vitoria;ES
Customer 785;7862;franco da rocha;SP
Customer 786;30290;belo horizonte;MG
Customer 787;6708;cotia;SP
Customer 788;18707;avare;SP
Customer 789;9627;sao bernardo do campo;SP
Customer 790;20020;rio de janeiro;RJ
Customer 791;74920;aparecida de goiania;GO
Customer 792;15460;icem;SP
Customer 793;75064;anapolis;GO
Customer 794;11618;sao sebastiao;SP
Customer 795;18135;sao roque;SP
Customer 796;29160;serra;ES
Customer 797;15130;mirassol;SP
Customer 798;62106;taperuaba;CE
Customer 799;39401;montes claros;MG
Customer 800;18013;sorocaba;SP
Customer 801;2616;sao paulo;SP
Customer 802;6381;carapicuiba;SP
Customer 803;37137;alfenas;MG
Customer 804;9280;santo andre;SP
Customer 805;36700;leopoldina;MG
Customer 806;71571;brasilia;DF
Customer 807;13871;sao joao da boa vista;SP
Customer 808;8451;sao paulo;SP
Customer 809;4171;sao paulo;SP
Customer 810;36504;uba;MG
Customer 811;59152;parnamirim;RN
Customer 812;7197;guarulhos;SP
Customer 813;45986;teixeira de freitas;BA
Customer 814;12940;atibaia;SP
Customer 815;91550;porto alegre;RS
Customer 816;5352;sao paulo;SP
Customer 817;58011;joao pessoa;PB
Customer 818;36110;chacara;MG
Customer 819;29290;rio novo do sul;ES
Customer 820;20031;rio de janeiro;RJ
Customer 821;30170;belo horizonte;MG
Customer 822;30690;belo horizonte;MG
Customer 823;64020;teresina;PI
Customer 824;18160;salto de pirapora;SP
Customer 825;3959;sao paulo;SP
Customer 826;26125;belford roxo;RJ
Customer 827;2804;sao paulo;SP
Customer 828;99200;guapore;RS
Customer 829;69918;rio branco;AC
Customer 830;38413;uberlandia;MG
Customer 831;8536;ferraz de vasconcelos;SP
Customer 832;12215;sao jose dos campos;SP
Customer 833;91781;porto alegre;RS
Customer 834;65067;sao luis;MA
Customer 835;6786;taboao da serra;SP
Customer 836;81270;curitiba;PR
Customer 837;87043;maringa;PR
Customer 838;88430;petrolandia;SC
Customer 839;7080;guarulhos;SP
Customer 840;24358;niteroi;RJ
Customer 841;22460;rio de janeiro;RJ
Customer 842;74973;aparecida de goiania;GO
Customer 843;74435;goiania;GO
Customer 844;13208;jundiai;SP
Customer 845;6270;osasco;SP
Customer 846;87260;araruna;PR
Customer 847;55644;gravata;PE
Customer 848;20720;rio de janeiro;RJ
Customer 849;29500;alegre;ES
Customer 850;86055;londrina;PR
Customer 851;5798;sao paulo;SP
Customer 852;48970;senhor do bonfim;BA
Customer 853;9750;sao bernardo do campo;SP
Customer 854;6540;santana de parnaiba;SP
Customer 855;20780;rio de janeiro;RJ
Customer 856;22753;rio de janeiro;RJ
Customer 857;17490;piratininga;SP
Customer 858;31741;belo horizonte;MG
Customer 859;90440;porto alegre;RS
Customer 860;57071;maceio;AL
Customer 861;25025;duque de caxias;RJ
Customer 862;88056;florianopolis;SC
Customer 863;4545;sao paulo;SP
Customer 864;17207;jau;SP
Customer 865;1131;sao paulo;SP
Customer 866;38500;monte carmelo;MG
Customer 867;5124;sao paulo;SP
Customer 868;74936;aparecida de goiania;GO
Customer 869;12946;atibaia;SP
Customer 870;84450;ipiranga;PR
Customer 871;31310;belo horizonte;MG
Customer 872;12030;taubate;SP
Customer 873;4295;sao paulo;SP
Customer 874;89705;concordia;SC
Customer 875;31015;belo horizonte;MG
Customer 876;23515;rio de janeiro;RJ
Customer 877;12334;jacarei;SP
Customer 878;64605;picos;PI
Customer 879;45690;una;BA
Customer 880;41940;salvador;BA
Customer 881;18890;taguai;SP
Customer 882;14015;ribeirao preto;SP
Customer 883;30350;belo horizonte;MG
Customer 884;7031;guarulhos;SP
Customer 885;5679;sao paulo;SP
Customer 886;87250;peabiru;PR
Customer 887;5092;sao paulo;SP
Customer 888;4117;sao paulo;SP
Customer 889;36800;carangola;MG
Customer 890;17514;marilia;SP
Customer 891;38195;conquista;MG
Customer 892;28909;cabo frio;RJ
Customer 893;36600;bicas;MG
Customer 894;62115;forquilha;CE
Customer 895;27910;macae;RJ
Customer 896;70390;brasilia;DF
Customer 897;92020;canoas;RS
Customer 898;16430;guaicara;SP
Customer 899;13060;campinas;SP
Customer 900;38320;santa vitoria;MG
Customer 901;3165;sao paulo;SP
Customer 902;17800;adamantina;SP
Customer 903;7807;franco da rocha;SP
Customer 904;41230;salvador;BA
Customer 905;5303;sao paulo;SP
Customer 906;21740;rio de janeiro;RJ
Customer 907;3317;sao paulo;SP
Customer 908;18143;sao roque;SP
Customer 909;7813;franco da rocha;SP
Customer 910;69020;manaus;AM
Customer 911;13506;rio claro;SP
Customer 912;29104;vila velha;ES
Customer 913;28455;sao jose de uba;RJ
Customer 914;14030;ribeirao preto;SP
Customer 915;8830;mogi das cruzes;SP
Customer 916;3547;sao paulo;SP
Customer 917;13604;araras;SP
Customer 918;74555;goiania;GO
Customer 919;78890;sorriso;MT
Customer 920;4183;sao paulo;SP
Customer 921;21715;rio de janeiro;RJ
Customer 922;89220;joinville;SC
Customer 923;2762;sao paulo;SP
Customer 924;29101;vila velha;ES
Customer 925;88501;lages;SC
Customer 926;24240;niteroi;RJ
Customer 927;49015;aracaju;SE
Customer 928;26052;nova iguacu;RJ
Customer 929;9619;sao bernardo do campo;SP
Customer 930;2832;sao paulo;SP
Customer 931;12412;pindamonhangaba;SP
Customer 932;91510;porto alegre;RS
Customer 933;13274;valinhos;SP
Customer 934;12440;pindamonhangaba;SP
Customer 935;60831;fortaleza;CE
Customer 936;36400;conselheiro lafaiete;MG
Customer 937;23095;rio de janeiro;RJ
Customer 938;26015;nova iguacu;RJ
Customer 939;1152;sao paulo;SP
Customer 940;22793;rio de janeiro;RJ
Customer 941;9784;sao bernardo do campo;SP
Customer 942;30260;belo horizonte;MG
Customer 943;35162;ipatinga;MG
Customer 944;9820;sao bernardo do campo;SP
Customer 945;85035;guarapuava;PR
Customer 946;1107;sao paulo;SP
Customer 947;13070;campinas;SP
Customer 948;77320;taguatinga;TO
Customer 949;62320;tiangua;CE
Customer 950;37500;itajuba;MG
Customer 951;23052;rio de janeiro;RJ
Customer 952;79500;paranaiba;MS
Customer 953;74595;goiania;GO
Customer 954;18040;sorocaba;SP
Customer 955;31110;belo horizonte;MG
Customer 956;5727;sao paulo;SP
Customer 957;99980;david canabarro;RS
Customer 958;18460;itarare;SP
Customer 959;4003;sao paulo;SP
Customer 960;9330;maua;SP
Customer 961;80060;curitiba;PR
Customer 962;7135;guarulhos;SP
Customer 963;57084;maceio;AL
Customer 964;57770;cajueiro;AL
Customer 965;12321;jacarei;SP
Customer 966;88060;florianopolis;SC
Customer 967;31260;belo horizonte;MG
Customer 968;38411;uberlandia;MG
Customer 969;9111;santo andre;SP
Customer 970;3317;sao paulo;SP
Customer 971;38410;uberlandia;MG
Customer 972;12721;cruzeiro;SP
Customer 973;60822;fortaleza;CE
Customer 974;22070;rio de janeiro;RJ
Customer 975;28495;aperibe;RJ
Customer 976;96810;santa cruz do sul;RS
Customer 977;3420;sao paulo;SP
Customer 978;30644;belo horizonte;MG
Customer 979;90450;porto alegre;RS
Customer 980;27213;volta redonda;RJ
Customer 981;19470;presidente epitacio;SP
Customer 982;90620;porto alegre;RS
Customer 983;30610;belo horizonte;MG
Customer 984;89228;joinville;SC
Customer 985;29124;vila velha;ES
Customer 986;9431;ribeirao pires;SP
Customer 987;68745;castanhal;PA
Customer 988;66085;belem;PA
Customer 989;12286;cacapava;SP
Customer 990;34000;nova lima;MG
Customer 991;3319;sao paulo;SP
Customer 992;29155;cariacica;ES
Customer 993;32143;contagem;MG
Customer 994;85035;guarapuava;PR
Customer 995;4040;sao paulo;SP
Customer 996;12955;bom jesus dos perdoes;SP
Customer 997;35160;ipatinga;MG
Customer 998;69180;urucurituba;AM
Customer 999;6624;jandira;SP
Customer 1000;53130;olinda;PE
Customer 1001;78015;cuiaba;MT
Customer 1002;9920;diadema;SP
Customer 1003;13720;sao jose do rio pardo;SP
Customer 1004;25949;guapimirim;RJ
Customer 1005;4652;sao paulo;SP
Customer 1006;7072;guarulhos;SP
Customer 1007;13280;vinhedo;SP
Customer 1008;13326;salto;SP
Customer 1009;24220;niteroi;RJ
Customer 1010;23585;rio de janeiro;RJ
Customer 1011;5782;sao paulo;SP
Customer 1012;36900;manhuacu;MG
Customer 1013;13032;campinas;SP
Customer 1014;29026;vitoria;ES
Customer 1015;20920;rio de janeiro;RJ
Customer 1016;11320;sao vicente;SP
Customer 1017;89700;concordia;SC
Customer 1018;8285;sao paulo;SP
Customer 1019;9240;santo andre;SP
Customer 1020;6730;vargem grande paulista;SP
Customer 1021;41502;salvador;BA
Customer 1022;85055;guarapuava;PR
Customer 1023;45810;porto seguro;BA
Customer 1024;70390;brasilia;DF
Customer 1025;73330;brasilia;DF
Customer 1026;88502;lages;SC
Customer 1027;89810;chapeco;SC
Customer 1028;17017;bauru;SP
Customer 1029;8461;sao paulo;SP
Customer 1030;2440;sao paulo;SP
Customer 1031;6535;santana de parnaiba;SP
Customer 1032;89560;videira;SC
Customer 1033;20910;rio de janeiro;RJ
Customer 1034;66640;belem;PA
Customer 1035;6768;taboao da serra;SP
Customer 1036;35900;itabira;MG
Customer 1037;2541;sao paulo;SP
Customer 1038;57530;canapi;AL
Customer 1039;29160;serra;ES
Customer 1040;6717;cotia;SP
Customer 1041;8021;sao paulo;SP
Customer 1042;83255;pontal do parana;PR
Customer 1043;91550;porto alegre;RS
Customer 1044;28053;campos dos goytacazes;RJ
Customer 1045;9291;santo andre;SP
Customer 1046;1301;sao paulo;SP
Customer 1047;89700;concordia;SC
Customer 1048;95705;bento goncalves;RS
Customer 1049;2229;sao paulo;SP
Customer 1050;5868;sao paulo;SP
Customer 1051;23092;rio de janeiro;RJ
Customer 1052;78200;caceres;MT
Customer 1053;1105;sao paulo;SP
Customer 1054;60420;fortaleza;CE
Customer 1055;13214;jundiai;SP
Customer 1056;84640;bituruna;PR
Customer 1057;93700;campo bom;RS
Customer 1058;5005;sao paulo;SP
Customer 1059;65054;sao luis;MA
Customer 1060;20755;rio de janeiro;RJ
Customer 1061;12490;sao bento do sapucai;SP
Customer 1062;25922;mage;RJ
Customer 1063;13085;campinas;SP
Customer 1064;80060;curitiba;PR
Customer 1065;8081;sao paulo;SP
Customer 1066;9220;santo andre;SP
Customer 1067;12243;sao jose dos campos;SP
Customer 1068;88850;forquilhinha;SC
Customer 1069;46880;itaberaba;BA
Customer 1070;3164;sao paulo;SP
Customer 1071;74885;goiania;GO
Customer 1072;91740;porto alegre;RS
Customer 1073;62030;sobral;CE
Customer 1074;29090;vitoria;ES
Customer 1075;95670;gramado;RS
Customer 1076;29560;guacui;ES
Customer 1077;5442;sao paulo;SP
Customer 1078;4547;sao paulo;SP
Customer 1079;85506;pato branco;PR
Customer 1080;74484;goiania;GO
Customer 1081;45970;itanhem;BA
Customer 1082;77022;palmas;TO
Customer 1083;55565;sao jose da coroa grande;PE
Customer 1084;4833;sao paulo;SP
Customer 1085;96400;bage;RS
Customer 1086;12246;sao jose dos campos;SP
Customer 1087;22290;rio de janeiro;RJ
Customer 1088;30810;belo horizonte;MG
Customer 1089;27937;macae;RJ
Customer 1090;30411;belo horizonte;MG
Customer 1091;9845;sao bernardo do campo;SP
Customer 1092;5033;sao paulo;SP
Customer 1093;7998;francisco morato;SP
Customer 1094;6420;barueri;SP
Customer 1095;13070;campinas;SP
Customer 1096;39406;montes claros;MG
Customer 1097;72304;brasilia;DF
Customer 1098;31010;belo horizonte;MG
Customer 1099;36200;barbacena;MG
Customer 1100;59084;natal;RN
Customer 1101;13150;cosmopolis;SP
Customer 1102;4514;sao paulo;SP
Customer 1103;4844;sao paulo;SP
Customer 1104;4563;sao paulo;SP
Customer 1105;28640;carmo;RJ
Customer 1106;97015;santa maria;RS
Customer 1107;79904;ponta pora;MS
Customer 1108;95170;farroupilha;RS
Customer 1109;4024;sao paulo;SP
Customer 1110;13060;campinas;SP
Customer 1111;5727;sao paulo;SP
Customer 1112;23052;rio de janeiro;RJ
Customer 1113;4742;sao paulo;SP
Customer 1114;30170;belo horizonte;MG
Customer 1115;28950;armacao dos buzios;RJ
Customer 1116;3127;sao paulo;SP
Customer 1117;13044;campinas;SP
Customer 1118;12051;taubate;SP
Customer 1119;2517;sao paulo;SP
Customer 1120;3124;sao paulo;SP
Customer 1121;47640;santa maria da vitoria;BA
Customer 1122;30130;belo horizonte;MG
Customer 1123;6404;barueri;SP
Customer 1124;33600;pedro leopoldo;MG
Customer 1125;39205;tres marias;MG
Customer 1126;5417;sao paulo;SP
Customer 1127;82540;curitiba;PR
Customer 1128;62850;cascavel;CE
Customer 1129;28470;santo antonio de padua;RJ
Customer 1130;11075;santos;SP
Customer 1131;18540;porto feliz;SP
Customer 1132;89110;gaspar;SC
Customer 1133;4052;sao paulo;SP
Customer 1134;36015;juiz de fora;MG
Customer 1135;17511;marilia;SP
Customer 1136;88132;palhoca;SC
Customer 1137;3153;sao paulo;SP
Customer 1138;21660;rio de janeiro;RJ
Customer 1139;6311;carapicuiba;SP
Customer 1140;30290;belo horizonte;MG
Customer 1141;25956;teresopolis;RJ
Customer 1142;8051;sao paulo;SP
Customer 1143;14165;sertaozinho;SP
Customer 1144;37561;pouso alegre;MG
Customer 1145;61890;guaiuba;CE
Customer 1146;89580;fraiburgo;SC
Customer 1147;29166;serra;ES
Customer 1148;1154;sao paulo;SP
Customer 1149;11030;santos;SP
Customer 1150;70875;brasilia;DF
Customer 1151;83203;paranagua;PR
Customer 1152;1154;sao paulo;SP
Customer 1153;8142;sao paulo;SP
Customer 1154;8720;mogi das cruzes;SP
Customer 1155;1031;sao paulo;SP
Customer 1156;13402;piracicaba;SP
Customer 1157;99835;aurea;RS
Customer 1158;89560;videira;SC
Customer 1159;90035;porto alegre;RS
Customer 1160;8685;suzano;SP
Customer 1161;18603;botucatu;SP
Customer 1162;79333;corumba;MS
Customer 1163;2808;sao paulo;SP
Customer 1164;7787;cajamar;SP
Customer 1165;22753;rio de janeiro;RJ
Customer 1166;30335;belo horizonte;MG
Customer 1167;35901;itabira;MG
Customer 1168;1533;sao paulo;SP
Customer 1169;7840;franco da rocha;SP
Customer 1170;36780;astolfo dutra;MG
Customer 1171;65066;sao luis;MA
Customer 1172;15460;icem;SP
Customer 1173;26383;queimados;RJ
Customer 1174;13070;campinas;SP
Customer 1175;87190;sao jorge do ivai;PR
Customer 1176;22733;rio de janeiro;RJ
Customer 1177;7793;cajamar;SP
Customer 1178;4729;sao paulo;SP
Customer 1179;8675;suzano;SP
Customer 1180;8573;itaquaquecetuba;SP
Customer 1181;8694;suzano;SP
Customer 1182;85350;nova laranjeiras;PR
Customer 1183;56330;petrolina;PE
Customer 1184;25670;petropolis;RJ
Customer 1185;3184;sao paulo;SP
Customer 1186;5402;sao paulo;SP
Customer 1187;3989;sao paulo;SP
Customer 1188;37800;guaxupe;MG
Customer 1189;24230;niteroi;RJ
Customer 1190;30240;belo horizonte;MG
Customer 1191;17700;osvaldo cruz;SP
Customer 1192;1211;sao paulo;SP
Customer 1193;93415;novo hamburgo;RS
Customer 1194;15070;sao jose do rio preto;SP
Customer 1195;25620;petropolis;RJ
Customer 1196;3227;sao paulo;SP
Customer 1197;98160;ivora;RS
Customer 1198;79770;anaurilandia;MS
Customer 1199;5723;sao paulo;SP
Customer 1200;14270;santa rosa de viterbo;SP
Customer 1201;11665;caraguatatuba;SP
Customer 1202;7263;guarulhos;SP
Customer 1203;12285;cacapava;SP
Customer 1204;64490;regeneracao;PI
Customer 1205;54410;jaboatao dos guararapes;PE
Customer 1206;44024;feira de santana;BA
Customer 1207;13054;campinas;SP
Customer 1208;22280;rio de janeiro;RJ
Customer 1209;16210;bilac;SP
Customer 1210;9710;sao bernardo do campo;SP
Customer 1211;14600;sao joaquim da barra;SP
Customer 1212;86840;faxinal;PR
Customer 1213;13098;campinas;SP
Customer 1214;59196;pedro velho;RN
Customer 1215;4944;sao paulo;SP
Customer 1216;28085;campos dos goytacazes;RJ
Customer 1217;38025;uberaba;MG
Customer 1218;28055;campos dos goytacazes;RJ
Customer 1219;72465;brasilia;DF
Customer 1220;13400;piracicaba;SP
Customer 1221;36015;juiz de fora;MG
Customer 1222;34003;nova lima;MG
Customer 1223;6132;osasco;SP
Customer 1224;9111;santo andre;SP
Customer 1225;24210;niteroi;RJ
Customer 1226;3313;sao paulo;SP
Customer 1227;7063;guarulhos;SP
Customer 1228;4761;sao paulo;SP
Customer 1229;22640;rio de janeiro;RJ
Customer 1230;21920;rio de janeiro;RJ
Customer 1231;94410;viamao;RS
Customer 1232;6622;jandira;SP
Customer 1233;37545;cachoeira de minas;MG
Customer 1234;2152;sao paulo;SP
Customer 1235;65620;coelho neto;MA
Customer 1236;73035;brasilia;DF
Customer 1237;15840;itajobi;SP
Customer 1238;88132;palhoca;SC
Customer 1239;37150;carmo do rio claro;MG
Customer 1240;5043;sao paulo;SP
Customer 1241;24943;marica;RJ
Customer 1242;78360;campo novo do parecis;MT
Customer 1243;69303;boa vista;RR
Customer 1244;30140;belo horizonte;MG
Customer 1245;45400;valenca;BA
Customer 1246;75780;ipameri;GO
Customer 1247;9980;diadema;SP
Customer 1248;17020;bauru;SP
Customer 1249;29101;vila velha;ES
Customer 1250;4768;sao paulo;SP
Customer 1251;6458;barueri;SP
Customer 1252;95185;carlos barbosa;RS
Customer 1253;76170;anicuns;GO
Customer 1254;4324;sao paulo;SP
Customer 1255;5379;sao paulo;SP
Customer 1256;3123;sao paulo;SP
Customer 1257;5012;sao paulo;SP
Customer 1258;29920;rio bananal;ES
Customer 1259;17601;tupa;SP
Customer 1260;14600;sao joaquim da barra;SP
Customer 1261;15700;jales;SP
Customer 1262;63300;lavras da mangabeira;CE
Customer 1263;15140;balsamo;SP
Customer 1264;79332;corumba;MS
Customer 1265;20520;rio de janeiro;RJ
Customer 1266;88301;itajai;SC
Customer 1267;66080;belem;PA
Customer 1268;12213;sao jose dos campos;SP
Customer 1269;14840;guariba;SP
Customer 1270;95795;sao vendelino;RS
Customer 1271;2033;sao paulo;SP
Customer 1272;97700;santiago;RS
Customer 1273;7729;caieiras;SP
Customer 1274;71505;brasilia;DF
Customer 1275;44053;feira de santana;BA
Customer 1276;8763;mogi das cruzes;SP
Customer 1277;12926;braganca paulista;SP
Customer 1278;49010;aracaju;SE
Customer 1279;4543;sao paulo;SP
Customer 1280;12230;sao jose dos campos;SP
Customer 1281;6126;osasco;SP
Customer 1282;12080;taubate;SP
Customer 1283;32210;contagem;MG
Customer 1284;39480;januaria;MG
Customer 1285;88372;navegantes;SC
Customer 1286;9541;sao caetano do sul;SP
Customer 1287;74645;goiania;GO
Customer 1288;29170;serra;ES
Customer 1289;13330;indaiatuba;SP
Customer 1290;21320;rio de janeiro;RJ
Customer 1291;20270;rio de janeiro;RJ
Customer 1292;44380;cruz das almas;BA
Customer 1293;36400;conselheiro lafaiete;MG
Customer 1294;21321;rio de janeiro;RJ
Customer 1295;12248;sao jose dos campos;SP
Customer 1296;26050;nova iguacu;RJ
Customer 1297;9405;ribeirao pires;SP
Customer 1298;2860;sao paulo;SP
Customer 1299;44052;feira de santana;BA
Customer 1300;24736;sao goncalo;RJ
Customer 1301;99200;guapore;RS
Customer 1302;3521;sao paulo;SP
Customer 1303;82315;curitiba;PR
Customer 1304;87309;campo mourao;PR
Customer 1305;7152;guarulhos;SP
Customer 1306;3377;sao paulo;SP
Customer 1307;12236;sao jose dos campos;SP
Customer 1308;62800;aracati;CE
Customer 1309;6420;barueri;SP
Customer 1310;72904;santo antonio do descoberto;GO
Customer 1311;3371;sao paulo;SP
