Id;SleepDay; TotalSleepRecords ; TotalMinutesAsleep ; TotalTimeInBed ;;;;
2846889331;12/05/2016; 1 ; 635 ; 235 ;;;;
3997097162;12/04/2016; 1 ; 208 ; 837 ;;;;
3997097162;13/04/2016; 1 ; 186 ; 797 ;;;;
3997097162;14/04/2016; 1 ; 620 ; 527 ;;;;
3997097162;15/04/2016; 1 ; 709 ; 245 ;;;;
3997097162;17/04/2016; 1 ; 668 ; 956 ;;;;
3997097162;18/04/2016; 1 ; 652 ; 573 ;;;;
3997097162;19/04/2016; 1 ; 689 ; 412 ;;;;
3997097162;20/04/2016; 2 ; 378 ; 251 ;;;;
3997097162;21/04/2016; 1 ; 539 ; 450 ;;;;
3997097162;22/04/2016; 1 ; 267 ; 911 ;;;;
3997097162;23/04/2016; 2 ; 295 ; 408 ;;;;
3997097162;25/04/2016; 1 ; 601 ; 257 ;;;;
3997097162;26/04/2016; 2 ; 505 ; 458 ;;;;
3997097162;27/04/2016; 1 ; 178 ; 433 ;;;;
3997097162;29/04/2016; 2 ; 236 ; 739 ;;;;
3997097162;01/05/2016; 2 ; 705 ; 922 ;;;;
3997097162;03/05/2016; 2 ; 248 ; 269 ;;;;
3997097162;04/05/2016; 2 ; 639 ; 456 ;;;;
3997097162;05/05/2016; 2 ; 434 ; 773 ;;;;
3997097162;06/05/2016; 2 ; 428 ; 338 ;;;;
3997097162;08/05/2016; 2 ; 711 ; 434 ;;;;
3997097162;09/05/2016; 1 ; 418 ; 957 ;;;;
3997097162;10/05/2016; 1 ; 299 ; 190 ;;;;
3997097162;11/05/2016; 2 ; 711 ; 517 ;;;;
3997097162;12/05/2016; 2 ; 326 ; 296 ;;;;
8776968460;12/04/2016; 2 ; 305 ; 762 ;;;;
8776968460;15/04/2016; 1 ; 665 ; 740 ;;;;
8776968460;16/04/2016; 1 ; 381 ; 548 ;;;;
8776968460;17/04/2016; 2 ; 431 ; 725 ;;;;
8776968460;18/04/2016; 2 ; 174 ; 296 ;;;;
8776968460;21/04/2016; 2 ; 492 ; 561 ;;;;
8776968460;22/04/2016; 2 ; 222 ; 364 ;;;;
8776968460;23/04/2016; 1 ; 561 ; 244 ;;;;
8776968460;24/04/2016; 1 ; 135 ; 656 ;;;;
8776968460;25/04/2016; 2 ; 774 ; 697 ;;;;
8776968460;26/04/2016; 1 ; 155 ; 927 ;;;;
8776968460;28/04/2016; 2 ; 613 ; 672 ;;;;
8776968460;01/05/2016; 1 ; 708 ; 92 ;;;;
8776968460;03/05/2016; 1 ; 733 ; 89 ;;;;
8776968460;04/05/2016; 2 ; 688 ; 629 ;;;;
8776968460;06/05/2016; 2 ; 183 ; 407 ;;;;
8776968460;08/05/2016; 2 ; 458 ; 829 ;;;;
8776968460;09/05/2016; 2 ; 477 ; 365 ;;;;
8776968460;10/05/2016; 2 ; 96 ; 218 ;;;;
8776968460;11/05/2016; 1 ; 752 ; 689 ;;;;
2393248834;13/04/2016; 1 ; 526 ; 156 ;;;;
2393248834;14/04/2016; 1 ; 203 ; 502 ;;;;
2393248834;15/04/2016; 2 ; 685 ; 472 ;;;;
2393248834;17/04/2016; 1 ; 604 ; 576 ;;;;
2393248834;21/04/2016; 2 ; 323 ; 933 ;;;;
2393248834;22/04/2016; 2 ; 461 ; 451 ;;;;
2393248834;23/04/2016; 1 ; 107 ; 468 ;;;;
2393248834;24/04/2016; 1 ; 461 ; 373 ;;;;
2393248834;25/04/2016; 1 ; 278 ; 925 ;;;;
2393248834;26/04/2016; 2 ; 371 ; 88 ;;;;
2393248834;27/04/2016; 2 ; 148 ; 683 ;;;;
2393248834;30/04/2016; 1 ; 142 ; 877 ;;;;
2393248834;01/05/2016; 2 ; 335 ; 578 ;;;;
2393248834;02/05/2016; 1 ; 752 ; 497 ;;;;
2393248834;05/05/2016; 1 ; 71 ; 805 ;;;;
2393248834;06/05/2016; 1 ; 488 ; 283 ;;;;
2393248834;07/05/2016; 2 ; 237 ; 617 ;;;;
2393248834;08/05/2016; 1 ; 579 ; 64 ;;;;
2393248834;10/05/2016; 1 ; 454 ; 745 ;;;;
8677099491;12/04/2016; 2 ; 742 ; 295 ;;;;
8677099491;13/04/2016; 2 ; 181 ; 785 ;;;;
8677099491;14/04/2016; 2 ; 545 ; 144 ;;;;
8677099491;15/04/2016; 2 ; 632 ; 901 ;;;;
8677099491;21/04/2016; 2 ; 417 ; 799 ;;;;
8677099491;23/04/2016; 2 ; 730 ; 114 ;;;;
8677099491;26/04/2016; 1 ; 637 ; 955 ;;;;
8677099491;27/04/2016; 1 ; 449 ; 405 ;;;;
8677099491;29/04/2016; 1 ; 126 ; 346 ;;;;
8677099491;30/04/2016; 2 ; 366 ; 183 ;;;;
8677099491;01/05/2016; 2 ; 477 ; 396 ;;;;
8677099491;02/05/2016; 2 ; 531 ; 944 ;;;;
8677099491;03/05/2016; 1 ; 621 ; 824 ;;;;
8677099491;04/05/2016; 2 ; 486 ; 592 ;;;;
8677099491;06/05/2016; 1 ; 766 ; 343 ;;;;
8677099491;07/05/2016; 2 ; 551 ; 107 ;;;;
8677099491;09/05/2016; 2 ; 769 ; 530 ;;;;
8677099491;10/05/2016; 1 ; 363 ; 630 ;;;;
8677099491;11/05/2016; 1 ; 283 ; 902 ;;;;
8677099491;12/05/2016; 2 ; 242 ; 411 ;;;;
6764167683;12/04/2016; 1 ; 69 ; 321 ;;;;
6764167683;13/04/2016; 2 ; 415 ; 186 ;;;;
6764167683;14/04/2016; 2 ; 625 ; 559 ;;;;
6764167683;16/04/2016; 1 ; 717 ; 768 ;;;;
6764167683;17/04/2016; 1 ; 72 ; 198 ;;;;
6764167683;19/04/2016; 2 ; 101 ; 948 ;;;;
6764167683;20/04/2016; 2 ; 528 ; 312 ;;;;
6764167683;22/04/2016; 1 ; 550 ; 630 ;;;;
6764167683;24/04/2016; 2 ; 156 ; 946 ;;;;
6764167683;25/04/2016; 1 ; 175 ; 332 ;;;;
6764167683;28/04/2016; 1 ; 96 ; 488 ;;;;
6764167683;29/04/2016; 1 ; 661 ; 795 ;;;;
6764167683;01/05/2016; 2 ; 552 ; 392 ;;;;
6764167683;02/05/2016; 1 ; 687 ; 791 ;;;;
6764167683;03/05/2016; 1 ; 679 ; 454 ;;;;
6764167683;04/05/2016; 1 ; 482 ; 380 ;;;;
6764167683;06/05/2016; 1 ; 217 ; 481 ;;;;
6764167683;07/05/2016; 1 ; 548 ; 248 ;;;;
6764167683;08/05/2016; 2 ; 325 ; 602 ;;;;
6764167683;09/05/2016; 2 ; 611 ; 468 ;;;;
6764167683;12/05/2016; 1 ; 629 ; 215 ;;;;
2287286540;12/04/2016; 1 ; 390 ; 467 ;;;;
2287286540;14/04/2016; 1 ; 626 ; 394 ;;;;
2287286540;15/04/2016; 2 ; 275 ; 675 ;;;;
2287286540;16/04/2016; 2 ; 618 ; 917 ;;;;
2287286540;17/04/2016; 1 ; 427 ; 445 ;;;;
2287286540;18/04/2016; 1 ; 737 ; 909 ;;;;
2287286540;19/04/2016; 2 ; 552 ; 921 ;;;;
2287286540;20/04/2016; 1 ; 230 ; 155 ;;;;
2287286540;23/04/2016; 2 ; 541 ; 933 ;;;;
2287286540;24/04/2016; 1 ; 796 ; 556 ;;;;
2287286540;26/04/2016; 2 ; 266 ; 299 ;;;;
2287286540;29/04/2016; 2 ; 385 ; 595 ;;;;
2287286540;30/04/2016; 2 ; 275 ; 363 ;;;;
2287286540;01/05/2016; 2 ; 201 ; 856 ;;;;
2287286540;05/05/2016; 1 ; 528 ; 87 ;;;;
2287286540;07/05/2016; 2 ; 719 ; 396 ;;;;
2287286540;09/05/2016; 2 ; 309 ; 302 ;;;;
2287286540;10/05/2016; 1 ; 472 ; 874 ;;;;
2287286540;11/05/2016; 2 ; 301 ; 108 ;;;;
2287286540;12/05/2016; 1 ; 154 ; 592 ;;;;
6094714928;13/04/2016; 1 ; 125 ; 664 ;;;;
6094714928;14/04/2016; 1 ; 201 ; 709 ;;;;
6094714928;16/04/2016; 1 ; 599 ; 919 ;;;;
6094714928;18/04/2016; 1 ; 481 ; 244 ;;;;
6094714928;19/04/2016; 1 ; 688 ; 954 ;;;;
6094714928;20/04/2016; 1 ; 740 ; 650 ;;;;
6094714928;21/04/2016; 1 ; 61 ; 627 ;;;;
6094714928;22/04/2016; 1 ; 720 ; 767 ;;;;
6094714928;23/04/2016; 2 ; 560 ; 246 ;;;;
6094714928;24/04/2016; 2 ; 560 ; 494 ;;;;
6094714928;27/04/2016; 1 ; 212 ; 647 ;;;;
6094714928;28/04/2016; 2 ; 252 ; 84 ;;;;
6094714928;29/04/2016; 2 ; 355 ; 341 ;;;;
6094714928;30/04/2016; 1 ; 539 ; 195 ;;;;
6094714928;01/05/2016; 1 ; 439 ; 316 ;;;;
6094714928;04/05/2016; 1 ; 66 ; 253 ;;;;
6094714928;06/05/2016; 1 ; 398 ; 532 ;;;;
6094714928;07/05/2016; 2 ; 505 ; 432 ;;;;
6094714928;08/05/2016; 2 ; 408 ; 943 ;;;;
6094714928;09/05/2016; 1 ; 692 ; 586 ;;;;
6094714928;10/05/2016; 2 ; 274 ; 342 ;;;;
6094714928;11/05/2016; 2 ; 277 ; 895 ;;;;
6094714928;12/05/2016; 1 ; 125 ; 700 ;;;;
7812809526;13/04/2016; 1 ; 253 ; 649 ;;;;
7812809526;14/04/2016; 1 ; 306 ; 919 ;;;;
7812809526;15/04/2016; 2 ; 309 ; 657 ;;;;
7812809526;16/04/2016; 1 ; 202 ; 218 ;;;;
7812809526;18/04/2016; 2 ; 718 ; 378 ;;;;
7812809526;20/04/2016; 2 ; 517 ; 225 ;;;;
7812809526;21/04/2016; 1 ; 753 ; 152 ;;;;
7812809526;22/04/2016; 1 ; 246 ; 261 ;;;;
7812809526;24/04/2016; 1 ; 583 ; 143 ;;;;
7812809526;27/04/2016; 2 ; 559 ; 540 ;;;;
7812809526;28/04/2016; 2 ; 121 ; 489 ;;;;
7812809526;29/04/2016; 1 ; 267 ; 477 ;;;;
7812809526;30/04/2016; 2 ; 97 ; 102 ;;;;
7812809526;01/05/2016; 1 ; 249 ; 305 ;;;;
7812809526;03/05/2016; 2 ; 388 ; 333 ;;;;
7812809526;05/05/2016; 1 ; 269 ; 362 ;;;;
7812809526;06/05/2016; 2 ; 135 ; 829 ;;;;
7812809526;07/05/2016; 2 ; 649 ; 670 ;;;;
7812809526;08/05/2016; 1 ; 516 ; 765 ;;;;
7812809526;11/05/2016; 2 ; 252 ; 655 ;;;;
7812809526;12/05/2016; 1 ; 428 ; 645 ;;;;
1550136156;12/04/2016; 2 ; 89 ; 847 ;;;;
1550136156;13/04/2016; 1 ; 268 ; 884 ;;;;
1550136156;14/04/2016; 2 ; 315 ; 918 ;;;;
1550136156;15/04/2016; 1 ; 176 ; 523 ;;;;
1550136156;17/04/2016; 2 ; 128 ; 504 ;;;;
1550136156;21/04/2016; 1 ; 492 ; 856 ;;;;
1550136156;22/04/2016; 1 ; 760 ; 458 ;;;;
1550136156;24/04/2016; 1 ; 576 ; 390 ;;;;
1550136156;25/04/2016; 2 ; 785 ; 756 ;;;;
1550136156;26/04/2016; 1 ; 198 ; 458 ;;;;
1550136156;27/04/2016; 2 ; 606 ; 756 ;;;;
1550136156;28/04/2016; 1 ; 612 ; 190 ;;;;
1550136156;29/04/2016; 2 ; 200 ; 833 ;;;;
1550136156;30/04/2016; 1 ; 252 ; 205 ;;;;
1550136156;04/05/2016; 1 ; 554 ; 883 ;;;;
1550136156;05/05/2016; 2 ; 519 ; 691 ;;;;
1550136156;06/05/2016; 2 ; 358 ; 191 ;;;;
1550136156;07/05/2016; 1 ; 538 ; 544 ;;;;
1550136156;10/05/2016; 2 ; 329 ; 361 ;;;;
7259458869;13/04/2016; 1 ; 76 ; 789 ;;;;
7259458869;14/04/2016; 1 ; 634 ; 464 ;;;;
7259458869;15/04/2016; 2 ; 424 ; 524 ;;;;
7259458869;16/04/2016; 1 ; 409 ; 295 ;;;;
7259458869;17/04/2016; 2 ; 61 ; 72 ;;;;
7259458869;21/04/2016; 2 ; 462 ; 866 ;;;;
7259458869;22/04/2016; 2 ; 252 ; 810 ;;;;
7259458869;23/04/2016; 1 ; 701 ; 950 ;;;;
7259458869;24/04/2016; 1 ; 453 ; 712 ;;;;
7259458869;25/04/2016; 1 ; 318 ; 250 ;;;;
7259458869;28/04/2016; 1 ; 68 ; 345 ;;;;
7259458869;29/04/2016; 1 ; 196 ; 705 ;;;;
7259458869;30/04/2016; 1 ; 529 ; 770 ;;;;
7259458869;03/05/2016; 1 ; 670 ; 411 ;;;;
7259458869;04/05/2016; 1 ; 285 ; 766 ;;;;
7259458869;05/05/2016; 2 ; 631 ; 824 ;;;;
7259458869;06/05/2016; 1 ; 93 ; 803 ;;;;
7259458869;07/05/2016; 1 ; 615 ; 767 ;;;;
7259458869;08/05/2016; 1 ; 390 ; 462 ;;;;
7259458869;09/05/2016; 1 ; 747 ; 502 ;;;;
7259458869;11/05/2016; 1 ; 355 ; 776 ;;;;
6273751959;13/04/2016; 1 ; 378 ; 956 ;;;;
6273751959;15/04/2016; 1 ; 229 ; 631 ;;;;
6273751959;16/04/2016; 1 ; 429 ; 70 ;;;;
6273751959;17/04/2016; 1 ; 725 ; 127 ;;;;
6273751959;19/04/2016; 2 ; 427 ; 84 ;;;;
6273751959;20/04/2016; 1 ; 751 ; 216 ;;;;
6273751959;21/04/2016; 2 ; 692 ; 439 ;;;;
6273751959;23/04/2016; 2 ; 565 ; 403 ;;;;
6273751959;24/04/2016; 1 ; 355 ; 942 ;;;;
6273751959;25/04/2016; 1 ; 63 ; 939 ;;;;
6273751959;26/04/2016; 2 ; 415 ; 693 ;;;;
6273751959;27/04/2016; 2 ; 261 ; 196 ;;;;
6273751959;30/04/2016; 2 ; 183 ; 633 ;;;;
6273751959;01/05/2016; 1 ; 156 ; 551 ;;;;
6273751959;02/05/2016; 1 ; 661 ; 325 ;;;;
6273751959;03/05/2016; 1 ; 644 ; 899 ;;;;
6273751959;05/05/2016; 1 ; 168 ; 656 ;;;;
6273751959;07/05/2016; 1 ; 507 ; 268 ;;;;
6273751959;08/05/2016; 1 ; 620 ; 947 ;;;;
6273751959;09/05/2016; 2 ; 267 ; 854 ;;;;
6273751959;11/05/2016; 1 ; 609 ; 942 ;;;;
6273751959;12/05/2016; 2 ; 130 ; 340 ;;;;
2084071729;12/04/2016; 1 ; 716 ; 580 ;;;;
2084071729;15/04/2016; 1 ; 250 ; 316 ;;;;
2084071729;16/04/2016; 1 ; 548 ; 430 ;;;;
2084071729;17/04/2016; 2 ; 595 ; 73 ;;;;
2084071729;20/04/2016; 2 ; 215 ; 701 ;;;;
2084071729;21/04/2016; 1 ; 161 ; 856 ;;;;
2084071729;22/04/2016; 1 ; 414 ; 397 ;;;;
2084071729;24/04/2016; 1 ; 297 ; 782 ;;;;
2084071729;26/04/2016; 2 ; 560 ; 156 ;;;;
2084071729;27/04/2016; 1 ; 664 ; 713 ;;;;
2084071729;29/04/2016; 2 ; 387 ; 799 ;;;;
2084071729;01/05/2016; 2 ; 636 ; 731 ;;;;
2084071729;03/05/2016; 2 ; 98 ; 627 ;;;;
2084071729;04/05/2016; 1 ; 361 ; 524 ;;;;
2084071729;05/05/2016; 1 ; 294 ; 775 ;;;;
2084071729;08/05/2016; 2 ; 639 ; 583 ;;;;
2084071729;11/05/2016; 1 ; 184 ; 325 ;;;;
2084071729;12/05/2016; 1 ; 202 ; 422 ;;;;
3813942651;12/04/2016; 1 ; 184 ; 644 ;;;;
3813942651;13/04/2016; 1 ; 278 ; 638 ;;;;
3813942651;14/04/2016; 1 ; 337 ; 286 ;;;;
3813942651;16/04/2016; 1 ; 775 ; 158 ;;;;
3813942651;17/04/2016; 2 ; 125 ; 533 ;;;;
3813942651;18/04/2016; 1 ; 183 ; 356 ;;;;
3813942651;19/04/2016; 2 ; 583 ; 461 ;;;;
3813942651;21/04/2016; 2 ; 614 ; 957 ;;;;
3813942651;24/04/2016; 1 ; 513 ; 368 ;;;;
3813942651;25/04/2016; 2 ; 246 ; 912 ;;;;
3813942651;26/04/2016; 1 ; 217 ; 728 ;;;;
3813942651;27/04/2016; 2 ; 171 ; 131 ;;;;
3813942651;29/04/2016; 1 ; 307 ; 584 ;;;;
3813942651;30/04/2016; 1 ; 263 ; 137 ;;;;
3813942651;01/05/2016; 2 ; 493 ; 675 ;;;;
3813942651;04/05/2016; 2 ; 718 ; 718 ;;;;
3813942651;06/05/2016; 2 ; 176 ; 548 ;;;;
3813942651;09/05/2016; 2 ; 609 ; 454 ;;;;
3813942651;10/05/2016; 1 ; 188 ; 638 ;;;;
3813942651;11/05/2016; 1 ; 474 ; 944 ;;;;
5942066058;12/04/2016; 1 ; 469 ; 915 ;;;;
5942066058;13/04/2016; 1 ; 242 ; 924 ;;;;
5942066058;14/04/2016; 1 ; 545 ; 97 ;;;;
5942066058;18/04/2016; 2 ; 251 ; 579 ;;;;
5942066058;19/04/2016; 2 ; 718 ; 607 ;;;;
5942066058;20/04/2016; 1 ; 789 ; 244 ;;;;
5942066058;21/04/2016; 1 ; 473 ; 504 ;;;;
5942066058;22/04/2016; 1 ; 425 ; 921 ;;;;
5942066058;23/04/2016; 1 ; 331 ; 807 ;;;;
5942066058;26/04/2016; 2 ; 762 ; 638 ;;;;
5942066058;27/04/2016; 2 ; 69 ; 182 ;;;;
5942066058;28/04/2016; 2 ; 145 ; 826 ;;;;
5942066058;29/04/2016; 2 ; 286 ; 306 ;;;;
5942066058;30/04/2016; 1 ; 406 ; 770 ;;;;
5942066058;01/05/2016; 1 ; 85 ; 678 ;;;;
5942066058;02/05/2016; 2 ; 317 ; 249 ;;;;
5942066058;05/05/2016; 1 ; 549 ; 790 ;;;;
5942066058;06/05/2016; 1 ; 563 ; 732 ;;;;
5942066058;07/05/2016; 2 ; 418 ; 333 ;;;;
5942066058;09/05/2016; 2 ; 341 ; 369 ;;;;
5942066058;11/05/2016; 1 ; 341 ; 297 ;;;;
5942066058;12/05/2016; 2 ; 461 ; 711 ;;;;
5593027245;12/04/2016; 1 ; 519 ; 425 ;;;;
5593027245;13/04/2016; 2 ; 356 ; 388 ;;;;
5593027245;16/04/2016; 2 ; 483 ; 295 ;;;;
5593027245;18/04/2016; 2 ; 203 ; 290 ;;;;
5593027245;20/04/2016; 1 ; 319 ; 618 ;;;;
5593027245;21/04/2016; 2 ; 758 ; 119 ;;;;
5593027245;23/04/2016; 2 ; 609 ; 641 ;;;;
5593027245;24/04/2016; 2 ; 730 ; 876 ;;;;
5593027245;28/04/2016; 1 ; 622 ; 171 ;;;;
5593027245;29/04/2016; 2 ; 749 ; 173 ;;;;
5593027245;02/05/2016; 2 ; 274 ; 910 ;;;;
5593027245;03/05/2016; 1 ; 719 ; 336 ;;;;
5593027245;05/05/2016; 1 ; 90 ; 113 ;;;;
5593027245;06/05/2016; 2 ; 366 ; 339 ;;;;
5593027245;07/05/2016; 1 ; 431 ; 441 ;;;;
5593027245;08/05/2016; 1 ; 494 ; 251 ;;;;
5593027245;12/05/2016; 1 ; 325 ; 170 ;;;;
3849173317;12/04/2016; 1 ; 109 ; 166 ;;;;
3849173317;15/04/2016; 2 ; 340 ; 333 ;;;;
3849173317;16/04/2016; 2 ; 462 ; 498 ;;;;
3849173317;17/04/2016; 1 ; 536 ; 223 ;;;;
3849173317;18/04/2016; 2 ; 496 ; 379 ;;;;
3849173317;21/04/2016; 1 ; 371 ; 581 ;;;;
3849173317;24/04/2016; 1 ; 705 ; 115 ;;;;
3849173317;25/04/2016; 2 ; 570 ; 101 ;;;;
3849173317;26/04/2016; 1 ; 160 ; 234 ;;;;
3849173317;27/04/2016; 1 ; 626 ; 813 ;;;;
3849173317;29/04/2016; 2 ; 498 ; 165 ;;;;
3849173317;30/04/2016; 2 ; 511 ; 930 ;;;;
3849173317;01/05/2016; 1 ; 735 ; 858 ;;;;
3849173317;02/05/2016; 2 ; 768 ; 113 ;;;;
3849173317;03/05/2016; 1 ; 346 ; 929 ;;;;
3849173317;06/05/2016; 2 ; 179 ; 385 ;;;;
3849173317;07/05/2016; 1 ; 433 ; 196 ;;;;
3849173317;08/05/2016; 1 ; 723 ; 354 ;;;;
3849173317;09/05/2016; 2 ; 649 ; 814 ;;;;
3849173317;10/05/2016; 2 ; 151 ; 883 ;;;;
3849173317;12/05/2016; 1 ; 441 ; 276 ;;;;
8737076540;12/04/2016; 2 ; 610 ; 838 ;;;;
8737076540;14/04/2016; 1 ; 192 ; 355 ;;;;
8737076540;15/04/2016; 2 ; 729 ; 804 ;;;;
8737076540;16/04/2016; 2 ; 761 ; 314 ;;;;
8737076540;17/04/2016; 2 ; 603 ; 579 ;;;;
8737076540;18/04/2016; 1 ; 129 ; 271 ;;;;
8737076540;19/04/2016; 1 ; 601 ; 482 ;;;;
8737076540;20/04/2016; 1 ; 323 ; 365 ;;;;
8737076540;21/04/2016; 1 ; 612 ; 927 ;;;;
8737076540;22/04/2016; 2 ; 671 ; 867 ;;;;
8737076540;24/04/2016; 2 ; 599 ; 557 ;;;;
8737076540;25/04/2016; 1 ; 365 ; 852 ;;;;
8737076540;26/04/2016; 1 ; 480 ; 587 ;;;;
8737076540;27/04/2016; 2 ; 696 ; 167 ;;;;
8737076540;30/04/2016; 2 ; 409 ; 333 ;;;;
8737076540;02/05/2016; 2 ; 504 ; 282 ;;;;
8737076540;03/05/2016; 2 ; 355 ; 920 ;;;;
8737076540;05/05/2016; 2 ; 676 ; 622 ;;;;
8737076540;07/05/2016; 1 ; 766 ; 647 ;;;;
8737076540;08/05/2016; 1 ; 406 ; 426 ;;;;
8737076540;09/05/2016; 1 ; 556 ; 678 ;;;;
8737076540;11/05/2016; 2 ; 783 ; 498 ;;;;
8737076540;12/05/2016; 2 ; 369 ; 345 ;;;;
5896093363;12/04/2016; 1 ; 173 ; 539 ;;;;
5896093363;13/04/2016; 2 ; 446 ; 861 ;;;;
5896093363;14/04/2016; 2 ; 286 ; 730 ;;;;
5896093363;15/04/2016; 2 ; 602 ; 712 ;;;;
5896093363;16/04/2016; 2 ; 244 ; 209 ;;;;
5896093363;17/04/2016; 2 ; 651 ; 893 ;;;;
5896093363;18/04/2016; 1 ; 72 ; 404 ;;;;
5896093363;19/04/2016; 2 ; 470 ; 575 ;;;;
5896093363;20/04/2016; 1 ; 83 ; 153 ;;;;
5896093363;21/04/2016; 1 ; 112 ; 111 ;;;;
5896093363;22/04/2016; 2 ; 659 ; 263 ;;;;
5896093363;24/04/2016; 2 ; 59 ; 635 ;;;;
5896093363;26/04/2016; 1 ; 120 ; 758 ;;;;
5896093363;27/04/2016; 2 ; 462 ; 817 ;;;;
5896093363;29/04/2016; 1 ; 769 ; 662 ;;;;
5896093363;01/05/2016; 2 ; 401 ; 336 ;;;;
5896093363;02/05/2016; 2 ; 375 ; 182 ;;;;
5896093363;03/05/2016; 2 ; 373 ; 506 ;;;;
5896093363;04/05/2016; 1 ; 232 ; 685 ;;;;
5896093363;05/05/2016; 1 ; 447 ; 830 ;;;;
5896093363;06/05/2016; 2 ; 527 ; 952 ;;;;
5896093363;08/05/2016; 1 ; 660 ; 264 ;;;;
5896093363;10/05/2016; 1 ; 125 ; 186 ;;;;
5896093363;12/05/2016; 2 ; 680 ; 257 ;;;;
6222259110;12/04/2016; 1 ; 504 ; 299 ;;;;
6222259110;13/04/2016; 1 ; 559 ; 123 ;;;;
6222259110;15/04/2016; 2 ; 459 ; 609 ;;;;
6222259110;17/04/2016; 2 ; 85 ; 471 ;;;;
6222259110;18/04/2016; 1 ; 603 ; 772 ;;;;
6222259110;20/04/2016; 2 ; 369 ; 85 ;;;;
6222259110;21/04/2016; 2 ; 668 ; 714 ;;;;
6222259110;25/04/2016; 1 ; 716 ; 177 ;;;;
6222259110;26/04/2016; 2 ; 314 ; 864 ;;;;
6222259110;28/04/2016; 1 ; 608 ; 899 ;;;;
6222259110;29/04/2016; 2 ; 308 ; 394 ;;;;
6222259110;30/04/2016; 2 ; 553 ; 272 ;;;;
6222259110;01/05/2016; 1 ; 338 ; 167 ;;;;
6222259110;02/05/2016; 2 ; 372 ; 432 ;;;;
6222259110;03/05/2016; 1 ; 580 ; 327 ;;;;
6222259110;04/05/2016; 1 ; 270 ; 296 ;;;;
6222259110;05/05/2016; 1 ; 215 ; 81 ;;;;
6222259110;06/05/2016; 1 ; 457 ; 78 ;;;;
6222259110;08/05/2016; 1 ; 585 ; 643 ;;;;
6222259110;09/05/2016; 1 ; 92 ; 959 ;;;;
6222259110;10/05/2016; 1 ; 479 ; 346 ;;;;
6222259110;11/05/2016; 1 ; 467 ; 145 ;;;;
6222259110;12/05/2016; 1 ; 614 ; 204 ;;;;
5576321894;12/04/2016; 2 ; 678 ; 488 ;;;;
5576321894;13/04/2016; 1 ; 109 ; 572 ;;;;
5576321894;14/04/2016; 2 ; 657 ; 587 ;;;;
5576321894;17/04/2016; 1 ; 555 ; 622 ;;;;
5576321894;18/04/2016; 1 ; 752 ; 550 ;;;;
5576321894;19/04/2016; 1 ; 356 ; 332 ;;;;
5576321894;20/04/2016; 2 ; 455 ; 847 ;;;;
5576321894;21/04/2016; 1 ; 313 ; 301 ;;;;
5576321894;23/04/2016; 1 ; 448 ; 912 ;;;;
5576321894;25/04/2016; 1 ; 263 ; 248 ;;;;
5576321894;26/04/2016; 1 ; 796 ; 598 ;;;;
5576321894;28/04/2016; 1 ; 790 ; 711 ;;;;
5576321894;29/04/2016; 1 ; 786 ; 725 ;;;;
5576321894;30/04/2016; 2 ; 566 ; 477 ;;;;
5576321894;01/05/2016; 1 ; 329 ; 886 ;;;;
5576321894;02/05/2016; 1 ; 60 ; 241 ;;;;
5576321894;04/05/2016; 2 ; 185 ; 494 ;;;;
5576321894;05/05/2016; 1 ; 337 ; 459 ;;;;
5576321894;06/05/2016; 2 ; 726 ; 473 ;;;;
5576321894;09/05/2016; 2 ; 484 ; 899 ;;;;
5576321894;12/05/2016; 2 ; 567 ; 383 ;;;;
7493072942;13/04/2016; 1 ; 729 ; 763 ;;;;
7493072942;14/04/2016; 1 ; 688 ; 241 ;;;;
7493072942;16/04/2016; 2 ; 276 ; 344 ;;;;
7493072942;18/04/2016; 2 ; 215 ; 663 ;;;;
7493072942;19/04/2016; 1 ; 373 ; 684 ;;;;
7493072942;21/04/2016; 1 ; 331 ; 351 ;;;;
7493072942;22/04/2016; 1 ; 112 ; 614 ;;;;
7493072942;23/04/2016; 2 ; 260 ; 91 ;;;;
7493072942;24/04/2016; 1 ; 488 ; 335 ;;;;
7493072942;25/04/2016; 2 ; 194 ; 272 ;;;;
7493072942;27/04/2016; 2 ; 327 ; 886 ;;;;
7493072942;28/04/2016; 2 ; 528 ; 206 ;;;;
7493072942;29/04/2016; 2 ; 788 ; 943 ;;;;
7493072942;30/04/2016; 1 ; 461 ; 507 ;;;;
7493072942;01/05/2016; 2 ; 253 ; 275 ;;;;
7493072942;02/05/2016; 2 ; 374 ; 548 ;;;;
7493072942;03/05/2016; 1 ; 97 ; 651 ;;;;
7493072942;06/05/2016; 2 ; 553 ; 864 ;;;;
7493072942;07/05/2016; 1 ; 544 ; 102 ;;;;
7493072942;08/05/2016; 1 ; 631 ; 200 ;;;;
7493072942;10/05/2016; 1 ; 383 ; 802 ;;;;
7493072942;11/05/2016; 2 ; 776 ; 274 ;;;;
7493072942;12/05/2016; 2 ; 142 ; 589 ;;;;
6179619273;13/04/2016; 1 ; 281 ; 405 ;;;;
6179619273;14/04/2016; 1 ; 478 ; 173 ;;;;
6179619273;15/04/2016; 1 ; 719 ; 708 ;;;;
6179619273;16/04/2016; 1 ; 97 ; 765 ;;;;
6179619273;19/04/2016; 2 ; 330 ; 803 ;;;;
6179619273;21/04/2016; 2 ; 619 ; 466 ;;;;
