User_ID;ActivityDate;Steps;Distance;Fast KM;Slow KM;Active Min;Inactive Min;Rest Min; Calories 
4702921684;12/05/2016;2.752;2;  -  ;2;  -  ;  -  ;68;1.240
5553957443;24/04/2016;1.807;1;  -  ;1;  -  ;  -  ;104;1.507
5553957443;25/04/2016;10.946;7;3;5;51;11;201;2.033
5553957443;26/04/2016;11.886;8;2;5;40;18;238;2.093
5553957443;27/04/2016;10.538;7;1;6;16;16;206;1.922
5553957443;28/04/2016;11.393;8;4;4;49;13;165;1.999
5553957443;29/04/2016;12.764;8;3;6;46;15;270;2.169
5553957443;30/04/2016;1.202;1;  -  ;1;  -  ;  -  ;84;1.463
5553957443;01/05/2016;5.164;3;  -  ;3;  -  ;  -  ;237;1.747
5553957443;02/05/2016;9.769;6;1;5;23;9;227;1.996
5553957443;03/05/2016;12.848;8;2;7;26;29;247;2.116
5553957443;04/05/2016;4.249;3;  -  ;3;  -  ;  -  ;224;1.698
5553957443;05/05/2016;14.331;10;3;6;44;29;241;2.156
5553957443;06/05/2016;9.632;6;2;5;21;9;229;1.916
5553957443;07/05/2016;1.868;1;  -  ;1;  -  ;  -  ;96;1.494
5553957443;08/05/2016;6.083;4;0;3;3;8;210;1.762
5553957443;09/05/2016;11.611;8;2;6;59;22;251;2.272
5553957443;10/05/2016;16.358;11;4;7;61;40;265;2.335
5553957443;11/05/2016;4.926;3;  -  ;3;  -  ;  -  ;195;1.693
5553957443;12/05/2016;3.121;2;1;1;8;6;48;741
5577150313;24/04/2016;15.764;12;8;4;210;65;141;4.392
5577150313;25/04/2016;6.393;5;1;4;61;38;214;3.374
5577150313;26/04/2016;5.325;4;1;3;38;32;181;3.088
5577150313;27/04/2016;6.805;5;2;3;63;16;190;3.294
5577150313;28/04/2016;9.841;7;3;4;99;51;141;3.580
5577150313;29/04/2016;7.924;6;3;3;97;36;165;3.544
5577150313;30/04/2016;12.363;9;6;4;207;45;163;4.501
5577150313;01/05/2016;13.368;10;5;4;194;72;178;4.546
5577150313;02/05/2016;7.439;6;1;4;37;20;235;3.014
5577150313;03/05/2016;11.045;8;5;4;97;8;212;3.795
5577150313;04/05/2016;5.206;4;2;2;25;9;141;2.755
5577150313;05/05/2016;7.550;6;3;3;45;21;143;3.004
5577150313;06/05/2016;4.950;4;2;1;41;16;79;2.643
5577150313;07/05/2016;  -  ;  -  ;  -  ;0;  -  ;  -  ;  -  ;1.819
5577150313;08/05/2016;  -  ;  -  ;  -  ;0;  -  ;  -  ;  -  ;1.819
5577150313;09/05/2016;3.421;3;1;1;34;11;70;2.489
5577150313;10/05/2016;8.869;7;3;4;104;37;194;3.841
5577150313;11/05/2016;4.038;3;2;1;45;15;63;1.665
6117666160;27/04/2016;9.411;7;  -  ;7;  -  ;  -  ;458;2.576
6117666160;28/04/2016;3.403;3;  -  ;3;  -  ;  -  ;141;1.879
6117666160;29/04/2016;9.592;7;  -  ;7;  -  ;  -  ;461;2.560
6117666160;30/04/2016;6.987;5;  -  ;5;  -  ;  -  ;343;2.275
6117666160;01/05/2016;8.915;7;  -  ;7;  -  ;  -  ;397;2.361
6117666160;02/05/2016;4.933;4;  -  ;4;  -  ;  -  ;236;2.044
6117666160;03/05/2016;  -  ;  -  ;  -  ;0;  -  ;  -  ;  -  ;1.496
6117666160;04/05/2016;2.997;2;  -  ;2;  -  ;  -  ;156;1.902
6117666160;05/05/2016;9.799;7;  -  ;7;  -  ;  -  ;487;2.636
6117666160;06/05/2016;3.365;3;  -  ;3;  -  ;  -  ;133;1.838
6117666160;07/05/2016;7.336;6;  -  ;6;  -  ;  -  ;412;2.469
6117666160;08/05/2016;7.328;6;  -  ;6;  -  ;  -  ;318;2.250
6117666160;09/05/2016;4.477;3;  -  ;3;  -  ;  -  ;197;1.248
6290855005;20/04/2016;6.361;5;  -  ;5;  -  ;  -  ;258;2.701
6290855005;21/04/2016;  -  ;  -  ;  -  ;0;  -  ;  -  ;  -  ;2.060
6290855005;22/04/2016;6.238;5;  -  ;5;  -  ;  -  ;302;2.796
6290855005;23/04/2016;  -  ;  -  ;  -  ;0;33;  -  ;  -  ;2.664
6290855005;24/04/2016;5.896;4;  -  ;4;  -  ;  -  ;258;2.703
6290855005;25/04/2016;7.802;6;1;5;8;3;249;2.771
6290855005;26/04/2016;  -  ;  -  ;  -  ;0;  -  ;  -  ;  -  ;2.060
6290855005;27/04/2016;5.565;4;  -  ;4;  -  ;  -  ;287;2.743
6290855005;28/04/2016;5.731;4;  -  ;4;  -  ;  -  ;255;2.687
6290855005;29/04/2016;  -  ;  -  ;  -  ;0;  -  ;  -  ;  -  ;2.060
6290855005;30/04/2016;6.744;5;  -  ;5;  -  ;  -  ;324;2.843
6290855005;01/05/2016;9.837;7;1;7;8;95;282;3.327
6290855005;02/05/2016;6.781;5;  -  ;5;  -  ;  -  ;268;2.725
6290855005;03/05/2016;6.047;5;  -  ;5;  -  ;  -  ;240;2.671
6290855005;04/05/2016;5.832;4;  -  ;4;  -  ;  -  ;272;2.718
6290855005;05/05/2016;6.339;5;  -  ;5;  -  ;  -  ;239;2.682
6290855005;06/05/2016;6.116;5;  -  ;5;  -  ;  -  ;305;2.806
6290855005;07/05/2016;5.510;4;  -  ;4;  -  ;  -  ;227;2.613
6290855005;08/05/2016;7.706;6;  -  ;6;  -  ;  -  ;251;2.712
6290855005;09/05/2016;6.277;5;  -  ;5;  -  ;  -  ;264;2.175
6290855005;10/05/2016;  -  ;  -  ;  -  ;0;  -  ;  -  ;  -  ;  -  
6775888955;18/04/2016;8.294;6;2;4;30;31;146;2.798
6775888955;19/04/2016;  -  ;  -  ;  -  ;0;  -  ;  -  ;  -  ;1.841
6775888955;20/04/2016;10.771;8;4;4;70;113;178;3.727
6775888955;21/04/2016;  -  ;  -  ;  -  ;0;  -  ;  -  ;  -  ;1.841
6775888955;22/04/2016;637;0;  -  ;0;  -  ;  -  ;20;1.922
6775888955;23/04/2016;  -  ;  -  ;  -  ;0;  -  ;  -  ;  -  ;1.841
6775888955;24/04/2016;2.153;2;1;1;11;18;11;2.053
6775888955;25/04/2016;6.474;5;2;2;33;13;92;2.484
6775888955;26/04/2016;7.091;5;3;2;42;30;47;2.584
6775888955;27/04/2016;  -  ;  -  ;  -  ;0;  -  ;  -  ;  -  ;1.841
6775888955;28/04/2016;703;1;0;0;2;13;15;1.993
6775888955;29/04/2016;  -  ;  -  ;  -  ;0;  -  ;  -  ;  -  ;1.841
6775888955;30/04/2016;2.503;2;0;1;3;9;84;2.280
6775888955;01/05/2016;2.487;2;0;2;9;34;50;2.319
6775888955;02/05/2016;  -  ;  -  ;  -  ;0;  -  ;  -  ;  -  ;1.841
6775888955;03/05/2016;9;0;  -  ;0;  -  ;  -  ;1;1.843
6775888955;04/05/2016;  -  ;  -  ;  -  ;0;  -  ;  -  ;  -  ;1.841
6775888955;05/05/2016;  -  ;  -  ;  -  ;0;  -  ;  -  ;  -  ;1.841
6775888955;06/05/2016;4.697;3;0;3;12;35;75;2.496
6775888955;07/05/2016;1.967;1;0;1;2;5;49;1.032
6962181067;12/04/2016;10.199;7;3;4;50;14;189;1.994
6962181067;13/04/2016;5.652;4;1;3;8;24;142;1.718
6962181067;14/04/2016;1.551;1;  -  ;1;  -  ;  -  ;86;1.466
6962181067;15/04/2016;5.563;4;  -  ;4;  -  ;  -  ;217;1.756
6962181067;16/04/2016;13.217;9;4;5;50;3;280;2.173
6962181067;17/04/2016;10.145;7;0;7;5;13;295;2.027
6962181067;18/04/2016;11.404;8;1;6;13;42;238;2.039
6962181067;19/04/2016;10.742;7;2;5;35;41;195;2.046
6962181067;20/04/2016;13.928;10;4;5;48;4;297;2.174
6962181067;21/04/2016;11.835;10;4;6;53;27;214;2.179
6962181067;22/04/2016;10.725;7;2;6;30;33;240;2.086
6962181067;23/04/2016;20.031;13;4;9;58;41;347;2.571
6962181067;24/04/2016;5.029;3;  -  ;3;  -  ;  -  ;199;1.705
6962181067;25/04/2016;13.239;9;3;6;35;31;282;2.194
6962181067;26/04/2016;10.433;7;3;4;36;7;254;2.012
6962181067;27/04/2016;10.320;7;1;6;7;38;279;2.034
6962181067;28/04/2016;12.627;8;3;6;38;8;288;2.182
6962181067;29/04/2016;10.762;7;1;6;12;15;369;2.254
6962181067;30/04/2016;10.081;7;2;5;32;16;237;2.002
6962181067;01/05/2016;5.454;4;  -  ;4;  -  ;  -  ;215;1.740
6962181067;02/05/2016;12.912;9;1;7;18;39;313;2.162
6962181067;03/05/2016;12.109;8;2;6;21;36;267;2.072
6962181067;04/05/2016;10.147;7;0;7;15;36;284;2.086
6962181067;05/05/2016;10.524;7;1;6;14;22;305;2.066
6962181067;06/05/2016;5.908;4;  -  ;4;  -  ;  -  ;299;1.850
6962181067;07/05/2016;6.815;5;  -  ;5;  -  ;  -  ;328;1.947
6962181067;08/05/2016;4.188;3;  -  ;3;  -  ;14;151;1.659
6962181067;09/05/2016;12.342;9;4;5;43;21;231;2.105
6962181067;10/05/2016;15.448;10;3;7;62;34;275;2.361
6962181067;11/05/2016;6.722;4;1;3;24;7;199;1.855
6962181067;12/05/2016;3.587;2;  -  ;2;  -  ;8;105;928
7007744171;26/04/2016;15.090;10;1;9;16;22;424;2.939
7007744171;27/04/2016;13.541;10;4;6;50;12;337;2.830
7007744171;28/04/2016;15.128;10;1;9;16;16;401;2.836
7007744171;29/04/2016;20.067;14;4;10;55;42;382;3.180
7007744171;30/04/2016;3.761;3;  -  ;3;  -  ;  -  ;200;2.051
7007744171;01/05/2016;5.600;4;  -  ;4;  -  ;  -  ;237;2.225
7007744171;02/05/2016;13.041;9;5;5;64;14;250;2.642
7007744171;03/05/2016;14.510;11;4;6;58;31;330;2.976
7007744171;04/05/2016;  -  ;  -  ;  -  ;0;  -  ;  -  ;  -  ;1.557
7007744171;05/05/2016;15.010;11;4;6;53;23;317;2.933
7007744171;06/05/2016;11.459;8;3;5;44;13;247;2.553
7007744171;07/05/2016;  -  ;  -  ;  -  ;0;  -  ;  -  ;  -  ;120
7086361926;02/05/2016;10.052;7;3;4;66;26;139;2.754
7086361926;03/05/2016;10.288;7;3;4;57;36;152;2.754
7086361926;04/05/2016;10.988;8;5;3;45;12;135;2.655
7086361926;05/05/2016;8.564;6;2;4;24;14;149;2.386
7086361926;06/05/2016;12.461;8;4;4;84;35;154;2.924
7086361926;07/05/2016;12.827;8;1;7;20;42;209;2.739
7086361926;08/05/2016;10.677;7;2;5;32;27;147;2.534
7086361926;09/05/2016;13.566;9;4;5;67;50;171;2.960
7086361926;10/05/2016;14.433;11;7;3;72;23;106;2.800
7086361926;11/05/2016;9.572;7;3;3;57;40;128;2.735
7086361926;12/05/2016;3.789;3;0;2;5;4;58;1.199
8053475328;24/04/2016;22.988;18;13;5;129;33;182;3.577
8053475328;25/04/2016;20.500;16;11;4;118;9;209;3.403
8053475328;26/04/2016;12.685;10;6;3;68;5;185;2.846
8053475328;27/04/2016;12.422;10;6;3;60;10;183;2.852
8053475328;28/04/2016;15.447;12;10;2;90;9;153;3.062
8053475328;29/04/2016;12.315;10;6;3;58;8;159;2.794
8053475328;30/04/2016;7.135;6;3;3;27;1;131;2.408
8053475328;01/05/2016;1.170;1;  -  ;1;  -  ;  -  ;51;1.886
8053475328;02/05/2016;1.969;1;  -  ;1;  -  ;  -  ;95;1.988
8053475328;03/05/2016;15.484;12;8;4;87;22;165;3.023
8053475328;04/05/2016;14.581;11;9;2;89;8;123;2.918
8053475328;05/05/2016;14.990;12;9;2;93;9;130;2.950
8053475328;06/05/2016;13.953;11;9;2;90;15;90;2.859
8053475328;07/05/2016;19.769;16;12;3;121;20;148;3.331
8053475328;08/05/2016;22.026;18;13;5;125;14;228;3.589
8053475328;09/05/2016;12.465;9;6;4;66;12;148;2.765
8053475328;10/05/2016;14.810;11;9;2;96;10;115;2.926
8053475328;11/05/2016;12.209;9;6;3;60;7;184;2.809
8053475328;12/05/2016;4.998;4;3;1;28;4;39;1.505
8253242879;30/04/2016;  -  ;  -  ;  -  ;0;  -  ;  -  ;  -  ;  -  
8378563200;01/05/2016;11.419;9;6;3;71;10;127;3.369
8378563200;02/05/2016;6.064;5;1;4;63;4;142;3.491
8378563200;03/05/2016;8.712;7;1;6;71;20;195;3.784
8378563200;04/05/2016;7.875;6;2;4;19;10;167;3.110
8378563200;05/05/2016;8.567;7;1;6;66;3;214;3.783
8378563200;06/05/2016;7.045;6;2;4;74;5;166;3.644
8378563200;07/05/2016;4.468;4;  -  ;4;  -  ;  -  ;158;2.799
8378563200;08/05/2016;2.943;2;  -  ;2;  -  ;  -  ;139;2.685
8378563200;09/05/2016;8.382;7;1;6;71;13;171;3.721
8378563200;10/05/2016;6.582;5;1;5;63;13;152;3.586
8378563200;11/05/2016;9.143;7;1;6;72;10;184;3.788
8378563200;12/05/2016;4.561;4;1;3;8;6;102;1.976
8583815059;24/04/2016;8.286;6;0;6;2;44;206;2.889
8583815059;25/04/2016;4.503;4;1;2;18;6;122;2.547
8583815059;26/04/2016;10.499;8;0;8;1;91;214;3.093
8583815059;27/04/2016;12.474;10;7;3;77;5;129;3.142
8583815059;28/04/2016;6.174;5;  -  ;5;  -  ;28;203;2.757
8583815059;29/04/2016;15.168;12;4;8;46;67;258;3.513
8583815059;30/04/2016;10.085;8;0;7;2;28;317;3.164
8583815059;01/05/2016;4.512;4;1;2;10;2;117;2.596
8583815059;02/05/2016;8.469;7;  -  ;0;  -  ;  -  ;  -  ;2.894
8583815059;03/05/2016;12.015;9;  -  ;0;  -  ;  -  ;  -  ;3.212
8583815059;04/05/2016;3.588;3;  -  ;0;  -  ;  -  ;  -  ;2.516
8583815059;05/05/2016;12.427;10;  -  ;1;  -  ;  -  ;70;3.266
8583815059;06/05/2016;5.843;5;0;4;2;22;166;2.683
8583815059;07/05/2016;6.117;5;  -  ;5;  -  ;  -  ;250;2.810
8583815059;08/05/2016;9.217;7;0;7;3;72;182;2.940
8583815059;09/05/2016;9.877;8;6;2;66;4;110;2.947
8583815059;10/05/2016;8.240;6;1;6;9;43;162;2.846
8583815059;11/05/2016;8.701;7;0;6;5;71;177;2.804
8583815059;12/05/2016;  -  ;  -  ;  -  ;0;  -  ;  -  ;  -  ;  -  
8792009665;24/04/2016;400;0;0;0;3;8;19;1.799
8792009665;25/04/2016;  -  ;  -  ;  -  ;0;  -  ;  -  ;  -  ;1.688
8792009665;26/04/2016;1.321;1;  -  ;1;  -  ;  -  ;80;1.928
8792009665;27/04/2016;1.758;1;  -  ;1;  -  ;  -  ;112;2.067
8792009665;28/04/2016;6.157;4;  -  ;4;  -  ;  -  ;310;2.780
8792009665;29/04/2016;8.360;5;0;5;6;14;380;3.101
8792009665;30/04/2016;7.174;5;0;4;10;20;301;2.896
8792009665;01/05/2016;1.619;1;  -  ;1;  -  ;  -  ;79;1.962
8792009665;02/05/2016;1.831;1;  -  ;1;  -  ;  -  ;101;2.015
8792009665;03/05/2016;2.421;2;  -  ;2;  -  ;  -  ;156;2.297
8792009665;04/05/2016;2.283;1;  -  ;1;  -  ;  -  ;129;2.067
8792009665;05/05/2016;  -  ;  -  ;  -  ;0;  -  ;  -  ;  -  ;1.688
8792009665;06/05/2016;  -  ;  -  ;  -  ;0;  -  ;  -  ;  -  ;1.688
8792009665;07/05/2016;  -  ;  -  ;  -  ;0;  -  ;  -  ;  -  ;1.688
8792009665;08/05/2016;  -  ;  -  ;  -  ;0;  -  ;  -  ;  -  ;1.688
8792009665;09/05/2016;  -  ;  -  ;  -  ;0;  -  ;  -  ;  -  ;1.688
8792009665;10/05/2016;  -  ;  -  ;  -  ;0;  -  ;  -  ;  -  ;57
8877689391;24/04/2016;16.674;16;11;5;64;1;227;3.455
8877689391;25/04/2016;12.986;9;2;6;113;8;218;3.802
8877689391;26/04/2016;11.101;8;2;7;22;3;258;2.860
8877689391;27/04/2016;23.629;21;13;7;93;8;235;3.808
8877689391;28/04/2016;14.890;11;5;6;58;8;231;3.060
8877689391;29/04/2016;9.733;7;1;6;18;5;210;2.698
8877689391;30/04/2016;27.745;27;22;5;124;4;223;4.398
8877689391;01/05/2016;10.930;8;3;6;36;12;166;2.786
8877689391;02/05/2016;4.790;4;  -  ;4;  -  ;  -  ;105;2.189
8877689391;03/05/2016;10.818;8;1;7;19;3;229;2.817
8877689391;04/05/2016;18.193;16;10;6;66;8;212;3.477
8877689391;05/05/2016;14.055;11;5;5;67;15;188;3.052
8877689391;06/05/2016;21.727;19;13;6;96;17;232;4.015
8877689391;07/05/2016;12.332;8;0;8;105;28;271;4.142
8877689391;08/05/2016;10.686;8;1;7;17;4;245;2.847
8877689391;09/05/2016;20.226;18;11;7;73;19;217;3.710
8877689391;10/05/2016;10.733;8;1;6;18;11;224;2.832
8877689391;11/05/2016;21.420;20;13;6;88;12;213;3.832
8877689391;12/05/2016;8.064;6;2;4;23;1;137;1.849
1511319438;13/04/2016;10.464;8;4;4;42;9;6;2.623
1511319438;14/04/2016;12.804;10;5;5;52;7;7;4.304
1511319438;15/04/2016;7.007;5;4;2;44;2;3;2.964
1511319438;17/04/2016;15.828;12;3;9;33;15;18;2.990
1511319438;18/04/2016;17.129;13;4;9;43;15;12;2.624
1511319438;19/04/2016;9.174;7;5;2;60;5;2;4.276
1511319438;20/04/2016;3.609;3;1;2;8;5;3;2.698
1511319438;22/04/2016;16.282;12;6;6;59;8;8;2.220
1511319438;24/04/2016;13.045;10;4;6;44;14;9;3.526
1511319438;27/04/2016;10.097;8;3;4;35;8;4;3.704
1511319438;29/04/2016;16.541;12;8;5;86;6;9;3.280
1511319438;30/04/2016;10.103;8;5;3;55;4;5;3.283
1511319438;03/05/2016;4.114;3;1;2;12;3;4;2.011
1511319438;04/05/2016;2.647;2;1;1;13;1;2;4.168
1511319438;07/05/2016;4.364;3;1;2;10;6;4;3.678
1511319438;08/05/2016;9.922;7;3;4;30;9;5;2.715
1511319438;10/05/2016;405;0;0;0;2;0;0;4.141
1511319438;12/05/2016;5.970;4;3;2;31;3;1;3.984
2846889331;12/04/2016;15.169;11;8;4;76;6;5;4.001
2846889331;13/04/2016;15.065;11;5;6;56;17;10;2.515
2846889331;15/04/2016;7.769;6;4;2;52;4;2;4.430
2846889331;16/04/2016;4.701;4;2;2;17;3;3;2.952
2846889331;18/04/2016;5.598;4;2;2;22;3;3;3.830
2846889331;20/04/2016;16.199;12;7;6;75;7;11;3.751
2846889331;26/04/2016;11.748;9;5;4;58;5;5;1.842
2846889331;28/04/2016;9.702;7;3;4;25;12;5;2.331
2846889331;30/04/2016;9.816;7;3;4;34;7;9;3.156
2846889331;01/05/2016;8.844;7;2;5;23;6;9;4.175
2846889331;03/05/2016;15.511;12;3;9;33;11;17;3.417
2846889331;04/05/2016;2.350;2;1;0;11;2;1;3.460
2846889331;05/05/2016;4.259;3;2;1;26;1;2;1.850
2846889331;07/05/2016;5.275;4;2;2;30;3;2;3.418
2846889331;08/05/2016;7.903;6;3;3;33;3;5;4.470
2846889331;09/05/2016;8.777;7;2;5;18;6;9;2.634
2846889331;10/05/2016;15.030;11;3;8;37;20;12;2.201
2846889331;12/05/2016;13.184;10;5;4;63;12;5;3.118
3997097162;12/04/2016;6.591;5;4;1;44;2;3;1.868
3997097162;13/04/2016;9.617;7;5;3;58;4;5;4.455
3997097162;14/04/2016;13.387;10;6;4;58;8;6;3.645
3997097162;15/04/2016;11.599;9;6;3;57;5;4;3.725
3997097162;17/04/2016;11.556;9;5;4;51;10;6;3.816
3997097162;18/04/2016;3.346;3;1;1;13;2;3;3.773
3997097162;19/04/2016;4.203;3;2;2;17;4;2;1.751
3997097162;20/04/2016;16.329;12;4;8;42;21;13;3.270
3997097162;21/04/2016;12.136;9;7;3;72;3;5;3.110
3997097162;22/04/2016;3.565;3;1;2;11;4;2;4.121
3997097162;23/04/2016;7.176;5;2;3;23;5;4;2.736
3997097162;25/04/2016;7.891;6;2;4;26;7;4;3.202
3997097162;26/04/2016;5.513;4;3;2;27;3;2;4.058
3997097162;27/04/2016;6.262;5;2;3;19;4;6;3.447
3997097162;29/04/2016;1.035;1;1;0;6;0;0;4.036
3997097162;01/05/2016;1.127;1;0;0;4;1;1;2.670
3997097162;03/05/2016;3.297;2;2;0;20;1;1;3.685
3997097162;04/05/2016;13.525;10;5;6;57;13;5;2.914
3997097162;05/05/2016;13.457;10;4;6;40;11;13;1.660
3997097162;06/05/2016;10.260;8;5;3;63;3;3;2.703
3997097162;08/05/2016;7.507;6;2;4;24;8;5;2.977
3997097162;09/05/2016;12.730;10;6;3;59;5;5;4.231
3997097162;10/05/2016;400;0;0;0;1;0;0;2.569
3997097162;11/05/2016;10.008;8;3;4;37;7;8;3.538
3997097162;12/05/2016;4.780;4;3;2;25;3;1;4.110
8776968460;12/04/2016;8.980;7;4;2;44;7;4;3.150
8776968460;15/04/2016;12.535;9;4;6;41;14;6;3.139
8776968460;16/04/2016;806;1;0;0;2;1;1;3.134
8776968460;17/04/2016;11.491;9;5;4;47;8;6;1.905
8776968460;18/04/2016;8.945;7;3;4;35;9;4;1.953
8776968460;21/04/2016;16.377;12;8;4;96;6;6;1.616
8776968460;22/04/2016;9.441;7;2;6;18;13;5;3.546
8776968460;23/04/2016;12.794;10;3;7;28;9;9;2.392
8776968460;24/04/2016;8.674;7;3;4;33;5;8;3.080
8776968460;25/04/2016;6.307;5;2;3;20;4;4;3.087
8776968460;26/04/2016;11.016;8;3;6;26;10;8;2.368
8776968460;28/04/2016;11.044;8;3;6;31;10;8;1.513
8776968460;01/05/2016;10.556;8;2;6;21;12;6;1.538
8776968460;03/05/2016;6.604;5;1;4;18;7;5;3.162
8776968460;04/05/2016;11.437;9;2;6;25;16;6;1.967
8776968460;06/05/2016;10.381;8;2;6;25;13;8;1.736
8776968460;08/05/2016;565;0;0;0;2;1;0;3.982
8776968460;09/05/2016;9.021;7;2;5;25;8;6;2.697
8776968460;10/05/2016;17.347;13;4;8;52;22;13;3.795
8776968460;11/05/2016;880;1;0;0;2;1;1;1.539
2393248834;13/04/2016;10.339;8;3;4;41;6;9;2.597
2393248834;14/04/2016;1.869;1;0;1;4;1;2;3.370
2393248834;15/04/2016;1.213;1;1;0;8;1;0;2.296
2393248834;17/04/2016;8.594;6;2;4;19;10;5;2.166
2393248834;21/04/2016;4.132;3;1;2;9;6;2;2.773
2393248834;22/04/2016;3.464;3;1;2;13;3;2;4.062
2393248834;23/04/2016;3.372;3;1;2;11;3;2;3.224
2393248834;24/04/2016;9.427;7;3;4;30;9;4;3.184
2393248834;25/04/2016;3.934;3;2;1;24;1;1;1.882
2393248834;26/04/2016;13.180;10;6;4;62;9;4;3.690
2393248834;27/04/2016;3.707;3;1;2;17;3;2;1.647
2393248834;30/04/2016;4.384;3;2;2;18;4;2;4.107
2393248834;01/05/2016;14.925;11;3;8;32;11;16;1.916
2393248834;02/05/2016;11.537;9;2;6;26;13;9;3.666
2393248834;05/05/2016;16.375;12;6;6;56;17;7;1.682
2393248834;06/05/2016;14.541;11;4;6;49;16;10;1.992
2393248834;07/05/2016;11.690;9;6;3;67;4;4;3.326
2393248834;08/05/2016;9.499;7;2;6;20;7;7;4.428
2393248834;10/05/2016;16.031;12;6;6;68;16;6;4.370
8677099491;12/04/2016;10.522;8;2;6;25;15;6;2.470
8677099491;13/04/2016;3.110;2;1;2;9;4;2;2.114
8677099491;14/04/2016;4.810;4;2;2;25;3;1;1.931
8677099491;15/04/2016;5.182;4;1;2;17;6;4;2.526
8677099491;21/04/2016;10.686;8;4;4;48;10;6;3.601
8677099491;23/04/2016;7.465;6;4;2;38;2;2;1.729
8677099491;26/04/2016;8.220;6;2;4;28;5;8;3.551
8677099491;27/04/2016;9.215;7;3;3;34;5;5;3.894
8677099491;29/04/2016;6.905;5;3;2;36;5;3;3.625
8677099491;30/04/2016;1.108;1;0;0;4;1;0;2.651
8677099491;01/05/2016;9.019;7;3;4;28;9;6;2.959
8677099491;02/05/2016;6.242;5;2;2;27;3;3;3.859
8677099491;03/05/2016;10.592;8;4;3;49;6;5;3.649
8677099491;04/05/2016;2.759;2;1;1;7;2;2;2.954
8677099491;06/05/2016;6.444;5;3;2;29;5;2;2.789
8677099491;07/05/2016;1.584;1;0;0;5;2;1;2.522
8677099491;09/05/2016;6.465;5;2;2;23;7;3;2.899
8677099491;10/05/2016;12.960;10;5;4;63;7;6;4.159
8677099491;11/05/2016;13.667;10;7;3;82;5;6;2.775
8677099491;12/05/2016;7.305;5;2;3;25;4;6;4.134
6764167683;12/04/2016;3.448;3;2;1;19;1;1;4.416
6764167683;13/04/2016;14.844;11;4;7;40;10;14;2.001
6764167683;14/04/2016;9.794;7;4;4;40;7;6;2.879
6764167683;16/04/2016;3.229;2;2;0;18;1;1;3.922
6764167683;17/04/2016;8.376;6;3;2;41;6;3;3.982
6764167683;19/04/2016;3.958;3;2;1;21;1;2;2.887
6764167683;20/04/2016;5.294;4;2;2;16;6;4;2.238
6764167683;22/04/2016;12.872;10;6;3;64;5;7;3.881
6764167683;24/04/2016;4.308;3;2;1;24;1;1;3.664
6764167683;25/04/2016;7.196;5;2;3;28;4;4;4.277
6764167683;28/04/2016;11.806;9;6;3;78;3;3;2.563
6764167683;29/04/2016;5.987;4;2;2;22;3;3;3.068
6764167683;01/05/2016;1.061;1;1;0;6;0;0;1.544
6764167683;02/05/2016;3.227;2;2;0;18;2;1;2.222
6764167683;03/05/2016;5.716;4;2;3;23;4;3;3.632
6764167683;04/05/2016;1.374;1;0;0;4;2;1;3.928
6764167683;06/05/2016;10.827;8;2;6;25;15;9;1.990
6764167683;07/05/2016;9.659;7;2;4;26;12;7;3.126
6764167683;08/05/2016;8.036;6;4;2;42;3;4;1.831
6764167683;09/05/2016;15.277;11;4;8;40;15;7;3.441
6764167683;12/05/2016;5.310;4;2;2;22;3;2;3.382
2287286540;12/04/2016;15.283;11;6;6;71;10;8;2.954
2287286540;14/04/2016;3.904;3;1;2;11;4;3;2.473
2287286540;15/04/2016;15.705;12;3;8;35;22;9;2.457
2287286540;16/04/2016;11.096;8;3;6;26;14;6;3.493
2287286540;17/04/2016;1.854;1;1;0;6;2;1;3.555
2287286540;18/04/2016;9.422;7;3;3;41;5;5;3.683
2287286540;19/04/2016;6.288;5;2;3;20;5;6;2.240
2287286540;20/04/2016;4.268;3;2;1;24;1;1;2.932
2287286540;23/04/2016;13.755;10;5;5;60;8;6;4.326
2287286540;24/04/2016;3.133;2;2;0;19;2;1;3.242
2287286540;26/04/2016;11.574;9;4;5;48;6;6;2.417
2287286540;29/04/2016;14.336;11;4;7;45;9;9;3.115
2287286540;30/04/2016;12.820;10;3;6;37;16;6;3.033
2287286540;01/05/2016;16.982;13;5;8;53;13;16;3.547
2287286540;05/05/2016;10.137;8;3;6;31;13;5;2.836
2287286540;07/05/2016;13.225;10;6;3;70;5;5;2.289
2287286540;09/05/2016;3.550;3;1;2;11;2;2;4.317
2287286540;10/05/2016;16.995;13;7;6;76;12;6;2.816
2287286540;11/05/2016;14.705;11;6;4;61;10;5;1.936
2287286540;12/05/2016;14.909;11;3;9;34;11;17;2.529
6094714928;13/04/2016;11.934;9;3;6;31;16;6;4.075
6094714928;14/04/2016;13.840;10;7;4;66;7;6;3.877
6094714928;16/04/2016;17.488;13;6;8;69;15;7;3.956
6094714928;18/04/2016;1.499;1;0;0;4;1;1;4.144
6094714928;19/04/2016;2.084;2;1;0;10;1;1;2.276
6094714928;20/04/2016;16.352;12;4;8;49;20;12;3.763
6094714928;21/04/2016;1.087;1;0;0;2;1;1;3.356
6094714928;22/04/2016;496;0;0;0;3;0;0;3.634
6094714928;23/04/2016;15.285;11;8;3;79;5;7;4.137
6094714928;24/04/2016;6.888;5;2;2;28;7;3;2.251
6094714928;27/04/2016;5.726;4;3;2;28;3;2;4.471
