,id,neighbourhood,latitude,longitude,room_type,price,days_occupied_in_2018,minimum_nights,number_of_reviews,reviews_per_month,availability_2019
275,351978,Excelsior,37.73019147182919,-122.42316507276753,Private room,44,0.0,30,24,0.29,334
276,352165,Castro/Upper Market,37.75813280980431,-122.43550141074499,Entire home/apt,115,43.0,2,183,3.2,14
277,361230,Castro/Upper Market,37.76078925600568,-122.43446716426722,Entire home/apt,270,217.0,30,175,2.18,6
278,364023,Excelsior,37.726355637615576,-122.43341772264776,Private room,85,,30,0,,73
279,364397,Castro/Upper Market,37.758601695802845,-122.43332078787401,Private room,95,357.0,2,61,0.77,4
280,366541,Financial District,37.791778047925426,-122.39501762873871,Entire home/apt,500,,30,1,0.16,273
281,371595,Presidio Heights,37.78144284355475,-122.45634925971878,Entire home/apt,135,210.0,2,214,2.61,62
282,374997,Castro/Upper Market,37.76054604147085,-122.44221005688348,Entire home/apt,549,223.0,3,33,0.47,151
283,377452,Mission,37.751386494173076,-122.41193549745735,Entire home/apt,200,,31,85,1.05,0
284,377569,Mission,37.75131193771546,-122.40794559735869,Private room,70,62.0,3,87,1.09,262
285,379255,Haight Ashbury,37.76587673502019,-122.44281364706677,Entire home/apt,672,236.0,6,11,0.14,64
286,379349,Haight Ashbury,37.76648138782622,-122.44542046625686,Entire home/apt,125,0.0,3,215,2.73,294
287,381217,Bernal Heights,37.744979891642615,-122.4192682830423,Private room,102,46.0,1,157,1.95,127
288,392543,Potrero Hill,37.76195710392393,-122.39411379685879,Entire home/apt,250,0.0,4,109,1.49,330
289,394575,Bernal Heights,37.74248144385686,-122.41068814734358,Entire home/apt,149,36.0,4,348,4.32,277
290,404102,South of Market,37.78049712057347,-122.40933651797708,Entire home/apt,150,233.0,1,27,0.34,5
291,408471,Castro/Upper Market,37.756663211473644,-122.43607225183206,Entire home/apt,600,55.0,2,32,0.41,273
292,409549,Bernal Heights,37.74001518694741,-122.4181295599137,Entire home/apt,169,,3,17,0.22,94
293,413663,Noe Valley,37.74987260107625,-122.44027475105742,Entire home/apt,189,,30,72,0.95,365
294,415498,Pacific Heights,37.793631591000455,-122.42493099675251,Entire home/apt,130,,30,19,0.24,365
295,417681,Downtown/Civic Center,37.78217016139275,-122.42037936269035,Entire home/apt,114,,30,9,0.12,0
296,420160,Mission,37.76317552426698,-122.40707757022564,Private room,99,98.0,3,130,1.63,72
297,423063,Western Addition,37.77044205690913,-122.43598702310331,Entire home/apt,269,4.0,3,76,0.95,340
298,423300,Mission,37.75635094832616,-122.4099599439602,Entire home/apt,101,1.0,1,19,0.25,365
299,424846,Inner Richmond,37.783767001309755,-122.47522332276036,Private room,132,21.0,2,167,3.23,337
300,430692,Mission,37.759055394445994,-122.40761079952293,Private room,80,148.0,31,12,0.35,304
301,431632,Outer Richmond,37.781353600647705,-122.48265634677773,Entire home/apt,125,4.0,3,187,2.33,337
302,431862,Downtown/Civic Center,37.78321439901706,-122.41968656005876,Entire home/apt,124,,30,8,0.14,250
303,435389,Chinatown,37.79418392439699,-122.40581857848669,Shared room,30,97.0,30,8,0.1,239
304,435390,Chinatown,37.79455321764032,-122.40600348975089,Shared room,30,0.0,30,8,0.13,353
305,435391,Chinatown,37.794782168105066,-122.4059170657875,Shared room,30,0.0,30,6,0.09,307
306,437385,Outer Richmond,37.77883743625136,-122.50534714231856,Private room,128,8.0,2,219,2.75,355
307,438940,Castro/Upper Market,37.76003250744847,-122.43570420681836,Private room,100,357.0,2,40,0.51,3
308,438967,Castro/Upper Market,37.75940723408171,-122.43362885017149,Private room,109,,2,25,0.32,0
309,442349,Western Addition,37.77479775001232,-122.42711404907881,Entire home/apt,200,,30,19,0.25,26
310,442397,Outer Sunset,37.759254317193644,-122.50892627995123,Entire home/apt,286,223.0,4,100,1.26,205
311,443908,Western Addition,37.78705762420541,-122.42907724795862,Private room,140,0.0,2,60,0.75,362
312,444675,Glen Park,37.74053894950457,-122.43120543407889,Entire home/apt,190,,30,6,0.08,309
313,450992,Western Addition,37.77407127455101,-122.43309986612849,Entire home/apt,100,,30,19,0.24,300
314,456264,North Beach,37.805904749497756,-122.4180343048632,Entire home/apt,165,,30,45,0.57,268
315,456568,Western Addition,37.77345501294775,-122.42917216187692,Private room,89,,3,51,0.68,33
316,457862,Western Addition,37.78100841842559,-122.44083078453728,Entire home/apt,425,339.0,3,38,0.49,113
317,457986,Excelsior,37.72593987458689,-122.43327467370051,Entire home/apt,225,244.0,6,12,0.19,116
318,459990,Russian Hill,37.80041187715644,-122.41568549599863,Entire home/apt,148,,30,3,0.04,153
319,465723,Parkside,37.73853305047,-122.47165876619898,Entire home/apt,160,76.0,2,380,4.78,283
320,467507,Bernal Heights,37.746867811279,-122.40964439960749,Entire home/apt,145,106.0,3,180,2.26,250
321,467839,Western Addition,37.78881143674971,-122.42940864885009,Private room,105,0.0,2,87,1.14,365
322,468490,Russian Hill,37.80139094743132,-122.41534214059685,Entire home/apt,450,7.0,1,19,0.31,328
323,470686,Mission,37.76730559723725,-122.42542005611269,Private room,125,348.0,1,236,2.99,3
324,474001,Chinatown,37.79471951605944,-122.40518769065088,Shared room,30,0.0,30,1,0.02,365
325,474107,Excelsior,37.723760781921136,-122.4292554103393,Private room,90,203.0,2,49,2.94,164
326,477122,Castro/Upper Market,37.761796246922266,-122.42689993792706,Entire home/apt,545,105.0,3,9,0.11,337
327,479072,Castro/Upper Market,37.757556353773495,-122.43639661714892,Entire home/apt,199,303.0,1,197,2.47,38
328,479415,Bernal Heights,37.73962418059122,-122.41483916021393,Entire home/apt,230,,3,18,0.25,0
329,482592,Glen Park,37.73429084980193,-122.43491045425013,Entire home/apt,650,9.0,2,98,1.28,356
330,485245,North Beach,37.803323378820906,-122.41075572540436,Private room,99,215.0,30,39,0.49,11
331,485286,Bernal Heights,37.738948923870595,-122.41274101270479,Entire home/apt,195,,2,18,0.23,0
332,487019,Potrero Hill,37.75599837299668,-122.40022348993305,Entire home/apt,205,281.0,4,20,0.26,13
333,487499,Mission,37.76098575068275,-122.4218298319614,Entire home/apt,125,0.0,30,178,2.28,364
334,488297,Noe Valley,37.756133457467605,-122.44066096306116,Private room,399,,3,197,2.49,110
335,488359,Castro/Upper Market,37.76214175072215,-122.43148172464839,Entire home/apt,205,214.0,3,214,2.9,129
336,491867,Western Addition,37.77296311563839,-122.43497058504214,Entire home/apt,350,288.0,2,32,0.42,59
337,491874,Western Addition,37.771436889978254,-122.43469509330005,Private room,115,200.0,4,95,1.21,166
338,494111,Outer Richmond,37.77984759702197,-122.48477573931696,Entire home/apt,120,103.0,3,109,1.41,293
339,496226,Potrero Hill,37.76197005567102,-122.40365311246342,Entire home/apt,157,57.0,30,126,1.61,344
340,496246,Mission,37.763476382954345,-122.4054605813773,Entire home/apt,300,,30,17,0.22,365
341,499096,Mission,37.75852755412404,-122.42387059283972,Entire home/apt,100,348.0,4,171,2.23,38
342,501057,Mission,37.749461512033335,-122.40916943727592,Entire home/apt,315,361.0,2,49,0.62,17
343,501770,Haight Ashbury,37.77166154671203,-122.43826179823212,Entire home/apt,220,,30,103,1.31,234
344,503362,Haight Ashbury,37.772440999221466,-122.43788819427748,Entire home/apt,350,,30,115,1.47,173
345,504146,Marina,37.80594398887492,-122.43782570167535,Entire home/apt,269,87.0,2,62,0.82,274
346,505530,Bayview,37.743124042749564,-122.40647217730726,Entire home/apt,999,,3,4,0.06,26
347,505763,Twin Peaks,37.75081352199736,-122.44523746237093,Entire home/apt,200,,365,8,0.1,365
348,511991,Financial District,37.78952447948514,-122.3959498413775,Entire home/apt,350,,31,1,0.01,365
349,515260,Noe Valley,37.743954394769176,-122.43252511289205,Entire home/apt,260,,3,13,0.21,176
350,515524,Haight Ashbury,37.77144071812244,-122.44433169485387,Entire home/apt,250,,30,65,0.82,315
351,516836,Potrero Hill,37.759333724244215,-122.40367156059408,Private room,135,215.0,2,284,3.63,127
352,517803,Castro/Upper Market,37.76794224722109,-122.43905721836693,Entire home/apt,550,323.0,4,7,0.09,158
353,519796,Russian Hill,37.80298716769824,-122.42447208867594,Entire home/apt,175,73.0,4,77,0.98,208
354,522089,Mission,37.75980516082806,-122.42446898841631,Entire home/apt,425,,3,33,0.42,2
355,522273,Bayview,37.738207297914045,-122.39146355195572,Private room,60,73.0,30,9,0.46,356
356,525525,Nob Hill,37.794758936789215,-122.42199639114828,Private room,125,,50,17,0.22,365
357,530857,Excelsior,37.717246593547614,-122.43561687185719,Private room,100,,2,15,2.24,363
358,531151,Bernal Heights,37.73495516713911,-122.4165588795476,Entire home/apt,449,,4,15,0.28,35
359,533193,Excelsior,37.729883744746296,-122.4267268579947,Private room,43,16.0,30,15,0.2,364
360,533627,Potrero Hill,37.76132395882731,-122.40421421416158,Entire home/apt,700,137.0,4,24,0.31,87
361,545585,Nob Hill,37.79709451718461,-122.4103305141681,Private room,140,3.0,30,84,1.31,365
362,545685,Outer Richmond,37.77619016624517,-122.48230814050079,Entire home/apt,79,297.0,1,649,8.27,3
363,548232,Marina,37.798172494412405,-122.44168632296179,Entire home/apt,1195,,4,27,0.35,346
364,558205,Financial District,37.78734530782713,-122.39849603428934,Private room,200,44.0,30,45,0.59,277
365,560440,Mission,37.760501373915204,-122.42316861412607,Entire home/apt,195,348.0,3,10,0.14,8
366,561148,Inner Richmond,37.778216332058,-122.45813412886213,Entire home/apt,450,,3,20,0.26,7
367,561602,Bernal Heights,37.74520796482908,-122.41938439992286,Private room,90,78.0,4,166,2.14,241
368,567239,Noe Valley,37.74472431318677,-122.43698791604015,Private room,95,209.0,2,538,6.92,146
369,568161,Outer Mission,37.732794589329906,-122.43700536876571,Private room,68,310.0,2,316,4.15,68
370,571042,Haight Ashbury,37.768101414489,-122.43972462971016,Entire home/apt,405,359.0,4,9,0.12,14
371,576018,Noe Valley,37.753626772140606,-122.43137559750878,Entire home/apt,1000,294.0,2,18,0.62,0
372,578097,Western Addition,37.77052969007443,-122.42847751507841,Entire home/apt,280,,3,17,0.22,0
373,580106,Haight Ashbury,37.77557835267011,-122.44059876418426,Private room,93,,30,55,1.17,53
374,581216,Marina,37.80171787412727,-122.43501307494164,Entire home/apt,139,147.0,3,272,3.49,122
375,582335,Marina,37.80177976689254,-122.43718710824848,Entire home/apt,1149,,4,8,0.1,51
376,585225,Noe Valley,37.7455530770164,-122.43383654429607,Entire home/apt,99,167.0,2,465,6.0,232
377,585326,Outer Richmond,37.77632194503495,-122.48067177599928,Entire home/apt,69,296.0,1,570,7.32,66
378,587375,Mission,37.76156689216558,-122.4218623092885,Entire home/apt,400,226.0,2,63,0.81,13
379,589676,Noe Valley,37.75036389542221,-122.4262059154244,Private room,105,313.0,1,180,5.07,43
380,591431,Mission,37.75065685054285,-122.4234918406435,Entire home/apt,368,,2,13,0.23,22
381,591524,Bernal Heights,37.74662745739751,-122.41696266334162,Entire home/apt,195,358.0,7,5,0.3,29
382,592883,Mission,37.757310782880424,-122.40953726667051,Private room,60,6.0,7,29,0.43,345
383,593165,Haight Ashbury,37.76612976077145,-122.45252232326493,Entire home/apt,121,,30,18,0.27,0
384,593253,Western Addition,37.770230735297886,-122.42956965975979,Private room,95,35.0,2,284,3.66,308
385,594387,Noe Valley,37.75300766544184,-122.4368554890529,Entire home/apt,507,348.0,2,184,2.38,7
386,596042,Pacific Heights,37.793836801703364,-122.42436148859692,Private room,63,0.0,30,94,1.21,339
387,598271,Potrero Hill,37.75942515641775,-122.40397615999079,Private room,121,214.0,2,251,3.25,134
388,598579,Western Addition,37.7744769878907,-122.43359357425815,Entire home/apt,95,,30,59,0.77,339
389,602036,Haight Ashbury,37.77585850503626,-122.44242757411492,Entire home/apt,350,115.0,30,1,0.07,250
390,602535,Noe Valley,37.743655658947134,-122.42992501104784,Entire home/apt,975,363.0,5,8,0.1,8
391,604843,Mission,37.76024239805757,-122.4087959139565,Private room,80,135.0,31,8,0.11,244
392,604999,Bernal Heights,37.74748347205576,-122.40820751729395,Shared room,79,,30,53,0.69,365
393,607500,Haight Ashbury,37.76668080565175,-122.45095170836477,Entire home/apt,375,7.0,3,46,0.61,355
394,614278,Inner Richmond,37.77715709370269,-122.46271426037056,Entire home/apt,265,354.0,3,16,0.21,169
395,616204,Chinatown,37.79527242769508,-122.40925377755386,Entire home/apt,450,17.0,7,65,0.85,351
396,616517,South of Market,37.77528306592219,-122.40771926402334,Entire home/apt,249,,30,108,2.81,365
397,621292,Mission,37.76111245604695,-122.4171659524128,Entire home/apt,90,177.0,30,10,0.13,304
398,622134,Mission,37.755169779402145,-122.40376556103224,Entire home/apt,175,356.0,3,34,0.45,5
399,625655,Outer Mission,37.72722570787312,-122.43915097515509,Private room,99,43.0,3,143,2.31,158
400,626349,South of Market,37.781108118985884,-122.40597362985173,Entire home/apt,123,291.0,30,38,0.49,187
401,631635,Noe Valley,37.75566095204132,-122.43453821077965,Entire home/apt,201,282.0,1,237,3.09,194
402,631658,Potrero Hill,37.75926254250896,-122.40442156418308,Private room,280,215.0,2,30,0.4,127
403,631735,Bayview,37.73710043949331,-122.39760836833048,Private room,49,,31,25,0.33,220
404,632303,Glen Park,37.74118165096544,-122.43274949264843,Entire home/apt,95,,30,5,0.07,278
405,633629,Outer Mission,37.732582820825655,-122.44126468026045,Private room,79,101.0,1,78,1.42,343
406,640352,South of Market,37.781281973080695,-122.40346044306686,Entire home/apt,975,20.0,1,107,1.4,346
407,642672,Bernal Heights,37.74570149129666,-122.42422791261637,Entire home/apt,178,,60,6,0.08,365
408,643918,North Beach,37.80030679505636,-122.40639987431277,Entire home/apt,220,74.0,30,37,0.5,349
409,644091,North Beach,37.80329164224381,-122.4070770262508,Entire home/apt,350,319.0,3,28,0.38,169
410,644948,Noe Valley,37.75310612977905,-122.42673182186114,Private room,100,295.0,1,170,2.23,309
411,646275,Bernal Heights,37.74711187576428,-122.41780945518852,Entire home/apt,149,321.0,4,86,1.13,93
412,647360,Lakeshore,37.73100214943675,-122.47932055751991,Entire home/apt,250,58.0,1,210,2.78,260
413,648086,Bernal Heights,37.74037871385792,-122.41754528833738,Private room,79,125.0,3,210,2.78,284
414,651624,Outer Mission,37.735101620063205,-122.44149650441214,Private room,85,67.0,2,135,1.77,295
415,654279,Bayview,37.745140306465466,-122.40458661892487,Private room,90,107.0,3,265,3.46,249
416,654860,Outer Richmond,37.77498173022717,-122.4828671236282,Private room,495,,3,3,0.05,30
417,655326,North Beach,37.80300772409839,-122.40216187799614,Entire home/apt,199,,30,4,0.07,247
418,657121,North Beach,37.80264458306998,-122.41046347227564,Entire home/apt,699,105.0,2,149,1.97,206
419,658588,Twin Peaks,37.756032059687314,-122.4464346356037,Entire home/apt,235,157.0,3,230,3.28,139
420,662754,Mission,37.75458118948849,-122.40975087039386,Entire home/apt,346,353.0,3,19,0.25,0
421,663623,Mission,37.757971890094716,-122.40960183123221,Entire home/apt,240,317.0,2,15,0.29,10
422,664307,Mission,37.752915822690134,-122.41874733897869,Private room,109,11.0,2,348,4.56,342
423,664315,Mission,37.753155502031,-122.42124984062487,Entire home/apt,240,187.0,7,5,0.08,94
424,675360,Inner Richmond,37.78307127783364,-122.46074614843569,Private room,150,344.0,2,6,0.08,334
425,676228,West of Twin Peaks,37.728587463534595,-122.45451815827026,Entire home/apt,110,52.0,2,370,4.88,156
426,677207,Castro/Upper Market,37.76498803937782,-122.44261756571431,Entire home/apt,395,299.0,3,60,0.79,0
427,678556,Haight Ashbury,37.774313181693294,-122.45236215907124,Entire home/apt,135,158.0,3,339,4.47,148
428,680288,Mission,37.751920245586064,-122.41365133271641,Entire home/apt,150,108.0,2,226,2.99,255
429,682134,Western Addition,37.774307424799744,-122.42852191119415,Entire home/apt,170,,30,69,0.92,268
430,686677,Western Addition,37.7753219590066,-122.43740587228943,Shared room,67,,30,0,,89
431,687430,Excelsior,37.72960384451964,-122.42728481329635,Private room,35,,30,18,0.24,338
432,690872,Pacific Heights,37.791393122417844,-122.44552450809813,Entire home/apt,240,,30,0,,365
433,691023,Castro/Upper Market,37.756971399101744,-122.42726962836636,Entire home/apt,500,364.0,4,27,0.36,14
434,697083,Mission,37.7636878038158,-122.42222024957329,Entire home/apt,250,,1,4,0.05,0
435,699723,Potrero Hill,37.766437653180155,-122.39588333974704,Entire home/apt,395,85.0,4,49,0.73,327
436,708731,Western Addition,37.78221151870623,-122.43707878192616,Private room,120,41.0,3,224,3.22,302
437,713877,Inner Sunset,37.76369466514492,-122.45303727508764,Entire home/apt,145,226.0,1,473,6.29,116
438,715543,Mission,37.76374504788257,-122.41249756662356,Entire home/apt,180,85.0,30,4,0.05,249
439,715754,Haight Ashbury,37.76645818368998,-122.4432031000003,Entire home/apt,160,0.0,30,79,1.07,365
440,719431,West of Twin Peaks,37.74027971644817,-122.4688499257062,Entire home/apt,79,213.0,5,254,3.4,105
441,720811,Inner Richmond,37.775710853194354,-122.4629607181233,Entire home/apt,135,237.0,3,186,2.49,85
442,725300,Castro/Upper Market,37.759345932452284,-122.44437418029759,Private room,379,,30,45,0.6,89
443,726657,Mission,37.762843310767735,-122.42443218151358,Entire home/apt,322,,4,18,0.25,0
444,727866,Outer Sunset,37.74780560476747,-122.50316116469573,Entire home/apt,153,46.0,1,409,5.47,343
445,727969,Noe Valley,37.75353961609628,-122.43371653514578,Entire home/apt,200,24.0,1,245,3.28,324
446,728486,South of Market,37.78220135855289,-122.40399946037552,Entire home/apt,175,35.0,30,51,0.7,266
447,728585,Noe Valley,37.74935444613559,-122.4353183578618,Entire home/apt,139,17.0,3,224,2.99,269
448,728884,Noe Valley,37.753054210025574,-122.43464870991815,Entire home/apt,300,48.0,2,123,3.58,297
449,732779,Outer Richmond,37.780683544667994,-122.48146186387844,Entire home/apt,520,192.0,3,8,0.15,196
450,734801,Western Addition,37.78937452246572,-122.42936956584093,Entire home/apt,119,,30,24,0.33,35
451,734839,North Beach,37.801526158750285,-122.40940016711788,Entire home/apt,185,,30,173,2.33,185
452,738493,Potrero Hill,37.760370406991896,-122.40414495203228,Private room,178,0.0,2,5,0.08,340
453,738547,Russian Hill,37.80627026553962,-122.41919113250341,Entire home/apt,395,44.0,3,90,1.26,235
454,741327,Chinatown,37.79146508432401,-122.40847671829859,Entire home/apt,123,,30,9,0.12,179
