id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1473284,Room with Balcony in Filopapos Hill,6993450,Sofia,,ΑΚΡΟΠΟΛΗ,37.96685,23.72056,Private room,40,2,15,2017-09-07,0.14,2,361,0,
1473469,Athens2-Feel it like your own space,5222732,Orchidea Monika,,ΚΥΨΕΛΗ,38.00026,23.73823,Private room,30,3,83,2020-01-24,0.77,5,267,0,00000480969
484925,IN THE SHADOW OF ACROPOLIS-2 B/R,2371962,Rania,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97291,23.72739,Entire home/apt,125,1,281,2022-06-03,2.30,2,256,43,00000223898
1484797,"Acropolis Apartment brand new, 100 Mbps",7943398,Vesna,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9626,23.72075,Entire home/apt,71,5,569,2022-06-14,5.28,2,216,11,00000504325
495212,MODERN APARTMENT NEAR ACROPOLIS,2446066,Yiagos,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96716,23.72676,Entire home/apt,75,3,12,2021-11-14,0.17,1,182,2,00000072610
1499953,"Luxury 150m2 in chic, safe & central Kolonaki",8015565,Michalia,,ΛΥΚΑΒΗΤΤΟΣ,37.97865,23.74152,Entire home/apt,139,2,142,2022-06-06,1.32,1,338,10,00000444217
496416,"Walk to Plaka, terrace,garden, WiFi",1418201,D & Y Boutique Athens,,ΚΕΡΑΜΕΙΚΟΣ,37.9802,23.72357,Entire home/apt,85,2,8,2021-10-16,0.08,40,272,2,Exempt
1516652,Cozy Apartment in Petralona,8098022,Efi,,ΠΕΤΡΑΛΩΝΑ,37.96393,23.71092,Entire home/apt,44,1,0,,,1,0,0,
3117246,Acropolis luxury apartment,13384428,Spiros,,ΑΚΡΟΠΟΛΗ,37.96281,23.71812,Entire home/apt,39,2,298,2021-11-15,3.03,3,291,24,00000081298
496503,"2 interconnected apts, walk to all sites!",1418201,D & Y Boutique Athens,,ΚΕΡΑΜΕΙΚΟΣ,37.9802,23.72357,Entire home/apt,190,2,8,2017-09-16,0.08,40,301,0,Exempt
496561,In the shadow of Acropolis,2371962,Rania,,ΑΚΡΟΠΟΛΗ,37.97277,23.72745,Entire home/apt,80,1,17,2021-08-08,0.25,2,206,2,00000223898
1529526,Thirty Square Meter of Wood and Stone in Historic Kolonos,8158292,Nasir,,ΚΟΛΩΝΟΣ,37.99733,23.71814,Entire home/apt,58,2,418,2022-06-09,4.82,1,288,43,00000053299
497502,Design studio & lemon tree garden!!,2456294,Athens Green Apartments,,ΣΤΑΔΙΟ,37.96887,23.74274,Entire home/apt,137,1,9,2017-10-03,0.08,7,168,0,00000376197
1568065,"Relax in a very elegant, authentic, quiet & central apartment in Kolonaki Athens",8339895,Regina,,ΚΟΛΩΝΑΚΙ,37.97708,23.74285,Entire home/apt,85,6,73,2022-06-14,0.75,2,207,13,00000155702
498604,"Acropolis, Koukaki apartment",2461282,Marilia,,ΑΚΡΟΠΟΛΗ,37.96341,23.71816,Entire home/apt,40,3,103,2022-03-16,0.87,1,283,5,00001098714
1575982,"Ideal 43 sq. m. in Athens, Kolonaki",70840,Amanda,,ΚΟΛΩΝΑΚΙ,37.97702,23.74253,Entire home/apt,45,5,18,2022-06-09,0.18,1,36,4,
502779,"Bauhaus building, roof top terrace next to Plaka",1418201,D & Y Boutique Athens,,ΚΕΡΑΜΕΙΚΟΣ,37.9802,23.72357,Entire home/apt,479,2,41,2022-05-24,0.35,40,269,18,Exempt
1627870,"Elegantly Minimal Apt - Ano Petralona, roof access",3635281,Nadia,,ΠΕΤΡΑΛΩΝΑ,37.968845,23.709717,Entire home/apt,74,30,10,2021-10-01,0.12,5,318,1,00000113230
502842,"1 bedrm apt, terrace, walk to Plaka",1418201,D & Y Boutique Athens,,ΚΕΡΑΜΕΙΚΟΣ,37.9802,23.72357,Entire home/apt,85,2,7,2021-10-17,0.08,40,271,2,Exempt
1639002,minimal style appartment,8703008,Μυρων,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98728,23.74703,Entire home/apt,60,2,6,2022-04-30,0.10,3,337,3,00001211844
502879,"Garden apt, next to Plaka. Roof top terrace!",1418201,D & Y Boutique Athens,,ΚΕΡΑΜΕΙΚΟΣ,37.9802,23.72357,Entire home/apt,82,2,22,2022-05-15,0.20,40,285,5,Exempt
505720,"Central,spacious,pine forest view!!",2456294,Athens Green Apartments,,ΣΤΑΔΙΟ,37.9688,23.74276,Entire home/apt,127,1,18,2018-09-04,0.16,7,168,0,00000375932
1654320,Renovated penthouse with Stunning Views,1781590,Karolos,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98343,23.73923,Entire home/apt,78,3,36,2022-06-03,1.03,1,142,20,00000852827
3150921,UNIQUE APARTMENT UNDER ACROPOLIS!!,6036732,Leonidas,,ΘΗΣΕΙΟ,37.97617,23.72066,Entire home/apt,50,365,107,2021-09-05,1.09,2,365,5,00000837616
505769,Athens Green Apartment with garden!,2456294,Athens Green Apartments,,ΣΤΑΔΙΟ,37.9688,23.74276,Entire home/apt,63,1,5,2017-01-15,0.05,7,168,0,00000376040
506772,Sweet Home,728135,Eugenia,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99347,23.76547,Private room,40,5,0,,,1,83,0,00001518774
3160736,"Διαμέρισμα,6ου ορόφου,βεραντες, θεα",16036815,Αριστεα,,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,38.00328,23.72694,Entire home/apt,48,1,0,,,1,0,0,
1659222,Όμορφα ανανεωμένος χώρος με 1 υ/τιο,8792981,John,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95928,23.73691,Entire home/apt,37,5,0,,,1,365,0,
536123,Acropolis charming apt with balcony,1418201,D & Y Boutique Athens,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96648,23.7276,Entire home/apt,71,3,38,2022-06-12,0.33,40,164,8,Exempt
536197,"Plaka, modern one bed apt, Cathedral Sq.",1418201,D & Y Boutique Athens,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97506,23.73068,Entire home/apt,88,2,32,2016-08-29,0.27,40,78,0,Exempt
1672696,Spacious 110M2  2Bedrooms 2Bathrooms Center Athens,8852839,Roni,,ΒΟΤΑΝΙΚΟΣ,37.97836,23.70879,Entire home/apt,94,2,38,2022-06-14,1.06,2,212,9,00000662290
540986,Cosy central studio with garden!!,2456294,Athens Green Apartments,,ΣΤΑΔΙΟ,37.9688,23.74275,Entire home/apt,137,1,98,2018-11-04,0.88,7,168,0,00000376109
3179431,Top of the world! #09 | Psyrri Central Apartments,2289590,Live In Athens,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97748,23.72498,Entire home/apt,156,2,3,2017-10-24,0.03,9,106,0,0206Κ124Κ0294401
541001,Design apartment balcony + garden!!,2456294,Athens Green Apartments,,ΣΤΑΔΙΟ,37.9688,23.74275,Entire home/apt,127,1,4,2015-05-31,0.04,7,168,0,00000397480
1676813,Orpheus' Poetry,3931781,George,,ΘΗΣΕΙΟ,37.97382,23.71413,Entire home/apt,58,3,15,2021-12-21,0.14,1,363,2,00001351830
545520,Garden Delight in the city center!!,2456294,Athens Green Apartments,,ΣΤΑΔΙΟ,37.96887,23.74274,Entire home/apt,83,1,76,2017-07-15,0.64,7,166,0,00000376142
1708578,ground little room in strefis,9014897,Angeliki,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98894,23.73873,Entire home/apt,24,4,68,2022-06-14,0.65,2,54,4,00000039244
3179713,Green Green! #08 | Psyrri Central Apartments,2289590,Live In Athens,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97755,23.72375,Entire home/apt,140,2,11,2022-06-04,0.11,9,112,1,0206Κ124Κ0294401
545616,Design apartment near Syntagma!!,2456294,Athens Green Apartments,,ΣΤΑΔΙΟ,37.9688,23.74275,Entire home/apt,176,1,0,,,7,168,0,00000397570
1728675,Explore center on foot & near metro,4533113,Toula,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98768,23.72126,Entire home/apt,40,3,248,2022-06-11,2.36,1,297,10,00001433707
565235,10min walk from ACROPOLIS !!!,2779638,John,,ΠΕΤΡΑΛΩΝΑ,37.96829,23.7111,Entire home/apt,62,3,16,2022-04-28,0.17,1,302,3,00000500411
567938,Live your myth in petralona...,2794551,Spiros,,ΠΕΤΡΑΛΩΝΑ,37.97099,23.71323,Entire home/apt,48,3,154,2018-10-27,1.31,2,166,0,00000212252
1734269,9th Heaven,3625710,Ilias,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95892,23.72305,Entire home/apt,31,3,140,2022-06-02,1.39,2,307,16,00000066050
1743425,strefis 360 view,9014897,Angeliki,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98742,23.73689,Entire home/apt,65,3,231,2022-06-13,2.23,2,61,33,00001208312
3180437,Hello Yellow! #07 | Psyrri Central Apartments,2289590,Live In Athens,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97958,23.72377,Entire home/apt,111,2,4,2017-09-05,0.04,9,107,0,0206Κ124Κ0294401
571492,"Acropolis View Alpha+ 4 bd 4 ba, Views, WiFI",2810938,Carole,,ΓΟΥΒΑ,37.96132,23.73912,Entire home/apt,453,3,17,2022-05-01,0.15,4,29,5,00001188074
3180549,Another blue on the wall #06 | Psyrri Central Apt,2289590,Live In Athens,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97763,23.72392,Entire home/apt,99,2,8,2018-04-02,0.08,9,108,0,0206Κ124Κ0294401
3180588,Ground studio #05 | Psyrri Central Apartments,2289590,Live In Athens,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97957,23.72392,Entire home/apt,95,2,13,2018-04-18,0.13,9,99,0,0206Κ124Κ0294401
1826249,Athens panorama flat ( private room),9556344,Dora,,ΓΚΥΖΗ,37.99433,23.74989,Private room,24,1,255,2022-06-12,2.60,1,221,16,00000128461
571876,"Vintage Apartment Athens, Plaka (Historic Center)",2814842,Anna,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97538,23.73264,Entire home/apt,43,2,380,2022-05-27,3.22,1,317,22,00000439557
1845240,Courtyard apt - Central Athens,9640455,Maria,,ΠΑΓΚΡΑΤΙ,37.97235,23.74366,Entire home/apt,41,2,352,2022-05-21,3.37,2,240,12,00001062330
3191191,Apollo Historical Center apt.,1826598,Apartments Historical Centre,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97978,23.72849,Entire home/apt,50,2,187,2019-11-05,1.91,5,0,0,00800835933
572435,Acropolis Beta by RealGreece,2810938,Carole,,1Ο ΝΕΚΡΟΤΑΦΕΙΟ,37.96302,23.73973,Entire home/apt,239,3,10,2018-06-30,0.11,4,30,0,00001188095
3304503,Your stay in Athens-Greece,14969767,Nikiforos,,ΠΑΤΗΣΙΑ,38.00992,23.73942,Entire home/apt,38,1,105,2022-05-15,1.08,1,361,4,00000033264
1895040,Athens GREAT Location!,1702039,Rose,,ΚΥΨΕΛΗ,37.99847,23.73971,Entire home/apt,55,3,33,2022-06-01,0.38,1,337,1,
590287,Amazing view at quiet/safe neighborhood near metro,2602995,V,,ΠΡΟΜΠΟΝΑ,38.02512,23.73536,Entire home/apt,29,2,246,2020-11-16,2.05,1,167,0,00000168992
1900810,#AH02 KOLONAKI PENTHOUSE STUDIO,1585338,Flavia,,ΚΟΛΩΝΑΚΙ,37.97709,23.745,Entire home/apt,85,4,7,2022-02-24,0.07,17,286,2,00001405369
3314818,"New,big apt 10min toSepolia metro",13406254,John,,ΣΕΠΟΛΙΑ,38.00675,23.71876,Private room,1050,12,0,,,1,365,0,
3335841,Victoria House,16842834,Dora,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.99115,23.72848,Entire home/apt,117,2,112,2022-05-31,1.18,5,323,7,00001431108
593916,OLD CITY ACROPOLIS BEST VIEW,708364,Marina,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97481,23.72818,Entire home/apt,127,3,142,2021-09-02,1.20,2,40,13,00000365334
3362911,Cozy apartment in the city center,16966042,Panagiotis,,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,38.01104,23.72973,Entire home/apt,19,4,113,2022-05-04,1.16,1,289,9,00000345453
1935897,Charming Studio Apartment,9857431,Pamela,,ΚΟΛΩΝΑΚΙ,37.97913,23.73779,Entire home/apt,35,4,2,2021-07-12,0.17,2,142,2,
596137,45min to Airport/20min to Center A,2946672,Labis,,ΓΟΥΔΙ,37.98642,23.76555,Entire home/apt,28,2,69,2022-05-17,0.57,1,50,3,00001513982
1952753,Spacious apartment with big veranda,10095309,Lukas,,ΝΕΑ ΚΥΨΕΛΗ,37.99764,23.74302,Entire home/apt,41,2,129,2022-06-13,1.25,1,321,9,00000334645
1954039,Boutique cosy flat central Athens,7588171,Anna,,ΑΜΠΕΛΟΚΗΠΟΙ,37.98783,23.7539,Entire home/apt,25,20,123,2020-06-19,1.20,1,260,0,
3381733,"3 apts in 1 building. Roof terrace, garden, views.",1418201,D & Y Boutique Athens,,ΚΕΡΑΜΕΙΚΟΣ,37.97968,23.72325,Entire home/apt,278,2,17,2021-10-13,0.18,40,286,4,Exempt
631150,Great design Acropolis apartment,3137668,Efi,,ΑΚΡΟΠΟΛΗ,37.96825,23.72839,Entire home/apt,85,2,196,2022-06-15,1.72,2,262,22,00000600052
3402831,Steps away from Athens Hilton,8666138,,,ΙΛΙΣΙΑ,37.97464,23.74885,Entire home/apt,108,1,192,2022-03-07,1.98,5,261,2,1024280
3428808,Acropolis view from your bed,708364,Marina,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97477,23.72799,Entire home/apt,75,2,368,2022-05-29,3.86,2,263,49,00000886561
1980894,"Sail boat jeanneau, San Magic 44",9626098,Christos,,ΝΕΟΣ ΚΟΣΜΟΣ,37.9647,23.73285,Private room,260,7,2,2017-08-06,0.02,1,0,0,998568488
641721,Beach Summer House,3206172,Takis,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97807,23.73326,Entire home/apt,600,7,0,,,1,365,0,
1989905,Impressive Loft in Gazi ☆ Fresh Renovated ☆,748818,George,,ΚΕΡΑΜΕΙΚΟΣ,37.98108,23.71336,Entire home/apt,170,2,104,2022-05-31,1.06,69,311,20,1156017
3431705,2 levels flat in centre of Athens,14538849,Aris,,ΘΗΣΕΙΟ,37.97813,23.72186,Entire home/apt,99,1,723,2022-06-09,7.47,3,255,104,00000232111
644785,Modern apartment in city centre - great location,2425678,Rich,,ΓΚΑΖΙ,37.97626,23.7096,Entire home/apt,45,2,314,2022-06-01,4.00,1,230,68,00001106800
3433913,A Cozy Apt in Kolonaki of Athens,748818,George,,ΚΟΛΩΝΑΚΙ,37.97884,23.73783,Entire home/apt,132,2,80,2022-05-16,0.83,69,326,3,1328895
2025216,#AH31 OLIVE STUDIO,1585338,Flavia,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98729,23.74312,Entire home/apt,64,4,2,2021-08-06,0.02,17,353,1,00001218591
653639,"2 interconnected apts, roof top, views!",1418201,D & Y Boutique Athens,,ΚΕΡΑΜΕΙΚΟΣ,37.98013,23.72354,Entire home/apt,190,2,28,2021-11-10,0.29,40,301,3,Exempt
3435208,"Modern, fully equipped, one bedroom apt. Balcony!",1418201,D & Y Boutique Athens,,ΚΕΡΑΜΕΙΚΟΣ,37.98005,23.72356,Entire home/apt,68,2,105,2022-06-06,1.08,40,271,18,Exempt
695173,Unique Central Artistic Flat Athens,3557919,Soula,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96341,23.72875,Entire home/apt,105,5,227,2022-04-20,2.29,1,282,6,00000007859
3455329,"Center 4, Penthouse, Metro in 40m",640163,Nikos,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99229,23.7298,Entire home/apt,82,2,18,2021-12-14,0.21,6,350,2,00000173244
2064939,"A&F Leisure and Business, Kolonaki Apartment",10487683,Fotis & Amalia,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98115,23.73551,Entire home/apt,69,2,22,2022-04-08,0.62,1,74,3,00000769687
699974,"SMALL FLAT NEAR STREFI HILL, ATHENS",2942620,FANI And GEORGE,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.987904,23.74078,Entire home/apt,40,3,84,2021-08-31,0.71,2,285,1,00000116106
2069270,Hidesign Athens Tube Luxury Apt in Kolonaki,10581143,Pagona,,ΚΟΛΩΝΑΚΙ,37.97763,23.739,Entire home/apt,79,3,20,2020-02-04,0.20,9,1,0,00000528287
3461034,1BD with VIEW + TERRACE in center Athens,9076430,Emmanouela,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99034,23.75943,Entire home/apt,51,300,6,2019-08-03,0.07,1,365,0,
702480,"Athens Bright, Calming Retreat with a Balcony",2539665,Pygmalion,,ΚΟΛΩΝΟΣ,38.0011,23.71626,Entire home/apt,49,2,485,2022-06-03,4.12,11,335,39,00001383070
3489508,Cozy Terrace  Acropolis view!,7672336,Lefteris,,ΚΕΡΑΜΕΙΚΟΣ,37.98097,23.71581,Entire home/apt,40,1,133,2021-08-24,1.38,2,204,6,00000484125
2096863,LUXURIOUS APARTMENT NEAR US EMBASSY,4434520,Ioanna,,ΚΟΛΩΝΑΚΙ,37.98166,23.75125,Entire home/apt,130,3,1,2014-11-01,0.01,1,346,0,00000296721
709960,Vintage apartment in historic center,2534881,Haris,,ΘΗΣΕΙΟ,37.97385,23.71567,Entire home/apt,79,8,133,2022-05-29,1.20,2,97,12,00000485184
2133917,Private Rooftop Heated Pool with Acropolis View,10888595,Haris,,ΑΚΑΔΗΜΙΑ ΠΛΑΤΩΝΟΣ,37.98729,23.71504,Entire home/apt,329,1,332,2022-06-14,3.22,1,268,41,00000303810
3500141,Spacious 2 bedroom apt. near the Acropolis.,17625059,Phaidon,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96802,23.72679,Entire home/apt,70,3,224,2022-06-10,2.32,1,6,41,00404137265
711554,By the hill,3625710,Ilias,,ΑΚΡΟΠΟΛΗ,37.96483,23.71825,Entire home/apt,63,3,317,2022-06-05,2.71,2,324,28,00001366243
718941,AV Blue 4 Bd 4 Ba Family Perfect Acropolis terrace,2810938,Carole,,ΠΑΓΚΡΑΤΙ,37.96679,23.75004,Entire home/apt,334,3,7,2022-05-19,0.06,4,41,1,00001188027
3517805,Modern apartment near Acropolis peaceful location.,17712465,Zois,,ΠΕΤΡΑΛΩΝΑ,37.9707,23.71315,Entire home/apt,85,3,43,2022-05-23,0.46,1,319,12,00001596280
2148876,Apartment ideal for family/4persons,5483061,Alexis,,ΓΟΥΔΙ,37.98183,23.75983,Entire home/apt,90,6,24,2019-08-29,0.25,1,335,0,
724485,5th Floor Boho Quircky,3745284,Elpidoforos,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98985,23.73779,Entire home/apt,25,3,473,2022-06-03,4.03,2,250,10,00000564690
3631750,Miaouli8 Loft 1,12219175,Stratis,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97738,23.7245,Entire home/apt,110,2,244,2022-05-27,2.55,3,298,8,00000504008
726412,Lovely room in historic center,2534881,Haris,,ΠΕΤΡΑΛΩΝΑ,37.97313,23.715,Private room,25,19,4,2017-02-20,0.04,2,27,0,
4102498,Fully renovated small & cosy studio,21280983,Gabriel,,ΑΝΩ ΚΥΨΕΛΗ,38.00657,23.74059,Entire home/apt,23,3,45,2022-04-13,0.50,1,289,2,00000396952
727374,Casavathel1 Athens Center Apartment,3756353,Thelma,,ΝΙΡΒΑΝΑ,38.01501,23.72582,Entire home/apt,29,3,476,2022-06-14,4.07,2,238,46,00000241782
3634873,Loft in the heart of Athens.,18257083,Panos,,ΓΚΑΖΙ,37.97672,23.71096,Entire home/apt,89,1,58,2021-05-07,0.79,1,259,0,00000720958
751280,Metro  Acropolis  !!!!!!!!!!!!!!,3950691,Claudia,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.966965,23.727932,Entire home/apt,80,6,87,2021-06-06,0.76,1,322,0,00000072855
4119683,SoHoAthine Apartment- Acropolis downhill,21369986,Anna,,ΘΗΣΕΙΟ,37.9758,23.71656,Entire home/apt,69,3,134,2022-05-25,1.43,2,300,6,00000869648
752058,an art -deco architecture atelier business ready,3954884,Τimmi,,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,38.00398,23.7319,Entire home/apt,45,3,177,2021-11-20,1.58,1,0,3,00000254678
3659371,Townhouse in the Historical Centre of Athens,18544344,Tatiana,,ΘΗΣΕΙΟ,37.97489,23.71491,Entire home/apt,120,2,4,2017-09-17,0.04,3,305,0,00000516603
5759045,Your own space next to Zappeion,29874173,Angela,,ΣΤΑΔΙΟ,37.96906,23.7422,Entire home/apt,55,2,94,2020-02-09,1.11,1,157,0,
3704577,Breathtaking Acropolis Penthouse,18887487,Aristides,,ΑΚΡΟΠΟΛΗ,37.9691,23.72842,Entire home/apt,205,2,142,2022-05-22,1.51,3,127,5,1341890
4137201,"Central, yet Quiet, Spacious Apt.",21459678,Stavros,,ΠΑΓΚΡΑΤΙ,37.96963,23.744,Entire home/apt,49,4,7,2019-07-29,0.08,1,0,0,00000600303
5765659,Sunny appartment near Athens centre,29905028,Vivian And Minto,,ΚΥΨΕΛΗ,37.99879,23.73995,Entire home/apt,39,2,257,2022-06-13,2.93,1,337,21,00000702407
4146889,Chambre près du Musée de L'Acropole,21512700,Yiannis,,ΝΕΟΣ ΚΟΣΜΟΣ,37.9643,23.73039,Private room,50,1,19,2018-06-30,0.22,1,363,0,
3729343,Sunny Apartment (90m2) in Athens center,10121504,Andreas,,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,38.0033,23.73296,Entire home/apt,55,3,52,2019-10-12,0.55,2,106,0,00000471772
5783504,SV Acropolis Residence - Garden Suite with Hot Tub,13903793,Andreas,,ΑΚΡΟΠΟΛΗ,37.969,23.72415,Entire home/apt,260,2,59,2022-05-19,1.22,1,214,9,00000155600
3759135,Acropolis Crib Spot,19213671,Deni & Geri,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97136,23.73137,Entire home/apt,60,1,399,2022-04-29,4.17,2,310,25,00001027174
4160750,Convenient Apt near center Athens,21592877,Vasiliki,,ΙΛΙΣΙΑ,37.97771,23.75486,Entire home/apt,33,3,95,2019-11-17,1.01,1,183,0,00000059231
4175883,The Aesthetic Value,21668869,Alexandros,,ΚΟΛΩΝΟΣ,37.99923,23.7189,Entire home/apt,45,3,33,2022-05-27,0.69,1,124,10,00000003101
5788192,Studio Under Acropolis Rock in ATH,31290848,Nasos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.972595,23.730436,Entire home/apt,46,2,433,2022-06-10,4.94,39,257,55,00000191241
4176439,Sunny Flat close to Acropolis,21080358,Despina,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98361,23.73052,Entire home/apt,100,15,0,,,2,0,0,00000458650
3770848,At the foot of Acropolis.,17490869,Dionysia,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97199,23.73028,Entire home/apt,150,2,132,2022-06-10,1.39,1,43,8,00000469592
3777874,Holidays with the comfort of home 2,19375244,Ana Maria,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96625,23.72476,Private room,18,1,160,2016-10-08,1.68,2,168,0,
5842584,City Center Appartment (61sq.m),30299731,Stelios,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98667,23.72916,Entire home/apt,284,2,32,2019-10-20,0.39,1,0,0,00001162619
4178088,Private room Monastiraki style,443874,Panagiota,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97627,23.72345,Private room,28,1,164,2022-05-31,1.87,5,303,16,00000599068
5854074,SUNNY | CENTRAL | COZY | CONVENIENT,30236972,Stephen,,ΓΟΥΔΙ,37.98157,23.75772,Entire home/apt,56,4,91,2022-01-07,1.08,1,136,10,264722
4189994,City Centre Vintage Kolonaki 100m2 Penthouse suite,21738082,Νικόλαος,,ΚΟΛΩΝΑΚΙ,37.98058,23.73617,Entire home/apt,125,3,69,2022-05-14,0.88,1,319,5,00000312600
3831850,We Saw Athens,19726147,We Saw Athens,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97575,23.73114,Entire home/apt,110,2,227,2021-10-09,2.50,7,13,8,00001381502
5879722,Deco Marble Apt with Acropolis view,748818,George,,ΑΚΡΟΠΟΛΗ,37.96901,23.7245,Entire home/apt,204,2,30,2018-11-03,0.35,69,300,0,1581347
3913946,Spacious Loft with Acropolis view!,260897,Francee,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97622,23.72568,Entire home/apt,116,2,184,2022-06-07,2.47,2,260,54,00000459267
4202434,Cozy Studio 10 min from Athens Center,21802400,Marinos,,ΝΙΡΒΑΝΑ,38.01093,23.72788,Entire home/apt,25,5,17,2022-04-22,0.22,1,255,4,
5943899,Acropolis View & Rooftop in the Heart of Athens,3593793,Αναστάσιος,,ΠΑΓΚΡΑΤΙ,37.96929,23.74794,Entire home/apt,144,1,89,2020-03-28,1.04,1,77,0,00001238031
4209759,Cozy apartment for 4 at 4th floor,21844841,Evrykleia,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96171,23.73057,Entire home/apt,49,2,222,2022-06-13,2.37,1,257,4,00000194311
3940117,2 BR Central Athens-Gizi with WIFI,20415129,Elaine,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98913,23.74393,Entire home/apt,89,3,24,2021-11-30,0.26,1,320,2,00000479432
3949479,"a COZY double room in shared apartment in Athens, walk Acropolis",2089542,Tia & Mike,,ΠΑΓΚΡΑΤΙ,37.96454,23.74705,Private room,26,12,206,2020-11-17,2.18,55,0,0,00000164149
5952349,"★Design Studio, 10min from Acropolis Museum★",11384772,Kal,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96189,23.72606,Entire home/apt,38,2,227,2022-06-13,2.62,2,289,15,00001435126
