id,earnings,height,weight,male,age
900,4.943010938,152,61,0,46
901,8.405475,163,68,0,44
902,4.415216016,170,95,0,33
903,3.892533594,160,66,0,28
904,4.415216016,170,77,0,39
905,4.415216016,170,59,0,31
906,2.856038672,165,84,0,45
907,8.405475,170,65,0,26
908,4.943010938,157,66,0,27
909,8.405475,168,63,0,33
910,2.336287305,157,66,0,34
911,8.405475,165,54,0,44
912,4.943010938,163,59,0,50
913,8.405475,163,61,0,40
914,2.030550977,163,54,0,26
915,3.371296875,160,73,0,50
916,8.405475,168,82,0,28
917,8.405475,157,66,0,36
918,1.923719531,173,60,0,35
919,8.405475,157,59,0,32
920,8.405475,168,76,0,48
921,8.405475,163,59,0,61
922,2.336287305,170,82,0,28
923,8.405475,173,77,0,34
924,8.405475,168,66,0,45
925,3.371296875,183,84,0,44
926,2.856038672,168,61,0,40
927,8.405475,160,68,0,36
928,1.81688418,160,62,0,33
929,2.030550977,160,64,0,27
930,2.856038672,175,102,0,33
931,8.405475,168,95,0,38
932,8.405475,168,73,0,43
933,1.81688418,163,78,0,25
934,8.405475,178,64,0,38
935,1.295476563,170,54,0,26
936,8.405475,163,59,0,36
937,8.405475,152,59,0,46
938,3.892533594,178,84,0,65
939,2.336287305,163,62,0,28
940,4.943010938,163,82,0,47
941,2.336287305,163,104,0,39
942,3.371296875,170,65,0,29
943,8.405475,157,48,0,39
944,8.405475,163,61,0,35
945,8.405475,163,73,0,50
946,3.371296875,175,66,0,29
947,3.371296875,173,86,0,30
948,8.405475,155,64,0,40
949,8.405475,168,64,0,39
950,2.336287305,168,82,0,54
951,4.415216016,173,61,0,36
952,8.405475,160,68,0,48
953,8.405475,165,59,0,46
954,8.405475,175,89,0,37
955,3.892533594,157,57,0,53
956,4.415216016,170,98,0,48
957,4.943010938,163,73,0,43
958,8.405475,168,66,0,28
959,8.405475,173,64,0,34
960,3.892533594,160,86,0,38
961,8.405475,163,57,0,31
962,8.405475,157,73,0,47
963,2.336287305,170,52,0,27
964,8.405475,165,63,0,34
965,1.923719531,173,127,0,40
966,2.856038672,168,79,0,49
967,3.371296875,165,77,0,44
968,8.405475,178,73,0,34
969,2.856038672,147,73,0,30
970,2.030550977,163,70,0,65
971,8.405475,152,61,0,52
972,8.405475,170,68,0,43
973,8.405475,173,79,0,45
974,8.405475,168,54,0,44
975,2.856038672,157,70,0,63
976,3.371296875,165,60,0,44
977,8.405475,160,42,0,63
978,8.405475,160,91,0,33
979,3.371296875,157,50,0,25
980,8.405475,173,68,0,45
981,8.405475,160,66,0,54
982,2.336287305,157,63,0,43
983,3.892533594,160,45,0,28
984,2.336287305,160,79,0,63
985,4.943010938,160,64,0,45
986,3.371296875,170,54,0,32
987,4.415216016,165,59,0,27
988,8.405475,163,57,0,44
989,8.405475,168,67,0,42
990,4.943010938,157,58,0,36
991,1.923719531,163,89,0,31
992,4.415216016,165,58,0,29
993,8.405475,173,82,0,40
994,3.892533594,173,61,0,34
995,8.405475,170,75,0,46
996,8.405475,163,59,0,52
997,3.892533594,165,82,0,35
998,2.336287305,173,109,0,50
999,8.405475,165,64,0,42
1000,4.943010938,168,64,0,52
1001,8.405475,157,82,0,54
1002,4.415216016,168,54,0,28
1003,8.405475,160,64,0,38
1004,8.405475,168,64,0,44
1005,2.856038672,163,49,0,41
1006,1.717126367,152,82,0,47
1007,8.405475,168,54,0,50
1008,2.336287305,173,73,0,42
1009,8.405475,175,75,0,34
1010,4.943010938,168,54,0,54
1011,8.405475,157,52,0,39
1012,8.405475,173,57,0,46
1013,1.086542871,170,59,0,28
1014,2.856038672,170,64,0,28
1015,3.892533594,160,73,0,29
1016,3.371296875,170,72,0,58
1017,4.943010938,165,64,0,27
1018,8.405475,157,61,0,60
1019,8.405475,155,54,0,28
1020,8.405475,168,59,0,36
1021,8.405475,168,64,0,40
1022,8.405475,163,227,0,37
1023,8.405475,173,59,0,46
1024,8.405475,168,86,0,52
1025,8.405475,160,73,0,50
1026,4.943010938,165,59,0,34
1027,3.892533594,160,73,0,28
1028,8.405475,170,70,0,56
1029,8.405475,165,68,0,40
1030,3.892533594,173,82,0,43
1031,8.405475,165,59,0,53
1032,8.405475,160,59,0,34
1033,4.415216016,178,91,0,33
1034,8.405475,163,84,0,44
1035,8.405475,165,57,0,56
1036,8.405475,163,54,0,56
1037,4.415216016,150,48,0,33
1038,8.405475,165,100,0,37
1039,4.415216016,168,54,0,40
1040,8.405475,165,68,0,34
1041,8.405475,170,64,0,31
1042,2.856038672,168,57,0,28
1043,8.405475,163,54,0,29
1044,3.371296875,165,91,0,52
1045,3.892533594,168,123,0,56
1046,4.415216016,150,61,0,44
1047,8.405475,168,71,0,55
1048,4.943010938,157,61,0,39
1049,4.415216016,168,61,0,30
1050,8.405475,175,73,0,39
1051,8.405475,163,84,0,40
1052,8.405475,152,46,0,50
1053,2.856038672,188,149,0,35
1054,2.336287305,157,104,0,40
1055,1.717126367,157,47,0,30
1056,8.405475,160,100,0,35
1057,3.371296875,175,70,0,39
1058,4.415216016,168,64,0,57
1059,8.405475,165,51,0,31
1060,3.892533594,165,52,0,27
1061,3.371296875,160,50,0,25
1062,2.856038672,157,227,0,33
1063,8.405475,165,75,0,51
1064,8.405475,170,93,0,47
1065,2.856038672,163,59,0,54
1066,8.405475,152,48,0,30
1067,4.415216016,160,46,0,32
1068,2.856038672,170,69,0,33
1069,8.405475,165,50,0,26
1070,8.405475,163,82,0,45
1071,8.405475,160,91,0,50
1072,8.405475,160,54,0,34
1073,2.336287305,163,57,0,42
1074,8.405475,160,64,0,54
1075,8.405475,155,44,0,28
1076,4.415216016,160,86,0,28
1077,8.405475,157,50,0,27
1078,8.405475,160,86,0,52
1079,2.336287305,178,102,0,42
1080,2.336287305,152,71,0,39
1081,2.856038672,175,79,0,48
1082,2.336287305,163,59,0,25
1083,8.405475,163,59,0,48
1084,8.405475,173,57,0,27
1085,2.336287305,155,85,0,46
1086,3.371296875,165,100,0,47
1087,8.405475,163,52,0,41
1088,2.336287305,170,60,0,34
1089,8.405475,157,91,0,44
1090,8.405475,170,68,0,48
1091,2.336287305,168,91,0,50
1092,1.923719531,165,76,0,50
1093,8.405475,155,50,0,45
1094,4.415216016,165,52,0,25
1095,3.892533594,170,82,0,37
1096,4.943010938,157,77,0,34
1097,4.415216016,160,61,0,57
1098,3.371296875,180,82,0,39
1099,4.943010938,155,91,0,40
1100,8.405475,157,57,0,42
1101,3.892533594,157,48,0,30
1102,8.405475,175,77,0,41
1103,8.405475,155,91,0,26
1104,8.405475,170,60,0,31
1105,2.856038672,175,76,0,42
1106,4.415216016,163,84,0,61
1107,4.415216016,168,227,0,33
1108,8.405475,170,68,0,39
1109,8.405475,157,48,0,27
1110,8.405475,163,75,0,51
1111,3.371296875,155,45,0,30
1112,3.371296875,173,63,0,40
1113,1.81688418,152,54,0,37
1114,8.405475,163,70,0,31
1115,8.405475,168,102,0,52
1116,8.405475,163,59,0,39
1117,8.405475,157,64,0,41
1118,8.405475,160,82,0,54
1119,8.405475,170,102,0,47
1120,2.856038672,157,68,0,51
1121,8.405475,163,54,0,43
1122,1.923719531,157,50,0,36
1123,3.371296875,157,54,0,32
1124,8.405475,163,100,0,46
1125,0.985750586,165,73,0,35
1126,4.943010938,165,70,0,53
1127,1.195345508,163,68,0,60
1128,8.405475,170,68,0,28
1129,8.405475,168,63,0,30
1130,3.371296875,155,75,0,47
1131,3.371296875,152,64,0,58
1132,8.405475,160,51,0,40
1133,2.336287305,173,59,0,25
1134,8.405475,168,63,0,33
1135,3.892533594,160,104,0,45
1136,2.856038672,165,66,0,65
1137,8.405475,160,99,0,44
1138,2.336287305,160,54,0,47
1139,8.405475,170,54,0,35
1140,8.405475,170,62,0,48
1141,8.405475,170,68,0,46
1142,8.405475,173,114,0,52
1143,4.943010938,160,68,0,47
1144,8.405475,157,56,0,27
1145,3.371296875,168,70,0,46
1146,4.415216016,165,68,0,41
1147,8.405475,160,56,0,39
1148,4.415216016,165,42,0,31
1149,3.371296875,165,95,0,32
1150,2.856038672,165,64,0,42
1151,8.405475,155,54,0,54
1152,8.405475,168,75,0,47
1153,8.405475,183,118,0,39
1154,8.405475,168,92,0,42
1155,8.405475,173,68,0,34
1156,3.892533594,160,73,0,34
1157,8.405475,170,91,0,64
1158,1.295476563,157,58,0,35
1159,2.856038672,170,64,0,43
1160,8.405475,165,66,0,30
1161,3.371296875,157,44,0,37
1162,4.415216016,163,61,0,50
1163,4.415216016,168,77,0,42
1164,2.336287305,163,86,0,56
1165,1.508197559,157,75,0,65
1166,8.405475,170,63,0,30
1167,8.405475,160,57,0,40
1168,8.405475,163,68,0,38
1169,1.608158789,173,68,0,37
1170,8.405475,170,64,0,43
1171,8.405475,163,227,0,56
1172,3.892533594,163,93,0,54
1173,2.856038672,165,59,0,30
1174,2.856038672,183,99,1,53
1175,8.405475,178,108,1,47
1176,8.405475,191,116,1,42
1177,2.856038672,183,104,1,61
1178,8.405475,178,61,1,31
1179,8.405475,178,85,1,27
1180,4.415216016,188,100,1,48
1181,4.415216016,173,64,1,58
1182,8.405475,173,77,1,54
1183,4.943010938,178,79,1,37
1184,8.405475,170,136,1,37
1185,8.405475,191,89,1,42
1186,0.985750586,180,77,1,36
1187,8.405475,175,75,1,50
1188,2.030550977,180,79,1,44
1189,2.856038672,183,89,1,35
1190,8.405475,175,100,1,40
1191,8.405475,178,75,1,37
1192,8.405475,183,104,1,41
1193,3.892533594,175,77,1,35
1194,8.405475,188,132,1,58
1195,8.405475,178,78,1,32
1196,8.405475,180,79,1,60
1197,4.415216016,188,84,1,56
1198,8.405475,178,91,1,52
1199,8.405475,188,86,1,28
1200,4.943010938,178,75,1,30
1201,2.856038672,175,79,1,37
1202,8.405475,188,89,1,43
1203,8.405475,188,109,1,50
1204,8.405475,173,75,1,27
1205,3.371296875,173,73,1,36
1206,3.892533594,180,107,1,28
1207,8.405475,183,98,1,41
1208,2.336287305,170,77,1,38
1209,1.295476563,180,79,1,39
1210,8.405475,168,75,1,38
1211,3.892533594,173,75,1,37
1212,8.405475,188,98,1,32
1213,3.371296875,191,93,1,32
1214,4.943010938,185,95,1,44
1215,1.195345508,191,89,1,52
1216,8.405475,173,90,1,50
1217,8.405475,183,104,1,55
1218,8.405475,173,118,1,29
1219,3.371296875,175,61,1,47
1220,8.405475,173,68,1,40
1221,8.405475,185,98,1,39
1222,8.405475,185,79,1,42
1223,2.336287305,185,86,1,26
1224,2.856038672,170,91,1,35
1225,8.405475,173,75,1,51
1226,4.415216016,173,116,1,58
1227,8.405475,178,68,1,49
1228,3.371296875,178,68,1,26
1229,2.030550977,157,64,1,42
1230,4.415216016,173,70,1,29
1231,8.405475,175,98,1,29
1232,2.856038672,180,104,1,51
1233,2.336287305,175,75,1,53
1234,2.856038672,188,95,1,39
1235,3.892533594,175,91,1,31
1236,8.405475,183,93,1,37
1237,8.405475,180,227,1,53
1238,8.405475,180,102,1,58
1239,8.405475,188,100,1,57
1240,8.405475,180,91,1,50
1241,8.405475,180,95,1,61
1242,8.405475,173,77,1,45
1243,4.943010938,180,82,1,35
1244,8.405475,183,102,1,46
1245,8.405475,180,86,1,36
1246,2.336287305,165,77,1,34
1247,8.405475,188,118,1,50
1248,3.371296875,180,97,1,47
1249,8.405475,193,98,1,40
1250,8.405475,173,69,1,35
1251,8.405475,188,99,1,32
1252,8.405475,183,75,1,26
1253,8.405475,183,73,1,30
1254,3.892533594,193,82,1,39
1255,4.415216016,180,83,1,26
1256,4.943010938,178,82,1,31
1257,8.405475,183,100,1,49
1258,2.856038672,191,123,1,30
1259,8.405475,132,77,1,52
1260,8.405475,185,91,1,35
1261,8.405475,178,88,1,31
1262,3.371296875,185,77,1,54
1263,8.405475,180,100,1,48
1264,4.415216016,178,82,1,30
1265,4.943010938,173,108,1,27
1266,8.405475,188,75,1,45
1267,2.856038672,183,95,1,36
1268,2.856038672,183,84,1,46
1269,8.405475,185,93,1,60
1270,8.405475,173,100,1,49
1271,2.336287305,183,81,1,32
1272,8.405475,185,77,1,54
1273,3.371296875,183,129,1,42
1274,8.405475,188,114,1,62
1275,8.405475,178,86,1,31
1276,4.415216016,188,82,1,25
1277,3.892533594,188,159,1,30
1278,3.892533594,178,82,1,43
1279,8.405475,178,76,1,64
1280,3.371296875,183,91,1,25
1281,3.892533594,183,84,1,30
1282,8.405475,173,84,1,61
1283,2.336287305,180,84,1,63
1284,8.405475,183,75,1,60
1285,2.030550977,175,75,1,47
1286,8.405475,173,82,1,54
1287,8.405475,175,78,1,43
1288,8.405475,180,82,1,54
1289,8.405475,183,102,1,34
1290,4.415216016,178,100,1,50
1291,4.943010938,170,78,1,40
1292,2.856038672,178,68,1,29
1293,1.086542871,173,77,1,56
1294,2.856038672,183,104,1,39
1295,8.405475,178,91,1,62
1296,8.405475,178,86,1,52
1297,4.415216016,183,77,1,31
1298,2.856038672,183,73,1,64
1299,4.415216016,155,68,1,31
1300,8.405475,183,111,1,51
1301,0.567589551,175,90,1,52
1302,8.405475,191,86,1,27
1303,8.405475,180,88,1,58
1304,4.415216016,180,91,1,44
1305,2.030550977,170,64,1,26
1306,8.405475,160,64,1,42
1307,8.405475,173,62,1,43
1308,3.892533594,170,61,1,35
1309,8.405475,188,98,1,59
1310,2.856038672,180,86,1,31
1311,4.943010938,175,86,1,40
1312,8.405475,183,127,1,49
1313,8.405475,191,125,1,53
1314,4.943010938,178,82,1,52
1315,4.415216016,178,91,1,40
1316,8.405475,178,66,1,37
1317,8.405475,191,100,1,49
1318,8.405475,178,68,1,37
1319,2.856038672,175,79,1,29
1320,4.943010938,175,79,1,58
1321,8.405475,170,70,1,42
1322,8.405475,175,77,1,29
1323,2.030550977,170,68,1,25
1324,8.405475,168,64,1,50
1325,4.415216016,183,86,1,28
1326,0.985750586,170,66,1,37
1327,2.030550977,178,82,1,65
1328,8.405475,188,86,1,31
1329,4.415216016,175,84,1,62
1330,8.405475,170,86,1,57
1331,8.405475,185,84,1,35
1332,3.371296875,173,84,1,43
1333,8.405475,188,127,1,50
1334,8.405475,173,54,1,39
1335,8.405475,178,68,1,41
1336,4.415216016,173,69,1,53
1337,8.405475,173,68,1,43
1338,8.405475,183,79,1,38
1339,8.405475,183,91,1,57
1340,4.943010938,168,73,1,44
1341,8.405475,180,88,1,31
1342,8.405475,173,77,1,49
1343,8.405475,178,84,1,59
1344,2.336287305,175,84,1,29
1345,8.405475,178,68,1,30
1346,2.336287305,170,69,1,31
1347,8.405475,191,98,1,45
1348,1.923719531,188,91,1,28
1349,3.892533594,170,86,1,38
1350,8.405475,173,91,1,50
1351,8.405475,183,68,1,65
1352,2.856038672,165,64,1,34
1353,4.943010938,175,82,1,43
1354,8.405475,183,84,1,40
1355,2.030550977,170,75,1,33
1356,3.892533594,168,61,1,37
1357,8.405475,183,95,1,38
1358,2.856038672,180,100,1,30
1359,8.405475,180,85,1,41
1360,3.371296875,180,91,1,30
1361,8.405475,191,109,1,36
1362,3.371296875,175,95,1,61
1363,4.415216016,180,77,1,36
1364,8.405475,180,82,1,58
1365,8.405475,173,89,1,45
1366,8.405475,168,77,1,28
1367,8.405475,183,82,1,45
1368,8.405475,188,84,1,34
1369,8.405475,175,114,1,51
1370,4.415216016,173,75,1,52
1371,2.856038672,173,66,1,30
1372,8.405475,188,84,1,33
1373,8.405475,183,75,1,38
1374,8.405475,188,111,1,61
1375,8.405475,183,104,1,55
1376,2.336287305,157,68,1,30
1377,8.405475,175,84,1,56
1378,8.405475,173,77,1,50
1379,1.923719531,180,102,1,35
1380,2.336287305,178,75,1,31
1381,3.371296875,170,79,1,47
1382,4.415216016,175,93,1,59
1383,8.405475,191,95,1,47
1384,2.336287305,168,82,1,32
1385,8.405475,178,82,1,36
1386,8.405475,180,91,1,48
1387,2.856038672,183,82,1,27
1388,3.892533594,183,90,1,50
1389,8.405475,183,123,1,40
1390,8.405475,173,86,1,42
1391,1.717126367,173,95,1,26
1392,3.892533594,175,70,1,60
1393,8.405475,170,79,1,46
1394,8.405475,180,82,1,52
1395,2.336287305,178,89,1,54
1396,3.371296875,188,89,1,33
1397,3.371296875,188,81,1,36
1398,8.405475,183,123,1,54
1399,8.405475,180,84,1,51
1400,8.405475,178,84,1,34
1401,8.405475,178,82,1,54
1402,8.405475,175,109,1,53
1403,2.336287305,173,77,1,39
1404,1.923719531,185,86,1,27
1405,8.405475,170,76,1,56
1406,4.943010938,183,87,1,47
1407,3.892533594,185,84,1,32
1408,4.943010938,180,77,1,58
1409,0.567589551,170,68,1,38
1410,8.405475,175,69,1,56
1411,2.856038672,185,84,1,43
1412,2.856038672,175,68,1,26
1413,8.405475,185,88,1,52
1414,8.405475,185,100,1,59
1415,2.030550977,180,82,1,33
1416,8.405475,198,82,1,43
1417,8.405475,180,86,1,44
1418,8.405475,173,109,1,60
1419,3.371296875,185,79,1,27
1420,8.405475,178,77,1,47
1421,1.195345508,180,64,1,38
1422,8.405475,183,86,1,31
1423,8.405475,173,79,1,35
1424,8.405475,180,95,1,54
1425,8.405475,183,82,1,26
1426,8.405475,183,82,1,41
1427,8.405475,178,79,1,37
1428,3.371296875,178,70,1,58
1429,4.415216016,180,102,1,53
1430,8.405475,175,64,1,43
1431,8.405475,188,100,1,50
1432,4.943010938,183,111,1,57
1433,8.405475,170,75,1,51
1434,4.415216016,180,100,1,47
1435,8.405475,188,109,1,63
1436,8.405475,183,88,1,30
1437,4.415216016,180,84,1,42
1438,8.405475,178,73,1,30
1439,1.086542871,180,114,1,36
1440,3.371296875,180,89,1,41
1441,4.415216016,180,75,1,35
1442,8.405475,188,93,1,47
1443,8.405475,183,91,1,38
1444,4.943010938,160,59,1,56
1445,8.405475,178,100,1,53
1446,8.405475,191,82,1,52
1447,8.405475,178,76,1,49
1448,8.405475,183,75,1,42
1449,8.405475,183,100,1,43
1450,1.923719531,173,67,1,59
1451,3.371296875,193,82,1,44
1452,2.336287305,170,74,1,36
1453,3.892533594,191,84,1,39
1454,3.371296875,183,79,1,37
1455,8.405475,173,84,1,37
1456,8.405475,180,82,1,53
1457,4.943010938,173,104,1,35
1458,0.67112876,165,74,1,28
1459,2.336287305,180,79,1,27
1460,8.405475,183,91,1,32
1461,3.371296875,173,72,1,38
1462,8.405475,180,82,1,30
1463,3.371296875,175,73,1,56
1464,2.856038672,185,84,1,43
1465,3.892533594,180,76,1,29
1466,4.415216016,173,66,1,27
1467,8.405475,185,109,1,41
1468,8.405475,175,76,1,49
1469,8.405475,180,102,1,48
1470,4.943010938,173,82,1,32
1471,3.892533594,178,82,1,25
1472,3.371296875,183,79,1,33
1473,8.405475,173,68,1,41
1474,4.943010938,183,82,1,48
1475,3.892533594,180,79,1,33
1476,3.371296875,165,74,1,58
1477,8.405475,188,89,1,57
1478,4.943010938,185,94,1,42
1479,2.856038672,185,89,1,29
1480,8.405475,188,104,1,34
1481,8.405475,170,66,1,31
1482,4.415216016,191,107,1,36
1483,2.336287305,173,86,1,65
1484,0.567589551,170,58,1,28
1485,3.892533594,168,61,1,35
1486,8.405475,170,86,1,37
1487,8.405475,168,82,1,44
1488,8.405475,175,99,1,57
1489,8.405475,185,82,1,45
1490,8.405475,191,98,1,45
1491,8.405475,183,91,1,44
1492,8.405475,175,82,1,38
1493,2.856038672,188,89,1,47
1494,3.371296875,170,95,1,37
1495,8.405475,165,86,1,42
1496,8.405475,165,68,1,44
1497,8.405475,178,73,1,27
1498,8.405475,168,64,1,40
1499,8.405475,180,70,1,52
1500,3.371296875,168,90,1,34
1501,8.405475,175,93,1,47
1502,3.371296875,183,82,1,26
1503,3.371296875,170,58,1,32
1504,1.295476563,175,159,1,36
1505,8.405475,173,75,1,47
1506,8.405475,183,110,1,48
1507,8.405475,185,79,1,30
1508,4.943010938,173,70,1,52
1509,3.371296875,183,95,1,30
1510,3.371296875,185,95,1,34
1511,3.371296875,178,75,1,59
1512,8.405475,173,91,1,56
1513,4.943010938,165,95,1,57
1514,8.405475,185,86,1,37
1515,8.405475,173,73,1,48
1516,8.405475,173,77,1,48
1517,3.371296875,175,69,1,26
1518,8.405475,183,84,1,31
1519,8.405475,178,79,1,33
1520,8.405475,173,84,1,30
1521,4.943010938,180,78,1,32
1522,8.405475,180,91,1,42
1523,2.336287305,173,84,1,28
1524,8.405475,173,77,1,46
1525,8.405475,183,102,1,59
1526,8.405475,178,227,1,45
1527,8.405475,175,100,1,38
1528,2.856038672,173,77,1,41
1529,8.405475,188,91,1,28
1530,4.415216016,183,70,1,40
1531,8.405475,178,75,1,51
1532,4.943010938,183,86,1,33
1533,8.405475,180,77,1,29
1534,8.405475,185,91,1,51
1535,8.405475,180,89,1,34
1536,8.405475,185,77,1,26
1537,8.405475,178,77,1,45
1538,4.943010938,170,82,1,36
1539,8.405475,178,84,1,56
1540,8.405475,170,70,1,51
1541,8.405475,178,73,1,54
1542,3.371296875,180,84,1,27
1543,3.892533594,178,91,1,57
1544,8.405475,180,100,1,53
1545,8.405475,178,75,1,54
1546,1.81688418,180,64,1,33
1547,3.892533594,188,84,1,60
1548,8.405475,188,111,1,47
1549,3.371296875,175,82,1,55
1550,8.405475,180,86,1,59
1551,3.371296875,180,86,1,42
1552,3.371296875,193,93,1,41
1553,4.415216016,188,86,1,26
1554,8.405475,173,89,1,50
1555,8.405475,178,104,1,52
1556,4.943010938,180,100,1,42
1557,2.856038672,170,68,1,36
1558,8.405475,183,76,1,32
1559,8.405475,178,95,1,29
1560,8.405475,188,100,1,44
1561,4.415216016,183,79,1,44
1562,8.405475,183,100,1,48
1563,3.892533594,185,84,1,31
1564,8.405475,170,77,1,41
1565,3.371296875,173,89,1,42
1566,4.943010938,188,98,1,37
1567,3.892533594,170,100,1,56
1568,8.405475,185,80,1,57
1569,8.405475,175,91,1,54
1570,4.943010938,183,77,1,29
1571,8.405475,183,64,1,30
1572,4.943010938,183,75,1,27
1573,3.892533594,178,91,1,31
1574,1.608158789,178,74,1,63
1575,2.856038672,178,89,1,39
1576,3.371296875,175,82,1,47
1577,8.405475,201,93,1,33
1578,8.405475,183,82,1,34
1579,4.415216016,185,84,1,27
1580,8.405475,170,76,1,59
1581,8.405475,165,85,1,50
1582,8.405475,173,79,1,33
1583,8.405475,185,91,1,60
1584,4.943010938,180,73,1,41
1585,8.405475,178,95,1,54
1586,4.415216016,178,68,1,50
1587,3.892533594,183,83,1,38
1588,1.81688418,191,104,1,32
1589,2.336287305,173,81,1,33
1590,1.402139453,185,84,1,26
1591,4.943010938,180,73,1,65
1592,8.405475,185,82,1,48
1593,2.336287305,180,79,1,26
1594,8.405475,185,91,1,46
1595,8.405475,183,73,1,50
1596,4.943010938,175,79,1,26
1597,3.892533594,178,86,1,47
1598,4.943010938,165,64,1,36
1599,8.405475,175,75,1,39
1600,3.892533594,183,93,1,45
1601,8.405475,170,77,1,36
1602,2.856038672,191,114,1,50
1603,8.405475,198,104,1,43
1604,3.892533594,183,77,1,59
1605,8.405475,180,100,1,34
1606,3.892533594,191,73,1,48
1607,0.985750586,170,84,1,52
1608,4.943010938,193,91,1,41
1609,4.415216016,175,86,1,27
1610,3.892533594,185,104,1,38
1611,2.336287305,168,227,1,32
