OrderID,OrderDate,CustomerID,ProductID,Quantity,TotalAmount,PaymentMethod
ORD1311,2022-04-24 13:16:06.322107370,CUST190,PROD225,1,37.3,Credit Card
ORD1312,2022-04-24 22:01:52.837612538,CUST120,PROD239,1,207.51,Credit Card
ORD1313,2022-04-25 06:47:39.353117706,CUST149,PROD204,1,422.83,PayPal
ORD1314,2022-04-25 15:33:25.868622874,CUST100,PROD229,3,144.62,Credit Card
ORD1315,2022-04-26 00:19:12.384128044,CUST111,PROD218,2,247.26,Debit Card
ORD1316,2022-04-26 09:04:58.899633212,CUST116,PROD230,4,463.04,Credit Card
ORD1317,2022-04-26 17:50:45.415138380,CUST105,PROD241,2,105.66,PayPal
ORD1318,2022-04-27 02:36:31.930643548,CUST185,PROD206,2,489.06,PayPal
ORD1319,2022-04-27 11:22:18.446148716,CUST184,PROD201,3,52.11,PayPal
ORD1320,2022-04-27 20:08:04.961653884,CUST170,PROD212,1,174.75,PayPal
ORD1321,2022-04-28 04:53:51.477159054,CUST170,PROD226,3,205.83,PayPal
ORD1322,2022-04-28 13:39:37.992664222,CUST198,PROD221,4,134.21,Credit Card
ORD1323,2022-04-28 22:25:24.508169390,CUST178,PROD248,2,246.81,Debit Card
ORD1324,2022-04-29 07:11:11.023674558,CUST126,PROD213,2,268.35,Debit Card
ORD1325,2022-04-29 15:56:57.539179726,CUST120,PROD223,2,406.71,Debit Card
ORD1326,2022-04-30 00:42:44.054684896,CUST140,PROD228,4,424.26,Credit Card
ORD1327,2022-04-30 09:28:30.570190064,CUST106,PROD214,1,57.21,PayPal
ORD1328,2022-04-30 18:14:17.085695232,CUST183,PROD208,1,234.45,Debit Card
ORD1329,2022-05-01 03:00:03.601200400,CUST155,PROD215,3,351.68,Debit Card
ORD1330,2022-05-01 11:45:50.116705568,CUST163,PROD230,4,388.99,Debit Card
ORD1331,2022-05-01 20:31:36.632210738,CUST102,PROD248,4,468.45,PayPal
ORD1332,2022-05-02 05:17:23.147715906,CUST186,PROD221,1,439.74,Debit Card
ORD1333,2022-05-02 14:03:09.663221074,CUST192,PROD209,4,327.02,PayPal
ORD1334,2022-05-02 22:48:56.178726242,CUST102,PROD237,1,340.22,Credit Card
ORD1335,2022-05-03 07:34:42.694231410,CUST152,PROD248,3,247.42,Credit Card
ORD1336,2022-05-03 16:20:29.209736580,CUST112,PROD229,2,309.48,PayPal
ORD1337,2022-05-04 01:06:15.725241748,CUST145,PROD240,3,186.17,Credit Card
ORD1338,2022-05-04 09:52:02.240746916,CUST192,PROD203,1,123.1,PayPal
ORD1339,2022-05-04 18:37:48.756252084,CUST104,PROD218,4,157.17,Credit Card
ORD1340,2022-05-05 03:23:35.271757252,CUST124,PROD216,4,268.25,Debit Card
ORD1341,2022-05-05 12:09:21.787262422,CUST183,PROD230,3,357.12,PayPal
ORD1342,2022-05-05 20:55:08.302767590,CUST161,PROD243,2,314.61,Credit Card
ORD1343,2022-05-06 05:40:54.818272758,CUST130,PROD245,1,372.12,PayPal
ORD1344,2022-05-06 14:26:41.333777926,CUST164,PROD237,4,465.61,PayPal
ORD1345,2022-05-06 23:12:27.849283094,CUST196,PROD228,1,127.27,PayPal
ORD1346,2022-05-07 07:58:14.364788264,CUST110,PROD250,4,474.15,Credit Card
ORD1347,2022-05-07 16:44:00.880293432,CUST133,PROD213,2,350.78,Credit Card
ORD1348,2022-05-08 01:29:47.395798600,CUST121,PROD202,1,369.08,Credit Card
ORD1349,2022-05-08 10:15:33.911303768,CUST162,PROD248,3,394.69,Debit Card
ORD1350,2022-05-08 19:01:20.426808936,CUST129,PROD225,3,266.94,Credit Card
ORD1351,2022-05-09 03:47:06.942314106,CUST155,PROD218,3,276.14,PayPal
ORD1352,2022-05-09 12:32:53.457819274,CUST182,PROD208,4,132.41,Credit Card
ORD1353,2022-05-09 21:18:39.973324442,CUST124,PROD238,2,127.92,PayPal
ORD1354,2022-05-10 06:04:26.488829610,CUST172,PROD226,3,478.21,Debit Card
ORD1355,2022-05-10 14:50:13.004334778,CUST177,PROD223,1,220.5,PayPal
ORD1356,2022-05-10 23:35:59.519839948,CUST174,PROD204,4,172.3,Credit Card
ORD1357,2022-05-11 08:21:46.035345116,CUST144,PROD223,2,264.17,PayPal
ORD1358,2022-05-11 17:07:32.550850284,CUST146,PROD224,2,266.8,Credit Card
ORD1359,2022-05-12 01:53:19.066355452,CUST166,PROD208,4,332.59,PayPal
ORD1360,2022-05-12 10:39:05.581860620,CUST181,PROD216,1,210.04,Credit Card
ORD1361,2022-05-12 19:24:52.097365790,CUST125,PROD223,3,383.73,PayPal
ORD1362,2022-05-13 04:10:38.612870958,CUST125,PROD222,4,472.66,PayPal
ORD1363,2022-05-13 12:56:25.128376126,CUST183,PROD215,4,211.33,PayPal
ORD1364,2022-05-13 21:42:11.643881294,CUST137,PROD246,3,295.9,PayPal
ORD1365,2022-05-14 06:27:58.159386462,CUST196,PROD213,4,337.96,PayPal
ORD1366,2022-05-14 15:13:44.674891630,CUST195,PROD200,3,231.49,PayPal
ORD1367,2022-05-14 23:59:31.190396800,CUST160,PROD226,2,329.91,Debit Card
ORD1368,2022-05-15 08:45:17.705901968,CUST197,PROD215,2,338.2,PayPal
ORD1369,2022-05-15 17:31:04.221407136,CUST171,PROD200,2,181.84,Credit Card
ORD1370,2022-05-16 02:16:50.736912304,CUST122,PROD235,2,286.41,Debit Card
ORD1371,2022-05-16 11:02:37.252417472,CUST128,PROD210,2,376.82,Credit Card
ORD1372,2022-05-16 19:48:23.767922642,CUST112,PROD223,1,78.0,PayPal
ORD1373,2022-05-17 04:34:10.283427810,CUST109,PROD235,4,291.52,Debit Card
ORD1374,2022-05-17 13:19:56.798932978,CUST171,PROD218,2,47.22,Credit Card
ORD1375,2022-05-17 22:05:43.314438146,CUST143,PROD248,3,384.68,Credit Card
ORD1376,2022-05-18 06:51:29.829943314,CUST148,PROD211,2,431.85,Credit Card
ORD1377,2022-05-18 15:37:16.345448484,CUST152,PROD237,2,133.27,Credit Card
ORD1378,2022-05-19 00:23:02.860953652,CUST178,PROD214,3,104.35,Credit Card
ORD1379,2022-05-19 09:08:49.376458820,CUST172,PROD224,3,352.96,PayPal
ORD1380,2022-05-19 17:54:35.891963988,CUST174,PROD206,1,205.79,Debit Card
ORD1381,2022-05-20 02:40:22.407469156,CUST197,PROD213,2,429.36,PayPal
ORD1382,2022-05-20 11:26:08.922974326,CUST136,PROD229,2,173.29,PayPal
ORD1383,2022-05-20 20:11:55.438479494,CUST157,PROD200,2,88.56,Credit Card
ORD1384,2022-05-21 04:57:41.953984662,CUST161,PROD208,3,132.23,Credit Card
ORD1385,2022-05-21 13:43:28.469489830,CUST144,PROD221,2,241.85,PayPal
ORD1386,2022-05-21 22:29:14.984994998,CUST138,PROD246,2,263.11,PayPal
ORD1387,2022-05-22 07:15:01.500500168,CUST153,PROD201,1,276.71,PayPal
ORD1388,2022-05-22 16:00:48.016005336,CUST122,PROD202,4,487.21,Debit Card
ORD1389,2022-05-23 00:46:34.531510504,CUST155,PROD224,2,340.46,PayPal
ORD1390,2022-05-23 09:32:21.047015672,CUST195,PROD245,2,151.76,Credit Card
ORD1391,2022-05-23 18:18:07.562520840,CUST161,PROD220,2,224.7,Credit Card
ORD1392,2022-05-24 03:03:54.078026010,CUST153,PROD242,2,235.03,PayPal
ORD1393,2022-05-24 11:49:40.593531178,CUST193,PROD229,4,230.62,Debit Card
ORD1394,2022-05-24 20:35:27.109036346,CUST113,PROD246,2,315.78,Credit Card
ORD1395,2022-05-25 05:21:13.624541514,CUST160,PROD227,1,478.24,Debit Card
ORD1396,2022-05-25 14:07:00.140046682,CUST160,PROD233,4,103.48,Credit Card
ORD1397,2022-05-25 22:52:46.655551852,CUST193,PROD246,1,108.83,PayPal
ORD1398,2022-05-26 07:38:33.171057020,CUST152,PROD220,4,383.55,Debit Card
ORD1399,2022-05-26 16:24:19.686562188,CUST136,PROD208,2,447.16,PayPal
ORD1400,2022-05-27 01:10:06.202067356,CUST101,PROD213,1,284.98,Debit Card
ORD1401,2022-05-27 09:55:52.717572524,CUST124,PROD230,3,38.93,PayPal
ORD1402,2022-05-27 18:41:39.233077694,CUST199,PROD241,3,421.8,Credit Card
ORD1403,2022-05-28 03:27:25.748582862,CUST183,PROD213,3,113.29,Debit Card
ORD1404,2022-05-28 12:13:12.264088030,CUST138,PROD202,1,380.93,Credit Card
ORD1405,2022-05-28 20:58:58.779593198,CUST177,PROD229,3,206.34,Debit Card
ORD1406,2022-05-29 05:44:45.295098366,CUST161,PROD205,2,398.35,Credit Card
ORD1407,2022-05-29 14:30:31.810603534,CUST178,PROD225,2,293.21,PayPal
ORD1408,2022-05-29 23:16:18.326108704,CUST178,PROD244,3,278.63,PayPal
ORD1409,2022-05-30 08:02:04.841613872,CUST152,PROD213,4,279.13,PayPal
ORD1410,2022-05-30 16:47:51.357119040,CUST142,PROD245,3,424.58,PayPal
ORD1411,2022-05-31 01:33:37.872624208,CUST137,PROD213,2,335.55,Credit Card
ORD1412,2022-05-31 10:19:24.388129376,CUST169,PROD204,1,438.7,Credit Card
ORD1413,2022-05-31 19:05:10.903634546,CUST199,PROD246,4,371.81,Credit Card
ORD1414,2022-06-01 03:50:57.419139714,CUST135,PROD244,1,375.81,PayPal
ORD1415,2022-06-01 12:36:43.934644882,CUST114,PROD212,1,478.51,Debit Card
ORD1416,2022-06-01 21:22:30.450150050,CUST177,PROD216,1,411.25,PayPal
ORD1417,2022-06-02 06:08:16.965655218,CUST173,PROD246,3,366.64,PayPal
ORD1418,2022-06-02 14:54:03.481160388,CUST185,PROD224,3,354.31,Debit Card
ORD1419,2022-06-02 23:39:49.996665556,CUST101,PROD215,3,124.96,Credit Card
ORD1420,2022-06-03 08:25:36.512170724,CUST150,PROD209,2,427.06,Credit Card
ORD1421,2022-06-03 17:11:23.027675892,CUST178,PROD209,1,307.29,PayPal
ORD1422,2022-06-04 01:57:09.543181060,CUST107,PROD206,4,443.5,Credit Card
ORD1423,2022-06-04 10:42:56.058686230,CUST169,PROD220,4,65.26,PayPal
ORD1424,2022-06-04 19:28:42.574191398,CUST131,PROD236,3,499.93,Debit Card
ORD1425,2022-06-05 04:14:29.089696566,CUST176,PROD211,3,318.01,Credit Card
ORD1426,2022-06-05 13:00:15.605201734,CUST164,PROD238,2,357.54,PayPal
ORD1427,2022-06-05 21:46:02.120706902,CUST166,PROD242,2,242.02,Debit Card
ORD1428,2022-06-06 06:31:48.636212072,CUST194,PROD221,3,453.01,Debit Card
ORD1429,2022-06-06 15:17:35.151717240,CUST181,PROD229,2,290.43,PayPal
ORD1430,2022-06-07 00:03:21.667222408,CUST190,PROD207,4,488.35,PayPal
ORD1431,2022-06-07 08:49:08.182727576,CUST174,PROD215,3,281.76,Credit Card
ORD1432,2022-06-07 17:34:54.698232744,CUST163,PROD209,1,255.84,Debit Card
ORD1433,2022-06-08 02:20:41.213737914,CUST191,PROD239,4,322.95,Debit Card
ORD1434,2022-06-08 11:06:27.729243082,CUST169,PROD234,2,92.84,Debit Card
ORD1435,2022-06-08 19:52:14.244748250,CUST129,PROD211,1,330.49,Credit Card
ORD1436,2022-06-09 04:38:00.760253418,CUST105,PROD247,2,140.89,Credit Card
ORD1437,2022-06-09 13:23:47.275758586,CUST171,PROD216,4,354.61,PayPal
ORD1438,2022-06-09 22:09:33.791263756,CUST111,PROD216,1,274.85,Credit Card
ORD1439,2022-06-10 06:55:20.306768924,CUST197,PROD221,3,421.65,Debit Card
ORD1440,2022-06-10 15:41:06.822274092,CUST111,PROD233,4,323.64,Debit Card
ORD1441,2022-06-11 00:26:53.337779260,CUST107,PROD212,1,432.63,PayPal
ORD1442,2022-06-11 09:12:39.853284428,CUST136,PROD204,2,154.64,Credit Card
ORD1443,2022-06-11 17:58:26.368789598,CUST121,PROD238,2,77.01,Credit Card
ORD1444,2022-06-12 02:44:12.884294766,CUST108,PROD202,3,204.93,Debit Card
ORD1445,2022-06-12 11:29:59.399799934,CUST158,PROD237,1,250.84,PayPal
ORD1446,2022-06-12 20:15:45.915305102,CUST103,PROD216,1,395.46,Credit Card
ORD1447,2022-06-13 05:01:32.430810270,CUST106,PROD237,2,177.97,Debit Card
ORD1448,2022-06-13 13:47:18.946315440,CUST114,PROD200,1,303.08,PayPal
ORD1449,2022-06-13 22:33:05.461820608,CUST158,PROD244,2,465.96,Credit Card
ORD1450,2022-06-14 07:18:51.977325776,CUST129,PROD204,2,448.21,Debit Card
ORD1451,2022-06-14 16:04:38.492830944,CUST184,PROD216,2,93.61,Credit Card
ORD1452,2022-06-15 00:50:25.008336112,CUST138,PROD240,4,31.72,Debit Card
ORD1453,2022-06-15 09:36:11.523841280,CUST181,PROD247,1,423.81,Debit Card
ORD1454,2022-06-15 18:21:58.039346450,CUST190,PROD200,4,455.89,Debit Card
ORD1455,2022-06-16 03:07:44.554851618,CUST129,PROD229,4,312.33,Credit Card
ORD1456,2022-06-16 11:53:31.070356786,CUST194,PROD200,3,83.45,Debit Card
ORD1457,2022-06-16 20:39:17.585861954,CUST134,PROD211,3,354.91,PayPal
ORD1458,2022-06-17 05:25:04.101367122,CUST139,PROD216,1,204.18,Credit Card
ORD1459,2022-06-17 14:10:50.616872292,CUST154,PROD242,1,477.36,Credit Card
ORD1460,2022-06-17 22:56:37.132377460,CUST189,PROD237,2,50.25,Credit Card
ORD1461,2022-06-18 07:42:23.647882628,CUST156,PROD227,1,149.2,Debit Card
ORD1462,2022-06-18 16:28:10.163387796,CUST119,PROD250,3,332.18,PayPal
ORD1463,2022-06-19 01:13:56.678892964,CUST153,PROD243,4,418.58,Debit Card
ORD1464,2022-06-19 09:59:43.194398134,CUST145,PROD217,1,351.82,PayPal
ORD1465,2022-06-19 18:45:29.709903302,CUST181,PROD227,4,293.47,Credit Card
ORD1466,2022-06-20 03:31:16.225408470,CUST103,PROD225,2,370.5,Credit Card
ORD1467,2022-06-20 12:17:02.740913638,CUST115,PROD244,4,58.33,Debit Card
ORD1468,2022-06-20 21:02:49.256418806,CUST110,PROD235,4,89.49,Credit Card
ORD1469,2022-06-21 05:48:35.771923976,CUST198,PROD207,4,349.99,Credit Card
ORD1470,2022-06-21 14:34:22.287429144,CUST153,PROD202,2,278.09,PayPal
ORD1471,2022-06-21 23:20:08.802934312,CUST180,PROD225,2,178.35,Debit Card
ORD1472,2022-06-22 08:05:55.318439480,CUST191,PROD233,4,460.6,Credit Card
ORD1473,2022-06-22 16:51:41.833944648,CUST131,PROD230,2,406.83,Debit Card
ORD1474,2022-06-23 01:37:28.349449818,CUST133,PROD238,1,389.4,Credit Card
ORD1475,2022-06-23 10:23:14.864954986,CUST123,PROD245,3,455.77,Credit Card
ORD1476,2022-06-23 19:09:01.380460154,CUST185,PROD227,4,233.0,PayPal
ORD1477,2022-06-24 03:54:47.895965322,CUST130,PROD218,3,146.01,Debit Card
ORD1478,2022-06-24 12:40:34.411470490,CUST156,PROD239,1,184.42,PayPal
ORD1479,2022-06-24 21:26:20.926975660,CUST112,PROD240,1,119.26,Debit Card
ORD1480,2022-06-25 06:12:07.442480828,CUST181,PROD213,3,45.53,Credit Card
ORD1481,2022-06-25 14:57:53.957985996,CUST185,PROD216,4,424.15,Debit Card
ORD1482,2022-06-25 23:43:40.473491164,CUST162,PROD243,3,189.58,Debit Card
ORD1483,2022-06-26 08:29:26.988996332,CUST158,PROD235,4,358.38,Credit Card
ORD1484,2022-06-26 17:15:13.504501502,CUST111,PROD234,1,231.38,PayPal
ORD1485,2022-06-27 02:01:00.020006670,CUST155,PROD247,2,92.29,Credit Card
ORD1486,2022-06-27 10:46:46.535511838,CUST151,PROD225,3,37.49,PayPal
ORD1487,2022-06-27 19:32:33.051017006,CUST161,PROD241,1,276.46,PayPal
ORD1488,2022-06-28 04:18:19.566522174,CUST141,PROD213,4,87.95,Debit Card
ORD1489,2022-06-28 13:04:06.082027344,CUST124,PROD232,4,237.69,Debit Card
ORD1490,2022-06-28 21:49:52.597532512,CUST125,PROD246,2,54.92,Credit Card
ORD1491,2022-06-29 06:35:39.113037680,CUST112,PROD247,4,181.91,Credit Card
ORD1492,2022-06-29 15:21:25.628542848,CUST134,PROD215,4,293.11,PayPal
ORD1493,2022-06-30 00:07:12.144048016,CUST146,PROD215,2,288.34,PayPal
ORD1494,2022-06-30 08:52:58.659553184,CUST177,PROD237,1,317.14,Credit Card
ORD1495,2022-06-30 17:38:45.175058354,CUST171,PROD217,1,326.82,Debit Card
ORD1496,2022-07-01 02:24:31.690563522,CUST189,PROD207,1,409.42,Credit Card
ORD1497,2022-07-01 11:10:18.206068690,CUST124,PROD216,1,466.6,PayPal
ORD1498,2022-07-01 19:56:04.721573858,CUST146,PROD246,3,462.61,PayPal
ORD1499,2022-07-02 04:41:51.237079026,CUST113,PROD236,3,267.72,Credit Card
ORD1500,2022-07-02 13:27:37.752584196,CUST147,PROD247,4,420.78,Credit Card
ORD1501,2022-07-02 22:13:24.268089364,CUST154,PROD211,4,468.43,Credit Card
ORD1502,2022-07-03 06:59:10.783594532,CUST144,PROD200,1,448.53,Debit Card
ORD1503,2022-07-03 15:44:57.299099700,CUST170,PROD242,2,289.07,Credit Card
ORD1504,2022-07-04 00:30:43.814604868,CUST155,PROD226,2,208.16,PayPal
ORD1505,2022-07-04 09:16:30.330110038,CUST183,PROD223,4,232.96,Debit Card
ORD1506,2022-07-04 18:02:16.845615206,CUST177,PROD244,1,170.23,PayPal
ORD1507,2022-07-05 02:48:03.361120374,CUST139,PROD201,4,126.6,PayPal
ORD1508,2022-07-05 11:33:49.876625542,CUST112,PROD231,1,75.31,Credit Card
ORD1509,2022-07-05 20:19:36.392130710,CUST118,PROD202,3,362.41,Debit Card
ORD1510,2022-07-06 05:05:22.907635880,CUST118,PROD236,1,29.81,Credit Card
ORD1511,2022-07-06 13:51:09.423141048,CUST178,PROD234,1,101.9,Credit Card
ORD1512,2022-07-06 22:36:55.938646216,CUST179,PROD219,4,421.25,Credit Card
ORD1513,2022-07-07 07:22:42.454151384,CUST154,PROD235,2,97.84,Debit Card
ORD1514,2022-07-07 16:08:28.969656552,CUST110,PROD246,1,131.2,Debit Card
ORD1515,2022-07-08 00:54:15.485161722,CUST158,PROD242,4,62.46,Credit Card
ORD1516,2022-07-08 09:40:02.000666890,CUST152,PROD201,4,421.05,Debit Card
ORD1517,2022-07-08 18:25:48.516172058,CUST160,PROD214,4,57.89,Credit Card
ORD1518,2022-07-09 03:11:35.031677226,CUST167,PROD204,2,74.44,PayPal
ORD1519,2022-07-09 11:57:21.547182394,CUST192,PROD205,1,200.15,Debit Card
ORD1520,2022-07-09 20:43:08.062687564,CUST145,PROD249,4,144.07,Debit Card
ORD1521,2022-07-10 05:28:54.578192732,CUST185,PROD246,4,167.83,Credit Card
ORD1522,2022-07-10 14:14:41.093697900,CUST165,PROD217,1,443.67,Debit Card
ORD1523,2022-07-10 23:00:27.609203068,CUST113,PROD244,2,419.56,PayPal
ORD1524,2022-07-11 07:46:14.124708236,CUST119,PROD231,1,245.47,PayPal
ORD1525,2022-07-11 16:32:00.640213406,CUST125,PROD246,2,431.83,Debit Card
ORD1526,2022-07-12 01:17:47.155718574,CUST190,PROD206,1,495.66,Credit Card
ORD1527,2022-07-12 10:03:33.671223742,CUST169,PROD227,1,334.52,Credit Card
ORD1528,2022-07-12 18:49:20.186728910,CUST171,PROD207,1,176.13,PayPal
ORD1529,2022-07-13 03:35:06.702234078,CUST120,PROD243,4,252.14,PayPal
ORD1530,2022-07-13 12:20:53.217739248,CUST114,PROD245,1,472.8,PayPal
ORD1531,2022-07-13 21:06:39.733244416,CUST156,PROD205,3,245.24,PayPal
ORD1532,2022-07-14 05:52:26.248749584,CUST191,PROD247,1,32.99,PayPal
ORD1533,2022-07-14 14:38:12.764254752,CUST155,PROD240,2,115.92,Credit Card
ORD1534,2022-07-14 23:23:59.279759920,CUST103,PROD237,4,127.53,Debit Card
ORD1535,2022-07-15 08:09:45.795265088,CUST123,PROD245,4,123.92,PayPal
ORD1536,2022-07-15 16:55:32.310770258,CUST196,PROD226,4,283.7,Debit Card
ORD1537,2022-07-16 01:41:18.826275426,CUST108,PROD226,4,21.3,PayPal
ORD1538,2022-07-16 10:27:05.341780594,CUST150,PROD236,4,447.49,Debit Card
ORD1539,2022-07-16 19:12:51.857285762,CUST194,PROD222,1,216.74,PayPal
ORD1540,2022-07-17 03:58:38.372790930,CUST126,PROD211,1,235.19,PayPal
ORD1541,2022-07-17 12:44:24.888296100,CUST111,PROD209,2,230.24,Debit Card
ORD1542,2022-07-17 21:30:11.403801268,CUST119,PROD207,1,300.69,Debit Card
ORD1543,2022-07-18 06:15:57.919306436,CUST108,PROD223,3,161.14,PayPal
ORD1544,2022-07-18 15:01:44.434811604,CUST166,PROD207,3,499.4,Credit Card
ORD1545,2022-07-18 23:47:30.950316772,CUST126,PROD209,2,459.79,Debit Card
ORD1546,2022-07-19 08:33:17.465821942,CUST198,PROD242,3,177.46,Credit Card
ORD1547,2022-07-19 17:19:03.981327110,CUST142,PROD209,4,406.72,Debit Card
ORD1548,2022-07-20 02:04:50.496832278,CUST139,PROD213,3,75.72,Debit Card
ORD1549,2022-07-20 10:50:37.012337446,CUST145,PROD249,4,392.87,Debit Card
ORD1550,2022-07-20 19:36:23.527842614,CUST132,PROD200,1,124.35,Debit Card
ORD1551,2022-07-21 04:22:10.043347784,CUST125,PROD249,1,226.13,Debit Card
ORD1552,2022-07-21 13:07:56.558852952,CUST167,PROD221,3,308.08,Debit Card
ORD1553,2022-07-21 21:53:43.074358120,CUST139,PROD204,4,408.59,PayPal
ORD1554,2022-07-22 06:39:29.589863288,CUST192,PROD205,1,83.98,Credit Card
ORD1555,2022-07-22 15:25:16.105368456,CUST116,PROD228,1,305.58,Credit Card
ORD1556,2022-07-23 00:11:02.620873626,CUST103,PROD212,1,496.49,PayPal
ORD1557,2022-07-23 08:56:49.136378794,CUST120,PROD240,2,236.07,Credit Card
ORD1558,2022-07-23 17:42:35.651883962,CUST106,PROD224,1,277.53,Debit Card
ORD1559,2022-07-24 02:28:22.167389130,CUST108,PROD203,4,281.3,Debit Card
ORD1560,2022-07-24 11:14:08.682894298,CUST156,PROD222,1,204.8,Debit Card
ORD1561,2022-07-24 19:59:55.198399468,CUST145,PROD213,4,38.14,Debit Card
ORD1562,2022-07-25 04:45:41.713904636,CUST175,PROD224,3,51.95,Credit Card
ORD1563,2022-07-25 13:31:28.229409804,CUST177,PROD237,2,484.86,Credit Card
ORD1564,2022-07-25 22:17:14.744914972,CUST190,PROD219,4,144.54,Credit Card
ORD1565,2022-07-26 07:03:01.260420140,CUST150,PROD239,3,439.41,Debit Card
ORD1566,2022-07-26 15:48:47.775925310,CUST130,PROD224,1,83.38,Debit Card
ORD1567,2022-07-27 00:34:34.291430478,CUST102,PROD242,2,165.81,PayPal
ORD1568,2022-07-27 09:20:20.806935646,CUST198,PROD207,3,97.55,PayPal
ORD1569,2022-07-27 18:06:07.322440814,CUST161,PROD223,3,280.99,PayPal
ORD1570,2022-07-28 02:51:53.837945982,CUST136,PROD213,1,86.32,PayPal
ORD1571,2022-07-28 11:37:40.353451152,CUST104,PROD227,4,333.25,Debit Card
ORD1572,2022-07-28 20:23:26.868956320,CUST132,PROD248,1,297.61,Debit Card
ORD1573,2022-07-29 05:09:13.384461488,CUST183,PROD227,4,388.16,PayPal
ORD1574,2022-07-29 13:54:59.899966656,CUST199,PROD216,1,349.36,Debit Card
ORD1575,2022-07-29 22:40:46.415471824,CUST178,PROD210,2,258.39,Debit Card
ORD1576,2022-07-30 07:26:32.930976992,CUST136,PROD209,1,408.04,Credit Card
ORD1577,2022-07-30 16:12:19.446482160,CUST190,PROD211,1,104.36,Credit Card
ORD1578,2022-07-31 00:58:05.961987328,CUST196,PROD218,4,94.21,PayPal
ORD1579,2022-07-31 09:43:52.477492500,CUST190,PROD233,4,391.81,Debit Card
ORD1580,2022-07-31 18:29:38.992997668,CUST148,PROD222,3,138.13,PayPal
ORD1581,2022-08-01 03:15:25.508502836,CUST167,PROD203,1,320.62,Debit Card
ORD1582,2022-08-01 12:01:12.024008004,CUST197,PROD233,3,300.02,Debit Card
ORD1583,2022-08-01 20:46:58.539513172,CUST147,PROD231,1,230.22,PayPal
ORD1584,2022-08-02 05:32:45.055018340,CUST172,PROD221,2,413.66,Debit Card
ORD1585,2022-08-02 14:18:31.570523508,CUST133,PROD212,2,467.15,Debit Card
ORD1586,2022-08-02 23:04:18.086028676,CUST162,PROD224,3,480.25,Debit Card
ORD1587,2022-08-03 07:50:04.601533844,CUST166,PROD203,3,289.33,PayPal
ORD1588,2022-08-03 16:35:51.117039012,CUST132,PROD245,3,341.55,Credit Card
ORD1589,2022-08-04 01:21:37.632544184,CUST120,PROD249,3,280.2,Credit Card
ORD1590,2022-08-04 10:07:24.148049352,CUST153,PROD205,4,220.07,Debit Card
ORD1591,2022-08-04 18:53:10.663554520,CUST138,PROD219,4,386.12,Debit Card
ORD1592,2022-08-05 03:38:57.179059688,CUST140,PROD206,2,47.66,Credit Card
ORD1593,2022-08-05 12:24:43.694564856,CUST105,PROD205,4,403.82,Debit Card
ORD1594,2022-08-05 21:10:30.210070024,CUST115,PROD215,3,328.81,Debit Card
ORD1595,2022-08-06 05:56:16.725575192,CUST131,PROD202,1,261.64,Credit Card
ORD1596,2022-08-06 14:42:03.241080360,CUST186,PROD223,3,76.07,Credit Card
ORD1597,2022-08-06 23:27:49.756585528,CUST187,PROD219,2,316.09,Debit Card
ORD1598,2022-08-07 08:13:36.272090696,CUST144,PROD208,1,221.46,PayPal
ORD1599,2022-08-07 16:59:22.787595864,CUST135,PROD222,2,336.61,PayPal
ORD1600,2022-08-08 01:45:09.303101036,CUST125,PROD221,1,317.69,PayPal
ORD1601,2022-08-08 10:30:55.818606204,CUST135,PROD238,4,85.78,PayPal
ORD1602,2022-08-08 19:16:42.334111372,CUST179,PROD224,4,169.8,Credit Card
ORD1603,2022-08-09 04:02:28.849616540,CUST170,PROD214,3,193.9,Credit Card
ORD1604,2022-08-09 12:48:15.365121708,CUST141,PROD215,1,336.82,Debit Card
ORD1605,2022-08-09 21:34:01.880626876,CUST143,PROD203,2,445.82,PayPal
ORD1606,2022-08-10 06:19:48.396132044,CUST198,PROD205,4,441.79,Debit Card
ORD1607,2022-08-10 15:05:34.911637212,CUST135,PROD228,4,272.14,PayPal
ORD1608,2022-08-10 23:51:21.427142380,CUST104,PROD216,2,66.45,Credit Card
ORD1609,2022-08-11 08:37:07.942647548,CUST101,PROD245,2,79.68,Debit Card
ORD1610,2022-08-11 17:22:54.458152720,CUST114,PROD241,3,25.98,Debit Card
ORD1611,2022-08-12 02:08:40.973657888,CUST173,PROD234,2,117.86,Credit Card
ORD1612,2022-08-12 10:54:27.489163056,CUST148,PROD220,4,388.04,PayPal
ORD1613,2022-08-12 19:40:14.004668224,CUST175,PROD206,4,370.15,Credit Card
ORD1614,2022-08-13 04:26:00.520173392,CUST165,PROD238,4,65.11,PayPal
ORD1615,2022-08-13 13:11:47.035678560,CUST148,PROD205,4,207.36,PayPal
ORD1616,2022-08-13 21:57:33.551183728,CUST197,PROD226,3,312.82,Debit Card
