ProductID,Month,BudgetUnits,ForecastUnits,BudgetRevenue,ForecastRevenue
1012,2022-05,89,85.0,7255.47,11024.84
1012,2022-06,99,123.0,9404.9,12521.92
1012,2022-07,96,111.0,11187.14,11765.18
1012,2022-08,86,80.0,11453.77,7439.92
1012,2022-09,94,136.0,11445.18,15415.05
1012,2022-10,92,158.0,9923.07,17960.59
1012,2022-11,96,64.0,7037.26,7051.17
1012,2022-12,107,94.0,8192.6,6012.1
1012,2023-01,93,63.0,10971.98,8115.45
1012,2023-02,156,121.0,13750.31,9463.21
1012,2023-03,30,85.0,2893.82,10556.59
1012,2023-04,112,114.0,11678.53,13283.59
1012,2023-05,128,73.0,11629.31,4765.93
1012,2023-06,132,132.0,15186.03,9244.78
1012,2023-07,103,94.0,10466.5,8957.92
1012,2023-08,110,90.0,12880.06,9543.14
1012,2023-09,94,97.0,8571.7,11673.67
1012,2023-10,94,107.0,8662.28,6727.35
1012,2023-11,118,73.0,13402.82,8066.78
1012,2023-12,66,76.0,5921.39,6040.64
1012,2024-01,76,118.0,7235.95,12937.79
1012,2024-02,91,107.0,7732.91,10629.07
1012,2024-03,111,101.0,10085.22,7356.17
1012,2024-04,103,108.0,9767.78,8722.84
1012,2024-05,110,162.0,10334.58,17563.79
1012,2024-06,107,35.0,10965.07,2881.8
1012,2024-07,127,93.0,10725.06,8791.99
1012,2024-08,103,86.0,10191.51,5688.56
1012,2024-09,95,119.0,13241.43,14001.88
1012,2024-10,105,129.0,12640.13,18265.89
1012,2024-11,121,97.0,12725.44,10134.47
1012,2024-12,106,105.0,8941.25,4977.96
1012,2025-01,86,49.0,8716.89,4905.56
1012,2025-02,66,117.0,7744.25,11980.37
1012,2025-03,133,146.0,10092.06,18383.97
1012,2025-04,108,110.0,12818.41,9022.29
1012,2025-05,88,79.0,7471.37,7705.44
1012,2025-06,70,73.0,7808.54,7170.49
1012,2025-07,107,52.0,9022.55,4477.95
1012,2025-08,100,85.0,11866.43,8376.16
1012,2025-09,100,100.0,11415.97,8820.95
1012,2025-10,122,111.0,12575.85,11215.82
1012,2025-11,110,125.0,13080.16,13674.56
1012,2025-12,117,102.0,14630.83,10132.15
1013,2022-01,58,133.0,5925.11,9406.16
1013,2022-02,96,77.0,13632.4,8658.04
1013,2022-03,68,113.0,6257.71,16714.91
1013,2022-04,78,43.0,7902.76,3925.87
1013,2022-05,91,46.0,9876.79,6524.35
1013,2022-06,61,129.0,5406.17,20475.54
1013,2022-07,108,95.0,13187.62,10749.32
1013,2022-08,88,117.0,7901.18,6468.67
1013,2022-09,140,91.0,12294.76,9870.59
1013,2022-10,68,66.0,6120.48,5742.46
1013,2022-11,101,128.0,9142.47,14376.96
1013,2022-12,112,72.0,11711.74,5503.2
1013,2023-01,121,111.0,12139.94,7382.33
1013,2023-02,102,80.0,11640.16,7761.35
1013,2023-03,83,123.0,9497.75,10475.61
1013,2023-04,123,92.0,11539.49,9484.74
1013,2023-05,84,88.0,8130.39,12166.62
1013,2023-06,129,93.0,17054.93,9199.36
1013,2023-07,107,122.0,11324.98,19566.31
1013,2023-08,104,70.0,13115.38,6278.89
1013,2023-09,93,25.0,11161.83,3011.53
1013,2023-10,115,124.0,15389.3,12257.39
1013,2023-11,118,81.0,10965.03,10239.94
1013,2023-12,107,66.0,11473.24,6298.2
1013,2024-01,83,110.0,7628.52,6681.15
1013,2024-02,77,144.0,5367.01,15202.09
1013,2024-03,112,115.0,8454.94,10575.58
1013,2024-04,102,120.0,8884.28,8509.58
1013,2024-05,120,127.0,12888.17,10767.1
1013,2024-06,108,102.0,12609.28,7014.76
1013,2024-07,102,96.0,7936.25,10117.56
1013,2024-08,100,89.0,10792.06,5743.18
1013,2024-09,98,110.0,10356.68,13960.18
1013,2024-10,75,62.0,7858.6,6905.49
1013,2024-11,142,115.0,11717.99,13817.34
1013,2024-12,83,62.0,12631.11,6705.03
1013,2025-01,114,114.0,15531.54,12209.7
1013,2025-02,124,74.0,8947.44,10039.13
1013,2025-03,129,112.0,13483.25,11665.29
1013,2025-04,86,138.0,9733.28,15545.37
1013,2025-05,107,126.0,11780.71,14947.88
1013,2025-06,76,112.0,10924.55,9748.14
1013,2025-07,97,122.0,11557.17,14104.5
1013,2025-08,67,112.0,5113.88,8890.83
1013,2025-09,110,92.0,12781.17,16440.72
1013,2025-10,115,118.0,9439.83,9903.26
1013,2025-11,78,86.0,6096.87,7181.67
1013,2025-12,95,74.0,6803.72,4881.29
1014,2022-01,109,101.0,13136.55,12737.21
1014,2022-02,93,116.0,6620.63,18220.77
1014,2022-03,123,94.0,9438.53,10293.11
1014,2022-04,62,80.0,7128.46,8150.9
1014,2022-05,90,123.0,7130.46,13175.45
1014,2022-06,90,78.0,9834.11,5863.89
1014,2022-07,138,85.0,19291.9,6175.31
1014,2022-08,112,70.0,8195.9,7279.48
1014,2022-09,113,68.0,13976.17,5444.08
1014,2022-10,102,109.0,11413.15,6000.96
1014,2022-11,132,114.0,12076.43,8481.16
1014,2022-12,66,65.0,7319.32,5945.76
1014,2023-01,77,86.0,10108.73,7889.05
1014,2023-02,88,133.0,9612.93,13447.23
1014,2023-03,87,61.0,6663.26,5367.3
1014,2023-04,95,108.0,10548.35,11401.89
1014,2023-05,104,74.0,5918.11,6436.38
1014,2023-06,80,83.0,7560.71,5719.52
1014,2023-07,77,97.0,7878.29,8109.2
1014,2023-08,109,94.0,8676.59,9495.72
1014,2023-09,137,83.0,16895.22,11158.88
1014,2023-10,129,79.0,18099.66,8129.79
1014,2023-11,94,94.0,10530.96,9520.15
1014,2023-12,96,132.0,8212.3,9757.63
1014,2024-01,115,117.0,14016.15,8563.82
1014,2024-02,121,112.0,16365.43,7704.79
1014,2024-03,104,93.0,7093.29,7637.89
1014,2024-04,122,88.0,10436.86,10710.17
1014,2024-05,119,124.0,10020.53,12220.17
1014,2024-06,120,83.0,10201.61,10018.58
1014,2024-07,131,71.0,6294.37,4525.69
1014,2024-08,79,96.0,8873.04,9248.4
1014,2024-09,85,103.0,6864.82,10179.18
1014,2024-10,87,167.0,10121.21,13213.81
1014,2024-11,80,89.0,5368.2,7274.65
1014,2024-12,85,122.0,7774.78,9788.84
1014,2025-01,73,70.0,7203.12,6623.52
1014,2025-02,122,84.0,14784.41,8939.97
1014,2025-03,99,49.0,7345.68,5808.25
1014,2025-04,127,105.0,14636.82,9429.73
1014,2025-05,92,83.0,10993.45,9011.3
1014,2025-06,95,91.0,10557.36,9835.09
1014,2025-07,83,142.0,8726.67,14237.2
1014,2025-08,129,125.0,12673.05,14174.95
1014,2025-09,78,83.0,4273.88,10832.26
1014,2025-10,62,117.0,5169.96,8836.51
1014,2025-11,96,106.0,10775.24,15294.82
1014,2025-12,107,122.0,9419.23,14376.85
1015,2022-01,103,88.0,10102.28,8663.48
1015,2022-02,103,110.0,9251.69,8962.87
1015,2022-03,114,57.0,9990.49,7912.48
1015,2022-04,45,82.0,5118.95,4816.84
1015,2022-05,151,35.0,19438.41,4862.67
1015,2022-06,118,94.0,12642.94,7291.46
1015,2022-07,116,72.0,10964.61,8993.25
1015,2022-08,77,90.0,7952.97,5980.98
1015,2022-09,123,108.0,8571.65,10673.18
1015,2022-10,84,83.0,8528.93,6827.39
1015,2022-11,119,82.0,14236.47,8110.29
1015,2022-12,117,86.0,10517.64,6122.2
1015,2023-01,111,123.0,15804.6,16268.37
1015,2023-02,104,94.0,11208.5,9334.82
1015,2023-03,129,123.0,10741.16,10185.54
1015,2023-04,127,107.0,12111.33,13873.45
1015,2023-05,92,93.0,8351.44,4739.11
1015,2023-06,117,69.0,10369.26,5616.82
1015,2023-07,114,98.0,11435.15,5685.32
1015,2023-08,98,63.0,10402.11,6877.59
1015,2023-09,99,151.0,10944.9,17349.24
1015,2023-10,102,95.0,12170.47,12115.94
1015,2023-11,73,126.0,8050.18,15626.21
1015,2023-12,109,68.0,8343.04,9901.8
1015,2024-01,105,64.0,11231.08,5820.6
1015,2024-02,63,42.0,4280.64,4485.38
1015,2024-03,99,93.0,10463.66,10697.63
1015,2024-04,57,92.0,4756.18,6363.65
1015,2024-05,89,96.0,8425.89,6108.8
1015,2024-06,90,150.0,7101.8,8673.4
1015,2024-07,105,114.0,11474.49,8208.81
1015,2024-08,119,80.0,9198.99,6783.04
1015,2024-09,97,117.0,10910.23,11634.19
1015,2024-10,118,102.0,13914.52,6620.13
1015,2024-11,68,119.0,4909.49,11002.98
1015,2024-12,98,87.0,8911.16,11728.96
1015,2025-01,49,122.0,7149.27,12271.93
1015,2025-02,99,118.0,13521.13,8295.26
1015,2025-03,101,95.0,11229.95,9878.07
1015,2025-04,113,89.0,11410.74,7408.49
1015,2025-05,86,96.0,8355.74,6786.04
1015,2025-06,131,96.0,9474.7,12243.68
1015,2025-07,85,112.0,8471.07,11901.73
1015,2025-08,103,85.0,10384.35,12820.32
1015,2025-09,55,101.0,5978.48,7443.01
1015,2025-10,72,153.0,6665.03,23252.16
1015,2025-11,110,101.0,12047.14,11703.39
1015,2025-12,123,110.0,12655.74,11484.79
1016,2022-01,127,120.0,10154.87,10093.11
1016,2022-02,106,84.0,9801.85,6392.57
1016,2022-03,94,110.0,11270.9,11025.39
1016,2022-04,141,98.0,23105.45,12254.05
1016,2022-05,109,87.0,4742.6,8362.59
1016,2022-06,103,148.0,7457.72,21851.78
1016,2022-07,94,118.0,4625.09,12210.14
1016,2022-08,93,117.0,9469.68,8358.95
1016,2022-09,118,117.0,13208.37,14651.08
1016,2022-10,122,99.0,8887.32,6472.22
1016,2022-11,126,117.0,12857.11,10428.65
1016,2022-12,100,100.0,9326.48,8252.44
1016,2023-01,143,105.0,12567.4,7082.09
1016,2023-02,85,117.0,9789.25,11061.32
1016,2023-03,101,92.0,7862.17,12193.88
1016,2023-04,107,161.0,9081.8,15546.43
1016,2023-05,117,93.0,8452.79,7093.88
1016,2023-06,102,108.0,10007.01,13509.41
1016,2023-07,119,108.0,11964.0,10117.19
1016,2023-08,111,122.0,11234.54,13572.49
1016,2023-09,93,64.0,7438.22,7625.23
1016,2023-10,108,139.0,10921.17,16905.09
1016,2023-11,126,124.0,11066.46,11827.85
1016,2023-12,102,75.0,11167.55,9419.98
1016,2024-01,90,149.0,8476.7,14143.98
1016,2024-02,95,82.0,10293.93,8241.05
1016,2024-03,133,115.0,14730.25,10863.08
1016,2024-04,71,97.0,5892.59,12008.22
1016,2024-05,99,141.0,11355.91,17045.26
1016,2024-06,104,105.0,11758.81,12922.01
1016,2024-07,85,112.0,12955.85,10948.87
1016,2024-08,94,82.0,6676.7,10637.22
1016,2024-09,101,107.0,13826.57,17412.08
1016,2024-10,82,126.0,9223.11,13858.72
1016,2024-11,109,99.0,14369.0,11426.2
1016,2024-12,106,131.0,12506.05,14615.65
1016,2025-01,106,143.0,11686.08,13988.89
1016,2025-02,82,91.0,6483.08,9351.29
1016,2025-03,105,48.0,10544.34,5582.29
1016,2025-04,103,76.0,12919.14,6281.9
1016,2025-05,75,73.0,7482.02,9098.33
1016,2025-06,123,105.0,9369.15,8781.46
1016,2025-07,82,95.0,5293.31,9767.78
1016,2025-08,112,96.0,12233.52,7350.13
1016,2025-09,70,84.0,8621.28,10564.9
1016,2025-10,90,130.0,8416.65,17916.18
1016,2025-11,109,88.0,12635.15,7097.02
1016,2025-12,81,63.0,8518.91,6216.27
1017,2022-01,98,89.0,12618.25,7957.48
1017,2022-02,85,131.0,10916.18,14209.76
1017,2022-03,65,85.0,7296.77,8537.66
1017,2022-04,131,65.0,14877.36,5481.07
1017,2022-05,126,98.0,15197.23,8213.55
1017,2022-06,71,72.0,6238.49,5355.34
1017,2022-07,124,133.0,13077.16,9861.3
1017,2022-08,97,82.0,12520.9,8847.68
1017,2022-09,109,90.0,6515.32,7264.95
1017,2022-10,77,109.0,7848.67,8715.57
1017,2022-11,92,139.0,7434.81,10710.11
1017,2022-12,95,82.0,8685.38,9289.47
1017,2023-01,134,55.0,13351.11,5556.98
1017,2023-02,98,95.0,9132.87,11884.96
1017,2023-03,90,96.0,8999.8,9857.99
1017,2023-04,96,124.0,9583.34,12939.59
1017,2023-05,98,74.0,8173.26,5457.49
1017,2023-06,103,82.0,8113.54,8688.12
1017,2023-07,110,55.0,14717.28,5544.39
1017,2023-08,97,126.0,9835.44,10697.84
1017,2023-09,143,73.0,14020.8,8846.13
1017,2023-10,78,97.0,8403.04,15523.99
1017,2023-11,82,98.0,9280.28,9998.56
1017,2023-12,75,110.0,7661.32,12225.49
1017,2024-01,122,125.0,13194.94,13470.58
1017,2024-02,78,96.0,8143.7,8637.56
1017,2024-03,101,79.0,13199.34,12150.36
1017,2024-04,92,110.0,8769.15,14472.87
1017,2024-05,108,101.0,10316.89,10418.47
1017,2024-06,79,116.0,6771.89,13151.16
1017,2024-07,102,127.0,10165.33,15948.25
1017,2024-08,81,115.0,7736.96,12058.38
1017,2024-09,101,123.0,6020.38,13293.48
1017,2024-10,70,130.0,4238.16,9737.71
1017,2024-11,66,140.0,4898.52,14398.7
1017,2024-12,89,55.0,8299.63,6411.26
1017,2025-01,96,123.0,8905.1,12321.09
1017,2025-02,92,108.0,12694.0,11778.05
1017,2025-03,103,84.0,8743.71,11474.55
1017,2025-04,77,77.0,7549.93,6879.35
1017,2025-05,139,40.0,14904.59,4712.71
1017,2025-06,77,83.0,8366.22,11681.24
1017,2025-07,81,60.0,9675.4,8285.61
1017,2025-08,93,44.0,12000.47,4181.62
1017,2025-09,122,98.0,11283.42,8692.81
1017,2025-10,129,135.0,7384.35,10340.14
1017,2025-11,135,90.0,9826.72,9010.05
1017,2025-12,97,97.0,8769.65,8948.06
1018,2022-01,90,108.0,7537.07,10017.96
1018,2022-02,97,132.0,10424.42,12837.99
1018,2022-03,110,110.0,13393.24,12392.91
1018,2022-04,135,133.0,13389.3,11921.76
1018,2022-05,117,112.0,11478.71,7064.54
1018,2022-06,63,108.0,7271.26,12969.28
1018,2022-07,74,125.0,6609.45,13713.82
1018,2022-08,108,79.0,9522.74,3805.72
1018,2022-09,81,54.0,8808.52,5482.91
1018,2022-10,118,108.0,10301.97,11734.74
1018,2022-11,92,115.0,9780.29,8657.85
1018,2022-12,100,101.0,9384.58,12359.64
1018,2023-01,134,90.0,12460.13,3941.86
1018,2023-02,97,89.0,5507.31,9541.9
1018,2023-03,111,81.0,10272.8,6142.87
1018,2023-04,115,62.0,10779.5,9224.16
1018,2023-05,101,111.0,9803.76,7840.97
1018,2023-06,99,110.0,7875.17,11939.44
1018,2023-07,124,126.0,8474.79,9527.87
1018,2023-08,67,126.0,7517.84,14814.89
1018,2023-09,82,70.0,8326.13,7176.72
1018,2023-10,82,103.0,9257.09,10887.14
1018,2023-11,79,47.0,7490.97,4893.12
1018,2023-12,94,89.0,8100.08,10492.29
1018,2024-01,98,103.0,7895.81,8702.41
1018,2024-02,103,74.0,7705.84,6791.07
1018,2024-03,124,104.0,16019.81,10058.04
1018,2024-04,93,65.0,8228.22,8832.17
1018,2024-05,106,118.0,12094.81,11771.84
1018,2024-06,95,102.0,10775.47,11367.56
1018,2024-07,109,103.0,9221.54,9626.39
1018,2024-08,81,125.0,4694.69,11819.18
1018,2024-09,147,91.0,11363.73,9059.15
1018,2024-10,125,95.0,14033.37,9737.39
1018,2024-11,92,178.0,9330.92,15409.65
1018,2024-12,90,109.0,9736.59,13003.73
1018,2025-01,102,64.0,11285.12,5905.66
1018,2025-02,94,62.0,8321.77,5073.4
1018,2025-03,99,63.0,10000.3,6495.83
1018,2025-04,77,84.0,6379.37,10305.99
1018,2025-05,49,91.0,3272.68,8117.95
1018,2025-06,116,84.0,11921.06,6625.97
1018,2025-07,138,122.0,16911.05,8149.05
1018,2025-08,77,126.0,7400.67,11787.55
1018,2025-09,106,68.0,12238.48,6831.15
1018,2025-10,109,83.0,12018.84,6837.37
1018,2025-11,119,128.0,14070.29,14452.68
1018,2025-12,112,32.0,13070.14,2980.77
1019,2022-01,101,92.0,7289.9,7961.14
1019,2022-02,113,135.0,9892.2,10449.1
1019,2022-03,129,77.0,18249.98,7797.5
1019,2022-04,82,124.0,10977.09,7952.28
1019,2022-05,131,92.0,16994.18,8324.93
1019,2022-06,68,112.0,8060.15,17068.7
1019,2022-07,134,117.0,12762.94,10177.09
1019,2022-08,94,79.0,8883.84,2874.56
1019,2022-09,103,99.0,15585.7,11777.88
1019,2022-10,90,114.0,6793.62,9682.33
1019,2022-11,62,135.0,6935.74,9532.4
1019,2022-12,98,123.0,10770.41,13475.5
1019,2023-01,82,84.0,8356.05,10332.54
1019,2023-02,83,71.0,10199.09,5448.7
1019,2023-03,121,106.0,14232.13,15222.61
1019,2023-04,113,119.0,9225.69,9831.82
1019,2023-05,112,138.0,14318.31,21792.5
1019,2023-06,106,105.0,12733.15,10549.65
1019,2023-07,98,73.0,11742.79,5343.6
1019,2023-08,110,64.0,13411.94,4753.91
1019,2023-09,116,60.0,10579.63,7767.52
1019,2023-10,83,101.0,7505.8,4268.69
1019,2023-11,106,110.0,8251.52,12577.64
1019,2023-12,84,74.0,8411.51,6139.38
1019,2024-01,145,61.0,16641.48,7608.08
1019,2024-02,60,56.0,6674.87,4925.88
1019,2024-03,107,128.0,9903.6,9395.31
1019,2024-04,45,105.0,3664.25,11322.64
1019,2024-05,104,65.0,13985.66,8260.29
1019,2024-06,116,70.0,10654.76,6042.87
1019,2024-07,91,71.0,9891.06,7506.89
1019,2024-08,107,87.0,13462.78,9108.34
1019,2024-09,45,83.0,4448.7,10303.05
1019,2024-10,93,93.0,8067.16,10847.41
1019,2024-11,91,84.0,7749.28,9568.82
1019,2024-12,89,58.0,10008.33,4783.06
1019,2025-01,107,109.0,13275.72,13746.35
1019,2025-02,88,95.0,6528.89,13483.67
1019,2025-03,108,134.0,10110.97,6535.37
1019,2025-04,130,102.0,13346.28,10341.43
1019,2025-05,112,113.0,7637.2,14370.47
1019,2025-06,89,88.0,11974.82,10825.23
1019,2025-07,93,53.0,9600.65,6013.72
1019,2025-08,98,68.0,8250.25,4666.12
1019,2025-09,104,120.0,12532.83,9803.32
1019,2025-10,104,113.0,9336.81,10880.47
1019,2025-11,142,105.0,16707.6,9358.56
1019,2025-12,100,57.0,9949.86,7399.0
1020,2022-01,141,129.0,16036.93,13070.81
1020,2022-02,88,95.0,9878.59,7635.29
1020,2022-03,118,75.0,7600.98,5602.31
1020,2022-04,66,65.0,8094.42,6174.75
1020,2022-05,104,128.0,13018.93,11185.29
1020,2022-06,126,109.0,12608.38,12104.72
1020,2022-07,71,80.0,6946.44,9219.42
1020,2022-08,92,96.0,10983.76,12988.08
1020,2022-09,115,131.0,10569.97,12096.43
1020,2022-10,106,92.0,9524.89,12999.93
1020,2022-11,95,75.0,10426.06,10942.12
1020,2022-12,101,130.0,9215.55,11403.23
1020,2023-01,86,96.0,11758.52,6826.81
1020,2023-02,132,74.0,12582.74,8946.21
1020,2023-03,112,107.0,7505.42,11668.98
1020,2023-04,79,164.0,7562.78,17173.75
1020,2023-05,77,88.0,5711.8,10959.37
1020,2023-06,94,114.0,8112.98,9971.74
1020,2023-07,125,75.0,7996.39,8261.7
1020,2023-08,77,89.0,9103.84,7078.62
1020,2023-09,117,82.0,15188.19,10916.46
1020,2023-10,90,94.0,7502.52,9870.0
1020,2023-11,122,63.0,14438.57,4214.8
1020,2023-12,82,55.0,11652.11,5580.71
1020,2024-01,104,83.0,12619.29,3935.91
1020,2024-02,100,155.0,9235.89,15566.45
1020,2024-03,113,79.0,11351.63,9797.97
1020,2024-04,103,109.0,9580.17,11760.01
1020,2024-05,101,136.0,11563.28,12771.48
1020,2024-06,51,117.0,5870.37,9018.04
1020,2024-07,60,71.0,7111.43,5210.01
1020,2024-08,90,105.0,11203.86,10452.34
1020,2024-09,97,86.0,12863.47,10891.79
1020,2024-10,98,65.0,8251.03,7441.66
1020,2024-11,85,122.0,9114.48,13092.59
1020,2024-12,113,112.0,9367.3,10287.68
1020,2025-01,146,69.0,13214.33,8738.33
1020,2025-02,96,,7059.51,8958.66
1020,2025-03,120,134.0,12129.09,16900.71
1020,2025-04,79,104.0,6829.73,10851.98
1020,2025-05,115,126.0,9223.22,16592.58
1020,2025-06,90,74.0,8692.91,4694.28
1020,2025-07,100,107.0,9599.26,12134.24
1020,2025-08,93,,6620.36,10106.68
1020,2025-09,82,88.0,8046.37,9220.15
1020,2025-10,67,60.0,6295.35,6711.58
1020,2025-11,107,122.0,13484.3,13714.12
1020,2025-12,99,74.0,8026.79,6535.73
1021,2022-01,105,105.0,10508.91,10099.1
1021,2022-02,112,105.0,11867.18,11309.65
1021,2022-03,89,74.0,9774.21,8170.95
1021,2022-04,95,,13829.01,7210.76
1021,2022-05,95,106.0,7306.96,10910.68
1021,2022-06,135,123.0,15206.94,14121.72
1021,2022-07,102,123.0,9882.04,10999.87
1021,2022-08,102,122.0,10874.07,14257.34
1021,2022-09,59,129.0,8661.91,17205.07
1021,2022-10,93,78.0,9816.08,5875.4
1021,2022-11,114,86.0,13590.31,11528.59
1021,2022-12,59,107.0,5076.03,6928.84
1021,2023-01,87,94.0,10498.62,5824.69
1021,2023-02,121,150.0,13545.81,17047.28
1021,2023-03,99,70.0,10958.96,7672.05
1021,2023-04,114,164.0,13059.34,18145.42
1021,2023-05,131,66.0,10106.12,5980.91
1021,2023-06,86,117.0,8054.0,16789.31
1021,2023-07,130,119.0,11996.42,13735.43
1021,2023-08,116,73.0,12409.17,8588.66
1021,2023-09,104,139.0,12925.46,11031.1
1021,2023-10,102,79.0,11382.29,6187.38
1021,2023-11,118,109.0,14091.17,10504.64
1021,2023-12,70,144.0,6758.4,19356.08
1021,2024-01,108,116.0,14752.26,12586.68
1021,2024-02,128,62.0,15030.02,5825.08
1021,2024-03,97,100.0,10372.26,14142.9
1021,2024-04,62,101.0,5311.56,13043.68
1021,2024-05,91,111.0,8376.54,12953.86
1021,2024-06,120,90.0,12117.78,5804.19
1021,2024-07,106,121.0,9422.54,15489.1
1021,2024-08,58,53.0,4189.64,4657.65
1021,2024-09,100,,9865.82,11572.76
1021,2024-10,90,68.0,6761.18,10391.53
1021,2024-11,52,95.0,6716.22,10647.99
1021,2024-12,83,100.0,9734.11,13020.37
1021,2025-01,82,119.0,8614.1,15185.6
1021,2025-02,127,91.0,9018.03,10000.53
1021,2025-03,135,117.0,14121.44,18723.06
1021,2025-04,79,122.0,6998.71,12351.38
1021,2025-05,101,137.0,8209.25,11867.32
1021,2025-06,68,112.0,6176.8,12381.51
1021,2025-07,78,91.0,9420.73,8703.42
1021,2025-08,112,113.0,10408.89,6893.72
1021,2025-09,119,104.0,14240.21,5167.01
1021,2025-10,66,46.0,5442.57,5798.24
1021,2025-11,111,99.0,11391.35,11782.95
1021,2025-12,93,109.0,9560.32,4940.31
1022,2022-01,92,133.0,8471.62,12824.23
1022,2022-02,87,87.0,10655.78,8116.91
1022,2022-03,79,22.0,6995.13,1118.25
1022,2022-04,63,119.0,7192.93,6196.29
1022,2022-05,117,111.0,9866.45,13137.91
1022,2022-06,67,69.0,4770.82,4982.66
1022,2022-07,117,66.0,9005.96,5029.7
1022,2022-08,103,91.0,12076.42,7481.65
1022,2022-09,74,87.0,7451.59,6668.31
1022,2022-10,105,145.0,9264.73,14631.55
1022,2022-11,126,83.0,10437.69,6005.94
1022,2022-12,107,112.0,10350.79,11274.44
1022,2023-01,125,121.0,8949.42,12010.77
1022,2023-02,101,117.0,9602.15,9742.0
1022,2023-03,90,54.0,8906.12,4557.56
1022,2023-04,108,73.0,9793.84,5458.14
1022,2023-05,78,116.0,7022.79,12789.45
1022,2023-06,76,101.0,4977.5,8798.78
1022,2023-07,89,113.0,9150.22,10692.56
1022,2023-08,115,103.0,12640.61,12164.38
1022,2023-09,97,91.0,10250.17,8053.01
1022,2023-10,106,126.0,12315.33,11258.76
1022,2023-11,73,97.0,7050.5,12267.53
1022,2023-12,91,93.0,10352.16,8084.0
1022,2024-01,95,141.0,12236.89,16150.4
1022,2024-02,104,74.0,11461.4,7419.98
1022,2024-03,103,85.0,10178.09,8008.89
1022,2024-04,105,134.0,11158.55,7697.87
1022,2024-05,79,59.0,6573.94,6652.72
1022,2024-06,107,83.0,11167.03,6633.38
1022,2024-07,70,63.0,5732.66,8457.15
1022,2024-08,72,129.0,9038.23,12156.73
1022,2024-09,98,83.0,9654.79,9560.03
1022,2024-10,99,123.0,12144.79,13198.41
1022,2024-11,105,97.0,11118.46,6878.98
1022,2024-12,107,103.0,8748.16,15697.15
1022,2025-01,79,77.0,8256.85,3877.99
1022,2025-02,83,60.0,6611.7,5722.35
1022,2025-03,105,126.0,12078.01,16156.61
1022,2025-04,110,86.0,13331.15,7436.76
1022,2025-05,86,136.0,9860.11,14160.18
1022,2025-06,113,120.0,8101.49,11554.7
1022,2025-07,75,101.0,6412.41,13387.26
1022,2025-08,109,78.0,10739.4,5332.54
1022,2025-09,99,112.0,10310.67,5646.37
1022,2025-10,92,111.0,9659.37,14158.19
1022,2025-11,73,111.0,6267.93,11483.93
1022,2025-12,106,115.0,9257.11,11867.58
1023,2022-01,75,63.0,8246.78,6124.23
1023,2022-02,66,77.0,6549.1,10581.37
1023,2022-03,119,118.0,7514.94,11342.16
1023,2022-04,108,108.0,11572.58,10013.49
1023,2022-05,133,135.0,12895.59,9997.71
1023,2022-06,139,84.0,17063.51,12285.48
1023,2022-07,79,105.0,7258.6,11697.7
1023,2022-08,105,147.0,11616.19,14452.97
1023,2022-09,121,91.0,11074.54,14058.38
1023,2022-10,82,86.0,8176.03,6202.06
1023,2022-11,56,124.0,4655.54,10540.66
1023,2022-12,91,73.0,7038.49,7486.18
1023,2023-01,146,116.0,16609.09,7063.86
1023,2023-02,98,68.0,11198.05,6312.27
1023,2023-03,99,96.0,8627.99,5807.35
1023,2023-04,110,63.0,8272.84,5738.38
1023,2023-05,84,105.0,9998.48,10998.44
1023,2023-06,102,99.0,11830.05,5185.56
1023,2023-07,106,75.0,7861.15,7398.43
1023,2023-08,91,113.0,10995.99,4563.34
1023,2023-09,97,147.0,11268.65,19798.66
1023,2023-10,100,62.0,7632.12,7211.73
1023,2023-11,117,80.0,10934.23,8405.18
1023,2023-12,63,89.0,8264.69,13631.9
1023,2024-01,96,144.0,8478.93,11271.2
1023,2024-02,54,122.0,4932.53,19157.23
1023,2024-03,105,103.0,6584.29,14012.63
1023,2024-04,91,94.0,4978.63,11440.7
1023,2024-05,118,83.0,11883.55,8995.48
1023,2024-06,118,101.0,15731.26,9344.35
