TransactionID,TransactionDate,StoreID,ProductID,CustomerID,ChannelID,Quantity,UnitPrice,Discount,Revenue,Cost,GST,TransactionTime,State
TXN00018232,2023-04-03,STR001,PRD00967,CUST009234,CH001,7,71.97,0.0,503.79,216.16,,17:05:00,NSW
TXN00004022,2022-11-12,STR049,PRD01250,CUST003931,CH002,2,49.26,0.0,98.52,65.58,9.85,14:12:00,QLD
TXN00049006,2022-09-24,STR027,PRD00373,CUST008147,CH002,3,98.68,0.0,296.04,132.03,29.6,08:56:00,VIC
TXN00019774,2024-03-20,STR045,PRD01157,CUST018964,CH003,9,29.91,0.05,255.73,187.92,25.57,09:07:00,QLD
TXN00031778,2023-05-07,STR034,PRD01833,CUST015748,CH002,10,56.79,0.0,567.9,320.1,56.79,09:13:00,vic
TXN00002542,2022-10-13,STR032,PRD00809,CUST012399,CH003,9,8.92,0.0,80.28,52.65,8.03,12:54:00,Vic
TXN00036744,2023-10-04,STR023,PRD00081,CUST006247,CH003,9,51.67,0.0,465.03,277.47,46.5,14:07:00,VIC
TXN00042685,2023-02-28,STR007,PRD00675,CUST012646,CH001,5,72.73,0.0,363.65,166.45,36.36,12:09:00,NSW
TXN00013899,2023-01-22,STR023,PRD00548,CUST015237,CH001,4,37.76,0.0,29691.2,60.48,15.1,18:53:00,Vic
TXN00005103,2024-03-28,STR036,PRD01345,CUST005660,CH001,2,40.38,0.0,80.76,32.96,8.08,22:49:00,vic
TXN00005818,2022-11-07,STR023,PRD01534,CUST004981,CH001,8,27.37,0.0,218.96,131.36,21.9,22:30:00,VIC
TXN00031011,2024-02-12,STR012,PRD01481,CUST017474,CH001,5,68.17,0.0,340.85,229.65,34.08,14:03:00,NSW
TXN00016598,2024-04-14,STR049,PRD00912,CUST017249,CH003,10,77.5,0.0,775.0,372.5,77.5,09:23:00,Qld
TXN00026986,2022-12-02,STR019,PRD01924,CUST017644,CH002,4,58.37,0.0,233.48,102.44,23.35,18:05:00,NSW
TXN00034646,2022-11-11,STR050,PRD01924,CUST012983,CH002,5,42.23,0.0,211.15,128.05,21.12,14:36:00,qld
TXN00034589,2024-06-07,STR044,PRD00135,CUST008014,CH002,10,84.31,0.0,843.1,474.8,84.31,21:13:00,QLD
TXN00014549,2022-11-27,STR009,PRD00296,CUST016561,CH001,9,56.33,0.0,506.97,276.48,50.7,08:57:00,nsw
TXN00035004,2024-04-12,STR013,PRD00434,CUST015146,CH002,2,32.76,0.1,58.97,45.22,5.9,15:08:00,NSW
TXN00028122,2024-03-15,STR008,PRD01498,CUST003295,CH001,7,68.21,0.05,453.6,316.54,45.36,17:29:00,nsw
TXN00039959,2022-08-13,STR013,PRD01832,,CH001,9,118.74,0.15,908.36,447.57,90.84,10:03:00,Nsw
TXN00013771,2022-07-08,STR040,PRD00633,CUST017178,CH003,7,93.04,0.0,651.28,301.77,65.13,21:55:00,qld
TXN00003690,2024-01-10,STR019,PRD00209,CUST004279,CH001,6,7.89,0.0,47.34,31.86,4.73,12:43:00,Nsw
TXN00002280,2022-08-28,STR004,PRD01532,CUST007842,CH001,10,99.23,0.0,992.3,403.2,99.23,09:34:00,NSW
TXN00047520,2023-12-05,STR002,PRD01089,CUST018067,CH001,9,56.89,0.2,409.61,347.49,40.96,10:01:00,NSW
TXN00026677,2024-03-19,STR002,PRD00269,CUST019858,CH001,4,14.31,0.0,57.24,32.28,5.72,10:16:00,NSW
TXN00001995,2022-08-11,STR030,PRD00590,,CH002,3,34.65,0.0,103.95,49.56,10.4,15:00:00,VIC
TXN00003059,2023-02-08,STR032,PRD01481,CUST014349,CH003,10,83.31,0.0,833.1,459.3,83.31,21:21:00,VIC
TXN00021939,2023-04-19,STR007,PRD00066,CUST007614,CH001,6,98.9,0.05,563.73,254.88,56.37,15:44:00,Nsw
TXN00031075,2024-01-18,STR034,PRD01761,CUST015242,CH003,7,59.04,0.0,413.28,194.32,41.33,09:26:00,VIC
TXN00038665,2023-09-01,STR032,PRD00204,CUST019615,CH001,5,39.19,0.0,195.95,93.7,19.6,18:05:00,Vic
TXN00018558,2023-02-21,STR025,PRD01835,CUST003975,CH001,3,37.11,0.1,100.2,71.34,10.02,16:54:00,VIC
TXN00001531,2023-04-14,STR049,PRD01948,CUST019768,CH002,9,37.34,0.2,268.85,153.54,26.89,13:22:00,Qld
TXN00041432,2024-04-14,STR030,PRD01765,CUST019452,CH001,7,109.75,0.0,768.25,330.33,76.82,06:28:00,VIC
TXN00015268,2024-04-23,STR037,PRD01148,CUST017168,CH002,9,43.72,0.0,393.48,267.75,39.35,19:51:00,vic
TXN00039319,2023-01-03,STR005,PRD01580,CUST016510,CH001,8,47.42,0.05,360.39,194.0,36.04,15:18:00,NSW
TXN00009123,2022-10-27,STR038,PRD01844,CUST000887,CH002,10,66.28,0.0,662.8,340.1,66.28,13:34:00,vic
TXN00004090,2024-03-06,STR010,PRD00259,CUST019379,CH003,10,40.6,0.0,406.0,201.6,40.6,16:37:00,nsw
TXN00044025,2023-07-17,STR049,PRD00466,CUST016341,CH002,8,16.98,0.1,122.26,100.16,12.23,16:11:00,qld
TXN00028088,2023-06-08,STR003,PRD01131,CUST006175,CH001,6,74.87,0.15,381.84,260.88,38.18,09:58:00,NSW
TXN00016390,2023-11-22,STR043,PRD01495,CUST001754,CH002,5,79.35,0.2,317.4,224.25,31.74,15:10:00,qld
TXN00047817,2024-03-14,STR027,PRD00084,CUST012625,CH003,7,29.91,0.0,209.37,86.38,20.94,21:25:00,vic
TXN00028295,99/99/9999,STR039,PRD00295,CUST016046,CH001,8,52.69,0.0,421.52,177.28,42.15,22:11:00,qld
TXN00003225,2022-12-09,STR021,PRD00772,CUST018078,CH002,2,19.16,0.0,38.32,15.68,3.83,19:19:00,VIC
TXN00019029,2023-06-10,STR036,PRD01117,CUST001078,CH003,8,54.88,0.0,439.04,289.44,43.9,21:42:00,vic
TXN00037351,2024-02-08,STR021,PRD01903,,CH002,3,49.78,0.0,149.34,105.09,14.93,14:55:00,VIC
TXN00010670,2022-10-27,STR018,PRD00390,CUST015367,CH003,6,77.62,0.0,465.72,290.22,46.57,09:36:00,NSW
TXN00046953,2023-11-19,STR005,PRD01903,CUST014541,CH003,2,75.68,0.05,143.79,70.06,14.38,09:09:00,Nsw
TXN00047022,2023-03-07,STR028,PRD01282,CUST004211,CH003,9,109.47,0.0,985.23,404.19,98.52,08:49:00,VIC
TXN00009715,2024-02-09,STR019,PRD00230,CUST002364,CH003,6,14.04,0.1,75.82,40.5,7.58,17:57:00,Nsw
TXN00047756,2022-10-20,STR048,PRD00700,CUST004938,CH003,5,6.44,0.0,32.2,17.6,3.22,11:08:00,QLD
TXN00033410,2022-07-26,STR047,PRD01317,CUST019300,CH003,3,83.16,0.2,199.58,108.81,19.96,16:40:00,Qld
TXN00025939,2024-05-31,STR019,PRD01027,CUST018755,CH002,8,41.19,0.0,329.52,233.12,32.95,11:39:00,NSW
TXN00018503,2023-02-17,STR006,PRD01202,CUST014474,CH003,3,46.4,0.2,111.36,79.32,11.14,10:51:00,Nsw
TXN00024685,2023-05-24,STR018,PRD01107,CUST004595,CH001,6,63.04,0.0,378.24,152.22,37.82,17:06:00,NSW
TXN00049608,2024-06-07,STR045,PRD01607,CUST011498,CH001,5,73.68,0.0,368.4,209.15,36.84,17:28:00,QLD
TXN00014277,2023-03-03,STR040,PRD00202,CUST017360,CH001,9,86.74,0.1,702.59,327.15,70.26,19:47:00,Qld
TXN00004847,2024-03-03,STR047,PRD00315,CUST002607,CH003,4,66.01,0.0,264.04,133.56,26.4,10:18:00,QLD
TXN00005737,2023-05-18,STR027,PRD00466,,CH002,5,26.22,0.0,131.1,62.6,13.11,22:51:00,Vic
TXN00006602,2024-02-23,STR022,PRD01911,CUST008876,CH001,2,52.3,0.05,99.37,48.8,9.94,12:34:00,Vic
TXN00020510,2022-11-20,STR042,PRD00158,CUST016091,CH001,1,39.29,0.0,39.29,26.16,3.93,19:09:00,QLD
TXN00024782,2023-03-08,STR025,PRD00563,CUST011664,CH001,10,56.73,0.05,538.93,337.0,53.89,18:07:00,Vic
TXN00044947,2023-04-26,STR034,PRD00428,CUST009098,CH001,7,11.67,0.05,77.61,44.45,7.76,22:21:00,VIC
TXN00037643,2022-10-18,STR036,PRD01439,CUST011192,CH003,5,104.98,0.1,25895.22,210.4,47.24,06:38:00,Vic
TXN00016128,2023-08-22,STR018,PRD00488,CUST003184,CH001,10,35.51,0.1,319.59,246.5,31.96,18:48:00,Nsw
TXN00014013,2022-07-05,STR002,PRD00484,CUST008357,CH001,8,4.01,0.1,28.87,17.36,2.89,20:45:00,NSW
TXN00011014,2023-07-28,STR020,PRD00284,CUST012153,CH003,1,73.6,0.0,73.6,36.32,7.36,21:22:00,NSW
TXN00034485,2024-01-30,STR041,PRD00591,CUST013974,CH001,8,39.12,0.0,312.96,230.8,31.3,22:45:00,QLD
TXN00012005,2022-08-04,STR009,PRD00810,CUST018875,CH003,9,54.28,0.0,488.52,289.89,48.85,07:30:00,nsw
TXN00030572,2023-03-17,STR009,PRD01451,CUST000953,CH001,4,45.61,0.15,155.07,74.96,15.51,08:25:00,NSW
TXN00005141,2024-01-24,STR024,PRD00625,CUST019897,CH003,9,32.25,0.05,275.74,144.63,27.57,06:09:00,VIC
TXN00019471,2022-08-25,STR039,PRD00958,CUST019361,CH001,2,67.84,0.0,135.68,79.2,13.57,17:15:00,QLD
TXN00026526,2023-07-06,STR017,PRD00361,CUST019042,CH003,3,3.62,0.15,9.23,7.62,0.92,15:17:00,nsw
TXN00040422,2024-03-17,STR014,PRD01778,,CH003,1,69.48,0.1,62.53,48.36,6.25,17:35:00,NSW
TXN00015868,2024-04-20,STR034,PRD00911,,CH001,8,112.18,0.0,897.44,359.2,89.74,17:51:00,vic
TXN00034563,2023-11-10,STR015,PRD00643,CUST014314,CH001,2,24.38,0.05,46.32,25.2,4.63,19:05:00,nsw
TXN00000706,2023-10-13,STR024,PRD00377,,CH001,10,50.04,0.05,475.38,365.1,47.54,19:27:00,VIC
TXN00017317,2023-12-05,STR008,PRD00753,CUST019765,CH003,4,39.89,0.0,159.56,109.72,15.96,09:30:00,Nsw
TXN00018278,2023-06-22,STR020,PRD01017,CUST019047,CH001,8,14.52,0.0,116.16,57.04,11.62,13:54:00,NSW
TXN00030532,2023-11-21,STR033,PRD00619,CUST018639,CH001,2,52.97,0.0,105.94,77.58,10.59,19:53:00,VIC
TXN00003459,2024-02-10,STR029,PRD00838,,CH002,4,64.53,0.0,258.12,193.12,25.81,17:06:00,Vic
TXN00026146,2023-01-24,STR018,PRD01110,CUST016330,CH003,2,37.9,0.0,75.8,38.56,7.58,07:25:00,nsw
TXN00046951,2024-06-11,STR039,PRD01366,CUST015248,CH003,-2,75.26,0.05,500.48,279.72,50.05,20:33:00,Qld
TXN00040792,2023-02-19,STR001,PRD00863,CUST016863,CH001,9,79.76,0.05,681.95,374.94,68.2,17:02:00,NSW
TXN00024136,2023-11-29,STR039,PRD00344,CUST009836,CH001,4,34.67,0.1,124.81,58.56,12.48,08:54:00,QLD
TXN00026144,2023-09-23,STR035,PRD00461,CUST000240,CH003,6,102.03,0.0,612.18,282.66,61.22,11:47:00,Vic
TXN00004402,2022-11-23,STR050,PRD00505,,CH002,8,6.67,0.0,53.36,25.28,5.34,09:18:00,qld
TXN00007378,2023-03-07,STR012,PRD00288,CUST007116,CH002,2,64.51,0.1,116.12,79.38,11.61,21:31:00,Nsw
TXN00018421,2024-04-26,STR044,PRD00129,CUST017095,CH001,8,5.12,0.1,36.86,22.0,3.69,10:49:00,qld
TXN00028654,2024-05-01,STR007,PRD01832,CUST007783,CH001,2,111.21,0.05,211.3,99.46,21.13,17:29:00,NSW
TXN00001696,2022-09-01,STR028,PRD01617,,CH002,7,54.38,0.05,361.63,156.24,36.16,10:02:00,VIC
TXN00015152,2024-03-08,STR027,PRD01330,CUST015759,CH003,2,54.53,0.05,103.61,63.02,10.36,07:15:00,VIC
TXN00030578,2023-09-29,STR036,PRD00501,CUST004677,CH002,10,73.65,0.0,736.5,295.6,73.65,15:57:00,VIC
TXN00011985,2023-06-16,STR035,PRD01087,CUST009308,CH003,5,69.21,0.2,276.84,236.9,27.68,21:50:00,VIC
TXN00007999,2023-03-03,STR010,PRD01161,CUST008929,CH001,9,64.79,0.0,583.11,293.4,58.31,06:31:00,Nsw
TXN00039442,2024-03-24,STR026,PRD00699,CUST006941,CH002,9,47.14,0.2,339.41,292.86,33.94,22:27:00,Vic
TXN00012257,2023-08-15,STR040,PRD01939,CUST016195,CH003,2,86.93,0.0,173.86,92.32,17.39,09:11:00,qld
TXN00000917,2022-07-24,STR022,PRD01346,,CH002,3,76.98,0.1,207.85,126.72,20.78,08:26:00,VIC
TXN00043264,2023-08-19,STR040,PRD00126,CUST002009,CH002,1,71.09,0.05,67.54,37.06,6.75,18:41:00,qld
TXN00040898,2023-08-13,STR004,PRD01127,CUST010980,CH003,4,52.53,0.1,189.11,116.2,18.91,07:51:00,nsw
TXN00016507,2023-02-02,STR015,PRD01179,CUST019306,CH001,5,24.36,0.1,109.62,65.2,10.96,15:47:00,NSW
TXN00030783,2024-04-20,STR039,PRD01570,CUST009424,CH003,7,32.0,0.05,212.8,146.16,21.28,09:56:00,Qld
TXN00007689,2023-03-28,STR024,PRD00501,CUST016281,CH001,8,62.96,0.0,503.68,236.48,50.37,17:32:00,vic
TXN00027403,2023-12-21,STR044,PRD00834,CUST017848,CH002,2,6.61,0.05,12.56,6.74,1.26,22:37:00,Qld
TXN00009337,2024-05-11,STR014,PRD00173,CUST007782,CH002,7,40.02,0.05,266.13,167.37,26.61,22:04:00,nsw
TXN00024342,2023-10-01,STR041,PRD01761,CUST009747,CH001,3,56.5,0.0,169.5,83.28,16.95,17:23:00,QLD
TXN00006303,2024-04-25,STR050,PRD00078,CUST003824,CH003,3,23.43,0.0,70.29,33.99,7.03,11:26:00,QLD
TXN00032462,2022-11-07,STR001,PRD00441,CUST011873,CH001,2,71.83,0.0,143.66,81.82,14.37,11:13:00,Nsw
TXN00013814,2023-04-04,STR030,PRD01692,CUST015594,CH001,3,34.17,0.1,92.26,50.22,9.23,14:21:00,VIC
TXN00048627,2023-04-02,STR021,PRD00521,CUST012828,CH001,7,15.08,0.0,105.56,51.59,10.56,08:43:00,Vic
TXN00003175,2024-06-17,STR036,PRD01156,CUST019790,CH001,7,82.77,0.0,579.39,279.58,57.94,12:42:00,VIC
TXN00017265,2024-04-07,STR006,PRD00945,CUST009667,CH003,6,108.82,0.0,652.92,287.16,65.29,18:29:00,NSW
TXN00038672,2023-12-11,STR005,PRD00792,CUST013903,CH002,7,42.74,0.2,239.34,141.05,23.93,21:00:00,NSW
TXN00009248,2022-10-25,STR031,PRD00998,CUST007044,CH003,8,22.65,0.1,163.08,80.96,16.31,22:44:00,Vic
TXN00040488,2024-06-13,STR005,PRD00024,CUST011938,CH003,6,111.23,0.0,667.38,271.02,66.74,14:51:00,nsw
TXN00047718,2023-03-14,STR034,PRD00168,CUST019486,CH001,4,30.76,0.2,98.43,58.0,9.84,14:34:00,Vic
TXN00035324,2022-08-10,STR021,PRD00059,CUST008647,CH001,9,40.46,0.0,364.14,231.48,36.41,17:44:00,Vic
TXN00042129,2023-02-11,STR002,PRD00802,CUST012789,CH003,1,66.48,0.1,59.83,40.14,5.98,06:51:00,NSW
TXN00043574,2022-11-06,STR030,PRD00979,CUST019911,CH003,10,6.38,0.1,57.42,41.3,5.74,08:00:00,Vic
TXN00029198,2023-12-30,STR024,PRD01908,,CH002,10,94.08,0.05,893.76,417.4,89.38,21:59:00,vic
TXN00002181,2023-05-12,STR041,PRD00957,CUST018709,CH003,7,62.55,0.0,437.85,216.79,43.78,22:12:00,qld
TXN00011803,2024-06-04,STR041,PRD00976,CUST004771,CH003,9,95.69,0.0,861.21,373.68,86.12,22:24:00,Qld
TXN00004109,2024-04-02,STR011,PRD01196,CUST019477,CH002,6,9.16,0.0,54.96,23.46,5.5,17:29:00,NSW
TXN00018876,2024-02-12,STR031,PRD00065,CUST007729,CH001,6,9.65,0.05,55.0,23.76,5.5,22:39:00,Vic
TXN00004812,2024-06-10,STR024,PRD01944,CUST013924,CH003,7,78.68,0.05,523.22,246.12,52.32,19:20:00,VIC
TXN00026435,2023-10-02,STR011,PRD01426,CUST011449,CH002,8,61.15,0.1,440.28,324.72,44.03,09:27:00,Nsw
TXN00002569,2023-04-06,STR003,PRD01984,CUST012728,CH001,6,38.41,0.2,184.37,127.02,18.44,07:25:00,NSW
TXN00031296,2023-03-13,STR045,PRD00159,CUST009949,CH002,3,23.35,0.1,63.05,31.74,6.3,07:55:00,QLD
TXN00023681,2024-06-30,STR019,PRD00318,CUST000046,CH002,5,74.55,0.05,354.11,187.45,35.41,18:48:00,Nsw
TXN00024632,2023-05-14,STR033,PRD01724,CUST002518,CH001,3,6.17,0.1,16.66,10.62,1.67,10:23:00,Vic
TXN00015327,2023-03-28,STR031,PRD00630,CUST007596,CH003,1,36.38,0.0,36.38,25.0,3.64,18:23:00,VIC
TXN00021538,2023-05-08,STR043,PRD01709,CUST012570,CH001,10,73.56,0.05,698.82,486.2,,14:04:00,QLD
TXN00030661,2022-11-18,STR046,PRD01870,CUST003117,CH001,8,37.36,0.0,298.88,206.24,29.89,22:51:00,qld
TXN00039219,2024-04-18,STR023,PRD00762,CUST001476,CH003,5,40.16,0.0,200.8,143.9,20.08,22:20:00,VIC
TXN00030306,2024-02-21,STR030,PRD01457,CUST014696,CH002,10,34.02,0.0,340.2,237.1,34.02,12:07:00,VIC
TXN00049974,2023-08-06,STR048,PRD00412,,CH001,2,67.79,0.05,128.8,65.64,12.88,11:23:00,Qld
TXN00015670,2024-01-13,STR020,PRD01018,,CH003,9,47.55,0.0,427.95,181.26,42.8,20:06:00,Nsw
TXN00004275,2023-11-24,STR040,PRD00867,CUST015488,CH002,7,66.61,0.0,466.27,292.88,46.63,13:28:00,qld
TXN00024650,2023-04-19,STR027,PRD01908,CUST013617,CH002,10,77.63,0.0,776.3,417.4,77.63,12:03:00,Vic
TXN00013619,2023-05-12,STR015,PRD00632,CUST010812,CH001,6,66.54,0.0,399.24,296.1,39.92,22:56:00,NSW
TXN00024086,2022-12-22,STR049,PRD01779,,CH001,6,65.78,0.0,394.68,199.68,39.47,09:48:00,Qld
TXN00023663,2023-12-19,STR032,PRD01420,CUST000942,CH003,5,10.6,0.0,53.0,30.8,5.3,13:21:00,Vic
TXN00045111,2023-06-22,STR015,PRD01919,CUST011837,CH002,6,94.92,0.05,541.04,231.72,54.1,12:58:00,Nsw
TXN00010685,2022-08-28,STR004,PRD00648,CUST006486,CH002,5,60.36,0.0,301.8,193.45,30.18,13:08:00,nsw
TXN00037585,2022-08-02,STR004,PRD01278,CUST001182,CH002,3,78.28,0.15,199.61,103.11,19.96,19:49:00,NSW
TXN00026215,2023-01-24,STR043,PRD01287,,CH002,4,13.6,0.0,54.4,29.44,5.44,11:16:00,QLD
TXN00020756,2023-06-16,STR011,PRD01909,CUST012434,CH002,6,87.73,0.0,526.38,240.54,52.64,13:59:00,Nsw
TXN00032106,2024-05-11,STR046,PRD01367,CUST016297,CH001,8,19.42,0.15,132.06,65.52,13.21,12:21:00,QLD
TXN00039176,2023-08-09,STR010,PRD01339,CUST012151,CH002,4,12.64,0.1,45.5,30.8,4.55,21:24:00,NSW
TXN00017864,2024-05-15,STR001,PRD01591,CUST006270,CH001,9,14.87,0.0,133.83,82.62,13.38,13:00:00,Nsw
TXN00004391,2023-05-16,STR035,PRD01189,CUST010800,CH002,4,13.55,0.1,48.78,26.92,4.88,07:00:00,vic
TXN00043991,2023-10-11,STR039,PRD00558,CUST004507,CH003,4,4.87,0.0,19.48,7.8,1.95,13:44:00,QLD
TXN00002755,2022-08-03,STR026,PRD01690,CUST018648,CH001,10,9.43,0.0,94.3,59.6,9.43,22:06:00,Vic
TXN00040275,2023-07-10,STR025,PRD01362,,CH003,5,55.41,0.0,277.05,127.9,27.7,06:15:00,VIC
TXN00002650,2024-06-08,STR033,PRD01243,CUST004435,CH002,1,6.77,0.1,6.09,3.0,0.61,22:39:00,vic
TXN00007982,2023-08-21,STR018,PRD01184,CUST006604,CH003,6,62.64,0.0,375.84,175.56,37.58,10:54:00,NSW
TXN00009005,2024-02-01,STR020,PRD01451,CUST010215,CH003,4,29.27,0.0,117.08,74.96,11.71,17:36:00,NSW
TXN00043757,2023-09-22,STR044,PRD01593,CUST005870,CH002,8,50.09,0.1,360.65,261.04,36.06,08:35:00,QLD
TXN00036967,2024-06-08,STR005,PRD01164,CUST005863,CH001,3,24.32,0.05,69.31,41.91,6.93,18:28:00,Nsw
TXN00014293,2023-12-21,STR016,PRD00485,CUST015973,CH002,2,11.92,0.1,21.46,14.62,2.15,13:20:00,nsw
TXN00038745,2023-08-08,STR031,PRD01504,CUST003739,CH002,-1,62.4,0.05,177.84,137.01,17.78,19:58:00,VIC
TXN00035366,2024-04-01,STR047,PRD01178,CUST017754,CH001,9,19.74,0.0,177.66,75.15,17.77,14:24:00,qld
TXN00025494,2023-05-09,STR012,PRD00800,CUST006308,CH001,10,2.31,0.0,23.1,14.9,2.31,22:03:00,NSW
TXN00022099,2023-01-20,STR015,PRD01328,CUST010662,CH003,1,16.39,0.0,16.39,9.35,1.64,19:20:00,NSW
TXN00013209,2024-05-20,STR040,PRD00178,,CH003,5,8.83,0.05,41.94,22.4,4.19,07:45:00,QLD
TXN00010099,2022-12-29,STR029,PRD00284,CUST019963,CH003,6,87.72,0.0,526.32,217.92,52.63,09:53:00,VIC
TXN00025020,2022-08-12,STR033,PRD01791,CUST012384,CH002,4,51.54,0.0,206.16,139.64,20.62,19:15:00,VIC
TXN00028687,2023-11-29,STR012,PRD01503,CUST008685,CH003,6,13.76,0.0,82.56,45.72,8.26,06:01:00,Nsw
TXN00041497,2024-02-05,STR041,PRD00557,CUST017322,CH001,4,21.82,0.0,87.28,38.92,8.73,19:52:00,qld
TXN00006357,2023-11-25,STR042,PRD01678,CUST002191,CH002,10,84.19,0.0,841.9,460.4,84.19,08:17:00,QLD
TXN00027545,2022-07-12,STR018,PRD00629,CUST014065,CH001,5,61.78,0.0,308.9,187.6,30.89,18:48:00,NSW
TXN00028440,2023-04-30,STR044,PRD01762,CUST011841,CH001,2,54.95,0.05,104.4,49.1,,15:20:00,qld
TXN00008151,2023-07-25,STR048,PRD00341,CUST017143,CH002,7,62.38,0.1,392.99,228.55,39.3,17:49:00,qld
TXN00002812,2023-05-25,STR020,PRD00382,CUST011895,CH002,1,104.6,0.0,104.6,46.98,10.46,07:18:00,NSW
TXN00006154,2022-07-23,STR004,PRD00794,CUST013072,CH002,5,81.19,0.0,405.95,240.25,40.6,19:12:00,Nsw
TXN00024030,2022-08-20,STR034,PRD00991,CUST007839,CH002,5,75.76,0.0,378.8,170.15,37.88,18:31:00,VIC
TXN00045496,2022-09-18,STR028,PRD01574,CUST000209,CH001,6,109.05,0.0,654.3,274.38,65.43,09:28:00,VIC
TXN00046884,2024-01-20,STR034,PRD01986,,CH002,5,96.11,0.0,480.55,209.05,48.06,18:47:00,vic
TXN00044192,2022-10-05,STR049,PRD01638,,CH002,9,19.64,0.0,176.76,133.11,17.68,10:31:00,Qld
TXN00028389,2022-11-10,STR018,PRD00849,CUST014203,CH002,8,26.37,0.0,210.96,92.8,21.1,13:00:00,NSW
TXN00045450,2024-01-29,STR033,PRD01295,CUST017888,CH001,8,3.17,0.1,22.82,14.4,2.28,13:26:00,vic
TXN00005105,2022-12-05,STR009,PRD00103,CUST002354,CH003,9,117.78,0.0,1060.02,434.25,106.0,08:26:00,nsw
TXN00008227,2022-12-22,STR017,PRD01204,CUST016177,CH003,3,10.31,0.0,30.93,17.91,3.09,19:53:00,NSW
TXN00003276,2022-11-29,STR028,PRD01301,CUST003727,CH001,8,17.53,0.0,140.24,68.88,14.02,18:54:00,Vic
TXN00049520,2022-09-30,STR002,PRD00669,CUST012772,CH002,9,12.87,0.05,110.04,50.85,11.0,08:31:00,nsw
TXN00002585,2024-05-31,STR050,PRD01829,CUST017448,CH003,5,43.56,0.05,206.91,91.75,20.69,12:25:00,QLD
TXN00019423,2023-12-12,STR034,PRD01374,CUST001077,CH002,2,28.86,0.0,57.72,39.56,5.77,16:58:00,VIC
TXN00037872,2023-04-16,STR026,PRD00101,CUST004702,CH003,6,9.71,0.0,58.26,40.5,5.83,08:52:00,VIC
TXN00035974,2022-07-31,STR004,PRD00920,,CH001,10,67.33,0.05,639.63,391.6,,07:09:00,nsw
TXN00000030,2024-05-10,STR010,PRD01419,CUST017440,CH003,8,64.72,0.0,517.76,269.2,51.78,20:58:00,nsw
TXN00019338,2023-02-06,STR044,PRD01749,,CH003,10,95.05,0.0,950.5,468.9,95.05,13:16:00,qld
TXN00010605,2023-10-05,STR013,PRD00603,CUST018725,CH002,3,74.79,0.0,224.37,124.5,22.44,09:06:00,nsw
TXN00027381,2023-09-07,STR002,PRD01058,CUST004091,CH001,9,27.73,0.0,249.57,119.34,24.96,15:49:00,Nsw
TXN00034110,2022-07-07,STR006,PRD00791,CUST010742,CH001,9,22.71,0.1,183.95,93.24,18.4,16:08:00,NSW
TXN00007079,2024-03-20,STR005,PRD00064,CUST010426,CH001,1,77.47,0.0,77.47,46.32,7.75,08:21:00,Nsw
TXN00047970,2024-02-07,STR048,PRD00102,CUST011370,CH003,2,69.53,0.1,125.15,70.24,12.52,19:00:00,QLD
TXN00012053,2023-01-07,STR007,PRD00648,,CH001,8,89.03,0.0,712.24,309.52,71.22,11:46:00,nsw
TXN00042666,2022-07-18,STR037,PRD00017,CUST019552,CH002,4,70.32,0.0,281.28,132.48,28.13,16:37:00,VIC
TXN00036041,2024-04-04,STR032,PRD01503,CUST009541,CH002,4,18.4,0.1,66.24,30.48,6.62,20:46:00,VIC
TXN00047562,2024-05-10,STR048,PRD00634,CUST014208,CH003,9,37.65,0.0,338.85,247.86,33.89,19:26:00,qld
TXN00019595,2022-08-13,STR020,PRD01632,CUST013485,CH003,10,24.54,0.0,245.4,162.3,24.54,10:30:00,nsw
TXN00031895,2022-11-13,STR043,PRD01666,,CH002,4,17.39,0.0,69.56,32.6,6.96,21:54:00,QLD
TXN00013401,2023-09-22,STR041,PRD00721,CUST003927,CH003,5,55.79,0.0,278.95,176.85,27.9,11:05:00,QLD
TXN00017335,2024-01-22,STR012,PRD00661,CUST012719,CH002,2,9.48,0.0,18.96,7.82,1.9,13:42:00,NSW
TXN00004944,2023-10-11,STR002,PRD00474,CUST004925,CH003,4,56.14,0.05,213.33,130.44,21.33,22:27:00,NSW
TXN00018562,2023-08-22,STR041,PRD00208,CUST006349,CH002,10,16.77,0.0,167.7,74.2,16.77,14:17:00,Qld
TXN00042030,2022-08-02,STR025,PRD00859,CUST012975,CH003,8,58.19,0.0,465.52,250.64,46.55,13:46:00,VIC
TXN00042805,2024-05-27,STR004,PRD00801,CUST003551,CH003,1,92.79,0.0,92.79,45.62,9.28,20:24:00,nsw
TXN00030906,2023-03-06,STR036,PRD01587,CUST019768,CH002,4,76.93,0.0,307.72,157.96,30.77,19:42:00,Vic
TXN00046159,2023-05-11,STR044,PRD00111,CUST014165,CH002,10,61.64,0.0,616.4,368.2,61.64,18:49:00,QLD
TXN00016953,2023-04-25,STR021,PRD00866,CUST018221,CH001,8,22.75,0.0,182.0,96.88,18.2,22:54:00,VIC
TXN00002521,2024-01-24,STR001,PRD01631,,CH003,10,119.09,0.1,1071.81,488.0,107.18,11:07:00,NSW
TXN00020124,2022-09-09,STR018,PRD00339,CUST015330,CH003,2,45.61,0.0,91.22,45.54,,15:06:00,NSW
TXN00016346,2023-05-11,STR002,PRD00779,CUST003559,CH002,8,52.68,0.0,421.44,299.28,42.14,06:25:00,nsw
