id,Created date (UTC),Amount,Amount Refunded,Currency,Captured,Converted Amount,Converted Amount Refunded,Converted Currency,Description,Fee,Status,Seller Message,Card ID,Customer ID,Invoice ID,Transfer,price_id (metadata),product_id (metadata)
ch_3OYcjYAKv6LsYLX20OwsbGqf,1/14/2024 23:10,382.11,0,cad,TRUE,276.41,0,usd,,12.46,Paid,Payment complete.,pm_1OYcouAKv6LsYLX22pQ9byme,cus_PNNOVfgh4e40MD,in_1OYcoxAKv6LsYLX2zLcWzK9U,,f0f7a411-d78f-4c3a-abf2-4cce65097af4,40375dc9-7834-49eb-9103-745a5ef656cd
ch_3OYcjYAKv6LsYLX20Nc8NZRS,1/14/2024 23:09,382.11,0,cad,FALSE,382.11,0,cad,,0,Failed,The bank returned the decline code `do_not_honor`.,pm_1OYcnOAKv6LsYLX2vWvJELsG,cus_PNNOVfgh4e40MD,,,f0f7a411-d78f-4c3a-abf2-4cce65097af4,40375dc9-7834-49eb-9103-745a5ef656cd
ch_3OYcjYAKv6LsYLX20oVUWwte,1/14/2024 23:06,382.11,0,cad,FALSE,382.11,0,cad,,0,Failed,The bank returned the decline code `do_not_honor`.,pm_1OYckdAKv6LsYLX24guPXnTk,cus_PNNOVfgh4e40MD,,,f0f7a411-d78f-4c3a-abf2-4cce65097af4,40375dc9-7834-49eb-9103-745a5ef656cd
ch_3OYcjYAKv6LsYLX20nJ44DNa,1/14/2024 23:05,382.11,0,cad,FALSE,382.11,0,cad,,0,Failed,The bank returned the decline code `do_not_honor`.,pm_1OYcjXAKv6LsYLX23Pg3LhhJ,cus_PNNOVfgh4e40MD,,,f0f7a411-d78f-4c3a-abf2-4cce65097af4,40375dc9-7834-49eb-9103-745a5ef656cd
ch_3OYcgeAKv6LsYLX20TErhAhB,1/14/2024 23:01,79.2,0,usd,TRUE,79.2,0,usd,,2.6,Paid,Payment complete.,pm_1OYcgeAKv6LsYLX2g0Xv7qxC,cus_PMHkgqsOiPuxzr,in_1OYcghAKv6LsYLX2NhYMWUUz,,4b101604-f66f-48a3-bb37-e6cff6a35276,17f137bd-4c6a-4590-9c92-529872986e49
ch_3OYcPiAKv6LsYLX21EURTc1Z,1/14/2024 22:44,35.2,0,usd,TRUE,35.2,0,usd,,1.85,Paid,Payment complete.,pm_1OYcPhAKv6LsYLX2rMjNvSCK,cus_PJU358syaUV0Sv,in_1OYcPmAKv6LsYLX2lHE2i8Iz,,dae443ce-10d3-46ac-b093-e1ae0eb26654,4b8c704c-863d-4e25-9bcf-ce9a1b75a391
ch_3OYbtQAKv6LsYLX21mAuCnKz,1/14/2024 22:11,119.2,0,usd,TRUE,119.2,0,usd,,3.76,Paid,Payment complete.,pm_1OYbtPAKv6LsYLX2fALBtKd0,cus_P91Arwah2PoS9j,in_1OYbtUAKv6LsYLX2TQgWeDwR,,2017cf56-7ca0-48a0-8892-05ad50e746ba,f8c6a47c-29ca-4be7-ae51-63c374920e4e
ch_3OYbn7AKv6LsYLX21HuRy6uC,1/14/2024 22:04,12,0,usd,TRUE,12,0,usd,Subscription creation,0.83,Paid,Payment complete.,pm_1OHvpWAKv6LsYLX2n10SPJoK,cus_OotJu1vHnwTI2Q,in_1OYbn6AKv6LsYLX2mR5k8axR,,,
ch_3OYbkyAKv6LsYLX23UyhF4IQ,1/14/2024 22:02,28.18,0,gbp,TRUE,34.86,0,usd,,1.83,Paid,Payment complete.,pm_1OYbkxAKv6LsYLX2aw7h4vTc,cus_PNKOKS7RDCWtJ2,in_1OYbl2AKv6LsYLX2QBtwA5Ph,,dae443ce-10d3-46ac-b093-e1ae0eb26654,4b8c704c-863d-4e25-9bcf-ce9a1b75a391
ch_3OYbiyAKv6LsYLX21dbcxkXj,1/14/2024 22:00,35.2,0,usd,TRUE,35.2,0,usd,,1.32,Paid,Payment complete.,pm_1OYbiyAKv6LsYLX2Il2PiaWO,cus_PNMMKID5da1Fzm,in_1OYbj2AKv6LsYLX2mM9m1aKi,,dae443ce-10d3-46ac-b093-e1ae0eb26654,4b8c704c-863d-4e25-9bcf-ce9a1b75a391
ch_3OYbXwAKv6LsYLX22IsFqlGN,1/14/2024 21:48,163.11,0,ron,TRUE,34.85,0,usd,,1.83,Paid,Payment complete.,pm_1OYa92AKv6LsYLX2knRZEqeq,cus_PDET8spWUFC4zq,in_1OYbXzAKv6LsYLX2KhbuubEe,,d8b64e76-c7a9-4c9d-b904-49d81557c23a,8c46a7cc-09e5-40d8-9584-33c0184298c6
ch_3OYbVWAKv6LsYLX23RMw7PET,1/14/2024 21:46,279.2,0,usd,TRUE,279.2,0,usd,,8.4,Paid,Payment complete.,pm_1OYbVWAKv6LsYLX2KYDfNN7b,cus_PNMCQZgFL6xmkS,in_1OYbVaAKv6LsYLX2o3K3CIjA,,f0f7a411-d78f-4c3a-abf2-4cce65097af4,40375dc9-7834-49eb-9103-745a5ef656cd
ch_3OYbU2AKv6LsYLX21vDAry7q,1/14/2024 21:44,21.78,0,gbp,TRUE,26.94,0,usd,,1.49,Paid,Payment complete.,pm_1OYbU1AKv6LsYLX28cwxZM2E,cus_PJFNqPkuTTADWG,in_1OYbU6AKv6LsYLX2v34S1zQS,,c5712f31-b51f-4314-8b89-d3fb2af2e0e0,48dc9a13-5f13-4cb9-88e2-f6004bdaee4c
ch_3OYbTqAKv6LsYLX22FhM74fl,1/14/2024 21:44,79.2,0,usd,TRUE,79.2,0,usd,Subscription creation,2.6,Paid,Payment complete.,pm_1OYbToAKv6LsYLX2MAkzl6qt,cus_PL9W38CUJ5fH67,in_1OYbTpAKv6LsYLX2wKoWqmMD,,,
ch_3OYbTgAKv6LsYLX23IiTcchs,1/14/2024 21:44,27.2,0,usd,TRUE,27.2,0,usd,,1.5,Paid,Payment complete.,pm_1OYbTfAKv6LsYLX2fkIbUa45,cus_PJjAJEuH4Fg69A,in_1OYbTnAKv6LsYLX2DzSVQ6zZ,,c5712f31-b51f-4314-8b89-d3fb2af2e0e0,48dc9a13-5f13-4cb9-88e2-f6004bdaee4c
ch_3OYbLpAKv6LsYLX23iF1cU8C,1/14/2024 21:36,12,0,usd,TRUE,12,0,usd,Subscription creation,0.83,Paid,Payment complete.,pm_1OYbLnAKv6LsYLX2UtGrbFjY,cus_PNLzTL6rhcxI1r,in_1OYbLoAKv6LsYLX2ZUfBksqg,,,
ch_3OYbLiAKv6LsYLX23sEMCaTf,1/14/2024 21:36,28.18,0,gbp,TRUE,34.86,0,usd,,1.83,Paid,Payment complete.,pm_1OYbLiAKv6LsYLX2kqhWtfik,cus_PJFNqPkuTTADWG,in_1OYbLoAKv6LsYLX2bgOWyvnM,,a0ff2472-fe58-453b-bc70-af15c0192959,fec5f1d1-2101-406f-b730-bc7f739ac62a
ch_3OYb9oAKv6LsYLX22QQwXN4G,1/14/2024 21:23,28.18,0,gbp,TRUE,34.86,0,usd,,1.83,Paid,Payment complete.,pm_1OYb9oAKv6LsYLX2B2eKet3j,cus_PMyE6L2CZ8SnqJ,in_1OYb9sAKv6LsYLX2HQT92X4Z,,dae443ce-10d3-46ac-b093-e1ae0eb26654,4b8c704c-863d-4e25-9bcf-ce9a1b75a391
ch_3OYb2DAKv6LsYLX21HBOfUXv,1/14/2024 21:16,48.18,0,cad,TRUE,34.85,0,usd,,1.83,Paid,Payment complete.,pm_1OYb2CAKv6LsYLX2ifs2xPWK,cus_PNLhVtRyOIj3LX,in_1OYb2HAKv6LsYLX2aDToMKEE,,d8b64e76-c7a9-4c9d-b904-49d81557c23a,8c46a7cc-09e5-40d8-9584-33c0184298c6
ch_3OYaHQAKv6LsYLX20sojLZvJ,1/14/2024 20:27,35.2,0,usd,TRUE,35.2,0,usd,,1.32,Paid,Payment complete.,pm_1OYaHQAKv6LsYLX2JJsFmkbW,cus_PNKs9bQIiZjKVE,in_1OYaHUAKv6LsYLX2T64orlHL,,a0ff2472-fe58-453b-bc70-af15c0192959,fec5f1d1-2101-406f-b730-bc7f739ac62a
ch_3OYa94AKv6LsYLX20yO43TJz,1/14/2024 20:19,12,0,usd,TRUE,12,0,usd,Subscription creation,0.83,Paid,Payment complete.,pm_1OYa92AKv6LsYLX2knRZEqeq,cus_PDET8spWUFC4zq,in_1OYa93AKv6LsYLX2L2gfMogD,,,
ch_3OYa6hAKv6LsYLX21Bfz5KD4,1/14/2024 20:16,48.18,0,cad,TRUE,34.85,0,usd,,1.83,Paid,Payment complete.,pm_1OYa6hAKv6LsYLX2NARAKlFa,cus_PNKlp2RQIbsVEp,in_1OYa6mAKv6LsYLX2CWEirPq2,,a0ff2472-fe58-453b-bc70-af15c0192959,fec5f1d1-2101-406f-b730-bc7f739ac62a
ch_3OYZY8AKv6LsYLX22MoTOHvg,1/14/2024 19:49,14079.83,0,inr,TRUE,118.01,0,usd,,5.49,Paid,Payment complete.,pm_1OYZgPAKv6LsYLX2PhgU1pKK,cus_PKihyXYtzT9hbe,in_1OYZgUAKv6LsYLX2NE7A1o64,,2017cf56-7ca0-48a0-8892-05ad50e746ba,f8c6a47c-29ca-4be7-ae51-63c374920e4e
ch_3OYZY8AKv6LsYLX22mC2qa2m,1/14/2024 19:41,14079.83,0,inr,FALSE,10079.83,0,inr,,0,Failed,The bank returned the decline code `insufficient_funds`.,pm_1OYZY7AKv6LsYLX20fED9Yto,cus_PKihyXYtzT9hbe,,,2017cf56-7ca0-48a0-8892-05ad50e746ba,f8c6a47c-29ca-4be7-ae51-63c374920e4e
ch_3OYZYPAKv6LsYLX23ojzkdCP,1/14/2024 19:41,19.2,0,usd,TRUE,19.2,0,usd,,0.86,Paid,Payment complete.,pm_1OYZYOAKv6LsYLX2KOlUcQy6,cus_PNJqJQhYaUrM4e,in_1OYZYTAKv6LsYLX2CTxfisMD,,d7c2e880-2bff-4c5a-897b-9a08f8cddd06,4033cc0f-bce4-4338-b8d6-9a983207c2a1
ch_3OYZVzAKv6LsYLX23iau7be6,1/14/2024 19:38,279.2,0,usd,TRUE,279.2,0,usd,,8.4,Paid,Payment complete.,pm_1OYZVzAKv6LsYLX2s6n9YIWJ,cus_PIUIQ69CgpxdnD,in_1OYZW3AKv6LsYLX2Jsc8x1g8,,f0f7a411-d78f-4c3a-abf2-4cce65097af4,40375dc9-7834-49eb-9103-745a5ef656cd
ch_3OYZVmAKv6LsYLX22SRhNlwO,1/14/2024 19:38,27,0,usd,TRUE,15,0,usd,Subscription update,0.74,Paid,Payment complete.,pm_1ONJmwAKv6LsYLX2orv3lLes,cus_PBhAz64TEsROMw,in_1OYYZ9AKv6LsYLX2yzU0SAir,,,
ch_3OYZQaAKv6LsYLX20Wrbf7Kt,1/14/2024 19:37,14079.83,0,inr,FALSE,10079.83,0,inr,,0,Failed,The bank returned the decline code `do_not_honor`.,pm_1OYZUHAKv6LsYLX24p5z0Cwo,cus_PKihyXYtzT9hbe,,,2017cf56-7ca0-48a0-8892-05ad50e746ba,f8c6a47c-29ca-4be7-ae51-63c374920e4e
ch_3OYZQaAKv6LsYLX206TLgD9i,1/14/2024 19:35,14079.83,0,inr,FALSE,10079.83,0,inr,,0,Failed,The bank returned the decline code `pickup_card`.,pm_1OYZShAKv6LsYLX22BXiVDXz,cus_PKihyXYtzT9hbe,,,2017cf56-7ca0-48a0-8892-05ad50e746ba,f8c6a47c-29ca-4be7-ae51-63c374920e4e
ch_3OYZQaAKv6LsYLX20cdPhCeK,1/14/2024 19:34,14079.83,0,inr,FALSE,10079.83,0,inr,,0,Failed,The bank returned the decline code `pickup_card`.,pm_1OYZS8AKv6LsYLX2N19SKuAA,cus_PKihyXYtzT9hbe,,,2017cf56-7ca0-48a0-8892-05ad50e746ba,f8c6a47c-29ca-4be7-ae51-63c374920e4e
ch_3OYZQaAKv6LsYLX20gUVzqNJ,1/14/2024 19:33,14079.83,0,inr,FALSE,10079.83,0,inr,,0,Failed,The bank returned the decline code `insufficient_funds`.,pm_1OYZQZAKv6LsYLX2GSWyqO2j,cus_PKihyXYtzT9hbe,,,2017cf56-7ca0-48a0-8892-05ad50e746ba,f8c6a47c-29ca-4be7-ae51-63c374920e4e
ch_3OYZOSAKv6LsYLX22KeVwrOh,1/14/2024 19:30,279.2,0,usd,TRUE,279.2,0,usd,,8.4,Paid,Payment complete.,pm_1OYZOSAKv6LsYLX2p5nNNX44,cus_PNFRL2Cd5e9Ncv,in_1OYZOWAKv6LsYLX2FGLpSfWZ,,f0f7a411-d78f-4c3a-abf2-4cce65097af4,40375dc9-7834-49eb-9103-745a5ef656cd
ch_3OYZNwAKv6LsYLX218c0LRQ4,1/14/2024 19:30,279.2,0,usd,TRUE,279.2,0,usd,,8.4,Paid,Payment complete.,pm_1OYZNwAKv6LsYLX2BoKT8Hz6,cus_PItVpK76aQngLA,in_1OYZO1AKv6LsYLX2HExqnpNT,,f0f7a411-d78f-4c3a-abf2-4cce65097af4,40375dc9-7834-49eb-9103-745a5ef656cd
ch_3OYZIMAKv6LsYLX20isVdgqQ,1/14/2024 19:25,14079.83,0,inr,FALSE,10079.83,0,inr,,0,Failed,The bank returned the decline code `insufficient_funds`.,pm_1OYZILAKv6LsYLX2Sq6PXowQ,cus_PKihyXYtzT9hbe,,,2017cf56-7ca0-48a0-8892-05ad50e746ba,f8c6a47c-29ca-4be7-ae51-63c374920e4e
ch_3OYZFoAKv6LsYLX22i7piSTN,1/14/2024 19:21,217.23,0,bgn,TRUE,118.01,0,usd,,5.49,Paid,Payment complete.,pm_1OYZFnAKv6LsYLX2A1kf1wF9,cus_PNJmIV0GZkHIdQ,in_1OYZFrAKv6LsYLX21rHwOf4Y,,2017cf56-7ca0-48a0-8892-05ad50e746ba,f8c6a47c-29ca-4be7-ae51-63c374920e4e
ch_3OYZCZAKv6LsYLX205HHFWYB,1/14/2024 19:18,32.81,0,eur,TRUE,34.86,0,usd,,1.83,Paid,Payment complete.,pm_1OYZCZAKv6LsYLX2jSTcXEWB,cus_PNJo7Dc5zgksa6,in_1OYZCeAKv6LsYLX2vNapQom1,,dae443ce-10d3-46ac-b093-e1ae0eb26654,4b8c704c-863d-4e25-9bcf-ce9a1b75a391
ch_3OYZAdAKv6LsYLX21sEkURdy,1/14/2024 19:16,271.54,271.54,bgn,TRUE,147.51,149,usd,,6.79,Refunded,Payment complete.,pm_1OYZAcAKv6LsYLX2STnX5HFp,cus_PNJmIV0GZkHIdQ,in_1OYZAgAKv6LsYLX24vhXCqWC,,2017cf56-7ca0-48a0-8892-05ad50e746ba,f8c6a47c-29ca-4be7-ae51-63c374920e4e
ch_3OYYwwAKv6LsYLX23HWnfiiD,1/14/2024 19:02,111.08,0,eur,TRUE,118.01,0,usd,,5.49,Paid,Payment complete.,pm_1OYYwvAKv6LsYLX2JH8lEBo9,cus_PNGJtR3F5Q8YPf,in_1OYYx1AKv6LsYLX2GnCq8LAN,,2017cf56-7ca0-48a0-8892-05ad50e746ba,f8c6a47c-29ca-4be7-ae51-63c374920e4e
ch_3OYYoeAKv6LsYLX2072jGjQW,1/14/2024 18:53,99,0,usd,TRUE,99,0,usd,,3.17,Paid,Payment complete.,pm_1OMb8SAKv6LsYLX2eKrYA4Nc,cus_PAx0oo2Omg0VlQ,in_1OYYohAKv6LsYLX2NuRmk4wH,,4b101604-f66f-48a3-bb37-e6cff6a35276,17f137bd-4c6a-4590-9c92-529872986e49
ch_3OYYPwAKv6LsYLX22Jjjaelt,1/14/2024 18:28,12,0,usd,TRUE,12,0,usd,Subscription creation,0.83,Paid,Payment complete.,pm_1OYYPuAKv6LsYLX2vlQurnAn,cus_PM2sdRNiwGEB9Z,in_1OYYPvAKv6LsYLX2f4MBbM60,,,
ch_3OYYNHAKv6LsYLX214qldLoc,1/14/2024 18:25,32.81,0,eur,TRUE,34.86,0,usd,,1.83,Paid,Payment complete.,pm_1OYYNHAKv6LsYLX2euaeysRL,cus_PNIvqRKnrj8VAw,in_1OYYNMAKv6LsYLX2Xzhh4Udx,,a0ff2472-fe58-453b-bc70-af15c0192959,fec5f1d1-2101-406f-b730-bc7f739ac62a
ch_3OYYMXAKv6LsYLX212OCoatf,1/14/2024 18:24,119.2,0,usd,TRUE,119.2,0,usd,,5.54,Paid,Payment complete.,pm_1OYYMWAKv6LsYLX2QJfyxFDk,cus_PM2sdRNiwGEB9Z,in_1OYYMbAKv6LsYLX2BCfyAlkd,,2017cf56-7ca0-48a0-8892-05ad50e746ba,f8c6a47c-29ca-4be7-ae51-63c374920e4e
ch_3OYY5hAKv6LsYLX20W9PzNVg,1/14/2024 18:07,63.39,0,gbp,TRUE,78.41,0,usd,,3.75,Paid,Payment complete.,pm_1OVN4wAKv6LsYLX2gHLtfCsW,cus_PK16GNCyW0KGDr,in_1OYY5lAKv6LsYLX2KvqvgDYv,,4b101604-f66f-48a3-bb37-e6cff6a35276,17f137bd-4c6a-4590-9c92-529872986e49
ch_3OYXL4AKv6LsYLX20DeN06fI,1/14/2024 17:34,2976.6,0,inr,FALSE,2976.6,0,inr,,0,Failed,The bank returned the decline code `transaction_not_allowed`.,pm_1OYXZlAKv6LsYLX2XCpsKMNj,cus_PJ5qXpkMn5kTZM,,,dae443ce-10d3-46ac-b093-e1ae0eb26654,4b8c704c-863d-4e25-9bcf-ce9a1b75a391
ch_3OYXL4AKv6LsYLX20oYOovwq,1/14/2024 17:29,2976.6,0,inr,FALSE,2976.6,0,inr,,0,Failed,The bank returned the decline code `transaction_not_allowed`.,pm_1OYXTmAKv6LsYLX2xyU7rtaX,cus_PJ5qXpkMn5kTZM,,,dae443ce-10d3-46ac-b093-e1ae0eb26654,4b8c704c-863d-4e25-9bcf-ce9a1b75a391
ch_3OYXL4AKv6LsYLX208ZyBRlB,1/14/2024 17:23,2976.6,0,inr,FALSE,2976.6,0,inr,,0,Failed,The bank returned the decline code `transaction_not_allowed`.,pm_1OYXO8AKv6LsYLX24OaUXhnU,cus_PJ5qXpkMn5kTZM,,,dae443ce-10d3-46ac-b093-e1ae0eb26654,4b8c704c-863d-4e25-9bcf-ce9a1b75a391
ch_3OYXL4AKv6LsYLX20nBVwm7R,1/14/2024 17:19,2976.6,0,inr,FALSE,2976.6,0,inr,,0,Failed,The bank returned the decline code `transaction_not_allowed`.,pm_1OYXL3AKv6LsYLX2WotNj4fK,cus_PJ5qXpkMn5kTZM,,,dae443ce-10d3-46ac-b093-e1ae0eb26654,4b8c704c-863d-4e25-9bcf-ce9a1b75a391
ch_3OYXJMAKv6LsYLX20kl1bkAl,1/14/2024 17:17,36,0,usd,TRUE,34,0,usd,,1.29,Paid,Payment complete.,pm_1OYXHXAKv6LsYLX2VxsnzkVY,cus_PNHqRqJcHn9MoA,in_1OYXJPAKv6LsYLX2Jqm1NiwH,,c5712f31-b51f-4314-8b89-d3fb2af2e0e0,48dc9a13-5f13-4cb9-88e2-f6004bdaee4c
ch_3OYXHZAKv6LsYLX20u2ESJq9,1/14/2024 17:15,27,0,usd,TRUE,15,0,usd,Subscription creation,0.74,Paid,Payment complete.,pm_1OYXHXAKv6LsYLX2VxsnzkVY,cus_PNHqRqJcHn9MoA,in_1OYXHYAKv6LsYLX2bG0FS9Co,,,
ch_3OYX4SAKv6LsYLX235ye9eHH,1/14/2024 17:02,279.2,0,usd,TRUE,279.2,0,usd,,8.4,Paid,Payment complete.,pm_1OYX4RAKv6LsYLX2b7ctdzQ9,cus_PNHcv7xCo3u7lA,in_1OYX4WAKv6LsYLX2FVGb4xad,,f0f7a411-d78f-4c3a-abf2-4cce65097af4,40375dc9-7834-49eb-9103-745a5ef656cd
ch_3OYWemAKv6LsYLX21Kk38BST,1/14/2024 16:35,279.2,0,usd,TRUE,159.2,0,usd,,4.92,Paid,Payment complete.,pm_1OYWemAKv6LsYLX2vM7F7Fpx,cus_PKradwVxvsMAJk,in_1OYWeqAKv6LsYLX2ceAosZNp,,25fdcdc9-4f82-4374-a62c-7d323f543a03,201283c3-5723-4e02-9d18-d9ff952d0d07
ch_3OYWc1AKv6LsYLX22pDZWCya,1/14/2024 16:32,279.2,0,usd,TRUE,279.2,0,usd,,8.4,Paid,Payment complete.,pm_1OYWc1AKv6LsYLX2Jwe3gSCl,cus_OtWfEQuMpbukgD,in_1OYWc5AKv6LsYLX2vAKSi2pE,,f0f7a411-d78f-4c3a-abf2-4cce65097af4,40375dc9-7834-49eb-9103-745a5ef656cd
ch_3OYW2KAKv6LsYLX20l2ROuEA,1/14/2024 15:55,35.2,0,usd,TRUE,35.2,0,usd,,1.85,Paid,Payment complete.,pm_1OYW2KAKv6LsYLX2CF3drIUK,cus_PNGXNL2brcxJR4,in_1OYW2PAKv6LsYLX2hFXjRDr1,,dae443ce-10d3-46ac-b093-e1ae0eb26654,4b8c704c-863d-4e25-9bcf-ce9a1b75a391
ch_3OYVrBAKv6LsYLX22Nh2U3Ll,1/14/2024 15:45,251.76,0,sek,FALSE,251.76,0,sek,,0,Failed,The bank did not return any further details with this decline.,pm_1OYVsKAKv6LsYLX2yfxNzf9r,cus_PMtPBHYySaYlJd,,,d7c2e880-2bff-4c5a-897b-9a08f8cddd06,4033cc0f-bce4-4338-b8d6-9a983207c2a1
ch_3OYVrBAKv6LsYLX22ApdGPZU,1/14/2024 15:44,251.76,0,sek,FALSE,251.76,0,sek,,0,Failed,The bank returned the decline code `try_again_later`.,pm_1OYVrAAKv6LsYLX2QljTh0JN,cus_PMtPBHYySaYlJd,,,d7c2e880-2bff-4c5a-897b-9a08f8cddd06,4033cc0f-bce4-4338-b8d6-9a983207c2a1
ch_3OYVoeAKv6LsYLX21MdJJhbZ,1/14/2024 15:41,19.2,0,usd,TRUE,19.2,0,usd,,0.86,Paid,Payment complete.,pm_1OYVodAKv6LsYLX2vyKS5VPX,cus_P7KGI9Qoinf1Ls,in_1OYVonAKv6LsYLX2LUc1oEdd,,d7c2e880-2bff-4c5a-897b-9a08f8cddd06,4033cc0f-bce4-4338-b8d6-9a983207c2a1
ch_3OYVd3AKv6LsYLX21up4eY3O,1/14/2024 15:29,27,0,usd,TRUE,15,0,usd,Subscription creation,0.74,Paid,Payment complete.,pm_1OYVd1AKv6LsYLX2x2XCtK0b,cus_PNG53pKtFtksE7,in_1OYVd2AKv6LsYLX25QZU8dML,,,
ch_3OYV91AKv6LsYLX20U8AQyNF,1/14/2024 15:02,2976.6,0,inr,FALSE,2976.6,0,inr,,0,Failed,The bank returned the decline code `do_not_honor`.,pm_1OYV90AKv6LsYLX26yS8MpeJ,cus_PNAlStl73dbibf,,,a0ff2472-fe58-453b-bc70-af15c0192959,fec5f1d1-2101-406f-b730-bc7f739ac62a
ch_3OYUvCAKv6LsYLX21CHz08IE,1/14/2024 14:44,53.73,0,aud,TRUE,34.85,0,usd,,1.83,Paid,Payment complete.,pm_1OYUvBAKv6LsYLX23y0dWqUj,cus_PNEt02KQ0tty7J,in_1OYUvFAKv6LsYLX2HxN38CKG,,d8b64e76-c7a9-4c9d-b904-49d81557c23a,8c46a7cc-09e5-40d8-9584-33c0184298c6
ch_3OYSP8AKv6LsYLX22JdqTeLl,1/14/2024 12:03,426.13,0,aud,TRUE,276.41,0,usd,,12.46,Paid,Payment complete.,pm_1OYSP8AKv6LsYLX2IGORvPCq,cus_PNCmLy67boW321,in_1OYSPCAKv6LsYLX2JSUJjdRj,,f0f7a411-d78f-4c3a-abf2-4cce65097af4,40375dc9-7834-49eb-9103-745a5ef656cd
ch_3OYRSKAKv6LsYLX2092ataG2,1/14/2024 11:02,223.46,0,gbp,TRUE,276.41,0,usd,,12.46,Paid,Payment complete.,pm_1OYRSKAKv6LsYLX2ehgILIlB,cus_PL5W4RQ2RkxYGA,in_1OYRSNAKv6LsYLX2tWO15NIR,,f0f7a411-d78f-4c3a-abf2-4cce65097af4,40375dc9-7834-49eb-9103-745a5ef656cd
ch_3OY2jmAKv6LsYLX23pLZm11u,1/14/2024 10:40,14,0,usd,TRUE,10,0,usd,Subscription update,0.74,Paid,Payment complete.,pm_1O0fw6AKv6LsYLX2mQ1dS7iA,cus_OoIVsL00CfQ2Z4,in_1OY1nVAKv6LsYLX2TrF5ajrA,,,
ch_3OYR0QAKv6LsYLX20xL0QOcL,1/14/2024 10:33,12,0,usd,TRUE,12,0,usd,Subscription creation,0.83,Paid,Payment complete.,pm_1OYR0OAKv6LsYLX22AONogLd,cus_PNBKRuSLkKWY6x,in_1OYR0PAKv6LsYLX2FKYj1Oa3,,,
ch_3OYPyuAKv6LsYLX23Ntw7wXZ,1/14/2024 9:27,12,0,usd,TRUE,12,0,usd,Subscription creation,0.83,Paid,Payment complete.,pm_1OYPysAKv6LsYLX2tB7n9pQP,cus_PLUmOjM2XFZbPf,in_1OYPytAKv6LsYLX26VFualmW,,,
ch_3OYPsWAKv6LsYLX20eMG6FyY,1/14/2024 9:21,119.2,0,usd,TRUE,119.2,0,usd,,5.54,Paid,Payment complete.,pm_1OYPsVAKv6LsYLX23I96qZ4F,cus_PNABgAKEgDaJ3G,in_1OYPsZAKv6LsYLX2qKShmi7w,,2017cf56-7ca0-48a0-8892-05ad50e746ba,f8c6a47c-29ca-4be7-ae51-63c374920e4e
ch_3OYPVcAKv6LsYLX22aCu0Q8X,1/14/2024 8:57,483.99,0,pln,TRUE,118.01,0,usd,,5.49,Paid,Payment complete.,pm_1OYPVaAKv6LsYLX2X8jftbab,cus_PC3ghdrLf1pWJO,in_1OYPVkAKv6LsYLX2VixAI4ju,,2017cf56-7ca0-48a0-8892-05ad50e746ba,f8c6a47c-29ca-4be7-ae51-63c374920e4e
ch_3OYOGqAKv6LsYLX23vO3lk15,1/14/2024 7:38,279.2,0,usd,TRUE,159.2,0,usd,,4.92,Paid,Payment complete.,pm_1OYOGpAKv6LsYLX2SNvn8Z9j,cus_Ozk4UqcTl0Hhco,in_1OYOGtAKv6LsYLX2MuxxCYup,,25fdcdc9-4f82-4374-a62c-7d323f543a03,201283c3-5723-4e02-9d18-d9ff952d0d07
ch_3OYOElAKv6LsYLX23QUPrAJV,1/14/2024 7:36,17624,0,jpy,TRUE,118.01,0,usd,,5.49,Paid,Payment complete.,pm_1OYOEkAKv6LsYLX2oM4LCdLJ,cus_PMn7IF05qYj9ar,in_1OYOEpAKv6LsYLX2bDf7FZZI,,2017cf56-7ca0-48a0-8892-05ad50e746ba,f8c6a47c-29ca-4be7-ae51-63c374920e4e
ch_3OYNV6AKv6LsYLX20tQxRBom,1/14/2024 6:48,14,0,usd,TRUE,10,0,usd,Subscription update,0.59,Paid,Payment complete.,pm_1OCFToAKv6LsYLX2kD7IjkHP,cus_P0Fy76lQ7QyEBH,in_1OYMYbAKv6LsYLX2oKf2U057,,,
ch_3OYMO3AKv6LsYLX21S1GJI5a,1/14/2024 5:37,279.2,0,usd,TRUE,159.2,0,usd,,4.92,Paid,Payment complete.,pm_1OYMO3AKv6LsYLX2ssGyVl63,cus_PN6YECnY7HNKPt,in_1OYMO7AKv6LsYLX2fd0lmbjx,,25fdcdc9-4f82-4374-a62c-7d323f543a03,201283c3-5723-4e02-9d18-d9ff952d0d07
ch_3OYM7PAKv6LsYLX22RtitpvI,1/14/2024 5:20,19.2,0,usd,TRUE,19.2,0,usd,,0.86,Paid,Payment complete.,pm_1OYM7PAKv6LsYLX2jvaQrXee,cus_PN6F1aRIfbNwt8,in_1OYM7TAKv6LsYLX2AXl4MCLH,,d7c2e880-2bff-4c5a-897b-9a08f8cddd06,4033cc0f-bce4-4338-b8d6-9a983207c2a1
ch_3OYM5yAKv6LsYLX22JZyKvr3,1/14/2024 5:18,79.2,0,usd,TRUE,79.2,0,usd,,2.6,Paid,Payment complete.,pm_1OYM5yAKv6LsYLX2vh3EiRJi,cus_PN6F1aRIfbNwt8,in_1OYM62AKv6LsYLX2hGjDqCCs,,4b101604-f66f-48a3-bb37-e6cff6a35276,17f137bd-4c6a-4590-9c92-529872986e49
